	en	ru	ru_tokens	en_tokens
32	One of the best things about Charlie, 	Одно из достоинств Чарли, 	['Одно', 'из', 'достоинств', 'Чарли']	['One', 'of', 'the', 'best', 'things', 'about', 'Charlie']
33	he doesn't hover. 	он ненавязчив. 	['он', 'ненавязчив']	"['he', ""doesn't"", 'hover']"
34	Heard you guys coming all the way down the road. 	Я слышал как вы подъезжали. 	['Я', 'слышал', 'как', 'вы', 'подъезжали']	['Heard', 'you', 'guys', 'coming', 'all', 'the', 'way', 'down', 'the', 'road']
35	Good to see you. 	Рад тебя видеть. 	['Рад', 'тебя', 'видеть']	['Good', 'to', 'see', 'you']
36	Bella, you remember Billy Black. - Yeah. 	Бэлла, ты помнишь Билли Блэка. 	['Бэлла', 'ты', 'помнишь', 'Билли', 'Блэка']	['Bella', 'you', 'remember', 'Billy', 'Black', 'Yeah']
37	Wow, you're looking good. - Well, I'm still dancing. 	- Ух ты, отлично выглядишь. - Конечно, я еще танцую. 	['Ух', 'ты', 'отлично', 'выглядишь', 'Конечно', 'я', 'еще', 'танцую']	"['Wow', ""you're"", 'looking', 'good', 'Well', ""I'm"", 'still', 'dancing']"
38	I'm glad you're finally here. 	Наконец-то ты здесь. 	['Наконец-то', 'ты', 'здесь']	"[""I'm"", 'glad', ""you're"", 'finally', 'here']"
39	Charlie here hasn't shut up about it since you told him you were coming. 	Чарли почти не умолкал с тех пор, как узнал что ты приедешь. 	['Чарли', 'почти', 'не', 'умолкал', 'с', 'тех', 'пор', 'как', 'узнал', 'что', 'ты', 'приедешь']	"['Charlie', 'here', ""hasn't"", 'shut', 'up', 'about', 'it', 'since', 'you', 'told', 'him', 'you', 'were', 'coming']"
40	All right, keep exaggerating. I'll roll you into the mud. 	Отлично, продолжай преувеличивать. Буду катать тебя в грязи. 	['Отлично', 'продолжай', 'преувеличивать', 'Буду', 'катать', 'тебя', 'в', 'грязи']	"['All', 'right', 'keep', 'exaggerating', ""I'll"", 'roll', 'you', 'into', 'the', 'mud']"
41	After I ram you in the ankles. 	А я тебе ноги отдавлю. 	['А', 'я', 'тебе', 'ноги', 'отдавлю']	['After', 'I', 'ram', 'you', 'in', 'the', 'ankles']
42	You want to go? - Yeah. 	Нарываешься? 	['Нарываешься']	['You', 'want', 'to', 'go', 'Yeah']
43	Bring it. 	Принеси. 	['Принеси']	['Bring', 'it']
44	Hi, I'm Jacob. - Hey. 	- Привет, я Джейкоб. - Привет. 	['Привет', 'я', 'Джейкоб', 'Привет']	"['Hi', ""I'm"", 'Jacob', 'Hey']"
45	We used to make mud pies when we were little. 	Мы в детстве пекли куличики. 	['Мы', 'в', 'детстве', 'пекли', 'куличики']	['We', 'used', 'to', 'make', 'mud', 'pies', 'when', 'we', 'were', 'little']
46	Right. No, I remember. 	Точно, я помню. 	['Точно', 'я', 'помню']	['Right', 'No', 'I', 'remember']
47	Are they always like this? 	Они всегда такие? 	['Они', 'всегда', 'такие']	['Are', 'they', 'always', 'like', 'this']
48	It's getting worse with old age. - Good. 	- С возрастом становятся хуже. - Боже. 	['С', 'возрастом', 'становятся', 'хуже', 'Боже']	"[""It's"", 'getting', 'worse', 'with', 'old', 'age', 'Good']"
49	So, what do you think? 	Ну, что скажешь? 	['Ну', 'что', 'скажешь']	['So', 'what', 'do', 'you', 'think']
50	Of what? 	Ты о чем? 	['Ты', 'о', 'чем']	['Of', 'what']
51	Your homecoming present. - This? 	- Твой подарок. - Этот? 	['Твой', 'подарок', 'Этот']	['Your', 'homecoming', 'present', 'This']
52	Just bought it off Billy here. - Yep. 	- Я только что купил у Билли. - Обалдеть! 	['Я', 'только', 'что', 'купил', 'у', 'Билли', 'Обалдеть']	['Just', 'bought', 'it', 'off', 'Billy', 'here', 'Yep']
53	I totally rebuilt the engine for you. - Come on. 	- Я покажу тебе как там внутри. - Да ладно! 	['Я', 'покажу', 'тебе', 'как', 'там', 'внутри', 'Да', 'ладно']	['I', 'totally', 'rebuilt', 'the', 'engine', 'for', 'you', 'Come', 'on']
54	Oh, my gosh! 	О Боже мой! 	['О', 'Боже', 'мой']	['Oh', 'my', 'gosh']
55	This is perfect. Are you joking me? 	Это идеально. Ты шутишь? 	['Это', 'идеально', 'Ты', 'шутишь']	['This', 'is', 'perfect', 'Are', 'you', 'joking', 'me']
56	Sorry. 	Извини. 	['Извини']	['Sorry']
57	I told you she'd love it. 	Ну что я говорил-ей понравится. 	['Ну', 'что', 'я', 'говорил-ей', 'понравится']	"['I', 'told', 'you', ""she'd"", 'love', 'it']"
58	I'm down with the kids. 	Я детей знаю. 	['Я', 'детей', 'знаю']	"[""I'm"", 'down', 'with', 'the', 'kids']"
59	Oh, yeah, dude. You're the bomb. 	О да. Настоящие бомбочки. 	['О', 'да', 'Настоящие', 'бомбочки']	"['Oh', 'yeah', 'dude', ""You're"", 'the', 'bomb']"
60	Okay. 	Ладно. 	['Ладно']	['Okay']
61	Listen, you gotta double-pump the clutch when you shift, 	Слушай, ты должна дважды нажать на сцепление, когда переключаешь, 	['Слушай', 'ты', 'должна', 'дважды', 'нажать', 'на', 'сцепление', 'когда', 'переключаешь']	['Listen', 'you', 'gotta', 'double-pump', 'the', 'clutch', 'when', 'you', 'shift']
62	but besides that, you should be good. 	но это ерунда, мелочь. 	['но', 'это', 'ерунда', 'мелочь']	['but', 'besides', 'that', 'you', 'should', 'be', 'good']
63	That's this one? - Yeah. Yeah, right there. 	- Этот, да? - Да-да, и ещё. 	['Этот', 'да', 'Да-да', 'и', 'ещё']	"[""That's"", 'this', 'one', 'Yeah', 'Yeah', 'right', 'there']"
64	All right. 	Ясно. 	['Ясно']	['All', 'right']
65	Do you want a ride to school or something? 	Может прокатимся до школы? 	['Может', 'прокатимся', 'до', 'школы']	['Do', 'you', 'want', 'a', 'ride', 'to', 'school', 'or', 'something']
66	I go to school on the reservation. 	Я вообще-то учусь в резервации. 	['Я', 'вообще-то', 'учусь', 'в', 'резервации']	['I', 'go', 'to', 'school', 'on', 'the', 'reservation']
67	Right, right. - Yeah. 	Ааа, да. 	['Ааа', 'да']	['Right', 'right', 'Yeah']
68	That's too bad. It would've been nice to know one person. 	Я никого здесь не знаю, к сожалению. 	['Я', 'никого', 'здесь', 'не', 'знаю', 'к', 'сожалению']	"[""That's"", 'too', 'bad', 'It', ""would've"", 'been', 'nice', 'to', 'know', 'one', 'person']"
69	My first day at a new school. 	Мой первый день в новой школе. 	['Мой', 'первый', 'день', 'в', 'новой', 'школе']	['My', 'first', 'day', 'at', 'a', 'new', 'school']
70	It's March, middle of the semester. 	Март, середина семестра. 	['Март', 'середина', 'семестра']	"[""It's"", 'March', 'middle', 'of', 'the', 'semester']"
71	Great. 	Супер. 	['Супер']	['Great']
72	Nice ride. - Thanks. 	- Классная поездка. - Спасибо. 	['Классная', 'поездка', 'Спасибо']	['Nice', 'ride', 'Thanks']
73	Good one. 	Оп-па. 	['Оп-па']	['Good', 'one']
74	You're Isabella Swan, the new girl. 	Ты Изабелла Свон, новенькая. 	['Ты', 'Изабелла', 'Свон', 'новенькая']	"[""You're"", 'Isabella', 'Swan', 'the', 'new', 'girl']"
75	Hi, I'm Eric, the eyes and ears of this place. 	Привет, я Эрик, глаза и уши школы. 	['Привет', 'я', 'Эрик', 'глаза', 'и', 'уши', 'школы']	"['Hi', ""I'm"", 'Eric', 'the', 'eyes', 'and', 'ears', 'of', 'this', 'place']"
76	Anything you need, tour guide, lunch date, shoulder to cry on? 	Тебе нужно прогуляться, пообедать, поплакаться в жилетку? 	['Тебе', 'нужно', 'прогуляться', 'пообедать', 'поплакаться', 'в', 'жилетку']	['Anything', 'you', 'need', 'tour', 'guide', 'lunch', 'date', 'shoulder', 'to', 'cry', 'on']
77	I'm really kind of the more suffer-in-silence type. 	Знаешь, я предпочитаю страдать в тишине. 	['Знаешь', 'я', 'предпочитаю', 'страдать', 'в', 'тишине']	"[""I'm"", 'really', 'kind', 'of', 'the', 'more', 'suffer-in-silence', 'type']"
78	Good headline for your feature. 	Потрясный заголовок. 	['Потрясный', 'заголовок']	['Good', 'headline', 'for', 'your', 'feature']
79	I'm on the paper, and you're news, baby, front page. 	Я газетчик, и ты новость на главной странице. 	['Я', 'газетчик', 'и', 'ты', 'новость', 'на', 'главной', 'странице']	"[""I'm"", 'on', 'the', 'paper', 'and', ""you're"", 'news', 'baby', 'front', 'page']"
80	No, I'm not. 	Нет, зачем? 	['Нет', 'зачем']	"['No', ""I'm"", 'not']"
81	You... Please don't have any sort of... 	Ты... Пожалуйста, никакой статьи... 	['Ты', 'Пожалуйста', 'никакой', 'статьи']	"['You', 'Please', ""don't"", 'have', 'any', 'sort', 'of']"
82	Chillax. No feature. 	Расслабься. Не будет статьи. 	['Расслабься', 'Не', 'будет', 'статьи']	['Chillax', 'No', 'feature']
83	Okay, thanks. - Cool? 	- Спасибо. - Остыла? 	['Спасибо', 'Остыла']	['Okay', 'thanks', 'Cool']
84	All right. Okay. Yeah. 	Все в порядке. 	['Все', 'в', 'порядке']	['All', 'right', 'Okay', 'Yeah']
85	Get it! Get it! Get it! 	Получай! Получай! 	['Получай', 'Получай']	['Get', 'it', 'Get', 'it', 'Get', 'it']
86	To you! Whoa! 	Для тебя! 	['Для', 'тебя']	['To', 'you', 'Whoa']
87	I'm sorry. 	Прости. 	['Прости']	"[""I'm"", 'sorry']"
88	I told them not to let me play. 	Я говорила, что не умею играть. 	['Я', 'говорила', 'что', 'не', 'умею', 'играть']	['I', 'told', 'them', 'not', 'to', 'let', 'me', 'play']
89	No way. No, no, no. That's... That's... Don't... 	Это исключено. Нет, нет, нет. Это... Это... Никогда не... 	['Это', 'исключено', 'Нет', 'нет', 'нет', 'Это', 'Это', 'Никогда', 'не']	"['No', 'way', 'No', 'no', 'no', ""That's"", ""That's"", ""Don't""]"
90	You're Isabella, right? 	Ты Изабелла, да? 	['Ты', 'Изабелла', 'да']	"[""You're"", 'Isabella', 'right']"
91	Just Bella. 	Просто Бэлла. 	['Просто', 'Бэлла']	['Just', 'Bella']
92	Yeah. Hey, I'm Mike Newton. 	Привет, я Майк Ньютон. 	['Привет', 'я', 'Майк', 'Ньютон']	"['Yeah', 'Hey', ""I'm"", 'Mike', 'Newton']"
93	Nice to meet you. - Yeah, yeah. 	- Хорошо что встретил тебя. - Ага, ага. 	['Хорошо', 'что', 'встретил', 'тебя', 'Ага', 'ага']	['Nice', 'to', 'meet', 'you', 'Yeah', 'yeah']
94	She's got a great spike, huh? - Yeah, it's... 	- Она круто себя подаёт, да? - Ага, это... 	['Она', 'круто', 'себя', 'подаёт', 'да', 'Ага', 'это']	"[""She's"", 'got', 'a', 'great', 'spike', 'huh', 'Yeah', ""it's""]"
95	I'm Jessica, by the way. 	Я Джессика, нам по пути. 	['Я', 'Джессика', 'нам', 'по', 'пути']	"[""I'm"", 'Jessica', 'by', 'the', 'way']"
96	Hey, you're from Arizona, right? 	Эй, ты ведь с Аризоны, верно? 	['Эй', 'ты', 'ведь', 'с', 'Аризоны', 'верно']	"['Hey', ""you're"", 'from', 'Arizona', 'right']"
97	Yeah. Aren't people from Arizona supposed to be, like, really tan? 	Разве люди из Аризоны не загорелые, не так ли? 	['Разве', 'люди', 'из', 'Аризоны', 'не', 'загорелые', 'не', 'так', 'ли']	"['Yeah', ""Aren't"", 'people', 'from', 'Arizona', 'supposed', 'to', 'be', 'like', 'really', 'tan']"
98	Yeah. Maybe that's why they kicked me out. 	Может за это меня и вышвырнули. 	['Может', 'за', 'это', 'меня', 'и', 'вышвырнули']	"['Yeah', 'Maybe', ""that's"", 'why', 'they', 'kicked', 'me', 'out']"
99	You're good. 	Ты прикольная. 	['Ты', 'прикольная']	"[""You're"", 'good']"
100	That's so funny. 	Это смешно. 	['Это', 'смешно']	"[""That's"", 'so', 'funny']"
101	Back in, Jess. - Down here. 	- Возвращаемся, Джесс. - Сюда вниз. 	['Возвращаемся', 'Джесс', 'Сюда', 'вниз']	['Back', 'in', 'Jess', 'Down', 'here']
102	Like a masterpiece, you know, 	Как большой кусок, вы знаете, 	['Как', 'большой', 'кусок', 'вы', 'знаете']	['Like', 'a', 'masterpiece', 'you', 'know']
103	we'll have, like, this crazy pyramid fall from the sky, 	например, как эти безумные пирамиды падают с неба, 	['например', 'как', 'эти', 'безумные', 'пирамиды', 'падают', 'с', 'неба']	"[""we'll"", 'have', 'like', 'this', 'crazy', 'pyramid', 'fall', 'from', 'the', 'sky']"
104	and then you guys can... - It's my pleasure, Madame. 	- и из неё выйдет он и тогда... - Это мое сокровище, мадам. 	['и', 'из', 'неё', 'выйдет', 'он', 'и', 'тогда', 'Это', 'мое', 'сокровище', 'мадам']	"['and', 'then', 'you', 'guys', 'can', ""It's"", 'my', 'pleasure', 'Madame']"
105	You guys can give each other high fives. - Burrito, my friend? 	- все пожмут друг другу руки. - Буррито, мой друг? 	['все', 'пожмут', 'друг', 'другу', 'руки', 'Буррито', 'мой', 'друг']	['You', 'guys', 'can', 'give', 'each', 'other', 'high', 'fives', 'Burrito', 'my', 'friend']
106	Hey, Mikey! You met my home girl, Bella? - Hey. 	- Привет, Майк! Ты знаком с моей подругой Бэллой? - Привет. 	['Привет', 'Майк', 'Ты', 'знаком', 'с', 'моей', 'подругой', 'Бэллой', 'Привет']	['Hey', 'Mikey', 'You', 'met', 'my', 'home', 'girl', 'Bella', 'Hey']
107	Your home girl? 	Твоя подруга? 	['Твоя', 'подруга']	['Your', 'home', 'girl']
108	Yeah. - Yeah? That's... - My girl. 	- Да… - Моя подружка. 	['Да…', 'Моя', 'подружка']	"['Yeah', 'Yeah', ""That's"", 'My', 'girl']"
109	Sorry I had to mess up your game, Mike! 	Sorry I had to mess up your game, Mike! 	['Sorry', 'I', 'had', 'to', 'mess', 'up', 'your', 'game', 'Mike']	['Sorry', 'I', 'had', 'to', 'mess', 'up', 'your', 'game', 'Mike']
110	Tyler. 	Тайлер. 	['Тайлер']	['Tyler']
111	Yes! 	Да! 	['Да']	['Yes']
112	Oh, my God. 	О Боже мой. 	['О', 'Боже', 'мой']	['Oh', 'my', 'God']
113	It's like first grade all over again. You're the shiny new toy. 	Снова как в первом классе. Ты новая игрушка. 	['Снова', 'как', 'в', 'первом', 'классе', 'Ты', 'новая', 'игрушка']	"[""It's"", 'like', 'first', 'grade', 'all', 'over', 'again', ""You're"", 'the', 'shiny', 'new', 'toy']"
114	Smile. 	Улыбнись. 	['Улыбнись']	['Smile']
115	Okay. - Sorry. 	- Ладно. - Прости. 	['Ладно', 'Прости']	['Okay', 'Sorry']
116	I needed a candid for the feature. 	Мне нужна фотка для статьи. 	['Мне', 'нужна', 'фотка', 'для', 'статьи']	['I', 'needed', 'a', 'candid', 'for', 'the', 'feature']
117	The feature's dead, Angela. 	Статья отменяется, Анжела. 	['Статья', 'отменяется', 'Анжела']	"['The', ""feature's"", 'dead', 'Angela']"
118	Don't bring it up again. 	Не начинай снова. 	['Не', 'начинай', 'снова']	"[""Don't"", 'bring', 'it', 'up', 'again']"
119	It's okay, I just... 	Ерунда, я просто... 	['Ерунда', 'я', 'просто']	"[""It's"", 'okay', 'I', 'just']"
120	I got your back, baby. 	Я получил твою спинку, детка. 	['Я', 'получил', 'твою', 'спинку', 'детка']	['I', 'got', 'your', 'back', 'baby']
121	Guess we'll just run another editorial on teen drinking. 	Заменим на статью о подростковом пьянстве. 	['Заменим', 'на', 'статью', 'о', 'подростковом', 'пьянстве']	"['Guess', ""we'll"", 'just', 'run', 'another', 'editorial', 'on', 'teen', 'drinking']"
122	You know, you can always go for eating disorders. 	Знаешь, можешь написать о переедании. 	['Знаешь', 'можешь', 'написать', 'о', 'переедании']	['You', 'know', 'you', 'can', 'always', 'go', 'for', 'eating', 'disorders']
123	Speedo padding on the swim team. 	Плавки для команды пловцов. 	['Плавки', 'для', 'команды', 'пловцов']	['Speedo', 'padding', 'on', 'the', 'swim', 'team']
124	Actually, that's a good one. 	А это отличная мысль. 	['А', 'это', 'отличная', 'мысль']	"['Actually', ""that's"", 'a', 'good', 'one']"
125	Kirk. Right? That's exactly what I thought. - Yeah. 	Кирк. Верно? Это именно то. 	['Кирк', 'Верно', 'Это', 'именно', 'то']	"['Kirk', 'Right', ""That's"", 'exactly', 'what', 'I', 'thought', 'Yeah']"
126	We're talking Olympic-size. 	Ищем олимпийский размер. 	['Ищем', 'олимпийский', 'размер']	"[""We're"", 'talking', 'Olympic-size']"
127	There's no way. He's so skinny. It doesn't make sense. 	Брось, они же тощие. Смотреть не на что. 	['Брось', 'они', 'же', 'тощие', 'Смотреть', 'не', 'на', 'что']	"[""There's"", 'no', 'way', ""He's"", 'so', 'skinny', 'It', ""doesn't"", 'make', 'sense']"
128	Totally. - Yeah. 	Точно. 	['Точно']	['Totally', 'Yeah']
129	Who are they? 	Кто они? 	['Кто', 'они']	['Who', 'are', 'they']
130	The Cullens. 	Каллены. 	['Каллены']	['The', 'Cullens']
131	They're Dr. and Mrs. Cullen's foster kids. 	Они приёмные дети доктора Каллена и его жены. 	['Они', 'приёмные', 'дети', 'доктора', 'Каллена', 'и', 'его', 'жены']	"[""They're"", 'Dr', 'and', 'Mrs', ""Cullen's"", 'foster', 'kids']"
132	They moved down here from Alaska, like, a few years ago. 	Они переехали сюда с Аляски несколько лет назад. 	['Они', 'переехали', 'сюда', 'с', 'Аляски', 'несколько', 'лет', 'назад']	['They', 'moved', 'down', 'here', 'from', 'Alaska', 'like', 'a', 'few', 'years', 'ago']
133	They kind of keep to themselves. 	Они сами по себе. 	['Они', 'сами', 'по', 'себе']	['They', 'kind', 'of', 'keep', 'to', 'themselves']
134	Yeah, 'cause they're all together. 	Ага, и всегда вместе. 	['Ага', 'и', 'всегда', 'вместе']	"['Yeah', ""'cause"", ""they're"", 'all', 'together']"
135	Like, together, together. 	В прямом смысле. 	['В', 'прямом', 'смысле']	['Like', 'together', 'together']
136	The blonde girl, that's Rosalie, 	Блондинка это Розали, 	['Блондинка', 'это', 'Розали']	"['The', 'blonde', 'girl', ""that's"", 'Rosalie']"
137	and the big dark-haired guy, Emmett, they're, like, a thing. 	и темноволосый парень, Эммет, у них роман, я думаю. 	['и', 'темноволосый', 'парень', 'Эммет', 'у', 'них', 'роман', 'я', 'думаю']	"['and', 'the', 'big', 'dark-haired', 'guy', 'Emmett', ""they're"", 'like', 'a', 'thing']"
138	I'm not even sure that's legal. 	Сомневаюсь, что это законно. 	['Сомневаюсь', 'что', 'это', 'законно']	"[""I'm"", 'not', 'even', 'sure', ""that's"", 'legal']"
139	Jess, they're not actually related. 	Джес, они не родственники же. 	['Джес', 'они', 'не', 'родственники', 'же']	"['Jess', ""they're"", 'not', 'actually', 'related']"
140	Yeah, but they live together. It's weird. 	Да, но живут вместе. Это странно. 	['Да', 'но', 'живут', 'вместе', 'Это', 'странно']	"['Yeah', 'but', 'they', 'live', 'together', ""It's"", 'weird']"
141	And, okay, the little dark-haired girl's Alice. 	Ладно, и это маленькая темноволосая Элис. 	['Ладно', 'и', 'это', 'маленькая', 'темноволосая', 'Элис']	"['And', 'okay', 'the', 'little', 'dark-haired', ""girl's"", 'Alice']"
142	She's really weird, 	Она очень странная, 	['Она', 'очень', 'странная']	"[""She's"", 'really', 'weird']"
143	and she's with Jasper, the blond one who looks like he's in pain. 	и она вместе с Джаспером, блондином, выглядят болезненно. 	['и', 'она', 'вместе', 'с', 'Джаспером', 'блондином', 'выглядят', 'болезненно']	"['and', ""she's"", 'with', 'Jasper', 'the', 'blond', 'one', 'who', 'looks', 'like', ""he's"", 'in', 'pain']"
144	Dr. Cullen's like this foster dad/matchmaker. 	Доктор Каллен и приёмный отец и сводник. 	['Доктор', 'Каллен', 'и', 'приёмный', 'отец', 'и', 'сводник']	"['Dr', ""Cullen's"", 'like', 'this', 'foster', 'dad/matchmaker']"
145	Maybe he'll adopt me. 	Удочерил бы. 	['Удочерил', 'бы']	"['Maybe', ""he'll"", 'adopt', 'me']"
146	Who's he? 	Кто он? 	['Кто', 'он']	"[""Who's"", 'he']"
147	That's Edward Cullen. 	Это Эдвард Каллен. 	['Это', 'Эдвард', 'Каллен']	"[""That's"", 'Edward', 'Cullen']"
148	He's totally gorgeous, obviously, 	Он, конечно, обалденный, 	['Он', 'конечно', 'обалденный']	"[""He's"", 'totally', 'gorgeous', 'obviously']"
149	but apparently nobody here's good enough for him. 	но похоже ему никто здесь не пара. 	['но', 'похоже', 'ему', 'никто', 'здесь', 'не', 'пара']	"['but', 'apparently', 'nobody', ""here's"", 'good', 'enough', 'for', 'him']"
150	Like I care, you know? 	Меня это не колышет, ты знаешь? 	['Меня', 'это', 'не', 'колышет', 'ты', 'знаешь']	['Like', 'I', 'care', 'you', 'know']
151	So, yeah. 	Да. 	['Да']	['So', 'yeah']
152	Seriously, like, don't waste your time. 	Серьёзно, только время потеряешь. 	['Серьёзно', 'только', 'время', 'потеряешь']	"['Seriously', 'like', ""don't"", 'waste', 'your', 'time']"
153	I wasn't planning on it. 	Я и не планировала. 	['Я', 'и', 'не', 'планировала']	"['I', ""wasn't"", 'planning', 'on', 'it']"
154	Mr. Molina. - Hey, Mike. 	- Мистер Молина. - Привет, Майк. 	['Мистер', 'Молина', 'Привет', 'Майк']	['Mr', 'Molina', 'Hey', 'Mike']
155	Oh, yes. Miss Swan. 	Ах, да. Мисс Свон. 	['Ах', 'да', 'Мисс', 'Свон']	['Oh', 'yes', 'Miss', 'Swan']
156	Hi. Can I have the pass? Thank you. 	Привет. Могу ли я получить пропуск? Спасибо. 	['Привет', 'Могу', 'ли', 'я', 'получить', 'пропуск', 'Спасибо']	['Hi', 'Can', 'I', 'have', 'the', 'pass', 'Thank', 'you']
