	en	ru	ru_tokens	en_tokens
13	I bet if I think about it real hard, I could remember my first pair of shoes. 	Если я постараюсь, то ,наверное, Я смогу вспомнить мою первую пару обуви. 	['Если', 'я', 'постараюсь', 'то', 'наверное', 'Я', 'смогу', 'вспомнить', 'мою', 'первую', 'пару', 'обуви']	['I', 'bet', 'if', 'I', 'think', 'about', 'it', 'real', 'hard', 'I', 'could', 'remember', 'my', 'first', 'pair', 'of', 'shoes']
14	Mama said they'd take me anywhere. 	Мама говорила, что в них я могу дойти куда захочу. 	['Мама', 'говорила', 'что', 'в', 'них', 'я', 'могу', 'дойти', 'куда', 'захочу']	"['Mama', 'said', ""they'd"", 'take', 'me', 'anywhere']"
15	She said they was my magic shoes. 	Она говорила, что это волшебные туфли. 	['Она', 'говорила', 'что', 'это', 'волшебные', 'туфли']	['She', 'said', 'they', 'was', 'my', 'magic', 'shoes']
16	All right, Forrest, you can open your eyes now. 	Хорошо, Форрест, теперь открой глаза. 	['Хорошо', 'Форрест', 'теперь', 'открой', 'глаза']	['All', 'right', 'Forrest', 'you', 'can', 'open', 'your', 'eyes', 'now']
17	Let's take a little walk around. 	Давай совершим небольшую прогулку. 	['Давай', 'совершим', 'небольшую', 'прогулку']	"[""Let's"", 'take', 'a', 'little', 'walk', 'around']"
18	How do those feel? 	Что ты чувствуешь? 	['Что', 'ты', 'чувствуешь']	['How', 'do', 'those', 'feel']
19	His legs are strong, Mrs. Gump, 	Его ноги очень сильные, миссис Гамп, 	['Его', 'ноги', 'очень', 'сильные', 'миссис', 'Гамп']	['His', 'legs', 'are', 'strong', 'Mrs', 'Gump']
20	as strong as I've ever seen, 	самые сильные, которые я когда-либо видел. 	['самые', 'сильные', 'которые', 'я', 'когда-либо', 'видел']	"['as', 'strong', 'as', ""I've"", 'ever', 'seen']"
21	but his back is as crooked as a politician. 	Но его спина кривая как политика. 	['Но', 'его', 'спина', 'кривая', 'как', 'политика']	['but', 'his', 'back', 'is', 'as', 'crooked', 'as', 'a', 'politician']
22	But we're gonna straighten him right up, now, aren't we, Forrest? 	Но мы пытаемся выправить ее, не так ли, Форрест? 	['Но', 'мы', 'пытаемся', 'выправить', 'ее', 'не', 'так', 'ли', 'Форрест']	"['But', ""we're"", 'gonna', 'straighten', 'him', 'right', 'up', 'now', ""aren't"", 'we', 'Forrest']"
23	Forrest! 	Форрест! 	['Форрест']	['Forrest']
24	Now, when I was a baby, 	Когда я был ребенком, 	['Когда', 'я', 'был', 'ребенком']	['Now', 'when', 'I', 'was', 'a', 'baby']
25	Mama named me after the great Civil War hero, 	мама назвала меня в честь великого Героя Гражданской Войны, 	['мама', 'назвала', 'меня', 'в', 'честь', 'великого', 'Героя', 'Гражданской', 'Войны']	['Mama', 'named', 'me', 'after', 'the', 'great', 'Civil', 'War', 'hero']
26	General Nathan Bedford Forrest. 	генерала Натана Бедфорта Форреста. Генерал Натан Бедфорт Форрест. 	['генерала', 'Натана', 'Бедфорта', 'Форреста', 'Генерал', 'Натан', 'Бедфорт', 'Форрест']	['General', 'Nathan', 'Bedford', 'Forrest']
27	She said we was related to him in some way. 	Она говорила, мы были с ним как-то связаны. 	['Она', 'говорила', 'мы', 'были', 'с', 'ним', 'как-то', 'связаны']	['She', 'said', 'we', 'was', 'related', 'to', 'him', 'in', 'some', 'way']
28	And what he did was, 	Он был тем человеком, 	['Он', 'был', 'тем', 'человеком']	['And', 'what', 'he', 'did', 'was']
29	he started up this club called the Ku Klux Klan. 	который организовал клуб под названием Ку Клукс Клан. 	['который', 'организовал', 'клуб', 'под', 'названием', 'Ку', 'Клукс', 'Клан']	['he', 'started', 'up', 'this', 'club', 'called', 'the', 'Ku', 'Klux', 'Klan']
30	They'd all dress up in their robes and their bed sheets 	Они одевались в свои робы и белые простыни 	['Они', 'одевались', 'в', 'свои', 'робы', 'и', 'белые', 'простыни']	"[""They'd"", 'all', 'dress', 'up', 'in', 'their', 'robes', 'and', 'their', 'bed', 'sheets']"
31	and act like a bunch of ghosts or spooks or something. 	и вели себя как кучка привидений или призраков или чего то еще. 	['и', 'вели', 'себя', 'как', 'кучка', 'привидений', 'или', 'призраков', 'или', 'чего', 'то', 'еще']	['and', 'act', 'like', 'a', 'bunch', 'of', 'ghosts', 'or', 'spooks', 'or', 'something']
32	They'd even put bed sheets on their horses and ride around. 	Они даже на своих лошадей накидывали белые простыни. 	['Они', 'даже', 'на', 'своих', 'лошадей', 'накидывали', 'белые', 'простыни']	"[""They'd"", 'even', 'put', 'bed', 'sheets', 'on', 'their', 'horses', 'and', 'ride', 'around']"
33	And anyway, that's how I got my name, Forrest Gump. 	И, так или иначе, я получил имя - Форрест Гамп. 	['И', 'так', 'или', 'иначе', 'я', 'получил', 'имя', 'Форрест', 'Гамп']	"['And', 'anyway', ""that's"", 'how', 'I', 'got', 'my', 'name', 'Forrest', 'Gump']"
34	"Mama said that the ""Forrest"" part was to remind me that sometimes we all do things that, well, just don't make no sense. "	Мама говорила, что мое имя - это напоминание. Напоминание того, что мы все делаем вещи абсолютно бесчувственные. 	['Мама', 'говорила', 'что', 'мое', 'имя', 'это', 'напоминание', 'Напоминание', 'того', 'что', 'мы', 'все', 'делаем', 'вещи', 'абсолютно', 'бесчувственные']	"['Mama', 'said', 'that', 'the', 'Forrest', 'part', 'was', 'to', 'remind', 'me', 'that', 'sometimes', 'we', 'all', 'do', 'things', 'that', 'well', 'just', ""don't"", 'make', 'no', 'sense']"
35	Okay... Get it, get it... Wait, is it this way? Hold on. 	Продолжай.. 	['Продолжай']	['Okay', 'Get', 'it', 'get', 'it', 'Wait', 'is', 'it', 'this', 'way', 'Hold', 'on']
36	All right... 	Хорошо... 	['Хорошо']	['All', 'right']
37	What are you all staring at? 	Что вы вылупились? 	['Что', 'вы', 'вылупились']	['What', 'are', 'you', 'all', 'staring', 'at']
38	Haven't you ever seen a little boy with braces on his legs before? 	Никогда не видели до этого маленького мальчика в ортопедической обуви? 	['Никогда', 'не', 'видели', 'до', 'этого', 'маленького', 'мальчика', 'в', 'ортопедической', 'обуви']	"[""Haven't"", 'you', 'ever', 'seen', 'a', 'little', 'boy', 'with', 'braces', 'on', 'his', 'legs', 'before']"
39	Don't ever let anybody tell you they're better than you, Forrest. 	Никогда никому не позволяй говорить тебе, что они лучше, чем ты. 	['Никогда', 'никому', 'не', 'позволяй', 'говорить', 'тебе', 'что', 'они', 'лучше', 'чем', 'ты']	"[""Don't"", 'ever', 'let', 'anybody', 'tell', 'you', ""they're"", 'better', 'than', 'you', 'Forrest']"
40	If God intended everybody to be the same, 	Если бы Господь Бог решил сделать всех одинаковыми, 	['Если', 'бы', 'Господь', 'Бог', 'решил', 'сделать', 'всех', 'одинаковыми']	['If', 'God', 'intended', 'everybody', 'to', 'be', 'the', 'same']
41	he'd have given us all braces on our legs. 	он бы всем подарил ортопедическую обувь. 	['он', 'бы', 'всем', 'подарил', 'ортопедическую', 'обувь']	"[""he'd"", 'have', 'given', 'us', 'all', 'braces', 'on', 'our', 'legs']"
42	Mama always had a way of explaining things so I could understand them. 	Мама всегда преподносила мне вещи так, чтобы я мог их понять. 	['Мама', 'всегда', 'преподносила', 'мне', 'вещи', 'так', 'чтобы', 'я', 'мог', 'их', 'понять']	['Mama', 'always', 'had', 'a', 'way', 'of', 'explaining', 'things', 'so', 'I', 'could', 'understand', 'them']
43	We lived about a quarter mile off Route 17, 	Мы жили примерно в четверти мили от 17 Шоссе, 	['Мы', 'жили', 'примерно', 'в', 'четверти', 'мили', 'от', '17', 'Шоссе']	['We', 'lived', 'about', 'a', 'quarter', 'mile', 'off', 'Route', '17']
44	about a half mile from the town of Greenbow, Alabama. 	примерно в полумиле от городка Гринбоу, Алабама. 	['примерно', 'в', 'полумиле', 'от', 'городка', 'Гринбоу', 'Алабама']	['about', 'a', 'half', 'mile', 'from', 'the', 'town', 'of', 'Greenbow', 'Alabama']
45	That's in the county of Greenbow. 	Это в провинции Гринбоу. 	['Это', 'в', 'провинции', 'Гринбоу']	"[""That's"", 'in', 'the', 'county', 'of', 'Greenbow']"
46	Our house had been in Mama's family since her grandpa's grandpa's grandpa 	Наш дом принадлежал маминой семье, с тех пор, как ее прапрапрадедушка 	['Наш', 'дом', 'принадлежал', 'маминой', 'семье', 'с', 'тех', 'пор', 'как', 'ее', 'прапрапрадедушка']	"['Our', 'house', 'had', 'been', 'in', ""Mama's"", 'family', 'since', 'her', ""grandpa's"", ""grandpa's"", 'grandpa']"
47	had come across the ocean about 1,000 years ago, something like that. 	приехал из-за океана более тысячи лет назад. 	['приехал', 'из-за', 'океана', 'более', 'тысячи', 'лет', 'назад']	['had', 'come', 'across', 'the', 'ocean', 'about', '1,000', 'years', 'ago', 'something', 'like', 'that']
48	Since it was just me and Mama and we had all these empty rooms, 	После этого там жили я и мама, во всех этих пустых комнатах. 	['После', 'этого', 'там', 'жили', 'я', 'и', 'мама', 'во', 'всех', 'этих', 'пустых', 'комнатах']	['Since', 'it', 'was', 'just', 'me', 'and', 'Mama', 'and', 'we', 'had', 'all', 'these', 'empty', 'rooms']
49	Mama decided to let those rooms out, 	Мама решила сдать эти комнаты. 	['Мама', 'решила', 'сдать', 'эти', 'комнаты']	['Mama', 'decided', 'to', 'let', 'those', 'rooms', 'out']
50	mostly to people passing through, 	Для людей которые проезжали мимо в другие города, 	['Для', 'людей', 'которые', 'проезжали', 'мимо', 'в', 'другие', 'города']	['mostly', 'to', 'people', 'passing', 'through']
51	like from, oh, Mobile, Montgomery, places like that. 	такие как Монтгомери, Мобил. 	['такие', 'как', 'Монтгомери', 'Мобил']	['like', 'from', 'oh', 'Mobile', 'Montgomery', 'places', 'like', 'that']
52	That's how me and Mama got money. 	Так мы с мамой зарабатывали деньги. 	['Так', 'мы', 'с', 'мамой', 'зарабатывали', 'деньги']	"[""That's"", 'how', 'me', 'and', 'Mama', 'got', 'money']"
53	Mama was a real smart lady. 	Моя мама была по-настоящему умная леди. 	['Моя', 'мама', 'была', 'по-настоящему', 'умная', 'леди']	['Mama', 'was', 'a', 'real', 'smart', 'lady']
54	Remember what I told you, Forrest. You're no different than anybody else is. 	Помнишь что я тебе говорила, Форрест? Ты не отличаешься от всех. 	['Помнишь', 'что', 'я', 'тебе', 'говорила', 'Форрест', 'Ты', 'не', 'отличаешься', 'от', 'всех']	"['Remember', 'what', 'I', 'told', 'you', 'Forrest', ""You're"", 'no', 'different', 'than', 'anybody', 'else', 'is']"
55	Did you hear what I said, Forrest? 	Ты слышал, что я сказала, Форрест? 	['Ты', 'слышал', 'что', 'я', 'сказала', 'Форрест']	['Did', 'you', 'hear', 'what', 'I', 'said', 'Forrest']
56	You're the same as everybody else. You are no different. 	Ты такой же как и все. Ты такой же... 	['Ты', 'такой', 'же', 'как', 'и', 'все', 'Ты', 'такой', 'же']	"[""You're"", 'the', 'same', 'as', 'everybody', 'else', 'You', 'are', 'no', 'different']"
57	Your boy's different, Mrs. Gump. 	Ваш мальчик... отличается от других, миссис Гамп. 	['Ваш', 'мальчик', 'отличается', 'от', 'других', 'миссис', 'Гамп']	"['Your', ""boy's"", 'different', 'Mrs', 'Gump']"
58	Now, his IQ is 75. 	Его IQ равен 75. 	['Его', 'IQ', 'равен', '75']	['Now', 'his', 'IQ', 'is', '75']
59	Well, we're all different, Mr. Hancock. 	Да ладно, мы все друг от друга отличаемся. Мистер Ханкок. 	['Да', 'ладно', 'мы', 'все', 'друг', 'от', 'друга', 'отличаемся', 'Мистер', 'Ханкок']	"['Well', ""we're"", 'all', 'different', 'Mr', 'Hancock']"
60	She wanted me to have the finest education, 	Она хотела, чтобы я получил самое лучшее образование, 	['Она', 'хотела', 'чтобы', 'я', 'получил', 'самое', 'лучшее', 'образование']	['She', 'wanted', 'me', 'to', 'have', 'the', 'finest', 'education']
61	so she took me to the Greenbow County Central School. 	и поэтому, она отправила меня в Центральную Школу Гринбоу. 	['и', 'поэтому', 'она', 'отправила', 'меня', 'в', 'Центральную', 'Школу', 'Гринбоу']	['so', 'she', 'took', 'me', 'to', 'the', 'Greenbow', 'County', 'Central', 'School']
62	I met the principal and all. 	Я познакомился с директором школы и со всеми остальными. 	['Я', 'познакомился', 'с', 'директором', 'школы', 'и', 'со', 'всеми', 'остальными']	['I', 'met', 'the', 'principal', 'and', 'all']
63	I want to show you something, Mrs. Gump. 	Я хочу Вам кое-что показать, миссис Гамп. 	['Я', 'хочу', 'Вам', 'кое-что', 'показать', 'миссис', 'Гамп']	['I', 'want', 'to', 'show', 'you', 'something', 'Mrs', 'Gump']
64	Now, this is normal. 	Это - норма. 	['Это', 'норма']	['Now', 'this', 'is', 'normal']
65	Forrest is right here. 	Форрест здесь. 	['Форрест', 'здесь']	['Forrest', 'is', 'right', 'here']
66	The state requires a minimum IQ of 80 to attend public school, Mrs. Gump. 	Необходимо, чтобы IQ был по меньшей мере 80 для посещения частной школы. Миссис Гамп, 	['Необходимо', 'чтобы', 'IQ', 'был', 'по', 'меньшей', 'мере', '80', 'для', 'посещения', 'частной', 'школы', 'Миссис', 'Гамп']	['The', 'state', 'requires', 'a', 'minimum', 'IQ', 'of', '80', 'to', 'attend', 'public', 'school', 'Mrs', 'Gump']
67	He's gonna have to go to a special school. 	он будет посещать особую школу. 	['он', 'будет', 'посещать', 'особую', 'школу']	"[""He's"", 'gonna', 'have', 'to', 'go', 'to', 'a', 'special', 'school']"
68	Now, he'll be just fine. 	Он будет молодцом. 	['Он', 'будет', 'молодцом']	"['Now', ""he'll"", 'be', 'just', 'fine']"
69	"What does ""normal"" mean, anyway? "	Ну что значит норма? 	['Ну', 'что', 'значит', 'норма']	['What', 'does', 'normal', 'mean', 'anyway']
70	He might be a bit on the slow side, 	Он может бы... маленько... медленно соображает. 	['Он', 'может', 'бы', 'маленько', 'медленно', 'соображает']	['He', 'might', 'be', 'a', 'bit', 'on', 'the', 'slow', 'side']
71	but my boy Forrest is gonna get 	Но мой мальчик Форрест 	['Но', 'мой', 'мальчик', 'Форрест']	['but', 'my', 'boy', 'Forrest', 'is', 'gonna', 'get']
72	the same opportunities as everyone else. 	получит такие же возможности, как и все остальные. 	['получит', 'такие', 'же', 'возможности', 'как', 'и', 'все', 'остальные']	['the', 'same', 'opportunities', 'as', 'everyone', 'else']
73	He's not going to some special school to learn how to re-tread tires. 	Он не пойдет в какую-то особую школу учиться менять колеса. 	['Он', 'не', 'пойдет', 'в', 'какую-то', 'особую', 'школу', 'учиться', 'менять', 'колеса']	"[""He's"", 'not', 'going', 'to', 'some', 'special', 'school', 'to', 'learn', 'how', 'to', 're-tread', 'tires']"
74	We're talking about five little points here. 	Мы говорим об каких-то 5 пунктах. 	['Мы', 'говорим', 'об', 'каких-то', '5', 'пунктах']	"[""We're"", 'talking', 'about', 'five', 'little', 'points', 'here']"
75	There must be something can be done. 	Ну что-нибудь можно придумать. 	['Ну', 'что-нибудь', 'можно', 'придумать']	['There', 'must', 'be', 'something', 'can', 'be', 'done']
76	We're a progressive school system. 	У нас развивающаяся школа. 	['У', 'нас', 'развивающаяся', 'школа']	"[""We're"", 'a', 'progressive', 'school', 'system']"
77	We don't want to see anybody left behind. 	Мы не хотим, чтобы кто-то был лишен какой-то возможности. 	['Мы', 'не', 'хотим', 'чтобы', 'кто-то', 'был', 'лишен', 'какой-то', 'возможности']	"['We', ""don't"", 'want', 'to', 'see', 'anybody', 'left', 'behind']"
78	Is there a Mr. Gump, Mrs. Gump? 	Миссис Гамп, а мистер Гамп есть? 	['Миссис', 'Гамп', 'а', 'мистер', 'Гамп', 'есть']	['Is', 'there', 'a', 'Mr', 'Gump', 'Mrs', 'Gump']
79	He's on vacation. 	Он в отпуске. Еее! Еее! Еее! Еее! Еее! Еее! Еее! Еее! Еее! Еее! Еее! Еее! Еее! Еее! 	['Он', 'в', 'отпуске', 'Еее', 'Еее', 'Еее', 'Еее', 'Еее', 'Еее', 'Еее', 'Еее', 'Еее', 'Еее', 'Еее', 'Еее', 'Еее', 'Еее']	"[""He's"", 'on', 'vacation']"
80	Well, your mama sure does care about your schooling, son. 	Твоя заботиться о том, чтобы ты хорошо выучился, сынок. Мммм...ммм.ммм. 	['Твоя', 'заботиться', 'о', 'том', 'чтобы', 'ты', 'хорошо', 'выучился', 'сынок', 'Мммм...ммм.ммм']	['Well', 'your', 'mama', 'sure', 'does', 'care', 'about', 'your', 'schooling', 'son']
81	You don't say much, do you? 	Ты неразговорчив. Не так ли? Еее! Еее! Еее! Еее! Еее! Еее! Еее! Еее! Еее! Еее! Еее! Еее! Еее! 	['Ты', 'неразговорчив', 'Не', 'так', 'ли', 'Еее', 'Еее', 'Еее', 'Еее', 'Еее', 'Еее', 'Еее', 'Еее', 'Еее', 'Еее', 'Еее', 'Еее', 'Еее']	"['You', ""don't"", 'say', 'much', 'do', 'you']"
82	"""Finally, he had to try. "	И он решил попытаться. 	['И', 'он', 'решил', 'попытаться']	['Finally', 'he', 'had', 'to', 'try']
83	"""It looked easy, but, "	Это было просто..., но 	['Это', 'было', 'просто', 'но']	['It', 'looked', 'easy', 'but']
84	"""oh, what happened. "	постоянно что-то случалось. 	['постоянно', 'что-то', 'случалось']	['oh', 'what', 'happened']
85	"-""First, there..."" -Mama, what's ""vacation"" mean? "	Мама, что значит отпуск? 	['Мама', 'что', 'значит', 'отпуск']	"['First', 'there', 'Mama', ""what's"", 'vacation', 'mean']"
86	-Vacation? -Where Daddy went. 	Отпуск? Куда папа уехал? 	['Отпуск', 'Куда', 'папа', 'уехал']	['Vacation', 'Where', 'Daddy', 'went']
87	Vacation's when you go somewhere 	Отпуск значит, ты куда-нибудь отправился... 	['Отпуск', 'значит', 'ты', 'куда-нибудь', 'отправился']	"[""Vacation's"", 'when', 'you', 'go', 'somewhere']"
88	and you don't ever come back. 	И ты никогда не вернешься. 	['И', 'ты', 'никогда', 'не', 'вернешься']	"['and', 'you', ""don't"", 'ever', 'come', 'back']"
89	Anyway, I guess you could say me and Mama was on our own. 	Таким образом, вы можете сказать, что я и мама остались на попечение сами у себя. 	['Таким', 'образом', 'вы', 'можете', 'сказать', 'что', 'я', 'и', 'мама', 'остались', 'на', 'попечение', 'сами', 'у', 'себя']	['Anyway', 'I', 'guess', 'you', 'could', 'say', 'me', 'and', 'Mama', 'was', 'on', 'our', 'own']
90	But we didn't mind. Our house was never empty. 	Но мы так не думали. В нашем доме никогда не было пусто. 	['Но', 'мы', 'так', 'не', 'думали', 'В', 'нашем', 'доме', 'никогда', 'не', 'было', 'пусто']	"['But', 'we', ""didn't"", 'mind', 'Our', 'house', 'was', 'never', 'empty']"
91	There was always folks coming and going. 	Народ постоянно то уходил, то приходил. 	['Народ', 'постоянно', 'то', 'уходил', 'то', 'приходил']	['There', 'was', 'always', 'folks', 'coming', 'and', 'going']
92	Supper. 	Ужин! 	['Ужин']	['Supper']
93	-It's supper, everyone. Forrest... -My, my. That sure looks special. 	Все ужинать! Это выглядело необычно. 	['Все', 'ужинать', 'Это', 'выглядело', 'необычно']	"[""It's"", 'supper', 'everyone', 'Forrest', 'My', 'my', 'That', 'sure', 'looks', 'special']"
94	Sometimes we had so many people staying with us 	Иногда у нас было столько много народа, 	['Иногда', 'у', 'нас', 'было', 'столько', 'много', 'народа']	['Sometimes', 'we', 'had', 'so', 'many', 'people', 'staying', 'with', 'us']
95	that every room was filled with travelers. You know, folks living out of their suitcases 	что каждая комната была переполнена, И народ жил прямо на чемоданах, 	['что', 'каждая', 'комната', 'была', 'переполнена', 'И', 'народ', 'жил', 'прямо', 'на', 'чемоданах']	['that', 'every', 'room', 'was', 'filled', 'with', 'travelers', 'You', 'know', 'folks', 'living', 'out', 'of', 'their', 'suitcases']
96	and hat cases and sample cases. 	сумках и саквояжах. 	['сумках', 'и', 'саквояжах']	['and', 'hat', 'cases', 'and', 'sample', 'cases']
97	Forrest Gump, it's suppertime! Forrest... 	Форрест Гамп! Время ужинать! Форрест? 	['Форрест', 'Гамп', 'Время', 'ужинать', 'Форрест']	"['Forrest', 'Gump', ""it's"", 'suppertime', 'Forrest']"
98	One time, a young man was staying with us, 	Однажды у нас остановился молодой человек, 	['Однажды', 'у', 'нас', 'остановился', 'молодой', 'человек']	['One', 'time', 'a', 'young', 'man', 'was', 'staying', 'with', 'us']
99	and he had him a guitar case. 	который с собой носил гитару в чехле. 	['который', 'с', 'собой', 'носил', 'гитару', 'в', 'чехле']	['and', 'he', 'had', 'him', 'a', 'guitar', 'case']
100	Forrest! I told you not to bother this nice young man. 	Форрест. Я просила тебя не надоедать этому красивому молодому человеку. 	['Форрест', 'Я', 'просила', 'тебя', 'не', 'надоедать', 'этому', 'красивому', 'молодому', 'человеку']	['Forrest', 'I', 'told', 'you', 'not', 'to', 'bother', 'this', 'nice', 'young', 'man']
101	Oh, no, that's all right, ma'am. 	Нет, все в порядке мэм. 	['Нет', 'все', 'в', 'порядке', 'мэм']	"['Oh', 'no', ""that's"", 'all', 'right', ""ma'am""]"
102	I was just showing him a thing or two on the guitar here. 	Я покажу ему пару вещей на гитаре. 	['Я', 'покажу', 'ему', 'пару', 'вещей', 'на', 'гитаре']	['I', 'was', 'just', 'showing', 'him', 'a', 'thing', 'or', 'two', 'on', 'the', 'guitar', 'here']
103	All right, but your supper's ready if y'all want to eat. 	Хорошо. Ужин готов, если вы хотите есть. 	['Хорошо', 'Ужин', 'готов', 'если', 'вы', 'хотите', 'есть']	"['All', 'right', 'but', 'your', ""supper's"", 'ready', 'if', ""y'all"", 'want', 'to', 'eat']"
104	Yeah, that sounds good. Thank you, ma'am. 	Да, это звучит неплохо. Спасибо мэм. 	['Да', 'это', 'звучит', 'неплохо', 'Спасибо', 'мэм']	"['Yeah', 'that', 'sounds', 'good', 'Thank', 'you', ""ma'am""]"
105	Say, man, show me that crazy little walk you just did there. 	Слушай, покажи мне еще раз эту сумасшедшую походку. 	['Слушай', 'покажи', 'мне', 'еще', 'раз', 'эту', 'сумасшедшую', 'походку']	['Say', 'man', 'show', 'me', 'that', 'crazy', 'little', 'walk', 'you', 'just', 'did', 'there']
106	Slow it down some. 	Только помедленнее. 	['Только', 'помедленнее']	['Slow', 'it', 'down', 'some']
107	I liked that guitar. 	Мне нравилась эта гитара. 	['Мне', 'нравилась', 'эта', 'гитара']	['I', 'liked', 'that', 'guitar']
108	It sounded good. 	Она прекрасно звучала. 	['Она', 'прекрасно', 'звучала']	['It', 'sounded', 'good']
109	I started moving around to the music, swinging my hips. 	Я начал двигаться под музыку. Крутить бедрами. 	['Я', 'начал', 'двигаться', 'под', 'музыку', 'Крутить', 'бедрами']	['I', 'started', 'moving', 'around', 'to', 'the', 'music', 'swinging', 'my', 'hips']
110	This one night, me and Mama was out shopping, 	Однажды ночью, 	['Однажды', 'ночью']	['This', 'one', 'night', 'me', 'and', 'Mama', 'was', 'out', 'shopping']
111	and we walked right by Benson's furniture and appliance store, 	я и мама отправились по магазинам, и проходили мимо мебельного магазина Винси 	['я', 'и', 'мама', 'отправились', 'по', 'магазинам', 'и', 'проходили', 'мимо', 'мебельного', 'магазина', 'Винси']	"['and', 'we', 'walked', 'right', 'by', ""Benson's"", 'furniture', 'and', 'appliance', 'store']"
112	and guess what? 	и представляете что? 	['и', 'представляете', 'что']	['and', 'guess', 'what']
113	This is not for children's eyes. 	Это не для детских глаз. 	['Это', 'не', 'для', 'детских', 'глаз']	"['This', 'is', 'not', 'for', ""children's"", 'eyes']"
114	Some years later, that handsome young man 	Несколькими годами позже, 	['Несколькими', 'годами', 'позже']	['Some', 'years', 'later', 'that', 'handsome', 'young', 'man']
115	"who they called ""The King,"" "	этого человека, его здесь назвали Королем, 	['этого', 'человека', 'его', 'здесь', 'назвали', 'Королем']	['who', 'they', 'called', 'The', 'King']
116	well, he'd sung too many songs, 	ну, он спел очень много песен. 	['ну', 'он', 'спел', 'очень', 'много', 'песен']	"['well', ""he'd"", 'sung', 'too', 'many', 'songs']"
117	had himself a heart attack, or something. 	У него случился сердечный приступ или что-то типа того. 	['У', 'него', 'случился', 'сердечный', 'приступ', 'или', 'что-то', 'типа', 'того']	['had', 'himself', 'a', 'heart', 'attack', 'or', 'something']
118	Must be hard being a king. 	Наверное, тяжело быть королем. 	['Наверное', 'тяжело', 'быть', 'королем']	['Must', 'be', 'hard', 'being', 'a', 'king']
119	You know, it's funny how you remember some things, but some things you can't. 	Знаете, смешно когда вспоминаешь некоторые вещи. А некоторые не можешь вспомнить. 	['Знаете', 'смешно', 'когда', 'вспоминаешь', 'некоторые', 'вещи', 'А', 'некоторые', 'не', 'можешь', 'вспомнить']	"['You', 'know', ""it's"", 'funny', 'how', 'you', 'remember', 'some', 'things', 'but', 'some', 'things', 'you', ""can't""]"
