	en	ru	ru_tokens	en_tokens
11	Before I could say anything, he placed his hand inside my blouse. 	Я не успела ничего сказать, он сунул руку в вырез моей блузки. 	['Я', 'не', 'успела', 'ничего', 'сказать', 'он', 'сунул', 'руку', 'в', 'вырез', 'моей', 'блузки']	['Before', 'I', 'could', 'say', 'anything', 'he', 'placed', 'his', 'hand', 'inside', 'my', 'blouse']
12	I was so frightened. I didn't move. I thought if I was just quiet it'd be okay. 	Я ужасно испугалась. Но решила, что надо молчать, и он отпустит. 	['Я', 'ужасно', 'испугалась', 'Но', 'решила', 'что', 'надо', 'молчать', 'и', 'он', 'отпустит']	"['I', 'was', 'so', 'frightened', 'I', ""didn't"", 'move', 'I', 'thought', 'if', 'I', 'was', 'just', 'quiet', ""it'd"", 'be', 'okay']"
13	Then his other hand went up under inside my skirt. 	Но тут другой рукой он залез мне под юбку. 	['Но', 'тут', 'другой', 'рукой', 'он', 'залез', 'мне', 'под', 'юбку']	['Then', 'his', 'other', 'hand', 'went', 'up', 'under', 'inside', 'my', 'skirt']
14	Then, with his hand... 	И стал этой рукой... 	['И', 'стал', 'этой', 'рукой']	['Then', 'with', 'his', 'hand']
15	...he started moving back and forth... 	...гладить меня по ноге... 	['гладить', 'меня', 'по', 'ноге']	['he', 'started', 'moving', 'back', 'and', 'forth']
16	...farther and farther inside my skirt. 	...засовывая руку всё дальше. 	['засовывая', 'руку', 'всё', 'дальше']	['farther', 'and', 'farther', 'inside', 'my', 'skirt']
17	He said he was testing to see if I had any special feelings... 	Он сказал, что хочет проверить, бывают ли у меня... 	['Он', 'сказал', 'что', 'хочет', 'проверить', 'бывают', 'ли', 'у', 'меня']	['He', 'said', 'he', 'was', 'testing', 'to', 'see', 'if', 'I', 'had', 'any', 'special', 'feelings']
18	...that he wanted to see what kind of feelings I had. 	особые чувства. И посмотреть, как они у меня проявляются. 	['особые', 'чувства', 'И', 'посмотреть', 'как', 'они', 'у', 'меня', 'проявляются']	['that', 'he', 'wanted', 'to', 'see', 'what', 'kind', 'of', 'feelings', 'I', 'had']
19	I was trying to think of something to say, but I couldn't. 	Я пыталась придумать, что ему сказать, но так и не смогла. 	['Я', 'пыталась', 'придумать', 'что', 'ему', 'сказать', 'но', 'так', 'и', 'не', 'смогла']	"['I', 'was', 'trying', 'to', 'think', 'of', 'something', 'to', 'say', 'but', 'I', ""couldn't""]"
20	I was confused, and he just kept on. 	Я растерялась, а он продолжал. 	['Я', 'растерялась', 'а', 'он', 'продолжал']	['I', 'was', 'confused', 'and', 'he', 'just', 'kept', 'on']
21	I asked him to stop, but it was like he couldn't hear me. 	Я просила его остановиться, но, кажется, он не слышал меня. 	['Я', 'просила', 'его', 'остановиться', 'но', 'кажется', 'он', 'не', 'слышал', 'меня']	"['I', 'asked', 'him', 'to', 'stop', 'but', 'it', 'was', 'like', 'he', ""couldn't"", 'hear', 'me']"
22	He just kept on with his hand. 	Он всё двигал своей рукой. 	['Он', 'всё', 'двигал', 'своей', 'рукой']	['He', 'just', 'kept', 'on', 'with', 'his', 'hand']
23	Then I screamed. 	Потом я закричала. 	['Потом', 'я', 'закричала']	['Then', 'I', 'screamed']
24	Then he got mad and said we'd have to try it again sometime. 	Он разозлился и сказал, что мы займёмся этим в другой раз. 	['Он', 'разозлился', 'и', 'сказал', 'что', 'мы', 'займёмся', 'этим', 'в', 'другой', 'раз']	"['Then', 'he', 'got', 'mad', 'and', 'said', ""we'd"", 'have', 'to', 'try', 'it', 'again', 'sometime']"
25	Did he try again? 	Он делал это ещё? 	['Он', 'делал', 'это', 'ещё']	['Did', 'he', 'try', 'again']
26	Not with me. 	Со мной - нет. 	['Со', 'мной', 'нет']	['Not', 'with', 'me']
27	But with your friends? 	А с твоими подругами? 	['А', 'с', 'твоими', 'подругами']	['But', 'with', 'your', 'friends']
28	Yes. 	Да. 	['Да']	['Yes']
29	And after you had told them what he had done to you... 	И когда ты рассказала им, что он делал с тобой... 	['И', 'когда', 'ты', 'рассказала', 'им', 'что', 'он', 'делал', 'с', 'тобой']	['And', 'after', 'you', 'had', 'told', 'them', 'what', 'he', 'had', 'done', 'to', 'you']
30	...they told you what he had done to them! 	...они сказали, что с ними тоже! 	['они', 'сказали', 'что', 'с', 'ними', 'тоже']	['they', 'told', 'you', 'what', 'he', 'had', 'done', 'to', 'them']
31	Isn't that true? 	Было так? 	['Было', 'так']	"[""Isn't"", 'that', 'true']"
32	Yes. 	Да. 	['Да']	['Yes']
33	I have nothing further. 	у меня всё. 	['у', 'меня', 'всё']	['I', 'have', 'nothing', 'further']
34	Your witness, Mr. Lomax. 	Ваша очередь, мистер Ломакс. 	['Ваша', 'очередь', 'мистер', 'Ломакс']	['Your', 'witness', 'Mr', 'Lomax']
35	Any chance, Your Honor, for a short recess? 	Ваша Честь, нельзя ли сделать короткий перерыв? 	['Ваша', 'Честь', 'нельзя', 'ли', 'сделать', 'короткий', 'перерыв']	['Any', 'chance', 'Your', 'Honor', 'for', 'a', 'short', 'recess']
36	Of course. 	Конечно. 	['Конечно']	['Of', 'course']
37	This court will be in recess for 15 minutes. 	Объявляется перерыв на 15 минут. 	['Объявляется', 'перерыв', 'на', '15', 'минут']	['This', 'court', 'will', 'be', 'in', 'recess', 'for', '15', 'minutes']
38	- What... - Not now, Bernice. 	-Что... -Не сейчас, Бернис. 	['Что', 'Не', 'сейчас', 'Бернис']	['What', 'Not', 'now', 'Bernice']
39	Lomax, what's wrong? 	Ломакс, в чём дело? 	['Ломакс', 'в', 'чём', 'дело']	"['Lomax', ""what's"", 'wrong']"
40	As your attorney, I'm advising you to keep the fuck away from me. 	Как твой адвокат, советую тебе отвалить от меня к чёрту. 	['Как', 'твой', 'адвокат', 'советую', 'тебе', 'отвалить', 'от', 'меня', 'к', 'чёрту']	"['As', 'your', 'attorney', ""I'm"", 'advising', 'you', 'to', 'keep', 'the', 'fuck', 'away', 'from', 'me']"
41	Why? What are you talking about? 	Что? Что ты говоришь? 	['Что', 'Что', 'ты', 'говоришь']	['Why', 'What', 'are', 'you', 'talking', 'about']
42	The wife, the kid, the outrage. You definitely had me fooled. 	Жена, дети, негодование. Ловко ты меня одурачил. 	['Жена', 'дети', 'негодование', 'Ловко', 'ты', 'меня', 'одурачил']	['The', 'wife', 'the', 'kid', 'the', 'outrage', 'You', 'definitely', 'had', 'me', 'fooled']
43	Hey, you're my lawyer. 	Ты же мой адвокат. 	['Ты', 'же', 'мой', 'адвокат']	"['Hey', ""you're"", 'my', 'lawyer']"
44	You're here to defend me. 	Твой долг - защищать меня. 	['Твой', 'долг', 'защищать', 'меня']	"[""You're"", 'here', 'to', 'defend', 'me']"
45	You know what I'm thinking? 	Знаешь, чего мне хочется? 	['Знаешь', 'чего', 'мне', 'хочется']	"['You', 'know', 'what', ""I'm"", 'thinking']"
46	Why not put you on the stand? You can jerk off for the judge. 	Поставить тебя перед судьёй. Чтобы ты подрочил на него. 	['Поставить', 'тебя', 'перед', 'судьёй', 'Чтобы', 'ты', 'подрочил', 'на', 'него']	['Why', 'not', 'put', 'you', 'on', 'the', 'stand', 'You', 'can', 'jerk', 'off', 'for', 'the', 'judge']
47	- You know she's lying. - Get the hell away from me. 	-Она же врёт. -Пошёл к чёрту. 	['Она', 'же', 'врёт', 'Пошёл', 'к', 'чёрту']	"['You', 'know', ""she's"", 'lying', 'Get', 'the', 'hell', 'away', 'from', 'me']"
48	Well, hell, there you are. 	Вот ты где. 	['Вот', 'ты', 'где']	['Well', 'hell', 'there', 'you', 'are']
49	Rumor was you were out wandering in traffic. 	Прошёл слух, что ты уже мечешься по улицам. 	['Прошёл', 'слух', 'что', 'ты', 'уже', 'мечешься', 'по', 'улицам']	['Rumor', 'was', 'you', 'were', 'out', 'wandering', 'in', 'traffic']
50	Not now, Larry. 	Не сейчас, Ларри. 	['Не', 'сейчас', 'Ларри']	['Not', 'now', 'Larry']
51	What's the game plan? 	Каков план игры? 	['Каков', 'план', 'игры']	"[""What's"", 'the', 'game', 'plan']"
52	I got a 4:30 deadline. I need a quote. 	В 4.30 я даю информацию. Любую. 	['В', '4.30', 'я', 'даю', 'информацию', 'Любую']	['I', 'got', 'a', '4:30', 'deadline', 'I', 'need', 'a', 'quote']
53	Give me a quote. 	Скажи что-нибудь. 	['Скажи', 'что-нибудь']	['Give', 'me', 'a', 'quote']
54	Fuck off. 	Отвали. 	['Отвали']	['Fuck', 'off']
55	"""Mr. Lomax had no comment on today's events. "	"""Мистер Ломакс отказался комментировать ситуацию. "	['Мистер', 'Ломакс', 'отказался', 'комментировать', 'ситуацию']	"['Mr', 'Lomax', 'had', 'no', 'comment', 'on', ""today's"", 'events']"
56	"""Speculation, however, was widespread... "	"""Однако, многие уже полагают... "	['Однако', 'многие', 'уже', 'полагают']	['Speculation', 'however', 'was', 'widespread']
57	"""...that the young lawyer's unblemished string of victories... "	"""...что цепь блестящих побед молодого адвоката... "	['что', 'цепь', 'блестящих', 'побед', 'молодого', 'адвоката']	"['that', 'the', 'young', ""lawyer's"", 'unblemished', 'string', 'of', 'victories']"
58	"""...would come to an end... "	"""...неожиданно оборвалась... "	['неожиданно', 'оборвалась']	['would', 'come', 'to', 'an', 'end']
59	"""...in this courtroom."" "	"""...на сегодняшнем слушании"". "	['на', 'сегодняшнем', 'слушании']	['in', 'this', 'courtroom']
60	It was a nice run, Kev. 	Ты выдал классную серию, Кевин. 	['Ты', 'выдал', 'классную', 'серию', 'Кевин']	['It', 'was', 'a', 'nice', 'run', 'Kev']
61	Had to close out someday. 	Но всему приходит конец. 	['Но', 'всему', 'приходит', 'конец']	['Had', 'to', 'close', 'out', 'someday']
62	Nobody wins them all. 	Нельзя же всегда выигрывать. 	['Нельзя', 'же', 'всегда', 'выигрывать']	['Nobody', 'wins', 'them', 'all']
63	Have you had any discipline problems in math class this year? 	Не было ли у вас проблем с дисциплиной на математике? 	['Не', 'было', 'ли', 'у', 'вас', 'проблем', 'с', 'дисциплиной', 'на', 'математике']	['Have', 'you', 'had', 'any', 'discipline', 'problems', 'in', 'math', 'class', 'this', 'year']
64	No. 	Нет. 	['Нет']	['No']
65	No? 	Нет? 	['Нет']	['No']
66	Hasn't Mr. Gettys had to talk to you repeatedly about your behavior? 	Но разве мистер Геттис никогда не оставлял вас после уроков? 	['Но', 'разве', 'мистер', 'Геттис', 'никогда', 'не', 'оставлял', 'вас', 'после', 'уроков']	"[""Hasn't"", 'Mr', 'Gettys', 'had', 'to', 'talk', 'to', 'you', 'repeatedly', 'about', 'your', 'behavior']"
67	Isn't that why he asked you to stay after class? 	Может, и в тот день он оставил вас для беседы о дисциплине? 	['Может', 'и', 'в', 'тот', 'день', 'он', 'оставил', 'вас', 'для', 'беседы', 'о', 'дисциплине']	"[""Isn't"", 'that', 'why', 'he', 'asked', 'you', 'to', 'stay', 'after', 'class']"
68	No! 	Нет! 	['Нет']	['No']
69	Have other teachers asked you to stay after class? 	А другие учителя после уроков вас оставляли? 	['А', 'другие', 'учителя', 'после', 'уроков', 'вас', 'оставляли']	['Have', 'other', 'teachers', 'asked', 'you', 'to', 'stay', 'after', 'class']
70	Once or twice. 	Раз или два. 	['Раз', 'или', 'два']	['Once', 'or', 'twice']
71	Did they want to talk to you about your behavior? 	Чтобы поговорить с вами о вашем поведении? 	['Чтобы', 'поговорить', 'с', 'вами', 'о', 'вашем', 'поведении']	['Did', 'they', 'want', 'to', 'talk', 'to', 'you', 'about', 'your', 'behavior']
72	Objection. Immaterial. 	Протестую. Вопрос не по существу. 	['Протестую', 'Вопрос', 'не', 'по', 'существу']	['Objection', 'Immaterial']
73	- Goes to motive. - Overruled. 	-Речь идёт о мотиве. -Протест отклонён. 	['Речь', 'идёт', 'о', 'мотиве', 'Протест', 'отклонён']	['Goes', 'to', 'motive', 'Overruled']
74	You may answer the question. 	Можете отвечать. 	['Можете', 'отвечать']	['You', 'may', 'answer', 'the', 'question']
75	I don't know what the other teachers wanted. 	Я не знаю, чего хотели другие учителя. 	['Я', 'не', 'знаю', 'чего', 'хотели', 'другие', 'учителя']	"['I', ""don't"", 'know', 'what', 'the', 'other', 'teachers', 'wanted']"
76	You'd have to talk to them. 	Сами у них спросите. 	['Сами', 'у', 'них', 'спросите']	"[""You'd"", 'have', 'to', 'talk', 'to', 'them']"
77	You ever pass notes in class? 	Вы передавали на уроках записки? 	['Вы', 'передавали', 'на', 'уроках', 'записки']	['You', 'ever', 'pass', 'notes', 'in', 'class']
78	Maybe a note that... 	Или рисунки, чтобы... 	['Или', 'рисунки', 'чтобы']	['Maybe', 'a', 'note', 'that']
79	...made fun of Mr. Gettys? 	...посмеяться над учителем? 	['посмеяться', 'над', 'учителем']	['made', 'fun', 'of', 'Mr', 'Gettys']
80	No. 	Нет. 	['Нет']	['No']
81	No? 	Нет? 	['Нет']	['No']
82	"Never called him a ""disgusting pig monster""? "	"И никогда не называли его ""поганым боровом""? "	['И', 'никогда', 'не', 'называли', 'его', 'поганым', 'боровом']	['Never', 'called', 'him', 'a', 'disgusting', 'pig', 'monster']
83	Order. 	Порядок в зале. 	['Порядок', 'в', 'зале']	['Order']
84	No. 	Нет. 	['Нет']	['No']
85	Your Honor, I've pre-marked this Defense Exhibit A. 	Ваша Честь, прошу приобщить к делу этот документ защиты. 	['Ваша', 'Честь', 'прошу', 'приобщить', 'к', 'делу', 'этот', 'документ', 'защиты']	"['Your', 'Honor', ""I've"", 'pre-marked', 'this', 'Defense', 'Exhibit', 'A']"
86	Objection. We've had plenty of time for discovery here. 	Возражаю. у нас было достаточно времени для находок. 	['Возражаю', 'у', 'нас', 'было', 'достаточно', 'времени', 'для', 'находок']	"['Objection', ""We've"", 'had', 'plenty', 'of', 'time', 'for', 'discovery', 'here']"
87	I'm going to let this in, Mr. Lomax. 	Я принимаю этот документ. 	['Я', 'принимаю', 'этот', 'документ']	"[""I'm"", 'going', 'to', 'let', 'this', 'in', 'Mr', 'Lomax']"
88	I'm also going to suggest that if you have any other exhibits... 	Но если у вас ещё есть в запасе какие-либо документы... 	['Но', 'если', 'у', 'вас', 'ещё', 'есть', 'в', 'запасе', 'какие-либо', 'документы']	"[""I'm"", 'also', 'going', 'to', 'suggest', 'that', 'if', 'you', 'have', 'any', 'other', 'exhibits']"
89	...you present them in a timely fashion, or not at all. 	...вам следовало предоставить их вовремя, а теперь поздно. 	['вам', 'следовало', 'предоставить', 'их', 'вовремя', 'а', 'теперь', 'поздно']	['you', 'present', 'them', 'in', 'a', 'timely', 'fashion', 'or', 'not', 'at', 'all']
90	I'm sorry, Barbara, I was wrong. 	Извини, Барбара, я ошибся. 	['Извини', 'Барбара', 'я', 'ошибся']	"[""I'm"", 'sorry', 'Barbara', 'I', 'was', 'wrong']"
91	"It's ""huge hog beast."" "	"Он - ""поганый жирный боров"". "	['Он', 'поганый', 'жирный', 'боров']	"[""It's"", 'huge', 'hog', 'beast']"
92	This is your handwriting, isn't it? 	Это же твой почерк, да? 	['Это', 'же', 'твой', 'почерк', 'да']	"['This', 'is', 'your', 'handwriting', ""isn't"", 'it']"
93	- Yes, but... - You wrote this in Gettys' class. 	-Да, но... -Ты писала это на его уроках. 	['Да', 'но', 'Ты', 'писала', 'это', 'на', 'его', 'уроках']	"['Yes', 'but', 'You', 'wrote', 'this', 'in', ""Gettys'"", 'class']"
94	It's a joke. 	Это шутка. 	['Это', 'шутка']	"[""It's"", 'a', 'joke']"
95	"""He's a huge hog beast. "	"""Он поганый жирный боров"". "	['Он', 'поганый', 'жирный', 'боров']	"[""He's"", 'a', 'huge', 'hog', 'beast']"
96	"""He probably eats a thousand pancakes for breakfast."" "	"""И точно пожирает тысячу оладьев на завтрак"". "	['И', 'точно', 'пожирает', 'тысячу', 'оладьев', 'на', 'завтрак']	['He', 'probably', 'eats', 'a', 'thousand', 'pancakes', 'for', 'breakfast']
97	You're writing about Mr. Gettys, aren't you? 	Это ты писала о мистере Геттисе, верно? 	['Это', 'ты', 'писала', 'о', 'мистере', 'Геттисе', 'верно']	"[""You're"", 'writing', 'about', 'Mr', 'Gettys', ""aren't"", 'you']"
98	It was meant to be a joke. 	Это была только шутка. 	['Это', 'была', 'только', 'шутка']	['It', 'was', 'meant', 'to', 'be', 'a', 'joke']
99	Have you ever had a party at your house, Barbara... 	Ты когда-нибудь приглашала к себе друзей, Барбара... 	['Ты', 'когда-нибудь', 'приглашала', 'к', 'себе', 'друзей', 'Барбара']	['Have', 'you', 'ever', 'had', 'a', 'party', 'at', 'your', 'house', 'Barbara']
100	...when your parents were away? 	...когда твоих родителей не было? 	['когда', 'твоих', 'родителей', 'не', 'было']	['when', 'your', 'parents', 'were', 'away']
101	Objection. Your Honor... 	Протестую. Ваша Честь... 	['Протестую', 'Ваша', 'Честь']	['Objection', 'Your', 'Honor']
102	Credibility and bias. 	Это неуважение и давление. 	['Это', 'неуважение', 'и', 'давление']	['Credibility', 'and', 'bias']
103	Overruled. 	Протест отклонён. 	['Протест', 'отклонён']	['Overruled']
104	Answer the question. 	Отвечайте на вопрос. 	['Отвечайте', 'на', 'вопрос']	['Answer', 'the', 'question']
105	Yes. 	Да. 	['Да']	['Yes']
106	"Have you ever heard of a game called ""Special Places""? "	"Ты слышала о такой игре, она называется ""укромные местечки""? "	['Ты', 'слышала', 'о', 'такой', 'игре', 'она', 'называется', 'укромные', 'местечки']	['Have', 'you', 'ever', 'heard', 'of', 'a', 'game', 'called', 'Special', 'Places']
107	You're under oath, Barbara. 	Ты под присягой, Барбара. 	['Ты', 'под', 'присягой', 'Барбара']	"[""You're"", 'under', 'oath', 'Barbara']"
108	A man's career... 	Работа этого человека... 	['Работа', 'этого', 'человека']	"['A', ""man's"", 'career']"
109	...his reputation... 	...его репутация... 	['его', 'репутация']	['his', 'reputation']
110	...his life is on the line. 	...вся жизнь его под угрозой. 	['вся', 'жизнь', 'его', 'под', 'угрозой']	['his', 'life', 'is', 'on', 'the', 'line']
111	This is not a joke. 	Это уже не шутки. 	['Это', 'уже', 'не', 'шутки']	['This', 'is', 'not', 'a', 'joke']
112	"Have you ever played ""Special Places""? "	"Ты играла в ""укромные местечки""? "	['Ты', 'играла', 'в', 'укромные', 'местечки']	['Have', 'you', 'ever', 'played', 'Special', 'Places']
113	Yes. 	Да. 	['Да']	['Yes']
114	Is this game sexual in nature? 	Это сексуальная игра? 	['Это', 'сексуальная', 'игра']	['Is', 'this', 'game', 'sexual', 'in', 'nature']
115	Is this game sexual in nature? 	Игра имеет отношение к сексу? 	['Игра', 'имеет', 'отношение', 'к', 'сексу']	['Is', 'this', 'game', 'sexual', 'in', 'nature']
116	We only played it once. 	Один раз поиграли и всё. 	['Один', 'раз', 'поиграли', 'и', 'всё']	['We', 'only', 'played', 'it', 'once']
117	This special party, Barbara... 	Именно в тот вечер, Барбара... 	['Именно', 'в', 'тот', 'вечер', 'Барбара']	['This', 'special', 'party', 'Barbara']
118	...this was the first time you told the story about Mr. Gettys, wasn't it? 	...ты рассказала друзьям историю про мистера Геттиса, не так ли? 	['ты', 'рассказала', 'друзьям', 'историю', 'про', 'мистера', 'Геттиса', 'не', 'так', 'ли']	"['this', 'was', 'the', 'first', 'time', 'you', 'told', 'the', 'story', 'about', 'Mr', 'Gettys', ""wasn't"", 'it']"
119	Yes. 	Да. 	['Да']	['Yes']
120	I've spoken to other children who were there that day. 	Я говорил с другими детьми, которые были тогда у тебя дома. 	['Я', 'говорил', 'с', 'другими', 'детьми', 'которые', 'были', 'тогда', 'у', 'тебя', 'дома']	"[""I've"", 'spoken', 'to', 'other', 'children', 'who', 'were', 'there', 'that', 'day']"
121	Is there anything else they may have told me about the party? 	Ты догадываешься, о чём ещё они могли рассказать мне? 	['Ты', 'догадываешься', 'о', 'чём', 'ещё', 'они', 'могли', 'рассказать', 'мне']	['Is', 'there', 'anything', 'else', 'they', 'may', 'have', 'told', 'me', 'about', 'the', 'party']
122	Objection! If he has other witnesses, let him call them! 	Протестую! Если есть другие свидетели, пусть он вызовет их! 	['Протестую', 'Если', 'есть', 'другие', 'свидетели', 'пусть', 'он', 'вызовет', 'их']	['Objection', 'If', 'he', 'has', 'other', 'witnesses', 'let', 'him', 'call', 'them']
123	If I need to call those other children, I will! 	Если вы настаиваете, вызову! 	['Если', 'вы', 'настаиваете', 'вызову']	['If', 'I', 'need', 'to', 'call', 'those', 'other', 'children', 'I', 'will']
124	I'm going to sustain that, Mr. Lomax. 	Протест принят, мистер Ломакс. 	['Протест', 'принят', 'мистер', 'Ломакс']	"[""I'm"", 'going', 'to', 'sustain', 'that', 'Mr', 'Lomax']"
125	Rephrase your question. 	Задайте вопрос иначе. 	['Задайте', 'вопрос', 'иначе']	['Rephrase', 'your', 'question']
126	You threatened those children, didn't you? 	Ты угрожала этим детям, верно? 	['Ты', 'угрожала', 'этим', 'детям', 'верно']	"['You', 'threatened', 'those', 'children', ""didn't"", 'you']"
127	That's not the way it happened. 	Всё было совсем не так. 	['Всё', 'было', 'совсем', 'не', 'так']	"[""That's"", 'not', 'the', 'way', 'it', 'happened']"
128	You told them to lie, to falsely claim that Mr. Gettys had hurt them. 	Ты велела им лгать и говорить, что мистер Геттис обижал их. 	['Ты', 'велела', 'им', 'лгать', 'и', 'говорить', 'что', 'мистер', 'Геттис', 'обижал', 'их']	['You', 'told', 'them', 'to', 'lie', 'to', 'falsely', 'claim', 'that', 'Mr', 'Gettys', 'had', 'hurt', 'them']
129	These things did happen. 	Но это же было. 	['Но', 'это', 'же', 'было']	['These', 'things', 'did', 'happen']
130	If they didn't, you were going to tell everyone about this special party. 	Ты заявила, что иначе ты всем расскажешь о ваших играх. 	['Ты', 'заявила', 'что', 'иначе', 'ты', 'всем', 'расскажешь', 'о', 'ваших', 'играх']	"['If', 'they', ""didn't"", 'you', 'were', 'going', 'to', 'tell', 'everyone', 'about', 'this', 'special', 'party']"
131	They happened to me. 	Но это было со мной. 	['Но', 'это', 'было', 'со', 'мной']	['They', 'happened', 'to', 'me']
132	So you made up a story. A special story. 	И ты сочинила историю. Особую. 	['И', 'ты', 'сочинила', 'историю', 'Особую']	['So', 'you', 'made', 'up', 'a', 'story', 'A', 'special', 'story']
133	A story about a math teacher... 	Про учителя математики... 	['Про', 'учителя', 'математики']	['A', 'story', 'about', 'a', 'math', 'teacher']
134	...who was tough on you, who kept you after class. 	...который был строг с тобой, оставлял после уроков. 	['который', 'был', 'строг', 'с', 'тобой', 'оставлял', 'после', 'уроков']	['who', 'was', 'tough', 'on', 'you', 'who', 'kept', 'you', 'after', 'class']
135	"A ""huge hog beast"" you didn't like! "	"Конечно, он - ""поганый боров""! "	['Конечно', 'он', 'поганый', 'боров']	"['A', 'huge', 'hog', 'beast', 'you', ""didn't"", 'like']"
136	That's what really happened, isn't it? 	Ведь так всё было на самом деле? 	['Ведь', 'так', 'всё', 'было', 'на', 'самом', 'деле']	"[""That's"", 'what', 'really', 'happened', ""isn't"", 'it']"
137	No. 	Нет. 	['Нет']	['No']
138	I didn't want to be the only one. 	Я не хотела быть одна. 	['Я', 'не', 'хотела', 'быть', 'одна']	"['I', ""didn't"", 'want', 'to', 'be', 'the', 'only', 'one']"
139	You goddamn lowlife, son of a bitch... 	Проклятый ублюдок, сукин сын-- 	['Проклятый', 'ублюдок', 'сукин', 'сын']	['You', 'goddamn', 'lowlife', 'son', 'of', 'a', 'bitch']
140	No further questions, Your Honor. 	Вопросов больше нет, Ваша Честь. 	['Вопросов', 'больше', 'нет', 'Ваша', 'Честь']	['No', 'further', 'questions', 'Your', 'Honor']
141	I'm going to adjourn for the day. 	Я вынужден прервать заседание. 	['Я', 'вынужден', 'прервать', 'заседание']	"[""I'm"", 'going', 'to', 'adjourn', 'for', 'the', 'day']"
142	We'll be back here at 9:00 a.m. and people will behave themselves... 	Продолжим завтра в 9 утра, и все будут соблюдать порядок... 	['Продолжим', 'завтра', 'в', '9', 'утра', 'и', 'все', 'будут', 'соблюдать', 'порядок']	"[""We'll"", 'be', 'back', 'here', 'at', '9:00', 'a.m', 'and', 'people', 'will', 'behave', 'themselves']"
143	You made me proud. 	Я горжусь тобой. 	['Я', 'горжусь', 'тобой']	['You', 'made', 'me', 'proud']
144	...or find themselves in contempt. 	...или я прикажу очистить зал. 	['или', 'я', 'прикажу', 'очистить', 'зал']	['or', 'find', 'themselves', 'in', 'contempt']
145	Pack it up, baby. You need a drink. 	Пошли, малыш. Тебе надо выпить. 	['Пошли', 'малыш', 'Тебе', 'надо', 'выпить']	['Pack', 'it', 'up', 'baby', 'You', 'need', 'a', 'drink']
146	In the event that we all get drunk, let's front-load the ceremonial bullshit. 	Мы все сегодня напьёмся, но сперва официальная часть. 	['Мы', 'все', 'сегодня', 'напьёмся', 'но', 'сперва', 'официальная', 'часть']	"['In', 'the', 'event', 'that', 'we', 'all', 'get', 'drunk', ""let's"", 'front-load', 'the', 'ceremonial', 'bullshit']"
147	To the best trial lawyer in Alachua County. 	За лучшего адвоката в округе. 	['За', 'лучшего', 'адвоката', 'в', 'округе']	['To', 'the', 'best', 'trial', 'lawyer', 'in', 'Alachua', 'County']
148	Damn straight. 	До дна. 	['До', 'дна']	['Damn', 'straight']
149	So, Kev, off the record... 	Кевин, скажи не для протокола.... 	['Кевин', 'скажи', 'не', 'для', 'протокола']	['So', 'Kev', 'off', 'the', 'record']
