	en	ru	ru_tokens	en_tokens
12	# I used to shoot you down # # Music played and people sang # # Just for me the church bells rang # # Now he's gone # # I don't know why # # And till this day, sometimes I cry # # He didn't even say goodbye # # He didn't take the time to lie # # Bang bang # # He shot me down # # Bang bang # # I hit the ground # # Bang bang # # That awful sound # # Bang bang # 	УБИТЬ БИЛЛА. Часть 1. 	['УБИТЬ', 'БИЛЛА', 'Часть', '1']	"['I', 'used', 'to', 'shoot', 'you', 'down', 'Music', 'played', 'and', 'people', 'sang', 'Just', 'for', 'me', 'the', 'church', 'bells', 'rang', 'Now', ""he's"", 'gone', 'I', ""don't"", 'know', 'why', 'And', 'till', 'this', 'day', 'sometimes', 'I', 'cry', 'He', ""didn't"", 'even', 'say', 'goodbye', 'He', ""didn't"", 'take', 'the', 'time', 'to', 'lie', 'Bang', 'bang', 'He', 'shot', 'me', 'down', 'Bang', 'bang', 'I', 'hit', 'the', 'ground', 'Bang', 'bang', 'That', 'awful', 'sound', 'Bang', 'bang']"
13	# My baby shot me down # 	ГЛАВА ПЕРВАЯ Номер два Город Пасадена, штат Калифорния 	['ГЛАВА', 'ПЕРВАЯ', 'Номер', 'два', 'Город', 'Пасадена', 'штат', 'Калифорния']	['My', 'baby', 'shot', 'me', 'down']
14	Coming! 	Входите. 	['Входите']	['Coming']
15	Sarah, I cannot believe you are early. 	Кэрол, не могу поверить, что ты так рано! 	['Кэрол', 'не', 'могу', 'поверить', 'что', 'ты', 'так', 'рано']	['Sarah', 'I', 'cannot', 'believe', 'you', 'are', 'early']
16	What you gonna do now, huh? What you got? 	Давай, сука. 	['Давай', 'сука']	['What', 'you', 'gonna', 'do', 'now', 'huh', 'What', 'you', 'got']
17	I got your ass! Remember that? Huh? Remember? Okay. Come on, bitch. Come on. Bring it on. 	Давай. 	['Давай']	['I', 'got', 'your', 'ass', 'Remember', 'that', 'Huh', 'Remember', 'Okay', 'Come', 'on', 'bitch', 'Come', 'on', 'Bring', 'it', 'on']
18	Mommy, I'm home. 	Мамочка, я уже дома! 	['Мамочка', 'я', 'уже', 'дома']	"['Mommy', ""I'm"", 'home']"
19	Hey, baby. How was school? 	Привет, малышка, как дела в школе? 	['Привет', 'малышка', 'как', 'дела', 'в', 'школе']	['Hey', 'baby', 'How', 'was', 'school']
20	Mommy, what happened to you and the TV room? 	Мамочка, что случилось с тобой и с комнатой? 	['Мамочка', 'что', 'случилось', 'с', 'тобой', 'и', 'с', 'комнатой']	['Mommy', 'what', 'happened', 'to', 'you', 'and', 'the', 'TV', 'room']
21	Oh. That good-for-nothing dog of yours got his ass in the living room and acted a damn fool. 	О, этот твой песик, пробрался в гостиную и набезобразничал. 	['О', 'этот', 'твой', 'песик', 'пробрался', 'в', 'гостиную', 'и', 'набезобразничал']	['Oh', 'That', 'good-for-nothing', 'dog', 'of', 'yours', 'got', 'his', 'ass', 'in', 'the', 'living', 'room', 'and', 'acted', 'a', 'damn', 'fool']
22	- That's what happened, baby. - Barney did this? Baby, now, you can't come in here. 	Вот что случилось, малышка. Это натворил Барни? 	['Вот', 'что', 'случилось', 'малышка', 'Это', 'натворил', 'Барни']	"[""That's"", 'what', 'happened', 'baby', 'Barney', 'did', 'this', 'Baby', 'now', 'you', ""can't"", 'come', 'in', 'here']"
23	There's broken glass everywhere, and you could cut yourself. 	Нет, детка, тебе сюда нельзя. Тут стекло разбитое повсюду. Ты можешь пораниться. 	['Нет', 'детка', 'тебе', 'сюда', 'нельзя', 'Тут', 'стекло', 'разбитое', 'повсюду', 'Ты', 'можешь', 'пораниться']	"[""There's"", 'broken', 'glass', 'everywhere', 'and', 'you', 'could', 'cut', 'yourself']"
24	This is an old friend of mommy's I ain't seen in a long time. 	Это мамочкина старая подруга, я давно с нею не виделась. 	['Это', 'мамочкина', 'старая', 'подруга', 'я', 'давно', 'с', 'нею', 'не', 'виделась']	"['This', 'is', 'an', 'old', 'friend', 'of', ""mommy's"", 'I', ""ain't"", 'seen', 'in', 'a', 'long', 'time']"
25	Hi, honey. I'm 	Привет, малышка. Я [б-и-и-п], а как тебя зовут? 	['Привет', 'малышка', 'Я', 'б-и-и-п', 'а', 'как', 'тебя', 'зовут']	"['Hi', 'honey', ""I'm""]"
26	What's your name? 	Ее зовут Никки. 	['Ее', 'зовут', 'Никки']	"[""What's"", 'your', 'name']"
27	Her name is Nikki. Nikki. Such a pretty name for such a pretty girl. 	Никки. Какое прекрасное имя для такой чудесной девочки. 	['Никки', 'Какое', 'прекрасное', 'имя', 'для', 'такой', 'чудесной', 'девочки']	['Her', 'name', 'is', 'Nikki', 'Nikki', 'Such', 'a', 'pretty', 'name', 'for', 'such', 'a', 'pretty', 'girl']
28	How old are you, Nikki? 	Сколько тебе лет, Никки? 	['Сколько', 'тебе', 'лет', 'Никки']	['How', 'old', 'are', 'you', 'Nikki']
29	Nikki, asked you a question. 	Никки, [б-и-и-п] задала тебе вопрос. 	['Никки', 'б-и-и-п', 'задала', 'тебе', 'вопрос']	['Nikki', 'asked', 'you', 'a', 'question']
30	I'm 4. 	Мне четыре. 	['Мне', 'четыре']	"[""I'm"", '4']"
31	4 years old, eh? 	Четыре годика значит. 	['Четыре', 'годика', 'значит']	['4', 'years', 'old', 'eh']
32	You know, I had a little girl once. 	А знаешь, у меня тоже когда-то была маленькая девочка. 	['А', 'знаешь', 'у', 'меня', 'тоже', 'когда-то', 'была', 'маленькая', 'девочка']	['You', 'know', 'I', 'had', 'a', 'little', 'girl', 'once']
33	She'd be about 4 now. 	Сейчас ей бы исполнилось четыре. 	['Сейчас', 'ей', 'бы', 'исполнилось', 'четыре']	"[""She'd"", 'be', 'about', '4', 'now']"
34	Now, baby, me and Mommy's friend got some grown-up talk to talk about. 	Малышка, мне с моей подругой есть, о чем поговорить. 	['Малышка', 'мне', 'с', 'моей', 'подругой', 'есть', 'о', 'чем', 'поговорить']	"['Now', 'baby', 'me', 'and', ""Mommy's"", 'friend', 'got', 'some', 'grown-up', 'talk', 'to', 'talk', 'about']"
35	You can go in your room now. 	Ступай к себе в комнату, оставь меня с ней наедине. 	['Ступай', 'к', 'себе', 'в', 'комнату', 'оставь', 'меня', 'с', 'ней', 'наедине']	['You', 'can', 'go', 'in', 'your', 'room', 'now']
36	And I want you to leave us alone till I tell you to come out. Okay? 	Я скажу, когда тебе можно будет выйти. 	['Я', 'скажу', 'когда', 'тебе', 'можно', 'будет', 'выйти']	['And', 'I', 'want', 'you', 'to', 'leave', 'us', 'alone', 'till', 'I', 'tell', 'you', 'to', 'come', 'out', 'Okay']
37	Nikkia! In your room. Now. 	Никки иди в свою комнату сейчас же. 	['Никки', 'иди', 'в', 'свою', 'комнату', 'сейчас', 'же']	['Nikkia', 'In', 'your', 'room', 'Now']
38	You want some coffee? 	Хочешь кофе? 	['Хочешь', 'кофе']	['You', 'want', 'some', 'coffee']
39	Yeah. Sure. 	Да, пожалуй. 	['Да', 'пожалуй']	['Yeah', 'Sure']
40	This Pasadena homemaker's name is Jeanne Bell. 	Это домохозяйка из Пасадены, ее зовут Джинни Белл. 	['Это', 'домохозяйка', 'из', 'Пасадены', 'ее', 'зовут', 'Джинни', 'Белл']	"['This', 'Pasadena', ""homemaker's"", 'name', 'is', 'Jeanne', 'Bell']"
41	Her husband is Dr. Lawrence Bell. 	Ее муж - доктор Лоренс Белл. 	['Ее', 'муж', 'доктор', 'Лоренс', 'Белл']	['Her', 'husband', 'is', 'Dr', 'Lawrence', 'Bell']
42	But back when we were acquainted, four years ago, her name was Vernita Green. 	Но, когда меня с ней познакомили, четыре года назад, она представилась Вернитой Грин. 	['Но', 'когда', 'меня', 'с', 'ней', 'познакомили', 'четыре', 'года', 'назад', 'она', 'представилась', 'Вернитой', 'Грин']	['But', 'back', 'when', 'we', 'were', 'acquainted', 'four', 'years', 'ago', 'her', 'name', 'was', 'Vernita', 'Green']
43	Her code name was Copperhead. 	"Ее позывной был ""Кобра"". "	['Ее', 'позывной', 'был', 'Кобра']	['Her', 'code', 'name', 'was', 'Copperhead']
44	Mine, Black Mamba. 	"А мой - ""Черная мамба"". "	['А', 'мой', 'Черная', 'мамба']	['Mine', 'Black', 'Mamba']
45	Do you have a towel? 	Можно полотенце? 	['Можно', 'полотенце']	['Do', 'you', 'have', 'a', 'towel']
46	Yeah. 	Да. 	['Да']	['Yeah']
47	Thanks. 	Спасибо. 	['Спасибо']	['Thanks']
48	You still take cream and sugar? 	По-прежнему класть сливки и сахар? 	['По-прежнему', 'класть', 'сливки', 'и', 'сахар']	['You', 'still', 'take', 'cream', 'and', 'sugar']
49	Yeah. 	Да. 	['Да']	['Yeah']
50	So I suppose it's a little late for an apology. 	Полагаю, теперь уже поздновато извиняться, а? 	['Полагаю', 'теперь', 'уже', 'поздновато', 'извиняться', 'а']	"['So', 'I', 'suppose', ""it's"", 'a', 'little', 'late', 'for', 'an', 'apology']"
51	You suppose correctly. 	Правильно предполагаешь. 	['Правильно', 'предполагаешь']	['You', 'suppose', 'correctly']
52	Look, bitch, I need to know if you're gonna start more shit around my baby girl. 	Послушай, сука, я должна быть уверена, что ты не затеешь какую-нибудь пакость против моего ребенка! 	['Послушай', 'сука', 'я', 'должна', 'быть', 'уверена', 'что', 'ты', 'не', 'затеешь', 'какую-нибудь', 'пакость', 'против', 'моего', 'ребенка']	"['Look', 'bitch', 'I', 'need', 'to', 'know', 'if', ""you're"", 'gonna', 'start', 'more', 'shit', 'around', 'my', 'baby', 'girl']"
53	You can relax for now. 	Расслабься. 	['Расслабься']	['You', 'can', 'relax', 'for', 'now']
54	I'm not gonna murder you in front of your child, okay? 	Я не собираюсь убивать тебя на глазах дочери. 	['Я', 'не', 'собираюсь', 'убивать', 'тебя', 'на', 'глазах', 'дочери']	"[""I'm"", 'not', 'gonna', 'murder', 'you', 'in', 'front', 'of', 'your', 'child', 'okay']"
55	That's being more rational than Bill led me to believe you were capable of. 	Тебе надо быть более разумной, потому что я не знаю, что ты позволяешь себе. 	['Тебе', 'надо', 'быть', 'более', 'разумной', 'потому', 'что', 'я', 'не', 'знаю', 'что', 'ты', 'позволяешь', 'себе']	"[""That's"", 'being', 'more', 'rational', 'than', 'Bill', 'led', 'me', 'to', 'believe', 'you', 'were', 'capable', 'of']"
56	It's mercy, compassion and forgiveness I lack. 	Да, милосердия, сострадания, прощения мне как раз не хватает. 	['Да', 'милосердия', 'сострадания', 'прощения', 'мне', 'как', 'раз', 'не', 'хватает']	"[""It's"", 'mercy', 'compassion', 'and', 'forgiveness', 'I', 'lack']"
57	Not rationality. Look. I know I fucked you over. I fucked you over bad. 	Я знаю... Я круто отделала тебя тогда. 	['Я', 'знаю', 'Я', 'круто', 'отделала', 'тебя', 'тогда']	['Not', 'rationality', 'Look', 'I', 'know', 'I', 'fucked', 'you', 'over', 'I', 'fucked', 'you', 'over', 'bad']
58	I wish to God I hadn't, but I did. 	Бог видит, я не хотела, но так случилось. 	['Бог', 'видит', 'я', 'не', 'хотела', 'но', 'так', 'случилось']	"['I', 'wish', 'to', 'God', 'I', ""hadn't"", 'but', 'I', 'did']"
59	You have every right to want to get even. 	У тебя есть полное право желать расквитаться. 	['У', 'тебя', 'есть', 'полное', 'право', 'желать', 'расквитаться']	['You', 'have', 'every', 'right', 'to', 'want', 'to', 'get', 'even']
60	No, no, no, no, no. No. To get even, even Stephen, 	Нет. Расквитаться? Даже со Стивеном? 	['Нет', 'Расквитаться', 'Даже', 'со', 'Стивеном']	['No', 'no', 'no', 'no', 'no', 'No', 'To', 'get', 'even', 'even', 'Stephen']
61	I would have to kill you, go up to Nikki's room, kill her, 	Я должна была бы убить тебя. 	['Я', 'должна', 'была', 'бы', 'убить', 'тебя']	"['I', 'would', 'have', 'to', 'kill', 'you', 'go', 'up', 'to', ""Nikki's"", 'room', 'kill', 'her']"
62	then wait for your husband to come home and kill him. 	Пойти в комнату Никки, прикончить ее. Потом дождаться твоего мужа, доктора Белла, когда он придет домой и замочить его. 	['Пойти', 'в', 'комнату', 'Никки', 'прикончить', 'ее', 'Потом', 'дождаться', 'твоего', 'мужа', 'доктора', 'Белла', 'когда', 'он', 'придет', 'домой', 'и', 'замочить', 'его']	['then', 'wait', 'for', 'your', 'husband', 'to', 'come', 'home', 'and', 'kill', 'him']
63	That'd be even, Vernita. 	Тогда я могла бы полностью... 	['Тогда', 'я', 'могла', 'бы', 'полностью']	"[""That'd"", 'be', 'even', 'Vernita']"
64	That'd be about square. 	отомстить тебе. Отомстить... в квадрате. 	['отомстить', 'тебе', 'Отомстить', 'в', 'квадрате']	"[""That'd"", 'be', 'about', 'square']"
65	Look, if I could go back in a machine, I would. But I can't. 	Если бы я была в силах вернуться в строй. Но я не могу. 	['Если', 'бы', 'я', 'была', 'в', 'силах', 'вернуться', 'в', 'строй', 'Но', 'я', 'не', 'могу']	"['Look', 'if', 'I', 'could', 'go', 'back', 'in', 'a', 'machine', 'I', 'would', 'But', 'I', ""can't""]"
66	All I can tell you is that I'm a different person now. 	И все что хочу сказать тебе - я теперь другой человек. 	['И', 'все', 'что', 'хочу', 'сказать', 'тебе', 'я', 'теперь', 'другой', 'человек']	"['All', 'I', 'can', 'tell', 'you', 'is', 'that', ""I'm"", 'a', 'different', 'person', 'now']"
67	Oh, great. I don't care. 	Меня не волнует. 	['Меня', 'не', 'волнует']	"['Oh', 'great', 'I', ""don't"", 'care']"
68	Be that as it may, I know I don't deserve your mercy or your forgiveness. 	Пусть так. Знаю, я не заслужила милосердия или прощения. 	['Пусть', 'так', 'Знаю', 'я', 'не', 'заслужила', 'милосердия', 'или', 'прощения']	"['Be', 'that', 'as', 'it', 'may', 'I', 'know', 'I', ""don't"", 'deserve', 'your', 'mercy', 'or', 'your', 'forgiveness']"
69	However, I beseech you for both on behalf of my daughter. 	Но, я молю за нас двоих - от моего имени и от имени моей дочери. 	['Но', 'я', 'молю', 'за', 'нас', 'двоих', 'от', 'моего', 'имени', 'и', 'от', 'имени', 'моей', 'дочери']	['However', 'I', 'beseech', 'you', 'for', 'both', 'on', 'behalf', 'of', 'my', 'daughter']
70	Bitch, you can stop right there. 	Тварь, можешь не продолжать. 	['Тварь', 'можешь', 'не', 'продолжать']	['Bitch', 'you', 'can', 'stop', 'right', 'there']
71	Just because I have no wish to murder you before the eyes of your daughter does not mean parading her around in front of me is gonna inspire sympathy. 	Только оттого, что я не собираюсь убивать тебя на глазах твоей дочери... это не значит, что девочка вдохновила меня на симпатию к ее мамаше. 	['Только', 'оттого', 'что', 'я', 'не', 'собираюсь', 'убивать', 'тебя', 'на', 'глазах', 'твоей', 'дочери', 'это', 'не', 'значит', 'что', 'девочка', 'вдохновила', 'меня', 'на', 'симпатию', 'к', 'ее', 'мамаше']	['Just', 'because', 'I', 'have', 'no', 'wish', 'to', 'murder', 'you', 'before', 'the', 'eyes', 'of', 'your', 'daughter', 'does', 'not', 'mean', 'parading', 'her', 'around', 'in', 'front', 'of', 'me', 'is', 'gonna', 'inspire', 'sympathy']
72	You and I have unfinished business. 	У нас с тобой есть незаконченное дело. 	['У', 'нас', 'с', 'тобой', 'есть', 'незаконченное', 'дело']	['You', 'and', 'I', 'have', 'unfinished', 'business']
73	And not a goddamn fucking thing you've done in the subsequent four years, including getting knocked up, is gonna change that. 	И тебе не найти ни одной чертовой отмазки, включая мое возможное поражение,... которое изменило бы мои планы. 	['И', 'тебе', 'не', 'найти', 'ни', 'одной', 'чертовой', 'отмазки', 'включая', 'мое', 'возможное', 'поражение', 'которое', 'изменило', 'бы', 'мои', 'планы']	"['And', 'not', 'a', 'goddamn', 'fucking', 'thing', ""you've"", 'done', 'in', 'the', 'subsequent', 'four', 'years', 'including', 'getting', 'knocked', 'up', 'is', 'gonna', 'change', 'that']"
74	So when do we do this? 	Когда мы схлестнемся? 	['Когда', 'мы', 'схлестнемся']	['So', 'when', 'do', 'we', 'do', 'this']
75	It all depends. When do you wanna die? 	Все зависит от тебя. А когда тебе приятней умереть? 	['Все', 'зависит', 'от', 'тебя', 'А', 'когда', 'тебе', 'приятней', 'умереть']	['It', 'all', 'depends', 'When', 'do', 'you', 'wanna', 'die']
76	Tomorrow? The day after tomorrow? 	Завтра? Послезавтра? 	['Завтра', 'Послезавтра']	['Tomorrow', 'The', 'day', 'after', 'tomorrow']
77	How about tonight, bitch? 	Как насчет сегодняшней ночи, мразь? 	['Как', 'насчет', 'сегодняшней', 'ночи', 'мразь']	['How', 'about', 'tonight', 'bitch']
78	Splendid. Where? 	Великолепно. Где? 	['Великолепно', 'Где']	['Splendid', 'Where']
79	There's a baseball diamond where I coach little league about a mile from here. 	Бейсбольное поле, где наша местная лига проводит свои игры, примерно с милю отсюда. 	['Бейсбольное', 'поле', 'где', 'наша', 'местная', 'лига', 'проводит', 'свои', 'игры', 'примерно', 'с', 'милю', 'отсюда']	"[""There's"", 'a', 'baseball', 'diamond', 'where', 'I', 'coach', 'little', 'league', 'about', 'a', 'mile', 'from', 'here']"
80	We meet there around 2:30 in the morning, 	Мы встретимся там в половине третьего ночи, 	['Мы', 'встретимся', 'там', 'в', 'половине', 'третьего', 'ночи']	['We', 'meet', 'there', 'around', '2:30', 'in', 'the', 'morning']
81	dressed all in black, your hair in a black stocking. 	одетые во все черное, волосы свои спрячь в черный чулочек. 	['одетые', 'во', 'все', 'черное', 'волосы', 'свои', 'спрячь', 'в', 'черный', 'чулочек']	['dressed', 'all', 'in', 'black', 'your', 'hair', 'in', 'a', 'black', 'stocking']
82	And we have us a knife fight. We won't be bothered. 	Мы устроим бой на ножах. На поле нас никто не побеспокоит. 	['Мы', 'устроим', 'бой', 'на', 'ножах', 'На', 'поле', 'нас', 'никто', 'не', 'побеспокоит']	"['And', 'we', 'have', 'us', 'a', 'knife', 'fight', 'We', ""won't"", 'be', 'bothered']"
83	Now, I have to fix Nikki's cereal. 	А теперь, мне нужно приготовить кашу для Никки. 	['А', 'теперь', 'мне', 'нужно', 'приготовить', 'кашу', 'для', 'Никки']	"['Now', 'I', 'have', 'to', 'fix', ""Nikki's"", 'cereal']"
84	Bill said you were one of the best ladies he saw with an edged weapon. 	Билл всегда говорил, что не встречал ни одну леди, которая бы так мастерски владела... холодным оружием, как ты. 	['Билл', 'всегда', 'говорил', 'что', 'не', 'встречал', 'ни', 'одну', 'леди', 'которая', 'бы', 'так', 'мастерски', 'владела', 'холодным', 'оружием', 'как', 'ты']	['Bill', 'said', 'you', 'were', 'one', 'of', 'the', 'best', 'ladies', 'he', 'saw', 'with', 'an', 'edged', 'weapon']
85	Fuck you, bitch. I know he didn't qualify that shit. 	Иди ты, стерва. Я же знаю, что он этого не ценил. 	['Иди', 'ты', 'стерва', 'Я', 'же', 'знаю', 'что', 'он', 'этого', 'не', 'ценил']	"['Fuck', 'you', 'bitch', 'I', 'know', 'he', ""didn't"", 'qualify', 'that', 'shit']"
86	So you can just kiss my motherfucking ass, Black Mamba. Black Mamba. 	Так что поцелуй мою чертову задницу, Черная мамба. 	['Так', 'что', 'поцелуй', 'мою', 'чертову', 'задницу', 'Черная', 'мамба']	['So', 'you', 'can', 'just', 'kiss', 'my', 'motherfucking', 'ass', 'Black', 'Mamba', 'Black', 'Mamba']
87	I should have been motherfucking Black Mamba. 	Черная мамба... я должна была зваться гребаной Черной мамбой. 	['Черная', 'мамба', 'я', 'должна', 'была', 'зваться', 'гребаной', 'Черной', 'мамбой']	['I', 'should', 'have', 'been', 'motherfucking', 'Black', 'Mamba']
88	Weapon of choice? If you wanna stick with your butcher knife, that's fine. 	Выбор оружия за тобой. Я не хочу, чтобы ты считала меня слишком кровожадной. 	['Выбор', 'оружия', 'за', 'тобой', 'Я', 'не', 'хочу', 'чтобы', 'ты', 'считала', 'меня', 'слишком', 'кровожадной']	"['Weapon', 'of', 'choice', 'If', 'you', 'wanna', 'stick', 'with', 'your', 'butcher', 'knife', ""that's"", 'fine']"
89	Very funny, bitch. Very funny! 	Очень смешно, твою мать. 	['Очень', 'смешно', 'твою', 'мать']	['Very', 'funny', 'bitch', 'Very', 'funny']
90	It was not my intention to do this in front of you. 	В мои планы не входило совершать это в твоем присутствии. 	['В', 'мои', 'планы', 'не', 'входило', 'совершать', 'это', 'в', 'твоем', 'присутствии']	['It', 'was', 'not', 'my', 'intention', 'to', 'do', 'this', 'in', 'front', 'of', 'you']
91	For that, I'm sorry. 	За то, что так получилось, извини. 	['За', 'то', 'что', 'так', 'получилось', 'извини']	"['For', 'that', ""I'm"", 'sorry']"
92	But you can take my word for it. Your mother had it coming. 	Но, поверь моему честному слову, твоя мама такое заслужила. 	['Но', 'поверь', 'моему', 'честному', 'слову', 'твоя', 'мама', 'такое', 'заслужила']	['But', 'you', 'can', 'take', 'my', 'word', 'for', 'it', 'Your', 'mother', 'had', 'it', 'coming']
93	When you grow up, if you still feel raw about it... I'll be waiting. 	Когда ты подрастешь, и если случившееся будет продолжать терзать тебя... я к твоим услугам. 	['Когда', 'ты', 'подрастешь', 'и', 'если', 'случившееся', 'будет', 'продолжать', 'терзать', 'тебя', 'я', 'к', 'твоим', 'услугам']	"['When', 'you', 'grow', 'up', 'if', 'you', 'still', 'feel', 'raw', 'about', 'it', ""I'll"", 'be', 'waiting']"
94	For those regarded as warriors... When engaged in combat... the vanquishing of thine enemy can be the warrior's only concern. 	Для тех, кто является воином... Вступив в бой... единственной целью воина является победа над врагом. 	['Для', 'тех', 'кто', 'является', 'воином', 'Вступив', 'в', 'бой', 'единственной', 'целью', 'воина', 'является', 'победа', 'над', 'врагом']	"['For', 'those', 'regarded', 'as', 'warriors', 'When', 'engaged', 'in', 'combat', 'the', 'vanquishing', 'of', 'thine', 'enemy', 'can', 'be', 'the', ""warrior's"", 'only', 'concern']"
95	Suppress all human emotion and compassion... 	Подави всю человеческую эмоцию и сострадание 	['Подави', 'всю', 'человеческую', 'эмоцию', 'и', 'сострадание']	['Suppress', 'all', 'human', 'emotion', 'and', 'compassion']
96	...kill whoever stands in thy way, even if that be Lord God, or Buddha himself. 	убей любого, вставшего на твоем пути, даже если это будет сам Бог или Будда. 	['убей', 'любого', 'вставшего', 'на', 'твоем', 'пути', 'даже', 'если', 'это', 'будет', 'сам', 'Бог', 'или', 'Будда']	['kill', 'whoever', 'stands', 'in', 'thy', 'way', 'even', 'if', 'that', 'be', 'Lord', 'God', 'or', 'Buddha', 'himself']
97	This truth lies at the heart of the art of combat. 	Эта истина лежит в основании боевого искусства. 	['Эта', 'истина', 'лежит', 'в', 'основании', 'боевого', 'искусства']	['This', 'truth', 'lies', 'at', 'the', 'heart', 'of', 'the', 'art', 'of', 'combat']
98	Come on out to Dallas. This is Rockabilly Rhythms on KTRN, Wichita Falls. And next, we got some record. Very own wild man, Charlie Feathers. # Well # # I'm just a single fellow with a lot on my mind # # And I'm lookin' for me a woman # # But she's mighty hard to find # # Asked my country cousin # # Checked the hottest spots in town # # Oh, that little bitty woman # 	"ГЛАВА ВТОРАЯ Невеста, окропленная кровью ""Четырьмя годами и шестью месяцами ранее в Эль Пасо, штат Техас"" "	['ГЛАВА', 'ВТОРАЯ', 'Невеста', 'окропленная', 'кровью', 'Четырьмя', 'годами', 'и', 'шестью', 'месяцами', 'ранее', 'в', 'Эль', 'Пасо', 'штат', 'Техас']	"['Come', 'on', 'out', 'to', 'Dallas', 'This', 'is', 'Rockabilly', 'Rhythms', 'on', 'KTRN', 'Wichita', 'Falls', 'And', 'next', 'we', 'got', 'some', 'record', 'Very', 'own', 'wild', 'man', 'Charlie', 'Feathers', 'Well', ""I'm"", 'just', 'a', 'single', 'fellow', 'with', 'a', 'lot', 'on', 'my', 'mind', 'And', ""I'm"", ""lookin'"", 'for', 'me', 'a', 'woman', 'But', ""she's"", 'mighty', 'hard', 'to', 'find', 'Asked', 'my', 'country', 'cousin', 'Checked', 'the', 'hottest', 'spots', 'in', 'town', 'Oh', 'that', 'little', 'bitty', 'woman']"
99	Well, give me the gory details, Son Number One. 	Ну, рассказывай, что произошло. 	['Ну', 'рассказывай', 'что', 'произошло']	['Well', 'give', 'me', 'the', 'gory', 'details', 'Son', 'Number', 'One']
