	en	ru	ru_tokens	en_tokens
28	Distract them. I will contact Lord Sidious. 	Отвлеки их. Я свяжусь с господином Сидиусом. 	['Отвлеки', 'их', 'Я', 'свяжусь', 'с', 'господином', 'Сидиусом']	['Distract', 'them', 'I', 'will', 'contact', 'Lord', 'Sidious']
29	Are you brain-dead? 	Ты в своем уме? 	['Ты', 'в', 'своем', 'уме']	['Are', 'you', 'brain-dead']
30	I'm not going in there with two Jedi. 	Я не пойду к двум джедаям. 	['Я', 'не', 'пойду', 'к', 'двум', 'джедаям']	"[""I'm"", 'not', 'going', 'in', 'there', 'with', 'two', 'Jedi']"
31	Send a droid. 	Пошли дроида. 	['Пошли', 'дроида']	['Send', 'a', 'droid']
32	Is it in their nature to make us wait this long? 	Они всегда заставляют так долго себя ждать? 	['Они', 'всегда', 'заставляют', 'так', 'долго', 'себя', 'ждать']	['Is', 'it', 'in', 'their', 'nature', 'to', 'make', 'us', 'wait', 'this', 'long']
33	No. I sense an unusual amount of fear... 	Нет. Я чувствую здесь слишком много страха... 	['Нет', 'Я', 'чувствую', 'здесь', 'слишком', 'много', 'страха']	['No', 'I', 'sense', 'an', 'unusual', 'amount', 'of', 'fear']
34	for something as trivial as this trade dispute. 	для столь банального дела, как эти переговоры. 	['для', 'столь', 'банального', 'дела', 'как', 'эти', 'переговоры']	['for', 'something', 'as', 'trivial', 'as', 'this', 'trade', 'dispute']
35	What is it? 	Что случилось ? 	['Что', 'случилось']	['What', 'is', 'it']
36	This scheme of yours has failed, Lord Sidious. 	Ваш план провалился, господин Сидиус. 	['Ваш', 'план', 'провалился', 'господин', 'Сидиус']	['This', 'scheme', 'of', 'yours', 'has', 'failed', 'Lord', 'Sidious']
37	The blockade is finished. We dare not go against these Jedi. 	Блокаде конец. Мы не посмеем напасть на этих джедаев. 	['Блокаде', 'конец', 'Мы', 'не', 'посмеем', 'напасть', 'на', 'этих', 'джедаев']	['The', 'blockade', 'is', 'finished', 'We', 'dare', 'not', 'go', 'against', 'these', 'Jedi']
38	Viceroy, I don't want this stunted slime in my sight again. 	Наместник, я не хочу больше видеть этого коротышку-слизняка. 	['Наместник', 'я', 'не', 'хочу', 'больше', 'видеть', 'этого', 'коротышку-слизняка']	"['Viceroy', 'I', ""don't"", 'want', 'this', 'stunted', 'slime', 'in', 'my', 'sight', 'again']"
39	This turn of events is unfortunate. We must accelerate our plans. 	Это неудачный поворот событий. Нам следует действовать быстрее. 	['Это', 'неудачный', 'поворот', 'событий', 'Нам', 'следует', 'действовать', 'быстрее']	['This', 'turn', 'of', 'events', 'is', 'unfortunate', 'We', 'must', 'accelerate', 'our', 'plans']
40	Begin landing your troops. 	Начните высадку своих войск 	['Начните', 'высадку', 'своих', 'войск']	['Begin', 'landing', 'your', 'troops']
41	My lord, is that legal? 	Мой господин, а это законно? 	['Мой', 'господин', 'а', 'это', 'законно']	['My', 'lord', 'is', 'that', 'legal']
42	I will make it legal. 	Я это узаконю. 	['Я', 'это', 'узаконю']	['I', 'will', 'make', 'it', 'legal']
43	And the Jedi? 	А джедаи? 	['А', 'джедаи']	['And', 'the', 'Jedi']
44	The chancellor should never have brought them into this. Kill them immediately. 	Канцлеру не следовало вовлекать их в эту историю. Убей их немедленно. 	['Канцлеру', 'не', 'следовало', 'вовлекать', 'их', 'в', 'эту', 'историю', 'Убей', 'их', 'немедленно']	['The', 'chancellor', 'should', 'never', 'have', 'brought', 'them', 'into', 'this', 'Kill', 'them', 'immediately']
45	Yes, my lord . As you wish. 	Слушаю, мой господин. Как вам будет угодно. 	['Слушаю', 'мой', 'господин', 'Как', 'вам', 'будет', 'угодно']	['Yes', 'my', 'lord', 'As', 'you', 'wish']
46	Captain, look! 	Капитан, смотрите! 	['Капитан', 'смотрите']	['Captain', 'look']
47	Shields-- 	Защита... 	['Защита']	['Shields']
48	Sorry. 	Простите. 	['Простите']	['Sorry']
49	Dioxis. 	Диоксис. 	['Диоксис']	['Dioxis']
50	They must be dead by now. 	Они, должно быть, уже мертвы. 	['Они', 'должно', 'быть', 'уже', 'мертвы']	['They', 'must', 'be', 'dead', 'by', 'now']
51	Destroy what's left of them. 	Уничтожьте все, что от них осталось. 	['Уничтожьте', 'все', 'что', 'от', 'них', 'осталось']	"['Destroy', ""what's"", 'left', 'of', 'them']"
52	Oh! Excuse me. 	Простите. 	['Простите']	['Oh', 'Excuse', 'me']
53	-Check it out, Corporal. We'll cover you. -Roger, roger. 	- Проверьте, капрал. Мы прикроем. - Вас понял. 	['Проверьте', 'капрал', 'Мы', 'прикроем', 'Вас', 'понял']	"['Check', 'it', 'out', 'Corporal', ""We'll"", 'cover', 'you', 'Roger', 'roger']"
54	Uh-oh. Blast them. 	Открыть огонь. 	['Открыть', 'огонь']	['Uh-oh', 'Blast', 'them']
55	What is going on down there? 	Что там творится? 	['Что', 'там', 'творится']	['What', 'is', 'going', 'on', 'down', 'there']
56	We lost the transmission, sir. 	Мы потеряли связь. 	['Мы', 'потеряли', 'связь']	['We', 'lost', 'the', 'transmission', 'sir']
57	Have you ever encountered a Jedi knight before, sir? 	Вам когда-нибудь приходилось сталкиваться с джедаем? 	['Вам', 'когда-нибудь', 'приходилось', 'сталкиваться', 'с', 'джедаем']	['Have', 'you', 'ever', 'encountered', 'a', 'Jedi', 'knight', 'before', 'sir']
58	Well, no, but I don't-- Seal off the bridge. 	Ну, нет, но я не думаю... Блокируйте капитанский мостик. 	['Ну', 'нет', 'но', 'я', 'не', 'думаю', 'Блокируйте', 'капитанский', 'мостик']	"['Well', 'no', 'but', 'I', ""don't"", 'Seal', 'off', 'the', 'bridge']"
59	- Yes, sir. - That won't be enough, sir. 	- Есть, сэр. - Этого недостаточно, сэр. 	['Есть', 'сэр', 'Этого', 'недостаточно', 'сэр']	"['Yes', 'sir', 'That', ""won't"", 'be', 'enough', 'sir']"
60	I want droidekas up here at once! 	Мне нужны дройдеки, и немедленно! 	['Мне', 'нужны', 'дройдеки', 'и', 'немедленно']	['I', 'want', 'droidekas', 'up', 'here', 'at', 'once']
61	We will not survive this. 	Нам не спастись. 	['Нам', 'не', 'спастись']	['We', 'will', 'not', 'survive', 'this']
62	Close the blast doors! 	Закрыть защитные двери! 	['Закрыть', 'защитные', 'двери']	['Close', 'the', 'blast', 'doors']
63	That will hold them. 	Это их задержит. 	['Это', 'их', 'задержит']	['That', 'will', 'hold', 'them']
64	They are still coming through. 	Они все равно пробиваются 	['Они', 'все', 'равно', 'пробиваются']	['They', 'are', 'still', 'coming', 'through']
65	This is impossible! 	Это невозможно! 	['Это', 'невозможно']	['This', 'is', 'impossible']
66	Where are those droidekas? 	Где дройдеки? 	['Где', 'дройдеки']	['Where', 'are', 'those', 'droidekas']
67	Master! Destroyers! 	Учитель! Истребители 	['Учитель', 'Истребители']	['Master', 'Destroyers']
68	They have shield generators! 	У них генераторы защиты! 	['У', 'них', 'генераторы', 'защиты']	['They', 'have', 'shield', 'generators']
69	It's a standoff. Let's go. 	Это бесполезно. Пошли отсюда. 	['Это', 'бесполезно', 'Пошли', 'отсюда']	"[""It's"", 'a', 'standoff', ""Let's"", 'go']"
70	They're no match for droidekas. Sir! 	Они не справятся с дройдеками. Сэр! 	['Они', 'не', 'справятся', 'с', 'дройдеками', 'Сэр']	"[""They're"", 'no', 'match', 'for', 'droidekas', 'Sir']"
71	They've gone up the ventilation shaft. 	Они поднялись по вентиляционной шахте. 	['Они', 'поднялись', 'по', 'вентиляционной', 'шахте']	"[""They've"", 'gone', 'up', 'the', 'ventilation', 'shaft']"
72	- Battle droids. - It's an invasion army. 	- Боевые дроиды. - Это армия вторжения. 	['Боевые', 'дроиды', 'Это', 'армия', 'вторжения']	"['Battle', 'droids', ""It's"", 'an', 'invasion', 'army']"
73	This is an odd play for the Trade Federation. 	Для Торговой Федерации это странный ход. 	['Для', 'Торговой', 'Федерации', 'это', 'странный', 'ход']	['This', 'is', 'an', 'odd', 'play', 'for', 'the', 'Trade', 'Federation']
74	We've got to warn the Naboo and contact Chancellor Valorum. 	Мы обязаны предупредить Набу и связаться с канцлером Валорумом. 	['Мы', 'обязаны', 'предупредить', 'Набу', 'и', 'связаться', 'с', 'канцлером', 'Валорумом']	"[""We've"", 'got', 'to', 'warn', 'the', 'Naboo', 'and', 'contact', 'Chancellor', 'Valorum']"
75	Let's split up. 	Давай разделимся. 	['Давай', 'разделимся']	"[""Let's"", 'split', 'up']"
76	Stow aboard separate ships and meet down on the planet. 	Спрячемся на разных кораблях и встретимся уже на планете. 	['Спрячемся', 'на', 'разных', 'кораблях', 'и', 'встретимся', 'уже', 'на', 'планете']	['Stow', 'aboard', 'separate', 'ships', 'and', 'meet', 'down', 'on', 'the', 'planet']
77	You were right about one thing, Master. 	Вы были правы в одном, учитель. 	['Вы', 'были', 'правы', 'в', 'одном', 'учитель']	['You', 'were', 'right', 'about', 'one', 'thing', 'Master']
78	The negotiations were short. 	Переговоры и впрямь были краткими. 	['Переговоры', 'и', 'впрямь', 'были', 'краткими']	['The', 'negotiations', 'were', 'short']
79	Sir, a transmission from the planet. 	Сэр, сеанс связи с планетой. 	['Сэр', 'сеанс', 'связи', 'с', 'планетой']	['Sir', 'a', 'transmission', 'from', 'the', 'planet']
80	It's Queen Amidala herself. 	Это сама королева Амидала. 	['Это', 'сама', 'королева', 'Амидала']	"[""It's"", 'Queen', 'Amidala', 'herself']"
81	At last we are getting results. 	Наконец-то мы чего-то добились. 	['Наконец-то', 'мы', 'чего-то', 'добились']	['At', 'last', 'we', 'are', 'getting', 'results']
82	Again you come before us, Your Highness. 	Вы снова перед нами, Ваше Высочество. 	['Вы', 'снова', 'перед', 'нами', 'Ваше', 'Высочество']	['Again', 'you', 'come', 'before', 'us', 'Your', 'Highness']
83	You will not be so pleased when you hear what I have to say, Viceroy. 	Вас не обрадует то, что я скажу, наместник. 	['Вас', 'не', 'обрадует', 'то', 'что', 'я', 'скажу', 'наместник']	['You', 'will', 'not', 'be', 'so', 'pleased', 'when', 'you', 'hear', 'what', 'I', 'have', 'to', 'say', 'Viceroy']
84	Your trade boycott of our planet has ended. 	Ваш торговый бойкот нашей планеты закончился. 	['Ваш', 'торговый', 'бойкот', 'нашей', 'планеты', 'закончился']	['Your', 'trade', 'boycott', 'of', 'our', 'planet', 'has', 'ended']
85	I was not aware of such failure. 	Я не был осведомлен об этом поражении. 	['Я', 'не', 'был', 'осведомлен', 'об', 'этом', 'поражении']	['I', 'was', 'not', 'aware', 'of', 'such', 'failure']
86	I have word that the chancellor's ambassadors are with you now... 	Мне известно, что послы канцлера сейчас находятся у вас... 	['Мне', 'известно', 'что', 'послы', 'канцлера', 'сейчас', 'находятся', 'у', 'вас']	"['I', 'have', 'word', 'that', 'the', ""chancellor's"", 'ambassadors', 'are', 'with', 'you', 'now']"
87	and that you have been commanded to reach settlement. 	и что вам приказано достичь соглашения. 	['и', 'что', 'вам', 'приказано', 'достичь', 'соглашения']	['and', 'that', 'you', 'have', 'been', 'commanded', 'to', 'reach', 'settlement']
88	I know nothing of any ambassadors. 	Я ничего не знаю ни о каких послах. 	['Я', 'ничего', 'не', 'знаю', 'ни', 'о', 'каких', 'послах']	['I', 'know', 'nothing', 'of', 'any', 'ambassadors']
89	You must be mistaken. 	Вы, должно быть, ошибаетесь. 	['Вы', 'должно', 'быть', 'ошибаетесь']	['You', 'must', 'be', 'mistaken']
90	Beware, Viceroy. The Federation has gone too far this time. 	Берегитесь, наместник. На сей раз Федерация зашла слишком далеко. 	['Берегитесь', 'наместник', 'На', 'сей', 'раз', 'Федерация', 'зашла', 'слишком', 'далеко']	['Beware', 'Viceroy', 'The', 'Federation', 'has', 'gone', 'too', 'far', 'this', 'time']
91	We would never do anything without the approval of the senate. 	Мы бы никогда ничего не предприняли без санкции сената. 	['Мы', 'бы', 'никогда', 'ничего', 'не', 'предприняли', 'без', 'санкции', 'сената']	['We', 'would', 'never', 'do', 'anything', 'without', 'the', 'approval', 'of', 'the', 'senate']
92	You assume too much. 	У вас слишком разыгралось воображение. 	['У', 'вас', 'слишком', 'разыгралось', 'воображение']	['You', 'assume', 'too', 'much']
93	We will see. 	Посмотрим. 	['Посмотрим']	['We', 'will', 'see']
94	- She's right. The senate will never-- - It's too late now. 	- Она права. Сенат никогда.. - Теперь уже поздно. 	['Она', 'права', 'Сенат', 'никогда', 'Теперь', 'уже', 'поздно']	"[""She's"", 'right', 'The', 'senate', 'will', 'never', ""It's"", 'too', 'late', 'now']"
95	- Do you think she suspects an attack? - I don't know. 	- Она подозревает о вторжении? - Не знаю. 	['Она', 'подозревает', 'о', 'вторжении', 'Не', 'знаю']	"['Do', 'you', 'think', 'she', 'suspects', 'an', 'attack', 'I', ""don't"", 'know']"
96	But we must move quickly to disrupt all communications down there. 	Но мы должны действовать быстро, чтобы лишить их средств связи. 	['Но', 'мы', 'должны', 'действовать', 'быстро', 'чтобы', 'лишить', 'их', 'средств', 'связи']	['But', 'we', 'must', 'move', 'quickly', 'to', 'disrupt', 'all', 'communications', 'down', 'there']
97	Negotiations haven 't started because the ambassadors aren't there? 	Переговоры не начались, потому что послов там нет? 	['Переговоры', 'не', 'начались', 'потому', 'что', 'послов', 'там', 'нет']	"['Negotiations', 'haven', ""'t"", 'started', 'because', 'the', 'ambassadors', ""aren't"", 'there']"
98	How could that be true? 	Как это может быть ? 	['Как', 'это', 'может', 'быть']	['How', 'could', 'that', 'be', 'true']
99	I have assurances from the chancellor his ambassadors did arrive. 	Канцлер заверил меня, что его послы прибыли. 	['Канцлер', 'заверил', 'меня', 'что', 'его', 'послы', 'прибыли']	['I', 'have', 'assurances', 'from', 'the', 'chancellor', 'his', 'ambassadors', 'did', 'arrive']
100	It must-- handiwork-- negotiate-- ambassadors-- 	Должно быть... махинации, вести переговоры... послы. 	['Должно', 'быть', 'махинации', 'вести', 'переговоры', 'послы']	['It', 'must', 'handiwork', 'negotiate', 'ambassadors']
101	- nobody would-- - Senator Palpatine. 	- никто бы... - Сенатор Палпатин. 	['никто', 'бы', 'Сенатор', 'Палпатин']	['nobody', 'would', 'Senator', 'Palpatine']
102	What's happening? 	Что происходит? 	['Что', 'происходит']	"[""What's"", 'happening']"
103	Check the transmission generator. 	Проверьте генератор передатчика. 	['Проверьте', 'генератор', 'передатчика']	['Check', 'the', 'transmission', 'generator']
104	A communications disruption can mean only one thing: invasion. 	Прерванная связь может означать только одно: вторжение. 	['Прерванная', 'связь', 'может', 'означать', 'только', 'одно', 'вторжение']	['A', 'communications', 'disruption', 'can', 'mean', 'only', 'one', 'thing', 'invasion']
105	The Federation would not dare go that far. 	Федерация не решится зайти так далеко. 	['Федерация', 'не', 'решится', 'зайти', 'так', 'далеко']	['The', 'Federation', 'would', 'not', 'dare', 'go', 'that', 'far']
106	The senate would revoke their trade franchise, and they'd be finished. 	Сенат отзовет их торговую лицензию, и это станет их концом. 	['Сенат', 'отзовет', 'их', 'торговую', 'лицензию', 'и', 'это', 'станет', 'их', 'концом']	"['The', 'senate', 'would', 'revoke', 'their', 'trade', 'franchise', 'and', ""they'd"", 'be', 'finished']"
107	We must continue to rely on negotiation. 	Мы должны по-прежнему полагаться на переговоры. 	['Мы', 'должны', 'по-прежнему', 'полагаться', 'на', 'переговоры']	['We', 'must', 'continue', 'to', 'rely', 'on', 'negotiation']
108	Negotiation? We've lost all communications. 	Переговоры? Мы потеряли всю связь. 	['Переговоры', 'Мы', 'потеряли', 'всю', 'связь']	"['Negotiation', ""We've"", 'lost', 'all', 'communications']"
109	And where are the chancellor's ambassadors? 	А где послы канцлера? 	['А', 'где', 'послы', 'канцлера']	"['And', 'where', 'are', 'the', ""chancellor's"", 'ambassadors']"
110	This is a dangerous situation, Your Highness. 	Ситуация опасная, Ваше Высочество. 	['Ситуация', 'опасная', 'Ваше', 'Высочество']	['This', 'is', 'a', 'dangerous', 'situation', 'Your', 'Highness']
111	Our security volunteers will be no match... 	Добровольцы из нашего ополчения не смогут противостоять... 	['Добровольцы', 'из', 'нашего', 'ополчения', 'не', 'смогут', 'противостоять']	['Our', 'security', 'volunteers', 'will', 'be', 'no', 'match']
112	against a battle-hardened Federation army. 	закаленной в боях армии Федерации. 	['закаленной', 'в', 'боях', 'армии', 'Федерации']	['against', 'a', 'battle-hardened', 'Federation', 'army']
113	I will not condone a course of action that will lead us to war. 	Я не одобрю действий, которые повлекут за собой войну. 	['Я', 'не', 'одобрю', 'действий', 'которые', 'повлекут', 'за', 'собой', 'войну']	['I', 'will', 'not', 'condone', 'a', 'course', 'of', 'action', 'that', 'will', 'lead', 'us', 'to', 'war']
114	- Yes, Viceroy? - Captain, we've searched the ship... 	- Да, наместник? - Капитан, мы обыскали корабль... 	['Да', 'наместник', 'Капитан', 'мы', 'обыскали', 'корабль']	"['Yes', 'Viceroy', 'Captain', ""we've"", 'searched', 'the', 'ship']"
115	and there is no trace of the Jedi. 	но не обнаружили и следа джедаев. 	['но', 'не', 'обнаружили', 'и', 'следа', 'джедаев']	['and', 'there', 'is', 'no', 'trace', 'of', 'the', 'Jedi']
116	They may have gotten on one of your landing craft. 	Возможно, они перебрались на один из ваших челноков. 	['Возможно', 'они', 'перебрались', 'на', 'один', 'из', 'ваших', 'челноков']	['They', 'may', 'have', 'gotten', 'on', 'one', 'of', 'your', 'landing', 'craft']
117	If they're down here, sir, we'll find them. 	Если они здесь, сэр, мы их найдем. 	['Если', 'они', 'здесь', 'сэр', 'мы', 'их', 'найдем']	"['If', ""they're"", 'down', 'here', 'sir', ""we'll"", 'find', 'them']"
118	Use caution. These Jedi are not to be underestimated. 	Будь те осторожны. Джедаев не следует недооценивать. 	['Будь', 'те', 'осторожны', 'Джедаев', 'не', 'следует', 'недооценивать']	['Use', 'caution', 'These', 'Jedi', 'are', 'not', 'to', 'be', 'underestimated']
119	- Oh, no! - Get away! Get out of here! 	- О нет! - Прочь! Прочь отсюда! 	['О', 'нет', 'Прочь', 'Прочь', 'отсюда']	['Oh', 'no', 'Get', 'away', 'Get', 'out', 'of', 'here']
120	Get down! 	Ложись! 	['Ложись']	['Get', 'down']
121	Was'n dat? Hey, wait! 	Что эт-то было? Эй, постой! 	['Что', 'эт-то', 'было', 'Эй', 'постой']	"[""Was'n"", 'dat', 'Hey', 'wait']"
122	Oh, mooie-mooie, I love you. 	О, муи-муи, я тебя люблю. 	['О', 'муи-муи', 'я', 'тебя', 'люблю']	['Oh', 'mooie-mooie', 'I', 'love', 'you']
123	You almost got us killed. Are you brainless? I spake. 	Мы из-за тебя чуть не погибли. Ты псих? Моя говорить. 	['Мы', 'из-за', 'тебя', 'чуть', 'не', 'погибли', 'Ты', 'псих', 'Моя', 'говорить']	['You', 'almost', 'got', 'us', 'killed', 'Are', 'you', 'brainless', 'I', 'spake']
124	The ability to speak does not make you intelligent. 	Способность к речи не связана с наличием интеллекта. 	['Способность', 'к', 'речи', 'не', 'связана', 'с', 'наличием', 'интеллекта']	['The', 'ability', 'to', 'speak', 'does', 'not', 'make', 'you', 'intelligent']
125	- Now, get out of here. - No, no, mesa stay. 	- Теперь проваливай отсюда. - Не, не, моя оставаться. 	['Теперь', 'проваливай', 'отсюда', 'Не', 'не', 'моя', 'оставаться']	['Now', 'get', 'out', 'of', 'here', 'No', 'no', 'mesa', 'stay']
126	Mesa culled JarJar Binks. Mesa your humble servant. 	Моя звать Джар Джар Бинкс. Моя твой покорный слуга. 	['Моя', 'звать', 'Джар', 'Джар', 'Бинкс', 'Моя', 'твой', 'покорный', 'слуга']	['Mesa', 'culled', 'JarJar', 'Binks', 'Mesa', 'your', 'humble', 'servant']
127	- That won't be necessary. - Oh, but it'tis. 	- В этом нет необходимости. - О, есть, есть. 	['В', 'этом', 'нет', 'необходимости', 'О', 'есть', 'есть']	"['That', ""won't"", 'be', 'necessary', 'Oh', 'but', ""it'tis""]"
128	'Tis demanded by the gods, it'tis. 	Это хочут боги, да. 	['Это', 'хочут', 'боги', 'да']	"[""'Tis"", 'demanded', 'by', 'the', 'gods', ""it'tis""]"
129	- Oh, no! - Stay down! 	- О нет! - Ложись! 	['О', 'нет', 'Ложись']	['Oh', 'no', 'Stay', 'down']
130	You saved my again. 	Гы моя опять спас. 	['Гы', 'моя', 'опять', 'спас']	['You', 'saved', 'my', 'again']
131	- What's this? - A local. 	- Это что? - Абориген. 	['Это', 'что', 'Абориген']	"[""What's"", 'this', 'A', 'local']"
132	Let's get out of here before more droids show up. 	Надо уходить, пока еще дроиды не появились. 	['Надо', 'уходить', 'пока', 'еще', 'дроиды', 'не', 'появились']	"[""Let's"", 'get', 'out', 'of', 'here', 'before', 'more', 'droids', 'show', 'up']"
133	"More? ""More"" did you spake? "	Еще? Еще, ты изрек? 	['Еще', 'Еще', 'ты', 'изрек']	['More', 'More', 'did', 'you', 'spake']
134	Ex-squeeze-me, but de mostest safest place would be Gunga City. 	Звиняюсь, но самое сверхбезопасное суперместо - Гунга-город. 	['Звиняюсь', 'но', 'самое', 'сверхбезопасное', 'суперместо', 'Гунга-город']	['Ex-squeeze-me', 'but', 'de', 'mostest', 'safest', 'place', 'would', 'be', 'Gunga', 'City']
135	Is where I grew up. 'Tis a hidden city. 	Моя там вырос. Тайная город. 	['Моя', 'там', 'вырос', 'Тайная', 'город']	"['Is', 'where', 'I', 'grew', 'up', ""'Tis"", 'a', 'hidden', 'city']"
136	- A city? - Uh-huh. 	- Город? - Ага. 	['Город', 'Ага']	['A', 'city', 'Uh-huh']
137	Can you take us there? 	Ты отведешь нас туда? 	['Ты', 'отведешь', 'нас', 'туда']	['Can', 'you', 'take', 'us', 'there']
138	On second thought, no. 	Вообще-то нет. 	['Вообще-то', 'нет']	['On', 'second', 'thought', 'no']
139	- Not really, no. - No? 	- Нет, вообще-то нет. - Нет? 	['Нет', 'вообще-то', 'нет', 'Нет']	['Not', 'really', 'no', 'No']
140	'Tis embarrassing... 	Это прямо неудобно.. 	['Это', 'прямо', 'неудобно']	"[""'Tis"", 'embarrassing']"
141	but my afraid my've been banished. 	но моя бояться, что моя изгнали. 	['но', 'моя', 'бояться', 'что', 'моя', 'изгнали']	"['but', 'my', 'afraid', ""my've"", 'been', 'banished']"
