	en	ru	ru_tokens	en_tokens
73	Welcome to the observatory. 	Добро пожаловать в обсерваторию. 	['Добро', 'пожаловать', 'в', 'обсерваторию']	['Welcome', 'to', 'the', 'observatory']
74	What can I show you? 	Что вам показать? 	['Что', 'вам', 'показать']	['What', 'can', 'I', 'show', 'you']
75	We're supposed to land soon. 	Мы скоро прибываем на место. 	['Мы', 'скоро', 'прибываем', 'на', 'место']	"[""We're"", 'supposed', 'to', 'land', 'soon']"
76	I'm... I'm the only one awake. 	И... просто проснулся только я. 	['И', 'просто', 'проснулся', 'только', 'я']	"[""I'm"", ""I'm"", 'the', 'only', 'one', 'awake']"
77	I don't understand. What can I show you? 	Я не понимаю. Что вам показать? 	['Я', 'не', 'понимаю', 'Что', 'вам', 'показать']	"['I', ""don't"", 'understand', 'What', 'can', 'I', 'show', 'you']"
78	Show me Homestead II. 	Покажите «Родную обитель 2». 	['Покажите', '«Родную', 'обитель', '2»']	['Show', 'me', 'Homestead', 'II']
79	Homestead II is the fourth planet in the Bhakti System. Right. And where are we? 	- Это 4 планета в системе Бхакти. - Так. А где мы сейчас? 	['Это', '4', 'планета', 'в', 'системе', 'Бхакти', 'Так', 'А', 'где', 'мы', 'сейчас']	['Homestead', 'II', 'is', 'the', 'fourth', 'planet', 'in', 'the', 'Bhakti', 'System', 'Right', 'And', 'where', 'are', 'we']
80	We're in transit from Earth to Homestead II. 	Мы на пути с Земли к «Родной обители 2». 	['Мы', 'на', 'пути', 'с', 'Земли', 'к', '«Родной', 'обители', '2»']	"[""We're"", 'in', 'transit', 'from', 'Earth', 'to', 'Homestead', 'II']"
81	We will arrive in approximately 90 years. What? 	- Прибудем приблизительно через 90 лет. - Что?! 	['Прибудем', 'приблизительно', 'через', '90', 'лет', 'Что']	['We', 'will', 'arrive', 'in', 'approximately', '90', 'years', 'What']
82	We arrive at Homestead II in 90 years, three weeks and one day. 	Мы прибудем через 90 лет, 3 недели и один день. 	['Мы', 'прибудем', 'через', '90', 'лет', '3', 'недели', 'и', 'один', 'день']	['We', 'arrive', 'at', 'Homestead', 'II', 'in', '90', 'years', 'three', 'weeks', 'and', 'one', 'day']
83	No. Wait. How long ago did we leave Earth? 	Нет! Стойте! А давно мы покинули Землю? 	['Нет', 'Стойте', 'А', 'давно', 'мы', 'покинули', 'Землю']	['No', 'Wait', 'How', 'long', 'ago', 'did', 'we', 'leave', 'Earth']
84	Approximately 30 years ago. 	Приблизительно 30 лет назад. 	['Приблизительно', '30', 'лет', 'назад']	['Approximately', '30', 'years', 'ago']
85	I woke up too soon. 	Я слишком рано проснулся. 	['Я', 'слишком', 'рано', 'проснулся']	['I', 'woke', 'up', 'too', 'soon']
86	Hello. How do I send a message to Earth? 	- Здравствуйте! - Как послать сообщение на Землю? 	['Здравствуйте', 'Как', 'послать', 'сообщение', 'на', 'Землю']	['Hello', 'How', 'do', 'I', 'send', 'a', 'message', 'to', 'Earth']
87	Interstellar messages are sent by laser array. 	Сообщения отправляются с помощью лазерной матрицы. 	['Сообщения', 'отправляются', 'с', 'помощью', 'лазерной', 'матрицы']	['Interstellar', 'messages', 'are', 'sent', 'by', 'laser', 'array']
88	This is an expensive service. - Bite me. - Happy to help. 	- Это дорогостоящая услуга. - Да пошёл ты! Рад помочь. 	['Это', 'дорогостоящая', 'услуга', 'Да', 'пошёл', 'ты', 'Рад', 'помочь']	['This', 'is', 'an', 'expensive', 'service', 'Bite', 'me', 'Happy', 'to', 'help']
89	Planet and connection? Earth. The Homestead Company. 	- Планета и абонент? - Земля. Компания «Родная обитель». 	['Планета', 'и', 'абонент', 'Земля', 'Компания', '«Родная', 'обитель»']	['Planet', 'and', 'connection', 'Earth', 'The', 'Homestead', 'Company']
90	There are 30,826 contacts listed under Homestead Company. 	В списке компании 30 826 контактов. 	['В', 'списке', 'компании', '30', '826', 'контактов']	['There', 'are', '30,826', 'contacts', 'listed', 'under', 'Homestead', 'Company']
91	I'm emigrating to Homestead II and I have an emergency. 	Я лечу на «Родную обитель 2», и у меня ЧП. 	['Я', 'лечу', 'на', '«Родную', 'обитель', '2»', 'и', 'у', 'меня', 'ЧП']	"[""I'm"", 'emigrating', 'to', 'Homestead', 'II', 'and', 'I', 'have', 'an', 'emergency']"
92	I have a customer help line. Sounds about right. 	- Есть линия помощи клиентам. - Соединяйте. 	['Есть', 'линия', 'помощи', 'клиентам', 'Соединяйте']	['I', 'have', 'a', 'customer', 'help', 'line', 'Sounds', 'about', 'right']
93	Begin message. Hi. Uh, I'm Jim Preston. I'm a passenger on the Avalon. 	- Начните запись. - Здрасьте! Я Джим Престон. Пассажир на «Авалоне». 	['Начните', 'запись', 'Здрасьте', 'Я', 'Джим', 'Престон', 'Пассажир', 'на', '«Авалоне»']	"['Begin', 'message', 'Hi', 'Uh', ""I'm"", 'Jim', 'Preston', ""I'm"", 'a', 'passenger', 'on', 'the', 'Avalon']"
94	I, uh... 	И... 	['И']	['I', 'uh']
95	I think something went wrong with my hibernation pod. 	В моей капсуле гибернации какой-то сбой. 	['В', 'моей', 'капсуле', 'гибернации', 'какой-то', 'сбой']	['I', 'think', 'something', 'went', 'wrong', 'with', 'my', 'hibernation', 'pod']
96	I woke up too soon. And I mean, way too soon. 	Я слишком рано проснулся. Намного раньше, чем надо. 	['Я', 'слишком', 'рано', 'проснулся', 'Намного', 'раньше', 'чем', 'надо']	['I', 'woke', 'up', 'too', 'soon', 'And', 'I', 'mean', 'way', 'too', 'soon']
97	Nobody else is awake, and... 	Остальные все спят. 	['Остальные', 'все', 'спят']	['Nobody', 'else', 'is', 'awake', 'and']
98	I don't know how to get back to sleep. 	И я не знаю, как мне опять заснуть. 	['И', 'я', 'не', 'знаю', 'как', 'мне', 'опять', 'заснуть']	"['I', ""don't"", 'know', 'how', 'to', 'get', 'back', 'to', 'sleep']"
99	And the thing is, there's 90 years to go. 	Дело в том, что лететь ещё 90 лет. 	['Дело', 'в', 'том', 'что', 'лететь', 'ещё', '90', 'лет']	"['And', 'the', 'thing', 'is', ""there's"", '90', 'years', 'to', 'go']"
100	At this rate, I'm... 	Но если так, я ведь… 	['Но', 'если', 'так', 'я', 'ведь…']	"['At', 'this', 'rate', ""I'm""]"
101	I'm sorry, I'm trying to fix this. 	Я просто пытаюсь всё разрулить. 	['Я', 'просто', 'пытаюсь', 'всё', 'разрулить']	"[""I'm"", 'sorry', ""I'm"", 'trying', 'to', 'fix', 'this']"
102	Maybe I missed something. I could use a hand. 	Может, я чего-то не понял. Помогите мне! 	['Может', 'я', 'чего-то', 'не', 'понял', 'Помогите', 'мне']	['Maybe', 'I', 'missed', 'something', 'I', 'could', 'use', 'a', 'hand']
103	That's all. 	Вот и всё. 	['Вот', 'и', 'всё']	"[""That's"", 'all']"
104	Thank you. 	Спасибо. 	['Спасибо']	['Thank', 'you']
105	Message sent. 	Сообщение отправлено. 	['Сообщение', 'отправлено']	['Message', 'sent']
106	Outstanding. 	Потрясающе. 	['Потрясающе']	['Outstanding']
107	Message will arrive in 19 years. 	Сообщение будет доставлено через 19 лет. 	['Сообщение', 'будет', 'доставлено', 'через', '19', 'лет']	['Message', 'will', 'arrive', 'in', '19', 'years']
108	Wait, what? 	Не понял! 	['Не', 'понял']	['Wait', 'what']
109	Earliest reply in 55 years. Fifty-five years? 	- Ответ придёт через 55 лет. - 55 лет... 	['Ответ', 'придёт', 'через', '55', 'лет', '55', 'лет']	['Earliest', 'reply', 'in', '55', 'years', 'Fifty-five', 'years']
110	We apologize for the delay. That will be $6,012. Call me irresponsible 	Просим прощения за задержку. Стоимость услуги 6 012 долларов. 	['Просим', 'прощения', 'за', 'задержку', 'Стоимость', 'услуги', '6', '012', 'долларов']	['We', 'apologize', 'for', 'the', 'delay', 'That', 'will', 'be', '6,012', 'Call', 'me', 'irresponsible']
111	- Afternoon. - Oh, man! 	- Добрый день. - О боже! 	['Добрый', 'день', 'О', 'боже']	['Afternoon', 'Oh', 'man']
112	Is it good to see another face! 	Значит, не только я проснулся! 	['Значит', 'не', 'только', 'я', 'проснулся']	['Is', 'it', 'good', 'to', 'see', 'another', 'face']
113	Thought I was the only one awake. 	Я думал, я тут один. 	['Я', 'думал', 'я', 'тут', 'один']	['Thought', 'I', 'was', 'the', 'only', 'one', 'awake']
114	Who wants to sleep on a beautiful day like this? 	Кто же захочет спать в такой прекрасный день? 	['Кто', 'же', 'захочет', 'спать', 'в', 'такой', 'прекрасный', 'день']	['Who', 'wants', 'to', 'sleep', 'on', 'a', 'beautiful', 'day', 'like', 'this']
115	No, I mean we're in trouble. We're not supposed to be here. 	У нас проблема. Мы не должны сейчас быть здесь. 	['У', 'нас', 'проблема', 'Мы', 'не', 'должны', 'сейчас', 'быть', 'здесь']	"['No', 'I', 'mean', ""we're"", 'in', 'trouble', ""We're"", 'not', 'supposed', 'to', 'be', 'here']"
116	Well, I won't tell if you don't. 	Я никому не расскажу. 	['Я', 'никому', 'не', 'расскажу']	"['Well', 'I', ""won't"", 'tell', 'if', 'you', ""don't""]"
117	- Huh? - Our little secret. 	- Что? - Это будет наш секрет. 	['Что', 'Это', 'будет', 'наш', 'секрет']	['Huh', 'Our', 'little', 'secret']
118	What can I get for you? 	Чего желаете? 	['Чего', 'желаете']	['What', 'can', 'I', 'get', 'for', 'you']
119	What? You look like a whiskey man. 	- Что? - Думаю, вы предпочитаете виски. 	['Что', 'Думаю', 'вы', 'предпочитаете', 'виски']	['What', 'You', 'look', 'like', 'a', 'whiskey', 'man']
120	Uh, okay. 	Ну, давайте. 	['Ну', 'давайте']	['Uh', 'okay']
121	Oh, you're a robot. 	О! Ты робот. 	['О', 'Ты', 'робот']	"['Oh', ""you're"", 'a', 'robot']"
122	Android. Technically. 	Вообще-то, андроид. 	['Вообще-то', 'андроид']	['Android', 'Technically']
123	Arthur's the name. 	Я Артур, сэр. 	['Я', 'Артур', 'сэр']	"[""Arthur's"", 'the', 'name']"
124	- Jim. - Pleased to meet you, Jim. 	- Джим. - Приятно познакомиться. 	['Джим', 'Приятно', 'познакомиться']	['Jim', 'Pleased', 'to', 'meet', 'you', 'Jim']
125	How much do you know about this ship? 	Что тебе известно о корабле? 	['Что', 'тебе', 'известно', 'о', 'корабле']	['How', 'much', 'do', 'you', 'know', 'about', 'this', 'ship']
126	I don't know. I know some things. 	Даже не знаю. Кое-что известно. 	['Даже', 'не', 'знаю', 'Кое-что', 'известно']	"['I', ""don't"", 'know', 'I', 'know', 'some', 'things']"
127	What do I do if my hibernation pod malfunctions? 	Что делать, если дала сбой капсула гибернации? 	['Что', 'делать', 'если', 'дала', 'сбой', 'капсула', 'гибернации']	['What', 'do', 'I', 'do', 'if', 'my', 'hibernation', 'pod', 'malfunctions']
