	en	ru	ru_tokens	en_tokens
29	- That was where I fit... - They'll have to drain my pecs again. 	"Вот здесь я и прибился..."" - Мне снова будут отсасывать жидкость из груди. "	['Вот', 'здесь', 'я', 'и', 'прибился', 'Мне', 'снова', 'будут', 'отсасывать', 'жидкость', 'из', 'груди']	"['That', 'was', 'where', 'I', 'fit', ""They'll"", 'have', 'to', 'drain', 'my', 'pecs', 'again']"
30	Between those huge sweating tits... 	"""...между здоровенными потными висящими сиськами... "	['между', 'здоровенными', 'потными', 'висящими', 'сиськами']	['Between', 'those', 'huge', 'sweating', 'tits']
31	That hung enormous, the way you'd think of God's as big. 	"...глядя на которые, думаешь, что Господь так же велик."" "	['глядя', 'на', 'которые', 'думаешь', 'что', 'Господь', 'так', 'же', 'велик']	"['That', 'hung', 'enormous', 'the', 'way', ""you'd"", 'think', 'of', ""God's"", 'as', 'big']"
32	Ok, you cry now. 	Ну, вот. Теперь ты поплачь. 	['Ну', 'вот', 'Теперь', 'ты', 'поплачь']	['Ok', 'you', 'cry', 'now']
33	No, wait. Back up. Let me start earlier. 	"""Нет, стойте. Назад. Начнём пораньше. "	['Нет', 'стойте', 'Назад', 'Начнём', 'пораньше']	['No', 'wait', 'Back', 'up', 'Let', 'me', 'start', 'earlier']
34	For six months, I couldn't sleep. 	Полгода я не мог заснуть... 	['Полгода', 'я', 'не', 'мог', 'заснуть']	"['For', 'six', 'months', 'I', ""couldn't"", 'sleep']"
35	I couldn't sleep... 	Не мог заснуть... Не мог заснуть... 	['Не', 'мог', 'заснуть', 'Не', 'мог', 'заснуть']	"['I', ""couldn't"", 'sleep']"
36	With insomnia, nothing's real. 	При бессоннице всё становится нереальным. 	['При', 'бессоннице', 'всё', 'становится', 'нереальным']	"['With', 'insomnia', ""nothing's"", 'real']"
37	Everything's far away. 	Маячит где-то вдали. 	['Маячит', 'где-то', 'вдали']	"[""Everything's"", 'far', 'away']"
38	Everything's a copy of a copy... 	Всё вокруг лишь копия копии... 	['Всё', 'вокруг', 'лишь', 'копия', 'копии']	"[""Everything's"", 'a', 'copy', 'of', 'a', 'copy']"
39	Of a copy. 	...копии. 	['копии']	['Of', 'a', 'copy']
40	When deep space exploration ramps up, it'll be the corporations that name everything. 	Когда развернётся освоение дальнего космоса, названия будут присваиваться в честь корпораций. 	['Когда', 'развернётся', 'освоение', 'дальнего', 'космоса', 'названия', 'будут', 'присваиваться', 'в', 'честь', 'корпораций']	"['When', 'deep', 'space', 'exploration', 'ramps', 'up', ""it'll"", 'be', 'the', 'corporations', 'that', 'name', 'everything']"
41	The IBM stellar sphere. 	Звёздная орбита IВМ. 	['Звёздная', 'орбита', 'IВМ']	['The', 'IBM', 'stellar', 'sphere']
42	The microsoft galaxy. 	Галактика Майкрософт. 	['Галактика', 'Майкрософт']	['The', 'microsoft', 'galaxy']
43	The planet Starbucks. 	"Планета Старбакс."" "	['Планета', 'Старбакс']	['The', 'planet', 'Starbucks']
44	I need you out of town this week to cover some red flags. 	На этой неделе тебе придётся поездить. Надо решить кое-какие проблемы. 	['На', 'этой', 'неделе', 'тебе', 'придётся', 'поездить', 'Надо', 'решить', 'кое-какие', 'проблемы']	['I', 'need', 'you', 'out', 'of', 'town', 'this', 'week', 'to', 'cover', 'some', 'red', 'flags']
45	It must have been Tuesday. He had on his cornflower blue tie. 	"""Наверное, был вторник. На нём был васильковый галстук."" "	['Наверное', 'был', 'вторник', 'На', 'нём', 'был', 'васильковый', 'галстук']	['It', 'must', 'have', 'been', 'Tuesday', 'He', 'had', 'on', 'his', 'cornflower', 'blue', 'tie']
46	You want me to deprioritize my reports until you advise of a status upgrade? 	Хотите, чтобы я отложил свой текущий отчёт, пока вы не дадите указаний вернуться к нему? 	['Хотите', 'чтобы', 'я', 'отложил', 'свой', 'текущий', 'отчёт', 'пока', 'вы', 'не', 'дадите', 'указаний', 'вернуться', 'к', 'нему']	['You', 'want', 'me', 'to', 'deprioritize', 'my', 'reports', 'until', 'you', 'advise', 'of', 'a', 'status', 'upgrade']
47	Prioritize these. Here's your flight coupons. Call me if there's any snags. 	Займись этим безотлагательно. Вот твои купоны на оплату билетов. Если что - звони. 	['Займись', 'этим', 'безотлагательно', 'Вот', 'твои', 'купоны', 'на', 'оплату', 'билетов', 'Если', 'что', 'звони']	"['Prioritize', 'these', ""Here's"", 'your', 'flight', 'coupons', 'Call', 'me', 'if', ""there's"", 'any', 'snags']"
48	He was full of pep. Must have had his Grande latte enema. 	"""Он был полон энергии. Наверное, вставил себе клизму с гранд-латтэ. "	['Он', 'был', 'полон', 'энергии', 'Наверное', 'вставил', 'себе', 'клизму', 'с', 'гранд-латтэ']	['He', 'was', 'full', 'of', 'pep', 'Must', 'have', 'had', 'his', 'Grande', 'latte', 'enema']
49	Like so many others, I had become a slave to the Ikea nesting instinct. 	"Как и многие другие, я стал рабом витья гнёздышка по принципу ИКЕА."" "	['Как', 'и', 'многие', 'другие', 'я', 'стал', 'рабом', 'витья', 'гнёздышка', 'по', 'принципу', 'ИКЕА']	['Like', 'so', 'many', 'others', 'I', 'had', 'become', 'a', 'slave', 'to', 'the', 'Ikea', 'nesting', 'instinct']
50	Uh... yes. I'd like to order... 	Да... Я бы хотел заказать... 	['Да', 'Я', 'бы', 'хотел', 'заказать']	"['Uh', 'yes', ""I'd"", 'like', 'to', 'order']"
51	The Erika pekkari dust ruffles. 	"...чехлы для кровати ""Эрика Пекари""... "	['чехлы', 'для', 'кровати', 'Эрика', 'Пекари']	['The', 'Erika', 'pekkari', 'dust', 'ruffles']
52	- Please hold. - Anything clever... 	"- ""Подождите, пожалуйста."" ""Если я видел что-нибудь занятное... "	['Подождите', 'пожалуйста', 'Если', 'я', 'видел', 'что-нибудь', 'занятное']	['Please', 'hold', 'Anything', 'clever']
53	Like a coffee table in the shape of a yin-Yang, I had to have it. 	"...вроде кофейного столика в форме ""инь-ян"", то должен был это купить. "	['вроде', 'кофейного', 'столика', 'в', 'форме', 'инь-ян', 'то', 'должен', 'был', 'это', 'купить']	['Like', 'a', 'coffee', 'table', 'in', 'the', 'shape', 'of', 'a', 'yin-Yang', 'I', 'had', 'to', 'have', 'it']
54	The klipsk personal office unit. 	"Стеллаж ""Клипск"". "	['Стеллаж', 'Клипск']	['The', 'klipsk', 'personal', 'office', 'unit']
55	The hovetrekke home exerbike. 	"Домашний тренажёр ""Ховетрек"". "	['Домашний', 'тренажёр', 'Ховетрек']	['The', 'hovetrekke', 'home', 'exerbike']
56	Or the ohamshab sofa with the strinne green stripe pattern. 	"Или диван ""Йоханншамн"" с обивкой ""Штринне"" в зелёную полоску. "	['Или', 'диван', 'Йоханншамн', 'с', 'обивкой', 'Штринне', 'в', 'зелёную', 'полоску']	['Or', 'the', 'ohamshab', 'sofa', 'with', 'the', 'strinne', 'green', 'stripe', 'pattern']
57	Even the ryslampa wire lamps of environmentally-friendly unbleached paper. 	"Даже фонарики ""Ризлампа"", обтянутые неотбеленной экологически безвредной бумагой. "	['Даже', 'фонарики', 'Ризлампа', 'обтянутые', 'неотбеленной', 'экологически', 'безвредной', 'бумагой']	['Even', 'the', 'ryslampa', 'wire', 'lamps', 'of', 'environmentally-friendly', 'unbleached', 'paper']
58	I'd flip through catalogues and wonder... 	Я листал каталоги и думал: 	['Я', 'листал', 'каталоги', 'и', 'думал']	"[""I'd"", 'flip', 'through', 'catalogues', 'and', 'wonder']"
59	"""What kind of dining set defines me as a person?"" "	"...""Какой сервиз характеризует меня как личность?"" "	['Какой', 'сервиз', 'характеризует', 'меня', 'как', 'личность']	['What', 'kind', 'of', 'dining', 'set', 'defines', 'me', 'as', 'a', 'person']
60	I had it all. Even the glass dishes with tiny bubbles and imperfections... 	У меня было всё. Даже стеклянные тарелки с крошечными пузыриками и неровностями... 	['У', 'меня', 'было', 'всё', 'Даже', 'стеклянные', 'тарелки', 'с', 'крошечными', 'пузыриками', 'и', 'неровностями']	['I', 'had', 'it', 'all', 'Even', 'the', 'glass', 'dishes', 'with', 'tiny', 'bubbles', 'and', 'imperfections']
61	Proof that they were crafted by the honest, hard-working, indigenous peoples of... 	"...служившими доказательством того, что они были изготовлены честными, работящими жителями..."" "	['служившими', 'доказательством', 'того', 'что', 'они', 'были', 'изготовлены', 'честными', 'работящими', 'жителями']	['Proof', 'that', 'they', 'were', 'crafted', 'by', 'the', 'honest', 'hard-working', 'indigenous', 'peoples', 'of']
62	Please hold... wherever. 	"- ""Подождите, пожалуйста."" ...какой-то страны."" Я и так жду. - ""Ваш звонок очень важен для нас..."" "	['Подождите', 'пожалуйста', 'какой-то', 'страны', 'Я', 'и', 'так', 'жду', 'Ваш', 'звонок', 'очень', 'важен', 'для', 'нас']	['Please', 'hold', 'wherever']
63	We used to read pornography. 	"""Раньше мы листали порножурналы. "	['Раньше', 'мы', 'листали', 'порножурналы']	['We', 'used', 'to', 'read', 'pornography']
64	Now it was the horchow collection. 	"Теперь - каталоги ИКЕА."" "	['Теперь', 'каталоги', 'ИКЕА']	['Now', 'it', 'was', 'the', 'horchow', 'collection']
65	- No. You can't die of insomnia. - What about narcolepsy? 	- Нет. От бессонницы не умирают. - А от нарколепсии? 	['Нет', 'От', 'бессонницы', 'не', 'умирают', 'А', 'от', 'нарколепсии']	"['No', 'You', ""can't"", 'die', 'of', 'insomnia', 'What', 'about', 'narcolepsy']"
66	I nod off, I wake up in strange places. 	Я отключаюсь и просыпаюсь в незнакомых местах... 	['Я', 'отключаюсь', 'и', 'просыпаюсь', 'в', 'незнакомых', 'местах']	['I', 'nod', 'off', 'I', 'wake', 'up', 'in', 'strange', 'places']
67	I have no idea how I got there. 	...без малейшего понятия, как я туда попал. 	['без', 'малейшего', 'понятия', 'как', 'я', 'туда', 'попал']	['I', 'have', 'no', 'idea', 'how', 'I', 'got', 'there']
68	- You need to lighten up. - Can you please just give me something? 	- Вам надо расслабиться. - Может, вы мне что-нибудь пропишете? Прошу вас... 	['Вам', 'надо', 'расслабиться', 'Может', 'вы', 'мне', 'что-нибудь', 'пропишете', 'Прошу', 'вас']	['You', 'need', 'to', 'lighten', 'up', 'Can', 'you', 'please', 'just', 'give', 'me', 'something']
69	Red and blue tuinals, lipstick-red seconals... 	"""Красно-синий туинал, ярко-алый секонал..."" "	['Красно-синий', 'туинал', 'ярко-алый', 'секонал']	['Red', 'and', 'blue', 'tuinals', 'lipstick-red', 'seconals']
70	No. You need healthy, natural sleep. 	Нет. Вам нужен здоровый естественный сон. 	['Нет', 'Вам', 'нужен', 'здоровый', 'естественный', 'сон']	['No', 'You', 'need', 'healthy', 'natural', 'sleep']
71	Chew some valerian root and get more exercise. 	Жуйте корень валерианы и занимайтесь спортом. 	['Жуйте', 'корень', 'валерианы', 'и', 'занимайтесь', 'спортом']	['Chew', 'some', 'valerian', 'root', 'and', 'get', 'more', 'exercise']
72	Hey, come on. 	Эй, постойте... 	['Эй', 'постойте']	['Hey', 'come', 'on']
73	- I'm in pain. - You wanna see pain? 	- Мне же больно. - Хотите увидеть боль? 	['Мне', 'же', 'больно', 'Хотите', 'увидеть', 'боль']	"[""I'm"", 'in', 'pain', 'You', 'wanna', 'see', 'pain']"
74	Swing by first methodist, Tuesday nights. 	Загляните в Первую методистскую церковь во вторник вечером. 	['Загляните', 'в', 'Первую', 'методистскую', 'церковь', 'во', 'вторник', 'вечером']	['Swing', 'by', 'first', 'methodist', 'Tuesday', 'nights']
75	See the guys with testicular cancer. 	Посмотрите на парней, больных раком яичек. 	['Посмотрите', 'на', 'парней', 'больных', 'раком', 'яичек']	['See', 'the', 'guys', 'with', 'testicular', 'cancer']
76	That's pain. 	Вот им больно. 	['Вот', 'им', 'больно']	"[""That's"", 'pain']"
77	I always wanted three kids... Two boys and a girl. 	Я всегда хотел троих детей... Двух мальчиков и девочку. 	['Я', 'всегда', 'хотел', 'троих', 'детей', 'Двух', 'мальчиков', 'и', 'девочку']	['I', 'always', 'wanted', 'three', 'kids', 'Two', 'boys', 'and', 'a', 'girl']
78	Mindy wanted two girls and a boy. 	Минди хотела двух девочек и мальчика. 	['Минди', 'хотела', 'двух', 'девочек', 'и', 'мальчика']	['Mindy', 'wanted', 'two', 'girls', 'and', 'a', 'boy']
79	We never could agree on anything. 	У нас вечно были разногласия по любому вопросу. 	['У', 'нас', 'вечно', 'были', 'разногласия', 'по', 'любому', 'вопросу']	['We', 'never', 'could', 'agree', 'on', 'anything']
80	Well, I... she... 	Ну, в общем... 	['Ну', 'в', 'общем']	['Well', 'I', 'she']
81	She had her first child last week. 	На прошлой неделе у неё родился первенец. 	['На', 'прошлой', 'неделе', 'у', 'неё', 'родился', 'первенец']	['She', 'had', 'her', 'first', 'child', 'last', 'week']
82	A girl. 	Девочка. 	['Девочка']	['A', 'girl']
83	With... with her... With her new husband. 	От... От её... От её нового мужа. 	['От', 'От', 'её', 'От', 'её', 'нового', 'мужа']	['With', 'with', 'her', 'With', 'her', 'new', 'husband']
84	Fuck! Thank God, you know... 	И знаете, слава Богу. 	['И', 'знаете', 'слава', 'Богу']	['Fuck', 'Thank', 'God', 'you', 'know']
85	I'm glad for her. 	Я рад за неё. 	['Я', 'рад', 'за', 'неё']	"[""I'm"", 'glad', 'for', 'her']"
86	She deserves... 	Потому что она это заслужила. 	['Потому', 'что', 'она', 'это', 'заслужила']	['She', 'deserves']
87	Everyone, let's thank Thomas for sharing himself with us. 	Давайте поблагодарим Томаса за то, что он поделился с нами. 	['Давайте', 'поблагодарим', 'Томаса', 'за', 'то', 'что', 'он', 'поделился', 'с', 'нами']	"['Everyone', ""let's"", 'thank', 'Thomas', 'for', 'sharing', 'himself', 'with', 'us']"
88	Thank you, Thomas. 	Спасибо, Томас. 	['Спасибо', 'Томас']	['Thank', 'you', 'Thomas']
89	I look around this room, and I see a lot of courage. 	Я смотрю на этот зал и вижу много стойкости. 	['Я', 'смотрю', 'на', 'этот', 'зал', 'и', 'вижу', 'много', 'стойкости']	['I', 'look', 'around', 'this', 'room', 'and', 'I', 'see', 'a', 'lot', 'of', 'courage']
90	And that gives me strength. 	Это придаёт мне сил. 	['Это', 'придаёт', 'мне', 'сил']	['And', 'that', 'gives', 'me', 'strength']
91	We give each other strength. 	Мы придаем силу друг другу. 	['Мы', 'придаем', 'силу', 'друг', 'другу']	['We', 'give', 'each', 'other', 'strength']
92	It's time for the one-on-ones. 	Пора разделиться на пары. 	['Пора', 'разделиться', 'на', 'пары']	"[""It's"", 'time', 'for', 'the', 'one-on-ones']"
93	So let's all of us follow Thomas's example and really open ourselves up. 	Пусть каждый последует примеру Томаса и откроет свою душу. 	['Пусть', 'каждый', 'последует', 'примеру', 'Томаса', 'и', 'откроет', 'свою', 'душу']	"['So', ""let's"", 'all', 'of', 'us', 'follow', ""Thomas's"", 'example', 'and', 'really', 'open', 'ourselves', 'up']"
94	Could you find a partner? 	Найдите себе партнёра. 	['Найдите', 'себе', 'партнёра']	['Could', 'you', 'find', 'a', 'partner']
95	And this is how I met the big moosie. 	"""Вот так я познакомился с бычарой. "	['Вот', 'так', 'я', 'познакомился', 'с', 'бычарой']	['And', 'this', 'is', 'how', 'I', 'met', 'the', 'big', 'moosie']
96	His eyes already shrink-wrapped in tears. 	Глаза уже упакованы в целлофан из слёз. 	['Глаза', 'уже', 'упакованы', 'в', 'целлофан', 'из', 'слёз']	['His', 'eyes', 'already', 'shrink-wrapped', 'in', 'tears']
97	Knees together. Those awkward little steps. 	"Колени прижаты друг к другу. Неуклюжие шажки."" "	['Колени', 'прижаты', 'друг', 'к', 'другу', 'Неуклюжие', 'шажки']	['Knees', 'together', 'Those', 'awkward', 'little', 'steps']
98	- My name is Bob. - Bob? 	- Меня зовут Боб. - Боб? 	['Меня', 'зовут', 'Боб', 'Боб']	['My', 'name', 'is', 'Bob', 'Bob']
99	Bob had been a champion bodybuilder. 	"""Когда-то Боб был чемпионом по бодибилдингу. "	['Когда-то', 'Боб', 'был', 'чемпионом', 'по', 'бодибилдингу']	['Bob', 'had', 'been', 'a', 'champion', 'bodybuilder']
100	You know that chest expansion programme on late-night tv? 	Знаете программы по увеличению грудной клетки, которые показывают по ночам? 	['Знаете', 'программы', 'по', 'увеличению', 'грудной', 'клетки', 'которые', 'показывают', 'по', 'ночам']	['You', 'know', 'that', 'chest', 'expansion', 'programme', 'on', 'late-night', 'tv']
101	That was his idea. 	"Он их придумал."" "	['Он', 'их', 'придумал']	['That', 'was', 'his', 'idea']
102	I was a juicer. 	Я был качком... 	['Я', 'был', 'качком']	['I', 'was', 'a', 'juicer']
103	You know, using steroids? 	Ну, понимаешь, принимал стероиды. 	['Ну', 'понимаешь', 'принимал', 'стероиды']	['You', 'know', 'using', 'steroids']
104	Diabonal and... 	Диабонал и... 	['Диабонал', 'и']	['Diabonal', 'and']
105	Wisterol. 	...вистерол. 	['вистерол']	['Wisterol']
106	Oh, they use that on racehorses, for Christ sakes. 	Господи, ими пичкают скаковых лошадей. 	['Господи', 'ими', 'пичкают', 'скаковых', 'лошадей']	['Oh', 'they', 'use', 'that', 'on', 'racehorses', 'for', 'Christ', 'sakes']
107	And now I'm bankrupt. 	А теперь я банкрот. 	['А', 'теперь', 'я', 'банкрот']	"['And', 'now', ""I'm"", 'bankrupt']"
108	I'm divorced. 	Разведён. 	['Разведён']	"[""I'm"", 'divorced']"
109	My two grown kids... 	Двое взрослых детей... 	['Двое', 'взрослых', 'детей']	['My', 'two', 'grown', 'kids']
110	Won't even return my phone calls. 	...которые даже не отвечают на мои звонки. 	['которые', 'даже', 'не', 'отвечают', 'на', 'мои', 'звонки']	"[""Won't"", 'even', 'return', 'my', 'phone', 'calls']"
111	Strangers with this kind of honesty make me go a big, rubbery one. 	"""Когда незнакомые люди начинают так откровенничать, я готов провалиться на месте."" "	['Когда', 'незнакомые', 'люди', 'начинают', 'так', 'откровенничать', 'я', 'готов', 'провалиться', 'на', 'месте']	['Strangers', 'with', 'this', 'kind', 'of', 'honesty', 'make', 'me', 'go', 'a', 'big', 'rubbery', 'one']
112	Go ahead... Cornelius. 	Теперь ты, Корнелиус... 	['Теперь', 'ты', 'Корнелиус']	['Go', 'ahead', 'Cornelius']
113	You can cry. 	Поплачь. 	['Поплачь']	['You', 'can', 'cry']
114	And then... something happened. I let go. 	"""И потом... что-то произошло. Меня отпустило."" "	['И', 'потом', 'что-то', 'произошло', 'Меня', 'отпустило']	['And', 'then', 'something', 'happened', 'I', 'let', 'go']
115	That's really good. 	Вот и хорошо. 	['Вот', 'и', 'хорошо']	"[""That's"", 'really', 'good']"
116	Lost in oblivion. 	"""Я погрузился в забвение... "	['Я', 'погрузился', 'в', 'забвение']	['Lost', 'in', 'oblivion']
117	Dark and silent and complete. 	В полную темноту и тишину. 	['В', 'полную', 'темноту', 'и', 'тишину']	['Dark', 'and', 'silent', 'and', 'complete']
118	I found freedom. Losing all hope was freedom. 	"Я обрёл свободу. Утрата всяческих надежд и есть свобода."" "	['Я', 'обрёл', 'свободу', 'Утрата', 'всяческих', 'надежд', 'и', 'есть', 'свобода']	['I', 'found', 'freedom', 'Losing', 'all', 'hope', 'was', 'freedom']
119	It's ok. 	Ничего... 	['Ничего']	"[""It's"", 'ok']"
120	Babies don't sleep this well. 	"""Даже младенцы не спят так крепко. "	['Даже', 'младенцы', 'не', 'спят', 'так', 'крепко']	"['Babies', ""don't"", 'sleep', 'this', 'well']"
121	I became addicted. 	"Я пристрастился."" "	['Я', 'пристрастился']	['I', 'became', 'addicted']
122	If I didn't say anything... 	"""Пережившие инцест"" ""Анонимные алкоголики"" ""Позитивная позитивность"" ""Туберкулёз: Как с ним бороться"" ""Если я молчал... "	['Пережившие', 'инцест', 'Анонимные', 'алкоголики', 'Позитивная', 'позитивность', 'Туберкулёз', 'Как', 'с', 'ним', 'бороться', 'Если', 'я', 'молчал']	"['If', 'I', ""didn't"", 'say', 'anything']"
123	People always assumed the worst. 	...люди всегда считали, что у меня совсем всё плохо. 	['люди', 'всегда', 'считали', 'что', 'у', 'меня', 'совсем', 'всё', 'плохо']	['People', 'always', 'assumed', 'the', 'worst']
124	They cried harder... Then I cried harder. 	"Они рыдали громче... и я рыдал громче. ""Расписание встреч. Рак кожи. Болезнь почек. Гепатит."" "	['Они', 'рыдали', 'громче', 'и', 'я', 'рыдал', 'громче', 'Расписание', 'встреч', 'Рак', 'кожи', 'Болезнь', 'почек', 'Гепатит']	['They', 'cried', 'harder', 'Then', 'I', 'cried', 'harder']
125	Now we're going to open the green door, the heart chakra... 	Сейчас мы откроем зелёную дверь, сердечную чакру... 	['Сейчас', 'мы', 'откроем', 'зелёную', 'дверь', 'сердечную', 'чакру']	"['Now', ""we're"", 'going', 'to', 'open', 'the', 'green', 'door', 'the', 'heart', 'chakra']"
126	I wasn't really dying. 	"""Я не умирал. "	['Я', 'не', 'умирал']	"['I', ""wasn't"", 'really', 'dying']"
127	I wasn't host to cancer or parasites. 	У меня не было ни раковых клеток, ни паразитов. 	['У', 'меня', 'не', 'было', 'ни', 'раковых', 'клеток', 'ни', 'паразитов']	"['I', ""wasn't"", 'host', 'to', 'cancer', 'or', 'parasites']"
