	en	ru	ru_tokens	en_tokens
14	We have a visual. She's drinking her tea. 	На виду. Она пьет чай. 	['На', 'виду', 'Она', 'пьет', 'чай']	"['We', 'have', 'a', 'visual', ""She's"", 'drinking', 'her', 'tea']"
15	COURSON: (ON RADIO) Come again? 	Повтори… 	['Повтори…']	['COURSON', 'ON', 'RADIO', 'Come', 'again']
16	She's drinking her tea! 	Она пьет чай! 	['Она', 'пьет', 'чай']	"[""She's"", 'drinking', 'her', 'tea']"
17	Did you ask for a tea, sir? 	Вы желаете чай, господин? 	['Вы', 'желаете', 'чай', 'господин']	['Did', 'you', 'ask', 'for', 'a', 'tea', 'sir']
18	No, no. Thank you. (♪♪♪) 	Нет, нет. Спасибо. 	['Нет', 'нет', 'Спасибо']	['No', 'no', 'Thank', 'you', '♪♪♪']
19	- COURIER: Hello, sir. - WAITER: Hello. 	Доброе утро, сэр, Доброе утро 	['Доброе', 'утро', 'сэр', 'Доброе', 'утро']	['COURIER', 'Hello', 'sir', 'WAITER', 'Hello']
20	I'm looking for Ms. Elise Ward. That's Ms. Ward over there. 	Я ищу мадам Элиз Уорд? Да вон та мадам 	['Я', 'ищу', 'мадам', 'Элиз', 'Уорд', 'Да', 'вон', 'та', 'мадам']	"[""I'm"", 'looking', 'for', 'Ms', 'Elise', 'Ward', ""That's"", 'Ms', 'Ward', 'over', 'there']"
21	Okay. Thank, you. 	Спасибо 	['Спасибо']	['Okay', 'Thank', 'you']
22	Hello. Elise Ward? 	Элиз Уорд? 	['Элиз', 'Уорд']	['Hello', 'Elise', 'Ward']
23	- Yes, it's me. - I have an envelope for you. 	– Да, это я. – У меня для вас конверт. 	['–', 'Да', 'это', 'я', '–', 'У', 'меня', 'для', 'вас', 'конверт']	"['Yes', ""it's"", 'me', 'I', 'have', 'an', 'envelope', 'for', 'you']"
24	Somebody is talking to her. Looks like a courier. 	С ней кто-то разговаривает. Похож на курьера. 	['С', 'ней', 'кто-то', 'разговаривает', 'Похож', 'на', 'курьера']	['Somebody', 'is', 'talking', 'to', 'her', 'Looks', 'like', 'a', 'courier']
25	(PHONE RINGING) 	Скотланд-Ярд, Лондон 	['Скотланд-Ярд', 'Лондон']	['PHONE', 'RINGING']
26	- (IN ENGLISH) Yes? - COURSON: She's at her usual cafe. 	Да? 	['Да']	"['IN', 'ENGLISH', 'Yes', 'COURSON', ""She's"", 'at', 'her', 'usual', 'cafe']"
27	She's speaking with a man. 	Она сидит в кафе и разговаривает с мужчиной По виду похож на посыльного 	['Она', 'сидит', 'в', 'кафе', 'и', 'разговаривает', 'с', 'мужчиной', 'По', 'виду', 'похож', 'на', 'посыльного']	"[""She's"", 'speaking', 'with', 'a', 'man']"
28	Looks like a messenger, you said to call if anything changed in her routine. 	Вы просили сообщить, если в её жизни будут какие-либо изменения 	['Вы', 'просили', 'сообщить', 'если', 'в', 'её', 'жизни', 'будут', 'какие-либо', 'изменения']	['Looks', 'like', 'a', 'messenger', 'you', 'said', 'to', 'call', 'if', 'anything', 'changed', 'in', 'her', 'routine']
29	Stay on his face. His face. 	Сфокусируйте камеру на лице, его лице 	['Сфокусируйте', 'камеру', 'на', 'лице', 'его', 'лице']	['Stay', 'on', 'his', 'face', 'His', 'face']
30	Do you think it's Alexander Pearce? I think everybody is Pearce. 	Думаете это Александр Пирс? Им может быть кто угодно 	['Думаете', 'это', 'Александр', 'Пирс', 'Им', 'может', 'быть', 'кто', 'угодно']	"['Do', 'you', 'think', ""it's"", 'Alexander', 'Pearce', 'I', 'think', 'everybody', 'is', 'Pearce']"
31	No, no. It's okay. It's a gift. 	Нет, не нужно оставьте себе 	['Нет', 'не', 'нужно', 'оставьте', 'себе']	"['No', 'no', ""It's"", 'okay', ""It's"", 'a', 'gift']"
32	Thank you. 	Спасибо 	['Спасибо']	['Thank', 'you']
33	Oh, voila. - Goodbye. - Goodbye. 	Вот и оно, до свидания До свидания 	['Вот', 'и', 'оно', 'до', 'свидания', 'До', 'свидания']	['Oh', 'voila', 'Goodbye', 'Goodbye']
34	(♪♪♪) 	Элиз 	['Элиз']	['♪♪♪']
35	All right, grab him. (IN FRENCH) Take him. Let's get him. 	– Взять его. – Надо его взять. 	['–', 'Взять', 'его', '–', 'Надо', 'его', 'взять']	"['All', 'right', 'grab', 'him', 'IN', 'FRENCH', 'Take', 'him', ""Let's"", 'get', 'him']"
36	Sir. Sir. Sir, stop! Police! 	Сэр, стойте! Полиция! 	['Сэр', 'стойте', 'Полиция']	['Sir', 'Sir', 'Sir', 'stop', 'Police']
37	COURIER: What's going on? 	Что происходит? 	['Что', 'происходит']	"['COURIER', ""What's"", 'going', 'on']"
38	You are under arrest. Financial Crimes Division. 	– Вы арестованы. – Отдел финансовых преступлений. 	['–', 'Вы', 'арестованы', '–', 'Отдел', 'финансовых', 'преступлений']	['You', 'are', 'under', 'arrest', 'Financial', 'Crimes', 'Division']
39	- Division what? - Shh! 	Какой отдел? 	['Какой', 'отдел']	['Division', 'what', 'Shh']
40	COURIER: Guys, I'm working! 	Друзья, я на работе! 	['Друзья', 'я', 'на', 'работе']	"['COURIER', 'Guys', ""I'm"", 'working']"
41	ELISE: (IN ENGLISH WITH BRITISH ACCENT) Elise, you have no reason to trust me anymore, 	"""Элиз у тебя есть все основания  не доверять мне больше, "" "	['Элиз', 'у', 'тебя', 'есть', 'все', 'основания', 'не', 'доверять', 'мне', 'больше']	['ELISE', 'IN', 'ENGLISH', 'WITH', 'BRITISH', 'ACCENT', 'Elise', 'you', 'have', 'no', 'reason', 'to', 'trust', 'me', 'anymore']
42	but give me a chance to explain myself. 	"""Но дай мне шанс объяснить тебе все"" "	['Но', 'дай', 'мне', 'шанс', 'объяснить', 'тебе', 'все']	['but', 'give', 'me', 'a', 'chance', 'to', 'explain', 'myself']
43	I know the police are watching you. We have to throw them off the trail. 	""" Я знаю что за тобой следить полиция, мы должны направить их по ложному следу"" "	['Я', 'знаю', 'что', 'за', 'тобой', 'следить', 'полиция', 'мы', 'должны', 'направить', 'их', 'по', 'ложному', 'следу']	['I', 'know', 'the', 'police', 'are', 'watching', 'you', 'We', 'have', 'to', 'throw', 'them', 'off', 'the', 'trail']
44	Board the 8:22 at the Gare de Lyon, 	""" Садись на поезд уходящий в 8:22, со станции ""Лион"" "" "	['Садись', 'на', 'поезд', 'уходящий', 'в', '8:22', 'со', 'станции', 'Лион']	['Board', 'the', '8:22', 'at', 'the', 'Gare', 'de', 'Lyon']
45	pick someone my height and build and make them believe it is me. 	""" Выбери человека моего роста и комплекции, и заставь их поверить, что этот человек я"" "	['Выбери', 'человека', 'моего', 'роста', 'и', 'комплекции', 'и', 'заставь', 'их', 'поверить', 'что', 'этот', 'человек', 'я']	['pick', 'someone', 'my', 'height', 'and', 'build', 'and', 'make', 'them', 'believe', 'it', 'is', 'me']
46	(♪♪♪) Burn this letter. 	""" Сожги письмо"" "	['Сожги', 'письмо']	['♪♪♪', 'Burn', 'this', 'letter']
47	It is important you follow my instructions precisely. I love you. Alexander. 	"""Очень важно чтобы ты следовала  моим инструкциям"" "	['Очень', 'важно', 'чтобы', 'ты', 'следовала', 'моим', 'инструкциям']	['It', 'is', 'important', 'you', 'follow', 'my', 'instructions', 'precisely', 'I', 'love', 'you', 'Alexander']
48	It's from him. 	Это письмо от него 	['Это', 'письмо', 'от', 'него']	"[""It's"", 'from', 'him']"
49	Save that letter. Go in now. Save that letter. 	Срочно выезжайте, сделайте что-нибудь!  спасите письмо 	['Срочно', 'выезжайте', 'сделайте', 'что-нибудь', 'спасите', 'письмо']	['Save', 'that', 'letter', 'Go', 'in', 'now', 'Save', 'that', 'letter']
50	(IN FRENCH) Daniel, get over there now. 	Даниэль, иди туда. 	['Даниэль', 'иди', 'туда']	['IN', 'FRENCH', 'Daniel', 'get', 'over', 'there', 'now']
51	(DANIEL SHOUTING IN FRENCH) 	Нет, остановитесь, полиция Что случилось? 	['Нет', 'остановитесь', 'полиция', 'Что', 'случилось']	['DANIEL', 'SHOUTING', 'IN', 'FRENCH']
52	Well? 	Что там? 	['Что', 'там']	['Well']
53	(IN ENGLISH) The letter is burnt to shit. 	Сгорело дотла 	['Сгорело', 'дотла']	['IN', 'ENGLISH', 'The', 'letter', 'is', 'burnt', 'to', 'shit']
54	Don't fucking touch it. 	Не выбрасывайте его 	['Не', 'выбрасывайте', 'его']	"[""Don't"", 'fucking', 'touch', 'it']"
55	Take the ashes, take them to the van. I'll send you someone. (♪♪♪) 	Бережно перенесите пепел в фургон,  я пришлю за ним 	['Бережно', 'перенесите', 'пепел', 'в', 'фургон', 'я', 'пришлю', 'за', 'ним']	"['Take', 'the', 'ashes', 'take', 'them', 'to', 'the', 'van', ""I'll"", 'send', 'you', 'someone', '♪♪♪']"
56	(IN FRENCH) Drive around to the other side! Go! 	Эрик, обойди здание. Встретим ее на улице Шуазель. Быстро! 	['Эрик', 'обойди', 'здание', 'Встретим', 'ее', 'на', 'улице', 'Шуазель', 'Быстро']	['IN', 'FRENCH', 'Drive', 'around', 'to', 'the', 'other', 'side', 'Go']
57	Turn right at the end. 	Так, в конце поверни направо. 	['Так', 'в', 'конце', 'поверни', 'направо']	['Turn', 'right', 'at', 'the', 'end']
58	Faster! 	Скорей! 	['Скорей']	['Faster']
59	(♪♪♪) 	Она спускается в метро! 	['Она', 'спускается', 'в', 'метро']	['♪♪♪']
60	(COURSON SHOUTING IN FRENCH) (COURSON SPEAKS FRENCH) 	Вперед! 	['Вперед']	['COURSON', 'SHOUTING', 'IN', 'FRENCH', 'COURSON', 'SPEAKS', 'FRENCH']
61	(CHATTERING) (SPEAKS FRENCH) 	Скотланд-Ярд 	['Скотланд-Ярд']	['CHATTERING', 'SPEAKS', 'FRENCH']
62	ASSISTANT: Wednesday meeting. Specialist pool. 	Этот прибыл в среду 	['Этот', 'прибыл', 'в', 'среду']	['ASSISTANT', 'Wednesday', 'meeting', 'Specialist', 'pool']
63	So Alexander Pearce has a new face, just as you suspected. 	Итак, у Александра Пирса новое лицо,  как вы и подозревали 	['Итак', 'у', 'Александра', 'Пирса', 'новое', 'лицо', 'как', 'вы', 'и', 'подозревали']	['So', 'Alexander', 'Pearce', 'has', 'a', 'new', 'face', 'just', 'as', 'you', 'suspected']
64	I'd have thought it must've taken quite a lot of the money he stole from Reginald Shaw to finance this transformation. 	Похоже он потратил немало денег на операцию,  похищенных у Редженальда Шона На финансирование подобной трансформации 	['Похоже', 'он', 'потратил', 'немало', 'денег', 'на', 'операцию', 'похищенных', 'у', 'Редженальда', 'Шона', 'На', 'финансирование', 'подобной', 'трансформации']	"[""I'd"", 'have', 'thought', 'it', ""must've"", 'taken', 'quite', 'a', 'lot', 'of', 'the', 'money', 'he', 'stole', 'from', 'Reginald', 'Shaw', 'to', 'finance', 'this', 'transformation']"
65	Ach med Tchebali. Bicycle courier of Algerian descent. 	Ахмед Тоубали посыльный велосипедист родом из Алжира 	['Ахмед', 'Тоубали', 'посыльный', 'велосипедист', 'родом', 'из', 'Алжира']	['Ach', 'med', 'Tchebali', 'Bicycle', 'courier', 'of', 'Algerian', 'descent']
66	Not only has Pearce acquired a wife and child, 	Кажется, он имеет не только жену и ребенка 	['Кажется', 'он', 'имеет', 'не', 'только', 'жену', 'и', 'ребенка']	['Not', 'only', 'has', 'Pearce', 'acquired', 'a', 'wife', 'and', 'child']
67	he's also 4 inches shorter than he used to be. 	Он стал на 10 см ниже себя прежнего 	['Он', 'стал', 'на', '10', 'см', 'ниже', 'себя', 'прежнего']	"[""he's"", 'also', '4', 'inches', 'shorter', 'than', 'he', 'used', 'to', 'be']"
68	That must have been a big item of expenditure. 	Сам не знаю, как ему удалось 	['Сам', 'не', 'знаю', 'как', 'ему', 'удалось']	['That', 'must', 'have', 'been', 'a', 'big', 'item', 'of', 'expenditure']
69	Congratulations, Acheson. You have, indeed, cracked this case. 	Мои поздравления Ачесон,  вы блестяще распутали дело 	['Мои', 'поздравления', 'Ачесон', 'вы', 'блестяще', 'распутали', 'дело']	['Congratulations', 'Acheson', 'You', 'have', 'indeed', 'cracked', 'this', 'case']
70	Letter to Inspector Collins. Sir, this morning, she received a note, we have strong reason to believe... 	Сегодня утром ей пришло письмо И я не без основания полагаю что 	['Сегодня', 'утром', 'ей', 'пришло', 'письмо', 'И', 'я', 'не', 'без', 'основания', 'полагаю', 'что']	['Letter', 'to', 'Inspector', 'Collins', 'Sir', 'this', 'morning', 'she', 'received', 'a', 'note', 'we', 'have', 'strong', 'reason', 'to', 'believe']
71	Alexander Pearce has 744 million in illegal assets that, given he is a British subject, we might seize. 	Александр Пирс незаконно присвоил 744 миллиона фунтов стерлингов, которые мы вправе конфисковать 	['Александр', 'Пирс', 'незаконно', 'присвоил', '744', 'миллиона', 'фунтов', 'стерлингов', 'которые', 'мы', 'вправе', 'конфисковать']	['Alexander', 'Pearce', 'has', '744', 'million', 'in', 'illegal', 'assets', 'that', 'given', 'he', 'is', 'a', 'British', 'subject', 'we', 'might', 'seize']
72	Fraud complaints. 	Поэтому мы за ним и охотимся 	['Поэтому', 'мы', 'за', 'ним', 'и', 'охотимся']	['Fraud', 'complaints']
73	This operation, so far, has cost me 8 million. 	На данный момент это операция стоила мне 8 миллионов фунтов 	['На', 'данный', 'момент', 'это', 'операция', 'стоила', 'мне', '8', 'миллионов', 'фунтов']	['This', 'operation', 'so', 'far', 'has', 'cost', 'me', '8', 'million']
74	If I thought there were more than a one-in-a-hundred chance you could be successful, it would be rational for me to continue this operation. Money laundering. 	Если бы я считал, что ваши шансы на успех, превышают хотя бы 1 процент из ста Её было бы разумно завершать 	['Если', 'бы', 'я', 'считал', 'что', 'ваши', 'шансы', 'на', 'успех', 'превышают', 'хотя', 'бы', '1', 'процент', 'из', 'ста', 'Её', 'было', 'бы', 'разумно', 'завершать']	['If', 'I', 'thought', 'there', 'were', 'more', 'than', 'a', 'one-in-a-hundred', 'chance', 'you', 'could', 'be', 'successful', 'it', 'would', 'be', 'rational', 'for', 'me', 'to', 'continue', 'this', 'operation', 'Money', 'laundering']
75	I do not. 	Но я не считаю 	['Но', 'я', 'не', 'считаю']	['I', 'do', 'not']
76	- Yes, that's an amendment. - Yes. There. It needs redrafting. 	Вот это тоже 	['Вот', 'это', 'тоже']	"['Yes', ""that's"", 'an', 'amendment', 'Yes', 'There', 'It', 'needs', 'redrafting']"
77	Yes, sir. - Everything after code seven. - Thank you, sir. 	Спасибо, сэр 	['Спасибо', 'сэр']	['Yes', 'sir', 'Everything', 'after', 'code', 'seven', 'Thank', 'you', 'sir']
78	"There's just one more. Home Office. Yes, and that's it. Yes. That's it. (♪♪♪) (BLEEPING) ""Eight twenty-two."" "	8:22 	['8:22']	"[""There's"", 'just', 'one', 'more', 'Home', 'Office', 'Yes', 'and', ""that's"", 'it', 'Yes', ""That's"", 'it', '♪♪♪', 'BLEEPING', 'Eight', 'twenty-two']"
79	- Projection for the pension plan fraud. - Not now. 	Сэр, дела о мошенничестве Не сейчас 	['Сэр', 'дела', 'о', 'мошенничестве', 'Не', 'сейчас']	['Projection', 'for', 'the', 'pension', 'plan', 'fraud', 'Not', 'now']
80	"""Eight twenty-two. Lyon."" "	"""Лион"" "	['Лион']	['Eight', 'twenty-two', 'Lyon']
81	Are they meeting in Lyon at 8:22? 	Они встретятся в Лионе в 8:22 	['Они', 'встретятся', 'в', 'Лионе', 'в', '8:22']	['Are', 'they', 'meeting', 'in', 'Lyon', 'at', '8:22']
82	Gare de Lyon, perhaps? Gare de Lyon. 	""" Может встреча на вокзале"" Лион "	['Может', 'встреча', 'на', 'вокзале', 'Лион']	['Gare', 'de', 'Lyon', 'perhaps', 'Gare', 'de', 'Lyon']
83	(BLEEPING) That's it. Gare de Lyon. The train station. 	""" Да, точно, вокзал"" Лион Они встретятся на вокзале в 8:22 "	['Да', 'точно', 'вокзал', 'Лион', 'Они', 'встретятся', 'на', 'вокзале', 'в', '8:22']	"['BLEEPING', ""That's"", 'it', 'Gare', 'de', 'Lyon', 'The', 'train', 'station']"
84	She's getting on an 8:22 train. Go. (♪♪♪) 	Начинайте 	['Начинайте']	"[""She's"", 'getting', 'on', 'an', '8:22', 'train', 'Go', '♪♪♪']"
85	"ELISE: ""Board the 8:22 at the Gare de Lyon."" "	""" Сядь на поезд, уходящий с вокзала"" Лион в 8:22 "	['Сядь', 'на', 'поезд', 'уходящий', 'с', 'вокзала', 'Лион', 'в', '8:22']	['ELISE', 'Board', 'the', '8:22', 'at', 'the', 'Gare', 'de', 'Lyon']
86	"ELISE: ""Pick someone my height and build, make them believe it is me."" "	Выбери кого-нибудь моего роста и комплекции и заставь их поверить, что это я 	['Выбери', 'кого-нибудь', 'моего', 'роста', 'и', 'комплекции', 'и', 'заставь', 'их', 'поверить', 'что', 'это', 'я']	['ELISE', 'Pick', 'someone', 'my', 'height', 'and', 'build', 'make', 'them', 'believe', 'it', 'is', 'me']
87	(♪♪♪) - I'm sorry. - What for? 	Извините За что? 	['Извините', 'За', 'что']	"['♪♪♪', ""I'm"", 'sorry', 'What', 'for']"
88	Mind me smoking? It's not a real cigarette. 	Вы не против Сигарета не настоящая 	['Вы', 'не', 'против', 'Сигарета', 'не', 'настоящая']	"['Mind', 'me', 'smoking', ""It's"", 'not', 'a', 'real', 'cigarette']"
89	- What? - It's electronic. 	Что? Она электронная 	['Что', 'Она', 'электронная']	"['What', ""It's"", 'electronic']"
90	Delivers the same amount of nicotine, but the smoke is water vapor. 	Получаешь тот же объем никотина, но выдыхаешь обычный пар 	['Получаешь', 'тот', 'же', 'объем', 'никотина', 'но', 'выдыхаешь', 'обычный', 'пар']	['Delivers', 'the', 'same', 'amount', 'of', 'nicotine', 'but', 'the', 'smoke', 'is', 'water', 'vapor']
91	Yeah. Watch. LED light. 	Не нужно зажигать 	['Не', 'нужно', 'зажигать']	['Yeah', 'Watch', 'LED', 'light']
92	That's somewhat disappointing. 	Кажется, вы расстроены 	['Кажется', 'вы', 'расстроены']	"[""That's"", 'somewhat', 'disappointing']"
93	Would you have me smoking for real? 	Почему, предпочитайте, чтобы я курил настоящие сигареты? 	['Почему', 'предпочитайте', 'чтобы', 'я', 'курил', 'настоящие', 'сигареты']	['Would', 'you', 'have', 'me', 'smoking', 'for', 'real']
94	I would rather you be a man who did exactly as he pleased. 	Я хочу, чтобы вы делали то, что хотите 	['Я', 'хочу', 'чтобы', 'вы', 'делали', 'то', 'что', 'хотите']	['I', 'would', 'rather', 'you', 'be', 'a', 'man', 'who', 'did', 'exactly', 'as', 'he', 'pleased']
95	- I'm Elise. - I'm Frank. 	Я Элиз Я Фрэнк 	['Я', 'Элиз', 'Я', 'Фрэнк']	"[""I'm"", 'Elise', ""I'm"", 'Frank']"
96	That's a terrible name. Heh, heh. It's the only one I've got. 	Ну и имечко Да, уж какое есть 	['Ну', 'и', 'имечко', 'Да', 'уж', 'какое', 'есть']	"[""That's"", 'a', 'terrible', 'name', 'Heh', 'heh', ""It's"", 'the', 'only', 'one', ""I've"", 'got']"
97	- Maybe we can find you another. - Okay. 	Может, удастся найти получше Хорошо 	['Может', 'удастся', 'найти', 'получше', 'Хорошо']	['Maybe', 'we', 'can', 'find', 'you', 'another', 'Okay']
98	- You're British. - Hm. - I'm American. - Hm. 	Вы британка Я американец 	['Вы', 'британка', 'Я', 'американец']	"[""You're"", 'British', 'Hm', ""I'm"", 'American', 'Hm']"
99	Hm. What brings you to Venice? 	Зачем вы едите в Венецию? 	['Зачем', 'вы', 'едите', 'в', 'Венецию']	['Hm', 'What', 'brings', 'you', 'to', 'Venice']
100	You read spy novels. I'm a mysterious woman on a train. 	"Вы читаете шпионские романы? ""Я женщина на борту таинственного поезда"" "	['Вы', 'читаете', 'шпионские', 'романы', 'Я', 'женщина', 'на', 'борту', 'таинственного', 'поезда']	"['You', 'read', 'spy', 'novels', ""I'm"", 'a', 'mysterious', 'woman', 'on', 'a', 'train']"
101	You tell me what my story is. 	Вы и расскажите обо мне 	['Вы', 'и', 'расскажите', 'обо', 'мне']	['You', 'tell', 'me', 'what', 'my', 'story', 'is']
102	Okay. Um... 	Хорошо 	['Хорошо']	['Okay', 'Um']
103	I think you'd be a diplomatic attache. Hm. 	ВЕНДЕТТА В БЕРЛИНЕ 	['ВЕНДЕТТА', 'В', 'БЕРЛИНЕ']	"['I', 'think', ""you'd"", 'be', 'a', 'diplomatic', 'attache', 'Hm']"
104	Or maybe a girl from East Germany whose father's been kidnapped 	Я думаю, вы дипломат или атташе Или девушка из восточной Германии, её отца похитили с целью выкупа 	['Я', 'думаю', 'вы', 'дипломат', 'или', 'атташе', 'Или', 'девушка', 'из', 'восточной', 'Германии', 'её', 'отца', 'похитили', 'с', 'целью', 'выкупа']	"['Or', 'maybe', 'a', 'girl', 'from', 'East', 'Germany', 'whose', ""father's"", 'been', 'kidnapped']"
105	and they're blackmailing you into stealing something for them. 	И теперь вы должны украсть что-нибудь для похитителей 	['И', 'теперь', 'вы', 'должны', 'украсть', 'что-нибудь', 'для', 'похитителей']	"['and', ""they're"", 'blackmailing', 'you', 'into', 'stealing', 'something', 'for', 'them']"
106	Probably a microfilm. There's usually microfilm involved. 	Возможно микрофильм, в таких историях он часто бывает 	['Возможно', 'микрофильм', 'в', 'таких', 'историях', 'он', 'часто', 'бывает']	"['Probably', 'a', 'microfilm', ""There's"", 'usually', 'microfilm', 'involved']"
107	- What awaits me? - Trouble, certainly. 	И что меня ждет? Я не знаю конкретно 	['И', 'что', 'меня', 'ждет', 'Я', 'не', 'знаю', 'конкретно']	['What', 'awaits', 'me', 'Trouble', 'certainly']
108	- Danger? - Oh, yeah. 	Опасности? Да 	['Опасности', 'Да']	['Danger', 'Oh', 'yeah']
109	You'll be shot at in less than two chapters. 	В вас будут стрелять в ближайших двух главах 	['В', 'вас', 'будут', 'стрелять', 'в', 'ближайших', 'двух', 'главах']	"[""You'll"", 'be', 'shot', 'at', 'in', 'less', 'than', 'two', 'chapters']"
110	Hm. Is there a man in my life? 	А мужчина у меня есть? 	['А', 'мужчина', 'у', 'меня', 'есть']	['Hm', 'Is', 'there', 'a', 'man', 'in', 'my', 'life']
111	(CHUCKLES) Have to wait and see. 	Поживем увидим 	['Поживем', 'увидим']	['CHUCKLES', 'Have', 'to', 'wait', 'and', 'see']
112	- I nvite me to dinner, Frank. - What? 	Пригласите меня на ужин, Фрэнк Что? 	['Пригласите', 'меня', 'на', 'ужин', 'Фрэнк', 'Что']	['I', 'nvite', 'me', 'to', 'dinner', 'Frank', 'What']
113	Would you like to have dinner? Women don't like questions. 	Вы хотите поужинать? Женщины не любят вопросов 	['Вы', 'хотите', 'поужинать', 'Женщины', 'не', 'любят', 'вопросов']	"['Would', 'you', 'like', 'to', 'have', 'dinner', 'Women', ""don't"", 'like', 'questions']"
114	- Join me for dinner. - Too demanding. 	Поужинайте со мной Очень на вящего 	['Поужинайте', 'со', 'мной', 'Очень', 'на', 'вящего']	['Join', 'me', 'for', 'dinner', 'Too', 'demanding']
115	Join me for dinner? Another question. 	Поужинаете со мной? Опять вопрос 	['Поужинаете', 'со', 'мной', 'Опять', 'вопрос']	['Join', 'me', 'for', 'dinner', 'Another', 'question']
116	I'm having dinner, if you'd care to join me. 	Я бы поужинал Если вы составите компанию 	['Я', 'бы', 'поужинал', 'Если', 'вы', 'составите', 'компанию']	"[""I'm"", 'having', 'dinner', 'if', ""you'd"", 'care', 'to', 'join', 'me']"
117	(♪♪♪) Musician. 	Музыкант? 	['Музыкант']	['♪♪♪', 'Musician']
118	Bartender. 	Бармен? 	['Бармен']	['Bartender']
119	(SIGHS) I give up. 	Сдаюсь 	['Сдаюсь']	['SIGHS', 'I', 'give', 'up']
120	Math. I teach math. 	Математик, я учитель математики 	['Математик', 'я', 'учитель', 'математики']	['Math', 'I', 'teach', 'math']
121	I would not have guessed that. 	Ни за чтобы не догадалась 	['Ни', 'за', 'чтобы', 'не', 'догадалась']	['I', 'would', 'not', 'have', 'guessed', 'that']
122	I'd imagine you're the cool math teacher. 	Могу предположить, вы отличный учитель, не так ли? 	['Могу', 'предположить', 'вы', 'отличный', 'учитель', 'не', 'так', 'ли']	"[""I'd"", 'imagine', ""you're"", 'the', 'cool', 'math', 'teacher']"
123	Still a math teacher. 	И все же учитель математики 	['И', 'все', 'же', 'учитель', 'математики']	['Still', 'a', 'math', 'teacher']
124	DANIEL: (IN FRENCH) How about a photo? 	Как насчет фото? 	['Как', 'насчет', 'фото']	['DANIEL', 'IN', 'FRENCH', 'How', 'about', 'a', 'photo']
125	Go right ahead. 	Давай. 	['Давай']	['Go', 'right', 'ahead']
126	Make me look good. (CAMERA CLICKS) 	Только чтобы я хорошо получился. 	['Только', 'чтобы', 'я', 'хорошо', 'получился']	['Make', 'me', 'look', 'good', 'CAMERA', 'CLICKS']
127	(BLEEP) (♪♪♪) 	СРОЧНОЕ СООБЩЕНИЕ ОТ: ОТДЕЛ 17 КОМУ: ДЖОН АЧЕСОН 	['СРОЧНОЕ', 'СООБЩЕНИЕ', 'ОТ', 'ОТДЕЛ', '17', 'КОМУ', 'ДЖОН', 'АЧЕСОН']	['BLEEP', '♪♪♪']
128	Could this be Pearce? We still working on that? 	Это может быть Пирс? Но мы же закрыли дело 	['Это', 'может', 'быть', 'Пирс', 'Но', 'мы', 'же', 'закрыли', 'дело']	['Could', 'this', 'be', 'Pearce', 'We', 'still', 'working', 'on', 'that']
