	en	ru	ru_tokens	en_tokens
35	I had a few bad dreams. It happens. 	У меня было несколько плохих сновидений.Это бывает. 	['У', 'меня', 'было', 'несколько', 'плохих', 'сновидений.Это', 'бывает']	['I', 'had', 'a', 'few', 'bad', 'dreams', 'It', 'happens']
36	I`ll be fine. 	Я буду в порядке. 	['Я', 'буду', 'в', 'порядке']	['I`ll', 'be', 'fine']
37	If Madge doesn`t care, I certainly don`t. 	Если Мэдж не беспокоиться, Я уж точно не буду. 	['Если', 'Мэдж', 'не', 'беспокоиться', 'Я', 'уж', 'точно', 'не', 'буду']	['If', 'Madge', 'doesn`t', 'care', 'I', 'certainly', 'don`t']
38	Neither do I. 	Я тоже. 	['Я', 'тоже']	['Neither', 'do', 'I']
39	Now, this here is worth a look. 	Вот,это стоит посмотреть. 	['Вот,это', 'стоит', 'посмотреть']	['Now', 'this', 'here', 'is', 'worth', 'a', 'look']
40	I`m in heaven 	Я на небесах 	['Я', 'на', 'небесах']	['I`m', 'in', 'heaven']
41	And my heart beats so That I can hardly speak 	И моё сердце так стучит Что я с трудом говорю 	['И', 'моё', 'сердце', 'так', 'стучит', 'Что', 'я', 'с', 'трудом', 'говорю']	['And', 'my', 'heart', 'beats', 'so', 'That', 'I', 'can', 'hardly', 'speak']
42	And I seem to find 	И мне кажется что я нашёл 	['И', 'мне', 'кажется', 'что', 'я', 'нашёл']	['And', 'I', 'seem', 'to', 'find']
43	The happiness I seek 	То счастье что я искал 	['То', 'счастье', 'что', 'я', 'искал']	['The', 'happiness', 'I', 'seek']
44	When we`re out together 	Когда мы вместе 	['Когда', 'мы', 'вместе']	['When', 'we`re', 'out', 'together']
45	Dancing cheek to cheek 	Танцуем щека к щеке 	['Танцуем', 'щека', 'к', 'щеке']	['Dancing', 'cheek', 'to', 'cheek']
46	Heaven 	Небеса 	['Небеса']	['Heaven']
47	I`m in heaven 	Я на небесах 	['Я', 'на', 'небесах']	['I`m', 'in', 'heaven']
48	And the cares that hung around me 	И заботы окружающие меня 	['И', 'заботы', 'окружающие', 'меня']	['And', 'the', 'cares', 'that', 'hung', 'around', 'me']
49	Through the week 	В течении недели 	['В', 'течении', 'недели']	['Through', 'the', 'week']
50	Seem to vanish 	Исчезают 	['Исчезают']	['Seem', 'to', 'vanish']
51	Like a gambler`s lucky streak 	Как полоса удачи игрока 	['Как', 'полоса', 'удачи', 'игрока']	['Like', 'a', 'gambler`s', 'lucky', 'streak']
52	Paul, what is it? 	Пол,что случилоь? 	['Пол,что', 'случилоь']	['Paul', 'what', 'is', 'it']
53	My God. 	О Господи. 	['О', 'Господи']	['My', 'God']
54	I`ve got to get out of here. 	Мне надо уйти отсюда. 	['Мне', 'надо', 'уйти', 'отсюда']	['I`ve', 'got', 'to', 'get', 'out', 'of', 'here']
55	I guess sometimes the past just catches up with you... 	Я пологаю иногда прошлое просто догоняет нас... 	['Я', 'пологаю', 'иногда', 'прошлое', 'просто', 'догоняет', 'нас']	['I', 'guess', 'sometimes', 'the', 'past', 'just', 'catches', 'up', 'with', 'you']
56	...whether you want it to or not. It`s silly. 	...хочешь ты того или нет. Это глупо. 	['хочешь', 'ты', 'того', 'или', 'нет', 'Это', 'глупо']	['whether', 'you', 'want', 'it', 'to', 'or', 'not', 'It`s', 'silly']
57	Was it the film? It was, wasn`t it? 	Это из за фильма?Да? 	['Это', 'из', 'за', 'фильма?Да']	['Was', 'it', 'the', 'film', 'It', 'was', 'wasn`t', 'it']
58	I haven`t spoken of these things for a long time, Ellie. 	Я не говорил об этих вещах долгое время, Элли. 	['Я', 'не', 'говорил', 'об', 'этих', 'вещах', 'долгое', 'время', 'Элли']	['I', 'haven`t', 'spoken', 'of', 'these', 'things', 'for', 'a', 'long', 'time', 'Ellie']
59	Over 60 years. 	Более 60 лет. 	['Более', '60', 'лет']	['Over', '60', 'years']
60	Paul, I`m your friend. 	Пол,я твой друг. 	['Пол,я', 'твой', 'друг']	['Paul', 'I`m', 'your', 'friend']
61	I ever tell you that I was a prison guard during the Depression? 	Я когда-нибудь говорил тебе что я был тюремным охранником во время Депрессии? 	['Я', 'когда-нибудь', 'говорил', 'тебе', 'что', 'я', 'был', 'тюремным', 'охранником', 'во', 'время', 'Депрессии']	['I', 'ever', 'tell', 'you', 'that', 'I', 'was', 'a', 'prison', 'guard', 'during', 'the', 'Depression']
62	You`ve mentioned it. 	Ты упоминал об этом. 	['Ты', 'упоминал', 'об', 'этом']	['You`ve', 'mentioned', 'it']
63	Did I mention I was in charge of death row? 	А упоминал ли я что я был ответственный за смертный ряд? 	['А', 'упоминал', 'ли', 'я', 'что', 'я', 'был', 'ответственный', 'за', 'смертный', 'ряд']	['Did', 'I', 'mention', 'I', 'was', 'in', 'charge', 'of', 'death', 'row']
64	That I supervised all the executions? 	Что я надзирал за всеми казнями? 	['Что', 'я', 'надзирал', 'за', 'всеми', 'казнями']	['That', 'I', 'supervised', 'all', 'the', 'executions']
65	Usually, death row is called ''The Last Mile.'' 	"Обычно,смертный ряд назывался ""Последняя Миля."" "	['Обычно,смертный', 'ряд', 'назывался', 'Последняя', 'Миля']	"['Usually', 'death', 'row', 'is', 'called', ""''The"", 'Last', ""Mile.''""]"
66	We called ours ''The Green Mile.'' 	"Мы называли наш ""Зелёная Миля."" "	['Мы', 'называли', 'наш', 'Зелёная', 'Миля']	"['We', 'called', 'ours', ""''The"", 'Green', ""Mile.''""]"
67	The floor was the color of faded limes. 	Пол был цвета увядшей липы. 	['Пол', 'был', 'цвета', 'увядшей', 'липы']	['The', 'floor', 'was', 'the', 'color', 'of', 'faded', 'limes']
68	We had the electric chair. 	У нас был электрический стул. 	['У', 'нас', 'был', 'электрический', 'стул']	['We', 'had', 'the', 'electric', 'chair']
69	''Old Sparky,'' we called it. 	"""Старая Замыкалка"", как мы его называли. "	['Старая', 'Замыкалка', 'как', 'мы', 'его', 'называли']	"[""''Old"", ""Sparky,''"", 'we', 'called', 'it']"
70	I`ve lived a lot of years, Ellie... 	Я прожил много лет,Элли... 	['Я', 'прожил', 'много', 'лет,Элли']	['I`ve', 'lived', 'a', 'lot', 'of', 'years', 'Ellie']
71	...but 1 935, that takes the prize. 	...но 1935 был особенным. 	['но', '1935', 'был', 'особенным']	['but', '1', '935', 'that', 'takes', 'the', 'prize']
72	That year, I had... 	В том году,у меня была... 	['В', 'том', 'году,у', 'меня', 'была']	['That', 'year', 'I', 'had']
73	...the worst urinary infection of my life. 	...наихудшая мочевая инфекция моей жизни. 	['наихудшая', 'мочевая', 'инфекция', 'моей', 'жизни']	['the', 'worst', 'urinary', 'infection', 'of', 'my', 'life']
74	It was.... 	Это был.... 	['Это', 'был']	['It', 'was']
75	It was also the year of... 	Это был также год... 	['Это', 'был', 'также', 'год']	['It', 'was', 'also', 'the', 'year', 'of']
76	...John Coffey... 	...Джона Коффи... 	['Джона', 'Коффи']	['John', 'Coffey']
77	...and the two dead girls. 	...и двух мертвых девочек. 	['и', 'двух', 'мертвых', 'девочек']	['and', 'the', 'two', 'dead', 'girls']
78	Put me through to E Block. 	Соедини меня с Е Блоком. 	['Соедини', 'меня', 'с', 'Е', 'Блоком']	['Put', 'me', 'through', 'to', 'E', 'Block']
79	E Block. 	Е Блок. 	['Е', 'Блок']	['E', 'Block']
80	Right. 	Хорошо. 	['Хорошо']	['Right']
81	Paul? Prisoner. 	Пол? Заключенный. 	['Пол', 'Заключенный']	['Paul', 'Prisoner']
82	Christ, give me a minute. 	Господи,дай мне минуту. 	['Господи,дай', 'мне', 'минуту']	['Christ', 'give', 'me', 'a', 'minute']
83	You all right? 	Ты в порядке? 	['Ты', 'в', 'порядке']	['You', 'all', 'right']
84	For a man pissing razorblades, yeah. 	Для человека писающего бритвенными лезвиями, да. 	['Для', 'человека', 'писающего', 'бритвенными', 'лезвиями', 'да']	['For', 'a', 'man', 'pissing', 'razorblades', 'yeah']
85	You should`ve took the day off to see the doctor. 	Тебе следует взять выходной и сходить к врачу. 	['Тебе', 'следует', 'взять', 'выходной', 'и', 'сходить', 'к', 'врачу']	['You', 'should`ve', 'took', 'the', 'day', 'off', 'to', 'see', 'the', 'doctor']
86	With the new arrival? You know better. 	С вновь прибывшым? Ты прекрасно знаешь. 	['С', 'вновь', 'прибывшым', 'Ты', 'прекрасно', 'знаешь']	['With', 'the', 'new', 'arrival', 'You', 'know', 'better']
87	Besides... ...it`s not as bad as it was. I think it`s clearing up. 	Кроме того... ...это не так плохо как это было. Я думаю это проходит. 	['Кроме', 'того', 'это', 'не', 'так', 'плохо', 'как', 'это', 'было', 'Я', 'думаю', 'это', 'проходит']	['Besides', 'it`s', 'not', 'as', 'bad', 'as', 'it', 'was', 'I', 'think', 'it`s', 'clearing', 'up']
88	-Let`s look alive, Dean. -Yes, sir. Damn. 	-Давай будем выглядеть живыми,Дин. -Да,сэр. Чёрт. 	['Давай', 'будем', 'выглядеть', 'живыми,Дин', 'Да,сэр', 'Чёрт']	['Let`s', 'look', 'alive', 'Dean', 'Yes', 'sir', 'Damn']
89	They`re riding on the axle. 	Они едут на оси. 	['Они', 'едут', 'на', 'оси']	['They`re', 'riding', 'on', 'the', 'axle']
90	What`d they do? 	Что они сделали? 	['Что', 'они', 'сделали']	['What`d', 'they', 'do']
91	They bust the springs? Dead man! Dead man walking! We got a dead man walking here! 	Они сломали пружины? Мёртвый человек! Мёртвый человек идёт! У нас тут мёртвый человек идёт! 	['Они', 'сломали', 'пружины', 'Мёртвый', 'человек', 'Мёртвый', 'человек', 'идёт', 'У', 'нас', 'тут', 'мёртвый', 'человек', 'идёт']	['They', 'bust', 'the', 'springs', 'Dead', 'man', 'Dead', 'man', 'walking', 'We', 'got', 'a', 'dead', 'man', 'walking', 'here']
92	Jesus please us, what is he yelling about? 	Господи, что он орёт? 	['Господи', 'что', 'он', 'орёт']	['Jesus', 'please', 'us', 'what', 'is', 'he', 'yelling', 'about']
93	You might reconsider getting in the cell with this guy. He`s enormous. 	Ты можешь передумать входить в камеру с этим парнем. Он огромен. 	['Ты', 'можешь', 'передумать', 'входить', 'в', 'камеру', 'с', 'этим', 'парнем', 'Он', 'огромен']	['You', 'might', 'reconsider', 'getting', 'in', 'the', 'cell', 'with', 'this', 'guy', 'He`s', 'enormous']
94	Can`t be bigger than you. 	Ну уж не больше чем ты. 	['Ну', 'уж', 'не', 'больше', 'чем', 'ты']	['Can`t', 'be', 'bigger', 'than', 'you']
95	Dead man! 	Мёртвый человек! 	['Мёртвый', 'человек']	['Dead', 'man']
96	Dead man walking! Dead man! Dead man walking! Dead man walking here! 	Мёртвый человек идёт! Мёртвый человек! Мёртвый человек идёт! Мёртвый человек идёт здесь! 	['Мёртвый', 'человек', 'идёт', 'Мёртвый', 'человек', 'Мёртвый', 'человек', 'идёт', 'Мёртвый', 'человек', 'идёт', 'здесь']	['Dead', 'man', 'walking', 'Dead', 'man', 'Dead', 'man', 'walking', 'Dead', 'man', 'walking', 'here']
97	Dead man! We got a dead man walking here! Dead man walking! -We got a dead man walking here! -Percy. 	Мёртвый человек! У нас тут мёртвый человек идёт! Мёртвый человек идёт! -У нас тут мёртвый человек идёт! -Пёрси. 	['Мёртвый', 'человек', 'У', 'нас', 'тут', 'мёртвый', 'человек', 'идёт', 'Мёртвый', 'человек', 'идёт', 'У', 'нас', 'тут', 'мёртвый', 'человек', 'идёт', 'Пёрси']	['Dead', 'man', 'We', 'got', 'a', 'dead', 'man', 'walking', 'here', 'Dead', 'man', 'walking', 'We', 'got', 'a', 'dead', 'man', 'walking', 'here', 'Percy']
98	That`s enough. 	Достаточно. 	['Достаточно']	['That`s', 'enough']
99	Am I gonna have any trouble with you, big boy? 	У меня будут какие-нибудь проблемы с тобой, Здоровяк? 	['У', 'меня', 'будут', 'какие-нибудь', 'проблемы', 'с', 'тобой', 'Здоровяк']	['Am', 'I', 'gonna', 'have', 'any', 'trouble', 'with', 'you', 'big', 'boy']
100	Can you talk? 	Ты можешь говорить? 	['Ты', 'можешь', 'говорить']	['Can', 'you', 'talk']
101	Yes, sir, boss. I can talk. Move your ass. Let`s go. Come on. 	Да, сэр, босс. Я могу говорить. Двигай свою задницу. Давай. Вперед. 	['Да', 'сэр', 'босс', 'Я', 'могу', 'говорить', 'Двигай', 'свою', 'задницу', 'Давай', 'Вперед']	['Yes', 'sir', 'boss', 'I', 'can', 'talk', 'Move', 'your', 'ass', 'Let`s', 'go', 'Come', 'on']
102	Percy... ...they`re moving house in the infirmary. 	Пёрси... ...там перевозят лазарет. 	['Пёрси', 'там', 'перевозят', 'лазарет']	['Percy', 'they`re', 'moving', 'house', 'in', 'the', 'infirmary']
103	Why don`t you go see if they could use some help? 	Почему бы тебе не сходить и не проверить не нужна ли им помощь? 	['Почему', 'бы', 'тебе', 'не', 'сходить', 'и', 'не', 'проверить', 'не', 'нужна', 'ли', 'им', 'помощь']	['Why', 'don`t', 'you', 'go', 'see', 'if', 'they', 'could', 'use', 'some', 'help']
104	They got all the men they need. Why don`t you just make sure? 	У них есть все люди что им нужны. Почему бы тебе не проверить на всякий случай? 	['У', 'них', 'есть', 'все', 'люди', 'что', 'им', 'нужны', 'Почему', 'бы', 'тебе', 'не', 'проверить', 'на', 'всякий', 'случай']	['They', 'got', 'all', 'the', 'men', 'they', 'need', 'Why', 'don`t', 'you', 'just', 'make', 'sure']
105	I don`t care where you go, as long as it`s not here at this moment. 	Меня не волнует куда ты пойдешь, главное чтобы тебя не было сейчас здесь. 	['Меня', 'не', 'волнует', 'куда', 'ты', 'пойдешь', 'главное', 'чтобы', 'тебя', 'не', 'было', 'сейчас', 'здесь']	['I', 'don`t', 'care', 'where', 'you', 'go', 'as', 'long', 'as', 'it`s', 'not', 'here', 'at', 'this', 'moment']
106	All right. 	Хорошо. 	['Хорошо']	['All', 'right']
107	God, you bust my finger. 	Господи, ты сломал мой палец. 	['Господи', 'ты', 'сломал', 'мой', 'палец']	['God', 'you', 'bust', 'my', 'finger']
108	I wiped that grin off your face, didn`t I? 	Я стёр эту ухмылку с твоего лица, не так ли? 	['Я', 'стёр', 'эту', 'ухмылку', 'с', 'твоего', 'лица', 'не', 'так', 'ли']	['I', 'wiped', 'that', 'grin', 'off', 'your', 'face', 'didn`t', 'I']
109	Goddamn it, Percy, get the hell off my block! 	Чёрт побери, Пёрси, убирайся из моего блока! 	['Чёрт', 'побери', 'Пёрси', 'убирайся', 'из', 'моего', 'блока']	['Goddamn', 'it', 'Percy', 'get', 'the', 'hell', 'off', 'my', 'block']
110	Fuck you, Percy. 	Да пошел ты, Перси. 	['Да', 'пошел', 'ты', 'Перси']	['Fuck', 'you', 'Percy']
111	We`ll get that looked at, Del. In the meantime, stay quiet. 	Мы осмотрим это, Дел. А пока сиди тихо. 	['Мы', 'осмотрим', 'это', 'Дел', 'А', 'пока', 'сиди', 'тихо']	['We`ll', 'get', 'that', 'looked', 'at', 'Del', 'In', 'the', 'meantime', 'stay', 'quiet']
112	I let Harry take those chains off you... 	Я разрешу Гарри снять с тебя эти цепи... 	['Я', 'разрешу', 'Гарри', 'снять', 'с', 'тебя', 'эти', 'цепи']	['I', 'let', 'Harry', 'take', 'those', 'chains', 'off', 'you']
113	...you gonna be nice? 	...ты будешь паинькой? 	['ты', 'будешь', 'паинькой']	['you', 'gonna', 'be', 'nice']
114	Your name is John Coffey. 	Тебя зовут Джон Коффи. 	['Тебя', 'зовут', 'Джон', 'Коффи']	['Your', 'name', 'is', 'John', 'Coffey']
115	Yes, sir, boss. 	Да, сэр, босс. 	['Да', 'сэр', 'босс']	['Yes', 'sir', 'boss']
116	Like the drink, only not spelt the same. You can spell, can you? 	Как напиток, только буквы другие. Ты можешь произносить слова по буквам? 	['Как', 'напиток', 'только', 'буквы', 'другие', 'Ты', 'можешь', 'произносить', 'слова', 'по', 'буквам']	['Like', 'the', 'drink', 'only', 'not', 'spelt', 'the', 'same', 'You', 'can', 'spell', 'can', 'you']
117	Just my name, boss. J...O-- 	Только своё имя,босс. J...O-- 	['Только', 'своё', 'имя,босс', 'J...O']	['Just', 'my', 'name', 'boss', 'J...O']
118	My name is Paul Edgecomb. If I`m not here, you can ask for Mr. Terwilliger... 	Меня зовут Пол Эджкомб. Если меня нет, ты можешь позвать Мистера Тервиллигера... 	['Меня', 'зовут', 'Пол', 'Эджкомб', 'Если', 'меня', 'нет', 'ты', 'можешь', 'позвать', 'Мистера', 'Тервиллигера']	['My', 'name', 'is', 'Paul', 'Edgecomb', 'If', 'I`m', 'not', 'here', 'you', 'can', 'ask', 'for', 'Mr', 'Terwilliger']
119	...Mr. Howell or Mr. Stanton. These gentlemen right there. 	...Мистера Хоуэлла или Мистера Стэнтона. Вот эти джентельмены. 	['Мистера', 'Хоуэлла', 'или', 'Мистера', 'Стэнтона', 'Вот', 'эти', 'джентельмены']	['Mr', 'Howell', 'or', 'Mr', 'Stanton', 'These', 'gentlemen', 'right', 'there']
120	Questions? Do you leave the light on after bedtime? 	Вопросы? Вы оставляете свет включённым после отбоя? 	['Вопросы', 'Вы', 'оставляете', 'свет', 'включённым', 'после', 'отбоя']	['Questions', 'Do', 'you', 'leave', 'the', 'light', 'on', 'after', 'bedtime']
121	Because I get a little scared in the dark sometime... 	Потому что я иногда боюсь темноты... 	['Потому', 'что', 'я', 'иногда', 'боюсь', 'темноты']	['Because', 'I', 'get', 'a', 'little', 'scared', 'in', 'the', 'dark', 'sometime']
122	...if it`s a strange place. 	...если я в незнакомом месте. 	['если', 'я', 'в', 'незнакомом', 'месте']	['if', 'it`s', 'a', 'strange', 'place']
123	It stays pretty bright around here all night long. 	Тут довольно светло всю ночь. 	['Тут', 'довольно', 'светло', 'всю', 'ночь']	['It', 'stays', 'pretty', 'bright', 'around', 'here', 'all', 'night', 'long']
124	We keep a few lights burning in the corridor. 	Мы оставляем несколько ламп гореть в коридоре. 	['Мы', 'оставляем', 'несколько', 'ламп', 'гореть', 'в', 'коридоре']	['We', 'keep', 'a', 'few', 'lights', 'burning', 'in', 'the', 'corridor']
125	The corridor? 	В коридоре? 	['В', 'коридоре']	['The', 'corridor']
126	Right out there. 	Вот тут. 	['Вот', 'тут']	['Right', 'out', 'there']
127	You can sit. 	Ты можешь сесть. 	['Ты', 'можешь', 'сесть']	['You', 'can', 'sit']
128	I couldn`t help it, boss. 	Я ничего не смог с этим поделать, босс. 	['Я', 'ничего', 'не', 'смог', 'с', 'этим', 'поделать', 'босс']	['I', 'couldn`t', 'help', 'it', 'boss']
129	I tried to take it back, but it was too late. Take Delacroix to the infirmary, see if those fingers are broken. Of course they are. I heard the bones crack. You hear what he was yelling when we brought the dummy in? How could I miss it? The whole prison heard. Goddamn Percy. You`ll have to answer for sending him off the Mile. 	Я пытался взять это обратно, но было уже слишком поздно. Своди Делакруа в лазарет, пусть проверят сломаны ли у него пальцы. Конечно сломаны. Я слышал хруст костей. Ты слышал что он кричал когда привёл этого гиганта? Как я мог это пропустить? Вся тюрьма слышала. Чёртов Пёрси. Тебе придётся объясняться за то что ты выгнал его с Мили. 	['Я', 'пытался', 'взять', 'это', 'обратно', 'но', 'было', 'уже', 'слишком', 'поздно', 'Своди', 'Делакруа', 'в', 'лазарет', 'пусть', 'проверят', 'сломаны', 'ли', 'у', 'него', 'пальцы', 'Конечно', 'сломаны', 'Я', 'слышал', 'хруст', 'костей', 'Ты', 'слышал', 'что', 'он', 'кричал', 'когда', 'привёл', 'этого', 'гиганта', 'Как', 'я', 'мог', 'это', 'пропустить', 'Вся', 'тюрьма', 'слышала', 'Чёртов', 'Пёрси', 'Тебе', 'придётся', 'объясняться', 'за', 'то', 'что', 'ты', 'выгнал', 'его', 'с', 'Мили']	['I', 'tried', 'to', 'take', 'it', 'back', 'but', 'it', 'was', 'too', 'late', 'Take', 'Delacroix', 'to', 'the', 'infirmary', 'see', 'if', 'those', 'fingers', 'are', 'broken', 'Of', 'course', 'they', 'are', 'I', 'heard', 'the', 'bones', 'crack', 'You', 'hear', 'what', 'he', 'was', 'yelling', 'when', 'we', 'brought', 'the', 'dummy', 'in', 'How', 'could', 'I', 'miss', 'it', 'The', 'whole', 'prison', 'heard', 'Goddamn', 'Percy', 'You`ll', 'have', 'to', 'answer', 'for', 'sending', 'him', 'off', 'the', 'Mile']
130	I`ll chew that food when I have to. 	Я буду решать эту проблему когда придётся. 	['Я', 'буду', 'решать', 'эту', 'проблему', 'когда', 'придётся']	['I`ll', 'chew', 'that', 'food', 'when', 'I', 'have', 'to']
131	Right now I wanna hear about this new inmate. Aside from how big he is. 	А пока я хочу слышать об этом новом заключённом. Кроме того какой он большой. 	['А', 'пока', 'я', 'хочу', 'слышать', 'об', 'этом', 'новом', 'заключённом', 'Кроме', 'того', 'какой', 'он', 'большой']	['Right', 'now', 'I', 'wanna', 'hear', 'about', 'this', 'new', 'inmate', 'Aside', 'from', 'how', 'big', 'he', 'is']
132	Monstrous big. Damn. 	Чудовищно большой. Чёрт. 	['Чудовищно', 'большой', 'Чёрт']	['Monstrous', 'big', 'Damn']
133	He seems meek enough. 	Он выглядит достаточно смирным. 	['Он', 'выглядит', 'достаточно', 'смирным']	['He', 'seems', 'meek', 'enough']
134	Is he retarded, you figure? 	Ты думаешь он умственно отсталый? 	['Ты', 'думаешь', 'он', 'умственно', 'отсталый']	['Is', 'he', 'retarded', 'you', 'figure']
