	en	ru	ru_tokens	en_tokens
52	But I know their system very well. I managed to break through. 	Но, я изучил их систему, я сумел пробиться. 	['Но', 'я', 'изучил', 'их', 'систему', 'я', 'сумел', 'пробиться']	['But', 'I', 'know', 'their', 'system', 'very', 'well', 'I', 'managed', 'to', 'break', 'through']
53	All we need now is the perfect message. 	Осталось записать послание. 	['Осталось', 'записать', 'послание']	['All', 'we', 'need', 'now', 'is', 'the', 'perfect', 'message']
54	Katniss, here's what we need to do. 	Китнисс, вот что нам надо. 	['Китнисс', 'вот', 'что', 'нам', 'надо']	"['Katniss', ""here's"", 'what', 'we', 'need', 'to', 'do']"
55	We need to show them that The Mockingjay's alive and well 	Мы должны показать, что сойка-пересмешница жива... 	['Мы', 'должны', 'показать', 'что', 'сойка-пересмешница', 'жива']	"['We', 'need', 'to', 'show', 'them', 'that', 'The', ""Mockingjay's"", 'alive', 'and', 'well']"
56	and willing to stand up and join this fight. 	и готова принять участие в этой битве. 	['и', 'готова', 'принять', 'участие', 'в', 'этой', 'битве']	['and', 'willing', 'to', 'stand', 'up', 'and', 'join', 'this', 'fight']
57	'Cause we need every district to stand up to this Capitol. 	Нам надо, чтобы каждый дистрикт восстал против Капитолия. 	['Нам', 'надо', 'чтобы', 'каждый', 'дистрикт', 'восстал', 'против', 'Капитолия']	"[""'Cause"", 'we', 'need', 'every', 'district', 'to', 'stand', 'up', 'to', 'this', 'Capitol']"
58	The way you did. 	Вслед за тобой. 	['Вслед', 'за', 'тобой']	['The', 'way', 'you', 'did']
59	So we're gonna shoot a series of propaganda clips, 	Нам надо будет снять, пропагандистские ролики. 	['Нам', 'надо', 'будет', 'снять', 'пропагандистские', 'ролики']	"['So', ""we're"", 'gonna', 'shoot', 'a', 'series', 'of', 'propaganda', 'clips']"
60	propos, I like to call them, on The Mockingjay. 	Я называю их промо. Про сойку-пересмешницу. 	['Я', 'называю', 'их', 'промо', 'Про', 'сойку-пересмешницу']	['propos', 'I', 'like', 'to', 'call', 'them', 'on', 'The', 'Mockingjay']
61	Spreads the word that we're gonna stoke the fire of this rebellion. 	Пусть весь Панем знает, что разгорается пламя революции... 	['Пусть', 'весь', 'Панем', 'знает', 'что', 'разгорается', 'пламя', 'революции']	"['Spreads', 'the', 'word', 'that', ""we're"", 'gonna', 'stoke', 'the', 'fire', 'of', 'this', 'rebellion']"
62	The fire that The Mockingjay started. 	из огня, что зажгла сойка-пересмешница. 	['из', 'огня', 'что', 'зажгла', 'сойка-пересмешница']	['The', 'fire', 'that', 'The', 'Mockingjay', 'started']
63	You left him there. 	Вы его бросили. 	['Вы', 'его', 'бросили']	['You', 'left', 'him', 'there']
64	You left Peeta in that arena to die. Katniss, there are so many... 	- Вы бросили Пита там, на арене одного. - Китнисс, мы потеряли стольких... 	['Вы', 'бросили', 'Пита', 'там', 'на', 'арене', 'одного', 'Китнисс', 'мы', 'потеряли', 'стольких']	['You', 'left', 'Peeta', 'in', 'that', 'arena', 'to', 'die', 'Katniss', 'there', 'are', 'so', 'many']
65	Peeta was the one who was supposed to live. 	А Пит должен был выжить! 	['А', 'Пит', 'должен', 'был', 'выжить']	['Peeta', 'was', 'the', 'one', 'who', 'was', 'supposed', 'to', 'live']
66	Miss Everdeen. 	Мисс Эвердин. 	['Мисс', 'Эвердин']	['Miss', 'Everdeen']
67	This revolution is about everyone. It's about all of us. 	Эта революция касается всех. Каждого из нас. 	['Эта', 'революция', 'касается', 'всех', 'Каждого', 'из', 'нас']	"['This', 'revolution', 'is', 'about', 'everyone', ""It's"", 'about', 'all', 'of', 'us']"
68	And we need a voice. 	Но нам нужен голос. 	['Но', 'нам', 'нужен', 'голос']	['And', 'we', 'need', 'a', 'voice']
69	Then you should've saved Peeta. 	Вы должны были спасти Пита. 	['Вы', 'должны', 'были', 'спасти', 'Пита']	"['Then', 'you', ""should've"", 'saved', 'Peeta']"
70	Maybe you should have rescued the boy instead. 	Может и надо было спасать мальчика? 	['Может', 'и', 'надо', 'было', 'спасать', 'мальчика']	['Maybe', 'you', 'should', 'have', 'rescued', 'the', 'boy', 'instead']
71	No. No, listen to me. No one else can do this but her. 	Нет. Нет, нет. Поверьте мне. Только она может нам помочь. 	['Нет', 'Нет', 'нет', 'Поверьте', 'мне', 'Только', 'она', 'может', 'нам', 'помочь']	['No', 'No', 'listen', 'to', 'me', 'No', 'one', 'else', 'can', 'do', 'this', 'but', 'her']
72	This is not the girl you described. 	Не такой вы её описывали. 	['Не', 'такой', 'вы', 'её', 'описывали']	['This', 'is', 'not', 'the', 'girl', 'you', 'described']
73	Obviously, we need to make it personal. 	Разумеется, ей нужен личный мотив. 	['Разумеется', 'ей', 'нужен', 'личный', 'мотив']	['Obviously', 'we', 'need', 'to', 'make', 'it', 'personal']
74	Remind her who the real enemy is. 	Ей надо напомнить, кто враг. 	['Ей', 'надо', 'напомнить', 'кто', 'враг']	['Remind', 'her', 'who', 'the', 'real', 'enemy', 'is']
75	She knows who the enemy is. That's not the issue. 	Она знает, кто враг. Не в этом дело. 	['Она', 'знает', 'кто', 'враг', 'Не', 'в', 'этом', 'дело']	"['She', 'knows', 'who', 'the', 'enemy', 'is', ""That's"", 'not', 'the', 'issue']"
76	Unless she's forgotten. 	Она забыла. 	['Она', 'забыла']	"['Unless', ""she's"", 'forgotten']"
77	There's explaining and there's showing. 	Знать одно, а вот увидеть. 	['Знать', 'одно', 'а', 'вот', 'увидеть']	"[""There's"", 'explaining', 'and', ""there's"", 'showing']"
78	Let her see what the Capitol did to 12. 	Пусть посмотрит на дистрикт 12. 	['Пусть', 'посмотрит', 'на', 'дистрикт', '12']	['Let', 'her', 'see', 'what', 'the', 'Capitol', 'did', 'to', '12']
79	She can't handle it. The Games destroyed her. 	У неё нет на это сил. Игры сломали её. 	['У', 'неё', 'нет', 'на', 'это', 'сил', 'Игры', 'сломали', 'её']	"['She', ""can't"", 'handle', 'it', 'The', 'Games', 'destroyed', 'her']"
80	This is the only choice you have. 	У вас нет выбора. 	['У', 'вас', 'нет', 'выбора']	['This', 'is', 'the', 'only', 'choice', 'you', 'have']
81	People don't always show up the way you want them to, Madam President. 	Люди не всегда ведут себя как вам хочется, госпожа президент. 	['Люди', 'не', 'всегда', 'ведут', 'себя', 'как', 'вам', 'хочется', 'госпожа', 'президент']	"['People', ""don't"", 'always', 'show', 'up', 'the', 'way', 'you', 'want', 'them', 'to', 'Madam', 'President']"
82	But that anger, that anger-driven defiance, that's what we want. And we can redirect it. 	Но её ярость. Её нужно только направить в нужное русло. 	['Но', 'её', 'ярость', 'Её', 'нужно', 'только', 'направить', 'в', 'нужное', 'русло']	"['But', 'that', 'anger', 'that', 'anger-driven', 'defiance', ""that's"", 'what', 'we', 'want', 'And', 'we', 'can', 'redirect', 'it']"
83	We need to unite these people out there that have been doing nothing but killing each other in an arena for years. 	Это то что нам нужно. Надо объединить... дистрикты, которые последние... 75 лет только убивали друг друга на арене. 	['Это', 'то', 'что', 'нам', 'нужно', 'Надо', 'объединить', 'дистрикты', 'которые', 'последние', '75', 'лет', 'только', 'убивали', 'друг', 'друга', 'на', 'арене']	['We', 'need', 'to', 'unite', 'these', 'people', 'out', 'there', 'that', 'have', 'been', 'doing', 'nothing', 'but', 'killing', 'each', 'other', 'in', 'an', 'arena', 'for', 'years']
84	We have to have a lightning rod. 	Кто-то должен нести факел. 	['Кто-то', 'должен', 'нести', 'факел']	['We', 'have', 'to', 'have', 'a', 'lightning', 'rod']
85	They'll follow her. She's the face of the revolution. 	За ней они пойдут. Она, лицо революции. 	['За', 'ней', 'они', 'пойдут', 'Она', 'лицо', 'революции']	"[""They'll"", 'follow', 'her', ""She's"", 'the', 'face', 'of', 'the', 'revolution']"
86	Let her see it. Let her go home. 	Пусть она это увидит. Пусть едет домой. 	['Пусть', 'она', 'это', 'увидит', 'Пусть', 'едет', 'домой']	['Let', 'her', 'see', 'it', 'Let', 'her', 'go', 'home']
87	Send her. 	Хорошо. 	['Хорошо']	['Send', 'her']
88	I can't believe you're going through with this. 	Ну зачем тебе туда лететь? 	['Ну', 'зачем', 'тебе', 'туда', 'лететь']	"['I', ""can't"", 'believe', ""you're"", 'going', 'through', 'with', 'this']"
89	"You can say ""no."" "	Лучше откажись. 	['Лучше', 'откажись']	['You', 'can', 'say', 'no']
90	I need to see it for myself. 	Я должна сама всё увидеть. 	['Я', 'должна', 'сама', 'всё', 'увидеть']	['I', 'need', 'to', 'see', 'it', 'for', 'myself']
91	This way. 	Проходите. 	['Проходите']	['This', 'way']
92	13 swept everything, top to bottom so you'd be safe. 	Военные всё прочесали, тут безопасно. 	['Военные', 'всё', 'прочесали', 'тут', 'безопасно']	"['13', 'swept', 'everything', 'top', 'to', 'bottom', 'so', ""you'd"", 'be', 'safe']"
93	You sure you don't want me to go with you? 	Точно не хочешь, чтобы я пошёл с тобой? 	['Точно', 'не', 'хочешь', 'чтобы', 'я', 'пошёл', 'с', 'тобой']	"['You', 'sure', 'you', ""don't"", 'want', 'me', 'to', 'go', 'with', 'you']"
94	Yeah. I'm sure. 	Да. Точно. 	['Да', 'Точно']	"['Yeah', ""I'm"", 'sure']"
95	We'll have our eyes on you from above. 	Мы последим за тобой сверху. 	['Мы', 'последим', 'за', 'тобой', 'сверху']	"[""We'll"", 'have', 'our', 'eyes', 'on', 'you', 'from', 'above']"
96	Egeria! Figures. Hey! Come on. 	НУ надо же. Эй. Иди сюда. 	['НУ', 'надо', 'же', 'Эй', 'Иди', 'сюда']	['Egeria', 'Figures', 'Hey', 'Come', 'on']
97	Don't you wanna see Prim? 	Что, не хочешь к Прим? 	['Что', 'не', 'хочешь', 'к', 'Прим']	"[""Don't"", 'you', 'wanna', 'see', 'Prim']"
98	There you go. You're breakin' my heart. 	Залезай, чучело лохматое. Эджерия. 	['Залезай', 'чучело', 'лохматое', 'Эджерия']	"['There', 'you', 'go', ""You're"", ""breakin'"", 'my', 'heart']"
99	We need to fix these lines. 	Это нужно поправить. 	['Это', 'нужно', 'поправить']	['We', 'need', 'to', 'fix', 'these', 'lines']
100	"I won't say ""rebels."" "	"""Мятежники"" - не то слово. "	['Мятежники', 'не', 'то', 'слово']	"['I', ""won't"", 'say', 'rebels']"
101	These are senseless acts of defiance. 	Это бессмысленные акты неповиновения. 	['Это', 'бессмысленные', 'акты', 'неповиновения']	['These', 'are', 'senseless', 'acts', 'of', 'defiance']
102	And I won't legitimize them. 	Я не собираюсь их оправдывать. 	['Я', 'не', 'собираюсь', 'их', 'оправдывать']	"['And', 'I', ""won't"", 'legitimize', 'them']"
103	"We'll call them ""criminals."" "	Тогда скажем: преступники. 	['Тогда', 'скажем', 'преступники']	"[""We'll"", 'call', 'them', 'criminals']"
104	"""Radicals."" "	Радикалы. 	['Радикалы']	['Radicals']
105	Otherwise we're breaking my oldest rule. 	Иначе мы нарушим моё главное правило. 	['Иначе', 'мы', 'нарушим', 'моё', 'главное', 'правило']	"['Otherwise', ""we're"", 'breaking', 'my', 'oldest', 'rule']"
106	Never let them see you bleed. 	Никому не показывай своих ран. 	['Никому', 'не', 'показывай', 'своих', 'ран']	['Never', 'let', 'them', 'see', 'you', 'bleed']
107	Citizens, 	Граждане... 	['Граждане']	['Citizens']
108	tonight I address all of Panem as one. 	сегодня я обращаюсь ко всему Панему. 	['сегодня', 'я', 'обращаюсь', 'ко', 'всему', 'Панему']	['tonight', 'I', 'address', 'all', 'of', 'Panem', 'as', 'one']
109	Since the Dark Days, 	После тёмных моментов... 	['После', 'тёмных', 'моментов']	['Since', 'the', 'Dark', 'Days']
110	Panem has had an unprecedented era of peace. 	в нашем Панеме наступил небывалый мир. 	['в', 'нашем', 'Панеме', 'наступил', 'небывалый', 'мир']	['Panem', 'has', 'had', 'an', 'unprecedented', 'era', 'of', 'peace']
111	It is a peace built upon cooperation. 	Мир основанный на сотрудничестве 	['Мир', 'основанный', 'на', 'сотрудничестве']	['It', 'is', 'a', 'peace', 'built', 'upon', 'cooperation']
112	And a respect for law and order. 	и уважении к закону и порядку. 	['и', 'уважении', 'к', 'закону', 'и', 'порядку']	['And', 'a', 'respect', 'for', 'law', 'and', 'order']
113	In the past weeks, you have heard of sporadic violence 	В последнее время мы слышали о вспышках насилия 	['В', 'последнее', 'время', 'мы', 'слышали', 'о', 'вспышках', 'насилия']	['In', 'the', 'past', 'weeks', 'you', 'have', 'heard', 'of', 'sporadic', 'violence']
114	following the actions of a few radicals in the Quarter Quell. 	вслед за действиями радикалов на квартальной бойне. 	['вслед', 'за', 'действиями', 'радикалов', 'на', 'квартальной', 'бойне']	['following', 'the', 'actions', 'of', 'a', 'few', 'radicals', 'in', 'the', 'Quarter', 'Quell']
115	Those who choose this destructive path, 	Те, кто встал на путь разрушения... 	['Те', 'кто', 'встал', 'на', 'путь', 'разрушения']	['Those', 'who', 'choose', 'this', 'destructive', 'path']
116	your actions are based on a misunderstanding 	корень их поступков в непонимании того, 	['корень', 'их', 'поступков', 'в', 'непонимании', 'того']	['your', 'actions', 'are', 'based', 'on', 'a', 'misunderstanding']
117	of how we have survived. Together. 	как мы выживает. Вместе. 	['как', 'мы', 'выживает', 'Вместе']	['of', 'how', 'we', 'have', 'survived', 'Together']
118	It is a contract. 	Меж нами есть договор. 	['Меж', 'нами', 'есть', 'договор']	['It', 'is', 'a', 'contract']
119	Each district supplies the Capitol. Like blood to a heart. 	Каждый дистрикт снабжает Капитолий‚ как сосуды снабжают сердце. 	['Каждый', 'дистрикт', 'снабжает', 'Капитолий‚', 'как', 'сосуды', 'снабжают', 'сердце']	['Each', 'district', 'supplies', 'the', 'Capitol', 'Like', 'blood', 'to', 'a', 'heart']
120	In return, the Capitol provides order and security. 	Взамен Капитолий гарантирует порядок и безопасность. 	['Взамен', 'Капитолий', 'гарантирует', 'порядок', 'и', 'безопасность']	['In', 'return', 'the', 'Capitol', 'provides', 'order', 'and', 'security']
121	To refuse work 	Отказываясь от работы... 	['Отказываясь', 'от', 'работы']	['To', 'refuse', 'work']
122	is to put the entire system in danger. 	вы подставляете всю систему под удар. 	['вы', 'подставляете', 'всю', 'систему', 'под', 'удар']	['is', 'to', 'put', 'the', 'entire', 'system', 'in', 'danger']
123	The Capitol is the beating heart of Panem. 	Капитопий - это бьющееся сердце Панема. 	['Капитопий', 'это', 'бьющееся', 'сердце', 'Панема']	['The', 'Capitol', 'is', 'the', 'beating', 'heart', 'of', 'Panem']
124	Nothing can survive without a heart. 	Никто не сможет выжить без сердца. 	['Никто', 'не', 'сможет', 'выжить', 'без', 'сердца']	['Nothing', 'can', 'survive', 'without', 'a', 'heart']
125	The criminals that kneel before you 	Преступники, которые стоят перед вами... 	['Преступники', 'которые', 'стоят', 'перед', 'вами']	['The', 'criminals', 'that', 'kneel', 'before', 'you']
126	use symbols for the purpose of sedition. 	распространяли антиправительственную символику. 	['распространяли', 'антиправительственную', 'символику']	['use', 'symbols', 'for', 'the', 'purpose', 'of', 'sedition']
127	Which is why all images of The Mockingjay 	Поэтому все изображения сойки-пересмешницы... 	['Поэтому', 'все', 'изображения', 'сойки-пересмешницы']	['Which', 'is', 'why', 'all', 'images', 'of', 'The', 'Mockingjay']
128	are now forbidden. 	...отныне запрещены. 	['отныне', 'запрещены']	['are', 'now', 'forbidden']
129	Possessing them will be considered treason. 	Обладание ими приравнивается к измене. 	['Обладание', 'ими', 'приравнивается', 'к', 'измене']	['Possessing', 'them', 'will', 'be', 'considered', 'treason']
130	Punishable by death. 	А измена наказуема смертью. 	['А', 'измена', 'наказуема', 'смертью']	['Punishable', 'by', 'death']
131	Justice shall be served swiftly. 	Справедливость будет вершиться быстро. 	['Справедливость', 'будет', 'вершиться', 'быстро']	['Justice', 'shall', 'be', 'served', 'swiftly']
132	Order shall be restored. 	Порядок будет восстановлен. 	['Порядок', 'будет', 'восстановлен']	['Order', 'shall', 'be', 'restored']
133	To those who ignore the warnings of history, 	Те, кто пренебрегает уроками истории... 	['Те', 'кто', 'пренебрегает', 'уроками', 'истории']	['To', 'those', 'who', 'ignore', 'the', 'warnings', 'of', 'history']
134	prepare to pay the ultimate price. 	заплатят за это самую страшную цену. 	['заплатят', 'за', 'это', 'самую', 'страшную', 'цену']	['prepare', 'to', 'pay', 'the', 'ultimate', 'price']
135	It's okay. We're okay. 	Всё хорошо. Мы в порядке. 	['Всё', 'хорошо', 'Мы', 'в', 'порядке']	"[""It's"", 'okay', ""We're"", 'okay']"
