	en	ru	ru_tokens	en_tokens
68	The doors. Close them. 	Двери закройте. 	['Двери', 'закройте']	['The', 'doors', 'Close', 'them']
69	Sorry. Thank you. 	Извините, спасибо. 	['Извините', 'спасибо']	['Sorry', 'Thank', 'you']
70	Is that you, my lovely? 	Ты ли это, милый. 	['Ты', 'ли', 'это', 'милый']	['Is', 'that', 'you', 'my', 'lovely']
71	Daisy Buchanan, the golden girl. 	Дейзи Бьюкенен. Золотая девушка. 	['Дейзи', 'Бьюкенен', 'Золотая', 'девушка']	['Daisy', 'Buchanan', 'the', 'golden', 'girl']
72	A breathless... warmth flowed from her. 	Она излучала обезоруживающее тепло. 	['Она', 'излучала', 'обезоруживающее', 'тепло']	['A', 'breathless', 'warmth', 'flowed', 'from', 'her']
73	A promise that there was no one else... in the world she... so wanted to see. 	Словно, никому на свете она не была так рада, как тебе. 	['Словно', 'никому', 'на', 'свете', 'она', 'не', 'была', 'так', 'рада', 'как', 'тебе']	['A', 'promise', 'that', 'there', 'was', 'no', 'one', 'else', 'in', 'the', 'world', 'she', 'so', 'wanted', 'to', 'see']
74	Do they miss me in Chicago? 	Скучают по мне в Чикаго? 	['Скучают', 'по', 'мне', 'в', 'Чикаго']	['Do', 'they', 'miss', 'me', 'in', 'Chicago']
75	Yes. At least a dozen people send their love. 	Да... Человек десять шлют приветы. 	['Да', 'Человек', 'десять', 'шлют', 'приветы']	['Yes', 'At', 'least', 'a', 'dozen', 'people', 'send', 'their', 'love']
76	How gorgeous. 	Как приятно. 	['Как', 'приятно']	['How', 'gorgeous']
77	They're absolutely in mourning. 	Они просто убиты горем. 	['Они', 'просто', 'убиты', 'горем']	"[""They're"", 'absolutely', 'in', 'mourning']"
78	- They're crying. Yes. - No. - I don't believe you. - Wailing. 	- Все в слезах. Стенают и плачут. - Нет. Я тебе не верю. 	['Все', 'в', 'слезах', 'Стенают', 'и', 'плачут', 'Нет', 'Я', 'тебе', 'не', 'верю']	"[""They're"", 'crying', 'Yes', 'No', 'I', ""don't"", 'believe', 'you', 'Wailing']"
79	- I don't believe you. - They're screaming. 	- Не верю в это. - Бьют себя в грудь и кричат: 	['Не', 'верю', 'в', 'это', 'Бьют', 'себя', 'в', 'грудь', 'и', 'кричат']	"['I', ""don't"", 'believe', 'you', ""They're"", 'screaming']"
80	"""Daisy Buchanan..."" we can't live... - ""without you!"" - I'm paralyzed with happiness. "	"""Дейзи Бьюкенен, наша жизнь потеряла смысл!"" Счастье разбило меня, как паралич! "	['Дейзи', 'Бьюкенен', 'наша', 'жизнь', 'потеряла', 'смысл', 'Счастье', 'разбило', 'меня', 'как', 'паралич']	"['Daisy', 'Buchanan', 'we', ""can't"", 'live', 'without', 'you', ""I'm"", 'paralyzed', 'with', 'happiness']"
81	Jordan Baker... a very... famous golfer. 	Джордан Бейкер, наша знаменитая гольфистка. 	['Джордан', 'Бейкер', 'наша', 'знаменитая', 'гольфистка']	['Jordan', 'Baker', 'a', 'very', 'famous', 'golfer']
82	She was the most frightening person I'd ever seen. 	Эта девушка внушала мне необыкновенный ужас. 	['Эта', 'девушка', 'внушала', 'мне', 'необыкновенный', 'ужас']	"['She', 'was', 'the', 'most', 'frightening', 'person', ""I'd"", 'ever', 'seen']"
83	Well, I've seen your face on the cover of Sporting Life. Nick Carraway. 	Я видел ваш портрет на обложке Спортинг Лайф. Ник Каррауэй. 	['Я', 'видел', 'ваш', 'портрет', 'на', 'обложке', 'Спортинг', 'Лайф', 'Ник', 'Каррауэй']	"['Well', ""I've"", 'seen', 'your', 'face', 'on', 'the', 'cover', 'of', 'Sporting', 'Life', 'Nick', 'Carraway']"
84	But I enjoyed looking at her. I've been lying on that sofa... for as long as I can remember. 	При этом, мне нравилось на нее смотреть. Такое чувство, будто я пролежала на диване целую вечность. 	['При', 'этом', 'мне', 'нравилось', 'на', 'нее', 'смотреть', 'Такое', 'чувство', 'будто', 'я', 'пролежала', 'на', 'диване', 'целую', 'вечность']	"['But', 'I', 'enjoyed', 'looking', 'at', 'her', ""I've"", 'been', 'lying', 'on', 'that', 'sofa', 'for', 'as', 'long', 'as', 'I', 'can', 'remember']"
85	This summer I'll fling you two together. I'll push you into linen closets... 	Этим летом вы у меня подружитесь, я запру вас вдвоем в чулане 	['Этим', 'летом', 'вы', 'у', 'меня', 'подружитесь', 'я', 'запру', 'вас', 'вдвоем', 'в', 'чулане']	"['This', 'summer', ""I'll"", 'fling', 'you', 'two', 'together', ""I'll"", 'push', 'you', 'into', 'linen', 'closets']"
86	and out to sea in boats! 	или отправлю на лодке по морю! 	['или', 'отправлю', 'на', 'лодке', 'по', 'морю']	['and', 'out', 'to', 'sea', 'in', 'boats']
87	- I'm not listening to a word. - So, Nick... Daisy tells me... that you're over in West Egg... 	Даже слушать не желаю. Слушай, Ник. Дейзи говорит, что ты поселился в Уэст Эгге? 	['Даже', 'слушать', 'не', 'желаю', 'Слушай', 'Ник', 'Дейзи', 'говорит', 'что', 'ты', 'поселился', 'в', 'Уэст', 'Эгге']	"[""I'm"", 'not', 'listening', 'to', 'a', 'word', 'So', 'Nick', 'Daisy', 'tells', 'me', 'that', ""you're"", 'over', 'in', 'West', 'Egg']"
88	throwing your lot in... with those social-climbing... primitive new-money types. 	Очертя голову карабкаешься за разбогатевшими выскочками? 	['Очертя', 'голову', 'карабкаешься', 'за', 'разбогатевшими', 'выскочками']	['throwing', 'your', 'lot', 'in', 'with', 'those', 'social-climbing', 'primitive', 'new-money', 'types']
89	My little shack's just a cardboard box at 80 a month. 	Что ты, моя хибарка стоит меньше сотни в месяц. 	['Что', 'ты', 'моя', 'хибарка', 'стоит', 'меньше', 'сотни', 'в', 'месяц']	"['My', 'little', ""shack's"", 'just', 'a', 'cardboard', 'box', 'at', '80', 'a', 'month']"
90	Your life is adorable. I know somebody in West Egg. 	- Ты живёшь восхитительной жизнью. - Я кое-кого знаю в Уэст Эгге. 	['Ты', 'живёшь', 'восхитительной', 'жизнью', 'Я', 'кое-кого', 'знаю', 'в', 'Уэст', 'Эгге']	['Your', 'life', 'is', 'adorable', 'I', 'know', 'somebody', 'in', 'West', 'Egg']
91	I don't know a single person... that side of the bay. 	А я вот ни с кем там не знаком. 	['А', 'я', 'вот', 'ни', 'с', 'кем', 'там', 'не', 'знаком']	"['I', ""don't"", 'know', 'a', 'single', 'person', 'that', 'side', 'of', 'the', 'bay']"
92	You must know Gatsby. 	Вы должны знать Гэтсби. 	['Вы', 'должны', 'знать', 'Гэтсби']	['You', 'must', 'know', 'Gatsby']
93	Gatsby? 	Гэтсби? 	['Гэтсби']	['Gatsby']
94	What Gatsby? 	Какого Гэтсби? 	['Какого', 'Гэтсби']	['What', 'Gatsby']
95	Madame, the dinner is servi. 	Мадам, кушать подано. - (фр.) 	['Мадам', 'кушать', 'подано', 'фр']	['Madame', 'the', 'dinner', 'is', 'servi']
96	Would you like to hear... a family secret? 	Хочешь, я открою тебе семейную тайну? 	['Хочешь', 'я', 'открою', 'тебе', 'семейную', 'тайну']	['Would', 'you', 'like', 'to', 'hear', 'a', 'family', 'secret']
97	- That's why I came over. - It's about the butler's nose. 	За этим я и приехал. Ты видел нос нашего дворецкого? 	['За', 'этим', 'я', 'и', 'приехал', 'Ты', 'видел', 'нос', 'нашего', 'дворецкого']	"[""That's"", 'why', 'I', 'came', 'over', ""It's"", 'about', 'the', ""butler's"", 'nose']"
98	"Things went from bad to worse. I hate that word ""hulking."" "	Всё только усугубляется. Случай просто чудовищный. 	['Всё', 'только', 'усугубляется', 'Случай', 'просто', 'чудовищный']	['Things', 'went', 'from', 'bad', 'to', 'worse', 'I', 'hate', 'that', 'word', 'hulking']
99	I heard a rumor that you were getting married... - to a girl out West. - It's a libel. - I'm too poor. - They have to be old... so they die quickly. 	Никки, я слышала, что там на Западе ты успел завести себе невесту? Клевета. Я слишком беден. - Выбирай постарше. Быстрее овдовеешь. - Может, поговорим о чем-то другом? 	['Никки', 'я', 'слышала', 'что', 'там', 'на', 'Западе', 'ты', 'успел', 'завести', 'себе', 'невесту', 'Клевета', 'Я', 'слишком', 'беден', 'Выбирай', 'постарше', 'Быстрее', 'овдовеешь', 'Может', 'поговорим', 'о', 'чем-то', 'другом']	"['I', 'heard', 'a', 'rumor', 'that', 'you', 'were', 'getting', 'married', 'to', 'a', 'girl', 'out', 'West', ""It's"", 'a', 'libel', ""I'm"", 'too', 'poor', 'They', 'have', 'to', 'be', 'old', 'so', 'they', 'die', 'quickly']"
100	Can't we talk about something else? Anything. Crops. 	О чем угодно. Об урожае! 	['О', 'чем', 'угодно', 'Об', 'урожае']	"[""Can't"", 'we', 'talk', 'about', 'something', 'else', 'Anything', 'Crops']"
101	You're making me feel uncivilized... Daisy. 	Ты делаешь из меня дикаря, сбежавшего от цивилизации, Дейзи. 	['Ты', 'делаешь', 'из', 'меня', 'дикаря', 'сбежавшего', 'от', 'цивилизации', 'Дейзи']	"[""You're"", 'making', 'me', 'feel', 'uncivilized', 'Daisy']"
102	Civilization's going to pieces. 	Цивилизация трещит по швам. 	['Цивилизация', 'трещит', 'по', 'швам']	"[""Civilization's"", 'going', 'to', 'pieces']"
103	Have you read The Rise of the Colored Empires... 	"Читали ""Цветные империи на подъеме""? "	['Читали', 'Цветные', 'империи', 'на', 'подъеме']	['Have', 'you', 'read', 'The', 'Rise', 'of', 'the', 'Colored', 'Empires']
104	by this fellow Goddard? Everybody ought to... read it. The idea is... that it's up to us, the dominant race... to watch out or these... other races... will have control of things. 	Её написал этот Годдард. Эту книгу должен прочесть каждый. Он предупреждает нас, что мы белые, доминирующая раса, можем быть поглощены другими нациями, если мы расслабимся. 	['Её', 'написал', 'этот', 'Годдард', 'Эту', 'книгу', 'должен', 'прочесть', 'каждый', 'Он', 'предупреждает', 'нас', 'что', 'мы', 'белые', 'доминирующая', 'раса', 'можем', 'быть', 'поглощены', 'другими', 'нациями', 'если', 'мы', 'расслабимся']	"['by', 'this', 'fellow', 'Goddard', 'Everybody', 'ought', 'to', 'read', 'it', 'The', 'idea', 'is', 'that', ""it's"", 'up', 'to', 'us', 'the', 'dominant', 'race', 'to', 'watch', 'out', 'or', 'these', 'other', 'races', 'will', 'have', 'control', 'of', 'things']"
105	Tom's very profound lately. He reads deep books with long words in them. 	Том становится мыслителем. Читает всякие книжки с длинными словами. 	['Том', 'становится', 'мыслителем', 'Читает', 'всякие', 'книжки', 'с', 'длинными', 'словами']	"[""Tom's"", 'very', 'profound', 'lately', 'He', 'reads', 'deep', 'books', 'with', 'long', 'words', 'in', 'them']"
106	It's been proved. It's scientific. 	И это не домыслы. Научный факт. 	['И', 'это', 'не', 'домыслы', 'Научный', 'факт']	"[""It's"", 'been', 'proved', ""It's"", 'scientific']"
107	We've got to beat them down. 	Мы просто обязаны их разбить. 	['Мы', 'просто', 'обязаны', 'их', 'разбить']	"[""We've"", 'got', 'to', 'beat', 'them', 'down']"
108	Buchanan residence. 	Резиденция Бьюкененов. 	['Резиденция', 'Бьюкененов']	['Buchanan', 'residence']
109	Monsieur Wilson, from the garage. Monsieur Buchanan. 	Это мистер Уилсон из гаража. Месье Бьюкенен! 	['Это', 'мистер', 'Уилсон', 'из', 'гаража', 'Месье', 'Бьюкенен']	['Monsieur', 'Wilson', 'from', 'the', 'garage', 'Monsieur', 'Buchanan']
110	Excuse me, I'll be right back. 	Прошу прощения, я на минутку. 	['Прошу', 'прощения', 'я', 'на', 'минутку']	"['Excuse', 'me', ""I'll"", 'be', 'right', 'back']"
111	I'm sorry. 	Извините. 	['Извините']	"[""I'm"", 'sorry']"
