	en	ru	ru_tokens	en_tokens
24	Just before sunset I scrambled my way through the evergreens to the hut of my friend, whom I had not visited for several weeks—my residence being, at that time, in Charleston, a distance of nine miles from the Island, while the facilities of passage and re-passage were very far behind those of the present day. 	Перед самым заходом солнца я пробрался сквозь вечнозеленые заросли к хижине моего друга, которого не видел уже несколько недель. Я жил в Чарлстоне, в девяти милях от острова, и удобства сообщения в те дни далеко отставали от нынешних. 	['Перед', 'самым', 'заходом', 'солнца', 'я', 'пробрался', 'сквозь', 'вечнозеленые', 'заросли', 'к', 'хижине', 'моего', 'друга', 'которого', 'не', 'видел', 'уже', 'несколько', 'недель', 'Я', 'жил', 'в', 'Чарлстоне', 'в', 'девяти', 'милях', 'от', 'острова', 'и', 'удобства', 'сообщения', 'в', 'те', 'дни', 'далеко', 'отставали', 'от', 'нынешних']	['Just', 'before', 'sunset', 'I', 'scrambled', 'my', 'way', 'through', 'the', 'evergreens', 'to', 'the', 'hut', 'of', 'my', 'friend', 'whom', 'I', 'had', 'not', 'visited', 'for', 'several', 'weeks—my', 'residence', 'being', 'at', 'that', 'time', 'in', 'Charleston', 'a', 'distance', 'of', 'nine', 'miles', 'from', 'the', 'Island', 'while', 'the', 'facilities', 'of', 'passage', 'and', 're-passage', 'were', 'very', 'far', 'behind', 'those', 'of', 'the', 'present', 'day']
25	Upon reaching the hut I rapped, as was my custom, and getting no reply, sought for the key where I knew it was secreted, unlocked the door and went in. 	Добравшись до хижины, я постучал, как обычно, и, не получив ответа, разыскал в тайном месте ключ, отомкнул замок и вошел. 	['Добравшись', 'до', 'хижины', 'я', 'постучал', 'как', 'обычно', 'и', 'не', 'получив', 'ответа', 'разыскал', 'в', 'тайном', 'месте', 'ключ', 'отомкнул', 'замок', 'и', 'вошел']	['Upon', 'reaching', 'the', 'hut', 'I', 'rapped', 'as', 'was', 'my', 'custom', 'and', 'getting', 'no', 'reply', 'sought', 'for', 'the', 'key', 'where', 'I', 'knew', 'it', 'was', 'secreted', 'unlocked', 'the', 'door', 'and', 'went', 'in']
26	A fine fire was blazing upon the hearth. 	В камине пылал славный огонь. 	['В', 'камине', 'пылал', 'славный', 'огонь']	['A', 'fine', 'fire', 'was', 'blazing', 'upon', 'the', 'hearth']
27	It was a novelty, and by no means an ungrateful one. 	Это было неожиданно и весьма кстати. 	['Это', 'было', 'неожиданно', 'и', 'весьма', 'кстати']	['It', 'was', 'a', 'novelty', 'and', 'by', 'no', 'means', 'an', 'ungrateful', 'one']
28	I threw off an overcoat, took an arm-chair by the crackling logs, and awaited patiently the arrival of my hosts. 	Я сбросил пальто, опустился в кресло поближе к потрескивавшим поленьям и стал терпеливо ждать возвращения хозяев. 	['Я', 'сбросил', 'пальто', 'опустился', 'в', 'кресло', 'поближе', 'к', 'потрескивавшим', 'поленьям', 'и', 'стал', 'терпеливо', 'ждать', 'возвращения', 'хозяев']	['I', 'threw', 'off', 'an', 'overcoat', 'took', 'an', 'arm-chair', 'by', 'the', 'crackling', 'logs', 'and', 'awaited', 'patiently', 'the', 'arrival', 'of', 'my', 'hosts']
29	Soon after dark they arrived, and gave me a most cordial welcome. 	Они пришли вскоре после наступления темноты и сердечно меня приветствовали. 	['Они', 'пришли', 'вскоре', 'после', 'наступления', 'темноты', 'и', 'сердечно', 'меня', 'приветствовали']	['Soon', 'after', 'dark', 'they', 'arrived', 'and', 'gave', 'me', 'a', 'most', 'cordial', 'welcome']
30	Jupiter, grinning from ear to ear, bustled about to prepare some marsh-hens for supper. 	Юпитер, улыбаясь до ушей, стал хлопотать но хозяйству, приготовляя на ужин болотных курочек. 	['Юпитер', 'улыбаясь', 'до', 'ушей', 'стал', 'хлопотать', 'но', 'хозяйству', 'приготовляя', 'на', 'ужин', 'болотных', 'курочек']	['Jupiter', 'grinning', 'from', 'ear', 'to', 'ear', 'bustled', 'about', 'to', 'prepare', 'some', 'marsh-hens', 'for', 'supper']
31	Legrand was in one of his fits—how else shall I term them?—of enthusiasm. 	У Леграна был очередной приступ восторженности – не знаю, как точнее именовать его состояние. 	['У', 'Леграна', 'был', 'очередной', 'приступ', 'восторженности', '–', 'не', 'знаю', 'как', 'точнее', 'именовать', 'его', 'состояние']	['Legrand', 'was', 'in', 'one', 'of', 'his', 'fits—how', 'else', 'shall', 'I', 'term', 'them?—of', 'enthusiasm']
32	He had found an unknown bivalve, forming a new genus, and, more than this, he had hunted down and secured, with Jupiter's assistance, a scarabæus which he believed to be totally new, but in respect to which he wished to have my opinion on the morrow. 	Он нашел двустворчатую раковину, какой не встречал ранее, и, что еще более радовало его, выследил и с помощью Юпитера поймал жука, неизвестного, по его словам, доселе науке. Он сказал, что завтра хочет услышать мое суждение об этом жуке. 	['Он', 'нашел', 'двустворчатую', 'раковину', 'какой', 'не', 'встречал', 'ранее', 'и', 'что', 'еще', 'более', 'радовало', 'его', 'выследил', 'и', 'с', 'помощью', 'Юпитера', 'поймал', 'жука', 'неизвестного', 'по', 'его', 'словам', 'доселе', 'науке', 'Он', 'сказал', 'что', 'завтра', 'хочет', 'услышать', 'мое', 'суждение', 'об', 'этом', 'жуке']	"['He', 'had', 'found', 'an', 'unknown', 'bivalve', 'forming', 'a', 'new', 'genus', 'and', 'more', 'than', 'this', 'he', 'had', 'hunted', 'down', 'and', 'secured', 'with', ""Jupiter's"", 'assistance', 'a', 'scarabæus', 'which', 'he', 'believed', 'to', 'be', 'totally', 'new', 'but', 'in', 'respect', 'to', 'which', 'he', 'wished', 'to', 'have', 'my', 'opinion', 'on', 'the', 'morrow']"
33	"""And why not to-night?"" I asked, rubbing my hands over the blaze, and wishing the whole tribe of scarabæi at the devil. "	– А почему не сегодня? – спросил я, потирая руки у огня и мысленно посылая к чертям всех жуков на свете. 	['–', 'А', 'почему', 'не', 'сегодня', '–', 'спросил', 'я', 'потирая', 'руки', 'у', 'огня', 'и', 'мысленно', 'посылая', 'к', 'чертям', 'всех', 'жуков', 'на', 'свете']	['And', 'why', 'not', 'to-night', 'I', 'asked', 'rubbing', 'my', 'hands', 'over', 'the', 'blaze', 'and', 'wishing', 'the', 'whole', 'tribe', 'of', 'scarabæi', 'at', 'the', 'devil']
34	"""Ah, if I had only known you were here!"" said Legrand, ""but it's so long since I saw you; and how could I foresee that you would pay me a visit this very night of all others? "	– Если бы я знал, что вы здесь! – воскликнул Легран. – Но ведь мы так давно не виделись. Как я мог угадать, что именно сегодня вечером вы к нам пожалуете? 	['–', 'Если', 'бы', 'я', 'знал', 'что', 'вы', 'здесь', '–', 'воскликнул', 'Легран', '–', 'Но', 'ведь', 'мы', 'так', 'давно', 'не', 'виделись', 'Как', 'я', 'мог', 'угадать', 'что', 'именно', 'сегодня', 'вечером', 'вы', 'к', 'нам', 'пожалуете']	"['Ah', 'if', 'I', 'had', 'only', 'known', 'you', 'were', 'here', 'said', 'Legrand', 'but', ""it's"", 'so', 'long', 'since', 'I', 'saw', 'you', 'and', 'how', 'could', 'I', 'foresee', 'that', 'you', 'would', 'pay', 'me', 'a', 'visit', 'this', 'very', 'night', 'of', 'all', 'others']"
35	As I was coming home I met Lieutenant G—, from the fort, and, very foolishly, I lent him the bug; so it will be impossible for you to see it until the morning. 	Когда мы с Юпитером шли домой, то повстречали лейтенанта Дж. из форта, и я но какой-то глупости отдал ему на время жука. Так что сейчас жука не достанешь. 	['Когда', 'мы', 'с', 'Юпитером', 'шли', 'домой', 'то', 'повстречали', 'лейтенанта', 'Дж', 'из', 'форта', 'и', 'я', 'но', 'какой-то', 'глупости', 'отдал', 'ему', 'на', 'время', 'жука', 'Так', 'что', 'сейчас', 'жука', 'не', 'достанешь']	['As', 'I', 'was', 'coming', 'home', 'I', 'met', 'Lieutenant', 'G—', 'from', 'the', 'fort', 'and', 'very', 'foolishly', 'I', 'lent', 'him', 'the', 'bug', 'so', 'it', 'will', 'be', 'impossible', 'for', 'you', 'to', 'see', 'it', 'until', 'the', 'morning']
36	Stay here to-night, and I will send Jup down for it at sunrise. 	Переночуйте, и мы пошлем за ним Юпа, как только взойдет солнце. 	['Переночуйте', 'и', 'мы', 'пошлем', 'за', 'ним', 'Юпа', 'как', 'только', 'взойдет', 'солнце']	['Stay', 'here', 'to-night', 'and', 'I', 'will', 'send', 'Jup', 'down', 'for', 'it', 'at', 'sunrise']
37	"It is the loveliest thing in creation!"" "	Это просто восторг. 	['Это', 'просто', 'восторг']	['It', 'is', 'the', 'loveliest', 'thing', 'in', 'creation']
38	"""What?—sunrise?"" "	– Что? Восход солнца? 	['–', 'Что', 'Восход', 'солнца']	['What?—sunrise']
39	"""Nonsense! no!—the bug. "	– К черту солнце! Я – о жуке! 	['–', 'К', 'черту', 'солнце', 'Я', '–', 'о', 'жуке']	['Nonsense', 'no!—the', 'bug']
40	It is of a brilliant gold color—about the size of a large hickory-nut—with two jet black spots near one extremity of the back, and another, somewhat longer, at the other. 	Он ослепительно золотой, величиной с крупный лесной орех, и на спине у него три пятнышка, черных как смоль. Два круглых повыше и одно продолговатое книзу. 	['Он', 'ослепительно', 'золотой', 'величиной', 'с', 'крупный', 'лесной', 'орех', 'и', 'на', 'спине', 'у', 'него', 'три', 'пятнышка', 'черных', 'как', 'смоль', 'Два', 'круглых', 'повыше', 'и', 'одно', 'продолговатое', 'книзу']	['It', 'is', 'of', 'a', 'brilliant', 'gold', 'color—about', 'the', 'size', 'of', 'a', 'large', 'hickory-nut—with', 'two', 'jet', 'black', 'spots', 'near', 'one', 'extremity', 'of', 'the', 'back', 'and', 'another', 'somewhat', 'longer', 'at', 'the', 'other']
41	"The antennæ are—"" "	А усики и голову… 	['А', 'усики', 'и', 'голову…']	['The', 'antennæ', 'are—']
42	"""Dey aint no tin in him, Massa Will, I keep a tellin on you,"" here interrupted Jupiter; ""de bug is a goole bug, solid, ebery bit of him, inside and all, sep him wing—neber feel half so hebby a bug in my life."" "	– Где же там олово, масса Вилл, послушайте-ка меня, – вмешался Юпитер, – жук весь золотой, чистое золото, внутри и снаружи; только вот пятна на спинке. Такого тяжелого жука я еще в жизни не видел. 	['–', 'Где', 'же', 'там', 'олово', 'масса', 'Вилл', 'послушайте-ка', 'меня', '–', 'вмешался', 'Юпитер', '–', 'жук', 'весь', 'золотой', 'чистое', 'золото', 'внутри', 'и', 'снаружи', 'только', 'вот', 'пятна', 'на', 'спинке', 'Такого', 'тяжелого', 'жука', 'я', 'еще', 'в', 'жизни', 'не', 'видел']	['Dey', 'aint', 'no', 'tin', 'in', 'him', 'Massa', 'Will', 'I', 'keep', 'a', 'tellin', 'on', 'you', 'here', 'interrupted', 'Jupiter', 'de', 'bug', 'is', 'a', 'goole', 'bug', 'solid', 'ebery', 'bit', 'of', 'him', 'inside', 'and', 'all', 'sep', 'him', 'wing—neber', 'feel', 'half', 'so', 'hebby', 'a', 'bug', 'in', 'my', 'life']
43	"""Well, suppose it is, Jup,"" replied Legrand, somewhat more earnestly, it seemed to me, than the case demanded, ""is that any reason for your letting the birds burn? "	– Допустим, что все это так, и жук из чистого золота, – сказал Легран, как мне показалось, более серьезным тоном, чем того требовали обстоятельства, – но почему же, Юп, мы должны из-за этого есть пережаренный ужин? 	['–', 'Допустим', 'что', 'все', 'это', 'так', 'и', 'жук', 'из', 'чистого', 'золота', '–', 'сказал', 'Легран', 'как', 'мне', 'показалось', 'более', 'серьезным', 'тоном', 'чем', 'того', 'требовали', 'обстоятельства', '–', 'но', 'почему', 'же', 'Юп', 'мы', 'должны', 'из-за', 'этого', 'есть', 'пережаренный', 'ужин']	['Well', 'suppose', 'it', 'is', 'Jup', 'replied', 'Legrand', 'somewhat', 'more', 'earnestly', 'it', 'seemed', 'to', 'me', 'than', 'the', 'case', 'demanded', 'is', 'that', 'any', 'reason', 'for', 'your', 'letting', 'the', 'birds', 'burn']
44	"The color""—here he turned to me—""is really almost enough to warrant Jupiter's idea. "	Действительно, жук таков, – продолжал он, обращаясь ко мне, – что я почти готов согласиться с Юпитером. 	['Действительно', 'жук', 'таков', '–', 'продолжал', 'он', 'обращаясь', 'ко', 'мне', '–', 'что', 'я', 'почти', 'готов', 'согласиться', 'с', 'Юпитером']	"['The', 'color""—here', 'he', 'turned', 'to', 'me—""is', 'really', 'almost', 'enough', 'to', 'warrant', ""Jupiter's"", 'idea']"
45	You never saw a more brilliant metallic lustre than the scales emit—but of this you cannot judge till tomorrow. 	Надкрылья излучают яркий металлический блеск – в этом вы сами сможете завтра же убедиться. 	['Надкрылья', 'излучают', 'яркий', 'металлический', 'блеск', '–', 'в', 'этом', 'вы', 'сами', 'сможете', 'завтра', 'же', 'убедиться']	['You', 'never', 'saw', 'a', 'more', 'brilliant', 'metallic', 'lustre', 'than', 'the', 'scales', 'emit—but', 'of', 'this', 'you', 'cannot', 'judge', 'till', 'tomorrow']
46	"In the mean time I can give you some idea of the shape."" "	Пока что я покажу вам, каков он на вид. 	['Пока', 'что', 'я', 'покажу', 'вам', 'каков', 'он', 'на', 'вид']	['In', 'the', 'mean', 'time', 'I', 'can', 'give', 'you', 'some', 'idea', 'of', 'the', 'shape']
47	Saying this, he seated himself at a small table, on which were a pen and ink, but no paper. 	Легран сел за столик, где было перо и чернильница. Бумаги не оказалось. 	['Легран', 'сел', 'за', 'столик', 'где', 'было', 'перо', 'и', 'чернильница', 'Бумаги', 'не', 'оказалось']	['Saying', 'this', 'he', 'seated', 'himself', 'at', 'a', 'small', 'table', 'on', 'which', 'were', 'a', 'pen', 'and', 'ink', 'but', 'no', 'paper']
