	en	ru
63	‘I wonder if we could persuade you to come and eat a chop with us. 	- Может быть,  вы  не  откажетесь  поехать  с  нами  перекусить? 
64	Michael will drive you back after lunch.’ 	Майкл привезет вас обратно после ленча. 
65	The young man blushed again and his adam’s apple moved in his thin neck. 	Юноша опять покраснел, кадык на его тонкой шее судорожно дернулся. 
66	‘It’s awfully kind of you.’ 	- Это очень любезно с вашей стороны. 
67	He gave his clothes a troubled look. 	- Он  встревоженно  осмотрел  свой костюм. 
68	‘I’m absolutely filthy.’ 	- Но я невероятно грязен. 
69	‘You can have a wash and brush up when we get home.’ 	- Вы сможете умыться и почиститься, когда приедете к нам. 
70	The car was waiting for them at the stage door, a long car in black and chromium, upholstered in silver leather, and with Michael’s crest discreetly emblazoned on the doors. 	Машина  ждала  у  служебного  входа:  длинный   черный   автомобиль   с хромированными деталями, сиденья  обтянуты  посеребренной  кожей,  эмблема Майкла скромно украшает дверцы. 
71	Julia got in. 	Джулия села сзади. 
72	‘Come and sit with me. 	- Садитесь со мной. 
73	Michael is going to drive.’ 	Майкл поведет машину. 
74	They lived in Stanhope Place, and when they arrived Julia told the butler to show the young man where he could wash his hands. 	Они  жили  на  Стэнхоуп-плейс. Когда  они  приехали,   Джулия   велела дворецкому показать юноше, где он может помыть руки. 
75	She went up to the drawing-room. 	Сама она поднялась  в гостиную. 
76	She was painting her lips when Michael joined her. 	В то время как она красила губы, появился Майкл. 
77	‘I’ve told him to come up as soon as he’s ready.’ 	- Я сказал ему, чтобы он шел сюда, как только будет готов. 
78	‘By the way, what’s his name?’ 	- Между прочим, как его зовут? 
79	‘I haven’t a notion.’ 	- Понятия не имею. 
80	‘Darling, we must know. 	- Милый, надо же нам знать. 
81	I’ll ask him to write in our book.’ 	Я  попрошу  его  расписаться  в  книге  для посетителей. 
82	‘Damn it, he’s not important enough for that.’ 	- Слишком много  чести. 
83	Michael asked only very distinguished people to write in their book. 	-  Майкл  просил  расписываться  только  самых почетных гостей. 
84	‘We shall never see him again.’ 	- Мы видим его здесь в первый и последний раз. 
85	At that moment the young man appeared. 	В этот момент молодой  человек  появился  в  дверях. 
86	In the car Julia had done all she could to put him at his ease, but he was still very shy. 	В  машине  Джулия приложила все старания, чтобы успокоить его, но он, видно, все еще  робел. 
87	The cocktails were waiting and Michael poured them out. 	Их уже ждал коктейль, Майкл разлил его по бокалам. 
88	Julia took a cigarette and the young man struck a match for her, but his hand was trembling so much that she thought he would never be able to hold the light near enough to her cigarette, so she took his hand and held it. 	Джулия вынула сигарету, и молодой человек зажег спичку, но рука его так сильно дрожала, что ей  ни за что бы не удалось прикурить, поэтому она сжала ее своими пальцами. 
89	‘Poor lamb,’ she thought, ‘I suppose this is the most wonderful moment in his whole life. 	"""Бедный  ягненочек,  -  подумала  Джулия,  -   верно,   сегодня   самый знаменательный день в его жизни. "
90	What fun it’ll be for him when he tells his people. 	Будет на седьмом небе от  счастья,  когда начнет рассказывать об этом. 
91	I expect he’ll be a blasted little hero in his office.’ 	"Он станет героем в своей конторе,  и  все  от зависти лопнут"". "
92	Julia talked very differently to herself and to other people: when she talked to herself her language was racy. 	"Язык Джулии сильно разнился, когда  она  говорила  сама  с  собой  и  с другими ""людьми. С  собой  она  не  стеснялась  в  выражениях. "
93	She inhaled the first whiff of her cigarette with delight. 	Джулия  с наслаждением сделала  первую  затяжку. 
94	It was really rather wonderful, when you came to think of it, that just to have lunch with her and talk to her for three quarters of an hour, perhaps, could make a man quite important in his own scrubby little circle. 	Право  же,  если  подумать,  разве неудивительно, что ленч с ней  и  получасовой  разговор  придаст  человеку столько важности, сделает его крупной персоной в его жалком кружке. 
95	The young man forced himself to make a remark. 	Юноша выдавил из себя фразу: 
96	‘What a stunning room this is.’ 	- Какая потрясающая комната. 
97	She gave him the quick, delightful smile, with a slight lift of her fine eyebrows, which he must often have seen her give on the stage. 	Джулия  одарила  его  очаровательной  улыбкой,  слегка  приподняв  свои прекрасные брови, что он, наверное, не раз видел на сцене. 
98	‘I’m so glad you like it.’ Her voice was rather low and ever so slightly hoarse. 	- Я очень рада, что она вам нравится, - голос у нее был низкий  и  чуть хрипловатый. 
99	You would have thought his observation had taken a weight off her mind. 	По тону Джулии можно  было  подумать,  что  его  слова  сняли огромную  тяжесть  с  ее  души. 
100	‘We think in the family that Michael has such perfect taste.’ 	-  Мы  в  семье  считаем,  что  у  Майкла превосходный вкус. 
101	Michael gave the room a complacent glance. 	Майкл самодовольно оглядел комнату. 
102	‘I’ve had a good deal of experience. 	- У меня такой богатый опыт. 
103	I always design the sets myself for our plays. 	Я  всегда  сам  придумываю  интерьеры  для наших пьес. 
104	Of course, I have a man to do the rough work for me, but the ideas are mine.’ 	Конечно, у нас есть человек для черновой работы, но идеи мои. 
105	They had moved into that house two years before, and he knew, and Julia knew, that they had put it into the hands of an expensive decorator when they were going on tour, and he had agreed to have it completely ready for them, at cost price in return for the work they promised him in the theatre, by the time they came back. 	Они переехали в этот дом два года назад, и Майкл так же, как и  Джулия, знал, что они отдали его в руки опытного декоратора, когда  отправились  в турне по провинции, и тот взялся полностью его подготовить к  их  приезду, причем бесплатно, за то, что они предоставят ему работу  в  театре,  когда вернутся. 
106	But it was unnecessary to impart such tedious details to a young man whose name even they did not know. 	Но к чему было сообщать эти скучные подробности  человеку,  даже имя которого было им неизвестно. 
107	The house was furnished in extremely good taste, with a judicious mixture of the antique and the modern, and Michael was right when he said that it was quite obviously a gentleman’s house. 	Дом был отлично обставлен, в  нем  удачно сочетались антиквариат и модерн, и Майкл мог с полным правом сказать,  что это, вне сомнения, дом джентльмена. 
108	Julia, however, had insisted that she must have her bedroom as she liked, and having had exactly the bedroom that pleased her in the old house in Regent’s Park which they had occupied since the end of the war she brought it over bodily. 	Однако Джулия настояла на  том,  чтобы спальня была такой, как она хочет, и, поскольку  ее  абсолютно  устраивала спальня в их старом доме в Ридженс-парк,  где  они  жили  с  конца  войны, перевезла ее сюда всю целиком. 
109	The bed and the dressing-table were upholstered in pink silk, the chaise-longue and the armchair in Nattier blue; over the bed there were fat little gilt cherubs who dangled a lamp with a pink shade, and fat little gilt cherubs swarmed all round the mirror on the dressing-table. 	Кровать и туалетный  столик  были  обтянуты розовым шелком, кушетка и кресло - светло-голубым, который так любил Натье [Натье, Жан Марк  (1685-1766)  -  французский  портретист];  над  кроватью порхали пухлые позолоченные херувимы, держащие лампу под розовым абажуром, такие же пухлые позолоченные херувимы окружали гирляндой трюмо. 
110	On satinwood tables were signed photographs, richly framed, of actors and actresses and members of the royal family. 	На  столе атласного дерева стояли в богатых рамах фотографии с автографами:  актеры, актрисы и члены королевской фамилии. 
111	The decorator had raised his supercilious eyebrows, but it was the only room in the house in which Julia felt completely at home. 	Декоратор презрительно поднял  брови, но это была единственная комната  в  доме,  где  Джулия  чувствовала  себя по-настоящему уютно. 
112	She wrote her letters at a satinwood desk, seated on a gilt Hamlet stool. 	Она писала письма за бюро из атласного  дерева,  сидя на позолоченном стуле. 
113	Luncheon was announced and they went downstairs. 	Дворецкий объявил, что ленч подан, и они пошли вниз. 
114	‘I hope you’ll have enough to eat,’ said Julia. 	- Надеюсь, вы не останетесь голодны,  -  сказала  Джулия. 
115	‘Michael and I have very small appetites.’ 	-  У  нас  с Майклом очень плохой аппетит. 
116	In point of fact there was grilled sole, grilled cutlets and spinach, and stewed fruit. 	И действительно: на столе их ждали жареная камбала, котлеты со шпинатом и компот. 
117	It was a meal designed to satisfy legitimate hunger, but not to produce fat. 	Эта еда могла утолить законный голод, но не  давала  потолстеть. 
118	The cook, warned by Margery that there was a guest to luncheon had hurriedly made some fried potatoes. 	Кухарка, предупрежденная Марджори, что к ленчу  будет  еще  один  человек, приготовила на скорую руку жареный  картофель. 
119	They looked crisp and smelt appetizing. 	Он  выглядел  хрустящим  и аппетитно пахнул. 
120	Only the young man took them. 	Но ел его только гость. 
121	Julia gave them a wistful look before she shook her head in refusal. Michael stared at them gravely for a moment as though he could not quite tell what they were, and then with a little start, breaking out of a brown study, said No thank you. 	Майкл уставился на блюдо с таким видом, словно не совсем  понимал,  что  там  лежит,  затем,  чуть  заметно вздрогнув, очнулся от мрачной задумчивости и сказал: нет,  благодарю. 
122	They sat at a refectory table, Julia and Michael at either end in very grand Italian chairs, and the young man in the middle on a chair that was not at all comfortable, but perfectly in character. 	Они сидели за длинным и узким обеденным столом, Джулия  и  Майкл  на  торцовых концах, друг против друга, в величественных итальянских  креслах,  молодой человек - посредине, на  не  очень  удобном,  но  гармонирующем  с  прочей мебелью  стуле. 
123	Julia noticed that he seemed to be looking at the sideboard and with her engaging smile, leaned forward. 	Джулия  заметила,  что  он  посматривает  на   буфет,   и наклонилась к нему с обаятельной улыбкой. 
124	‘What is it?’ 	- Вам что-нибудь нужно? 
125	He blushed scarlet. 	Он покраснел. 
126	‘I was wondering if I might have a piece of bread.’ 	- Нельзя ли мне ломтик хлеба? 
127	‘Of course.’ 	- Конечно. 
128	She gave the butler a significant glance; he was at that moment helping Michael to a glass of dry white wine, and he left the room. 	Джулия бросила на дворецкого выразительный взгляд - он  в  этот  момент как раз наливал белое сухое вино в бокал Майкла, - и тот вышел из комнаты. 
129	‘Michael and I never eat bread. 	- Мы с Майклом не едим хлеба. 
130	It was stupid of Jevons not to realize that you might want some.’ 	Джевонс сглупил, не подумав, что  вам  он может понадобиться. 
131	‘Of course bread is only a habit,’ said Michael. 	- Разумеется, есть хлеб -  это  только  привычка,  -  сказал  Майкл. 
132	‘It’s wonderful how soon you can break yourself of it if you set your mind to it.’ 	- Поразительно, как легко от нее отучаешься, если твердо решишь. 
133	‘The poor lamb’s as thin as a rail, Michael.’ 	- Бедный ягненочек, худой, как щепка, Майкл. 
134	‘I don’t not eat bread because I’m afraid of getting fat. 	- Я отказался от хлеба не потому, что боюсь потолстеть. 
135	I don’t eat it because I see no point in it. 	Я  не  ем  его, так как не вижу в этом смысла. 
136	After all, with the exercise I take I can eat anything I like.’ 	При моем моционе я могу есть все, что хочу. 
137	He still had at fifty-two a very good figure. 	Для пятидесяти двух лет у Майкла  была  еще  очень  хорошая  фигура. 
138	As a young man, with a great mass of curling chestnut hair, with a wonderful skin and large deep blue eyes, a straight nose and small ears, he had been the best-looking actor on the English stage. 	В молодости его густые  каштановые  волосы,  чудесная  кожа,  большие  синие глаза, прямой нос и маленькие уши завоевали  ему  славу  первого  красавца английской сцены. 
139	The only thing that slightly spoiled him was the thinness of his mouth. 	Только тонкие губы  несколько  портили  его. 
140	He was just six foot tall and he had a gallant bearing. 	Высокий  - шести футов роста, - он отличался к  тому  же  прекрасной  осанкой. 
141	It was his obvious beauty that had engaged him to go on the stage rather than to become a soldier like his father. 	Столь поразительная внешность и побудила Майкла пойти на сцену, а не в  армию  - по стопам отца. 
142	Now his chestnut hair was very grey, and he wore it much shorter; his face had broadened and was a good deal lined; his skin no longer had the soft bloom of a peach and his colour was high. 	Сейчас его каштановые волосы почти совсем поседели,  и  он стриг их куда короче, лицо стало шире,  на  нем  появились  морщины,  кожа перестала  напоминать  персик,  по  щекам  зазмеились  красные  жилки. 
143	But with his splendid eyes and his fine figure he was still a very handsome man. 	Но благодаря великолепным глазам и стройной фигуре он все еще был  достаточно красив. 
144	Since his five years at the war he had adopted a military bearing, so that if you had not known who he was (which was scarcely possible, for in one way and another his photograph was always appearing in the illustrated papers) you might have taken him for an officer of high rank. 	Проведя пять лет на войне, Майкл усвоил военную выправку, и,  если бы вы не знали, кто он (что вряд ли было возможно, так как фотографии  его по тому или другому поводу вечно появлялись в  иллюстрированных  газетах), вы бы приняли его за офицера высокого  ранга. 
145	He boasted that his weight had not changed since he was twenty, and for years, wet or fine, he had got up every morning at eight to put on shorts and a sweater and have a run round Regent’s Park. 	Он  хвастал,  что  его  вес сохранился таким, каким был в двадцать лет, и многие годы вставал в  любую погоду  в  восемь  часов  утра,  надевал  шорты  и  свитер  и   бегал   по Риджентс-парку. 
146	‘The secretary told me you were rehearsing this morning, Miss Lambert,’ the young man remarked. 	- Секретарша сказала мне, что вы были на репетиции сегодня утром,  мисс Лэмберт, - заметил юноша. 
147	‘Does that mean you’re putting on a new play?’ 	- Вы собираетесь ставить новую пьесу? 
148	‘Not a bit of it,’ answered Michael. 	- Отнюдь, - ответил Майкл. 
149	‘We’re playing to capacity.’ 	- Мы делаем полные сборы. 
150	‘Michael thought we were getting a bit ragged, so he called a rehearsal.’ 	- Майкл решил, что мы немного разболтались, и назначил репетицию. 
151	‘I’m very glad I did. 	- И очень этому рад. 
152	I found little bits of business had crept in that I hadn’t given them and a good many liberties were being taken with the text. 	Я обнаружил, что кое-где вкрались трюки, которых я не давал  при  постановке,  и  во  многих  местах  актеры  позволяют  себе вольничать с текстом. 
153	I’m a great stickler for saying the author’s exact words, though, God knows, the words authors write nowadays aren’t much.’ 	Я очень педантичен в этих  вопросах  и  считаю,  что надо строго придерживаться авторского слова,  хотя,  видит  бог,  то,  что пишут авторы в наши дни, немногого стоит. 
154	‘If you’d like to come and see our play,’ Julia said graciously, ‘I’m sure Michael will be delighted to give you some seats.’ 	- Если вы хотите посмотреть эту пьесу, - любезно сказала  Джулия,  -  я уверена, Майкл даст вам билет. 
155	‘I’d love to come again,’ the young man answered eagerly. 	- Мне бы очень хотелось пойти еще раз, - горячо сказал юноша. 
156	‘I’ve seen it three times already.’ 	- Я видел спектакль уже три раза. 
157	‘You haven’t?’ cried Julia, with surprise, though she remembered perfectly that Michael had already told her so. 	- Неужели? - изумленно воскликнула Джулия, хотя она прекрасно  помнила, что Майкл ей об этом говорил. 
158	‘Of course it’s not a bad little play, it’s served our purpose very well, but I can’t imagine anyone wanting to see it three times.’ 	- Конечно, пьеска  эта  не  так  плоха,  она вполне отвечает своему назначению, но я не представляю, чтобы  кому-нибудь захотелось трижды смотреть ее. 
159	‘It’s not so much the play I went to see, it was your performance.’ 	- Я не столько ради пьесы, сколько ради вашей игры. 
160	‘I dragged that out of him all right,’ thought Julia, and then aloud: 	"""Все-таки я вытянула из него это"", - подумала Джулия и добавила вслух: "
161	‘When we read the play Michael was rather doubtful about it. 	- Когда мы читали пьесу, Майкл еще сомневался. 
162	He didn’t think my part was very good. 	Ему не очень понравилась моя роль. 
163	You know, it’s not really a star part. 	Вы знаете, по сути, это - не для ведущей актрисы. 
164	But I thought I could make something out of it. 	Но  я  решила, что сумею кое-что из нее сделать. 
165	Of course we had to cut the other woman a lot in rehearsals.’ 	Понятно, на  репетициях  вторую  женскую роль пришлось сильно сократить. 
166	‘I don’t say we rewrote the play,’ said Michael, ‘but I can tell you it was a very different play we produced from the one the author submitted to us.’ 	- Я не хочу сказать, что мы заново переписали пьесу, - добавил Майкл, - но, поверьте, то, что вы видите сейчас  на  сцене,  сильно  отличается  от того, что предложил нам автор. 
167	‘You’re simply wonderful in it,’ the young man said. (‘He has a certain charm.’) 	"- Вы играете просто изумительно, - сказал юноша. (""А в нем есть свой шарм"".) "
168	‘I’m glad you liked me,’ she answered. 	- Рада, что я вам понравилась, - ответила Джулия. 
169	‘If you’re very nice to Julia I dare say she’ll give you a photograph of herself when you go.’ 	- Если вы будете очень любезны с Джулией, она, возможно, подарит вам на прощанье свою фотографию. 
170	‘Would you?’ 	- Правда? Подарите? 
171	He blushed again and his blue eyes shone. (‘He’s really rather sweet.’) He was not particularly good-looking, but he had a frank, open face and his shyness was attractive. 	"Он  снова  вспыхнул,  его  голубые  глаза  засияли.  (""А  он  и  впрямь очень-очень мил"".) Красивым юношу, пожалуй, назвать было нельзя, но у него было  открытое   прямодушное   лицо,   а   застенчивость   казалась   даже привлекательной. "
172	He had curly light brown hair, but it was plastered down and Julia thought how much better he would look if, instead of trying to smooth out the wave with brilliantine, he made the most of it. 	Волнистые  светло-каштановые   волосы   были   тщательно приглажены, и Джулия подумала, насколько больше бы ему пошло, если  бы  он не пользовался бриллиантином. 
173	He had a fresh colour, a good skin and small well-shaped teeth. 	У него был свежий цвет лица, хорошая кожа  и мелкие красивые зубы. 
174	She noticed with approval that his clothes fitted and that he wore them well. 	Джулия заметила с одобрением, что  костюм  сидит  на нем хорошо и он умеет его носить. 
175	He looked nice and clean. 	Юноша выглядел чистеньким и славным. 
176	‘I suppose you’ve never had anything to do with the theatre from the inside before?’ she said. 	- Вам, верно, раньше не приходилось бывать за кулисами? - спросила она. 
177	‘Never. 	- Никогда. 
178	That’s why I was so crazy to get this job. 	Вот почему мне до смерти хотелось получить  эту  работу. 
179	You can’t think how it thrills me.’ 	Вы даже не представляете, что это для меня значит! 
180	Michael and Julia smiled on him kindly. 	Майкл и Джулия благожелательно ему  улыбнулись. 
181	His admiration made them feel a little larger than life-size. 	Под  его  восхищенными взорами они росли в собственных глазах. 
182	‘I never allow outsiders to come to rehearsals, but as you’re our accountant you almost belong to the theatre, and I wouldn’t mind making an exception in your favour if it would amuse you to come.’ 	- Я никогда не разрешаю посторонним присутствовать  на  репетиции,  но, поскольку вы теперь наш бухгалтер, вы вроде бы входите в труппу,  и  я  не прочь сделать для вас исключение, если  вам  захочется  прийти,  -  сказал Майкл. 
183	‘That would be terribly kind of you. 	- Это чрезвычайно любезно с вашей стороны. 
184	I’ve never been to a rehearsal in my life. 	Я еще ни разу в жизни не был на репетиции. 
185	Are you going to act in the next play?’ 	А вы будете играть в новой пьесе, мистер Госселин? 
186	‘Oh, I don’t think so. 	-  Нет,  не  думаю. 
187	I’m not very keen about acting any more. 	Я  теперь  не  очень-то  стремлюсь  играть. 
188	I find it almost impossible to find a part to suit me. 	Почти невозможно найти роль на мое амплуа. 
189	You see, at my time of life I can’t very well play young lovers, and authors don’t seem to write the parts they used to write when I was a young fellow. 	Понимаете, в  моем  возрасте  уже  не станешь играть любовников, а авторы перестали писать роли, которые в  моей юности были в каждой пьесе. 
190	What the French call a raisonneur. 	"То, что французы называют  ""резонер"". "
191	You know the sort of thing I mean, a duke, or a cabinet minister, or an eminent K.C. who says clever, witty things and turns people round his little finger. 	Ну,  вы знаете, что я имею в виду - герцог, или министр, или известный королевский адвокат, которые говорят остроумные вещи и обводят всех вокруг пальца. 
192	I don’t know what’s happened to authors. 	Не понимаю, что случилось с авторами. 
193	They don’t seem able to write good lines any more. 	Похоже, они вообще  разучились  писать. 
194	Bricks without straw; that’s what we actors are expected to make nowadays. 	От нас ожидают, что мы построим здание, но где кирпичи? 
195	And are they grateful to us? 	И вы думаете,  они нам благодарны? 
196	The authors, I mean. 	Авторы,  я  хочу  сказать. 
197	You’d be surprised if I told you the terms some of them have, the nerve to ask.’ 	Вы  бы  поразились,  если  бы услышали, какие условия у них хватает наглости ставить! 
198	‘The fact remains, we can’t do without them,’ smiled Julia. 	- Однако факт остается фактом: нам без них не  обойтись,  -  улыбнулась Джулия. 
199	‘If the play’s wrong no acting in the world will save it.’ 	- Если пьеса плоха, ее никакая игра не спасет. 
200	‘That’s because the public isn’t really interested in the theatre. 	- Все дело в том, что и публика перестала по-настоящему  интересоваться театром. 
201	In the great days of the English stage people didn’t go to see the plays, they went to see the players. 	В великие дни расцвета английской сцены люди не  ходили  смотреть пьесы, они ходили смотреть актеров. 
202	It didn’t matter what Kemble and Mrs Siddons acted. 	Не важно,  что  играли  Кембл  [Кембл, Джон (1757-1823) - английский актер]  или  миссис  Сиддонс. 
203	The public went to see them. 	Публика  шла, чтобы смотреть на их игру. 
204	And even now, though I don’t deny that if the play’s wrong you’re dished, I do contend that if the play’s right, it’s the actors the public go to see, not the play.’ 	И хотя я  не  отрицаю,  если  пьеса  плоха,  мы горим. Все же, когда она хороша, даже  теперь  зрители  приходят  смотреть актеров, а не пьесу. 
205	‘I don’t think anyone can deny that,’ said Julia. 	- Я думаю, никто с этим не станет спорить, - сказала Джулия. 
