	en	ru
43	Seney was burned, the country was burned over and changed, but it did not matter. 	Сеней сгорел, и склоны кругом обгорели и стали совсем другими, но это ничего. 
44	It could not all be burned. 	Все не могло же сгореть. 
45	He hiked along the road, sweating in the sun, climbing to cross the range of hills that separated the railway from the pine plains. 	Ник был в этом уверен. Он брел по дороге, весь в поту под жарким солнцем, поднимаясь в гору, чтобы пересечь цепь холмов,  отделявшую  полотно железной дороги от лесистой равнины. 
46	The road ran on, dipping occasionally, but always climbing. 	Дорога шла то вверх, то вниз, но в общем все поднималась. 
47	He went on up. 	Ник  шел  все дальше в гору. 
48	Finally after going parallel to the burnt hill, he reached the top. 	Наконец дорога, некоторое время тянувшаяся  вдоль  обгорелого склона, вывела его на  вершину  холма. 
49	Nick leaned back against a stump and slipped out of the pack harness. 	Ник  прислонился  к  пню  и  сбросил плечевые  ремни. 
50	Ahead of him, as far as he could see, was the pine plain. 	Прямо  перед  ним,  сколько  он  мог  охватить   взглядом, раскинулась равнина. 
51	The burned country stopped off at the left of a range of hills. 	Следы пожара кончались слева, у подножья холмов. 
52	All ahead islands of dark pine trees rose out of the plain. 	Среди равнины были разбросаны островки  темного  соснового  леса. 
53	Far off to the left was the line of the river. 	Вдали,  налево, виднелась река. 
54	Nick followed it with his eye and caught glints of the water in the sun. 	Ник проследил ее взглядом и уловил блеск воды на солнце. 
55	There was nothing but the pine plain ahead of him, until the far blue hills that marked the Lake Superior height of land. 	Равнина раскинулась до самого  горизонта,  где  далекие  голубые  холмы отмечали границу возвышенности Верхнего озера. 
56	He could hardly see them faint and far away in the heat-light over the plain. 	Далекие и неясные,  они  были едва видны сквозь дрожащий от зноя воздух над залитой солнцем равниной. 
57	If he looked too steadily they were gone. 	Если пристально глядеть на  них,  они  пропадали. 
58	But if he only half-looked they were there, the far-off hills of the height of land. 	Но  если  взглядывать  на  них вскользь, они были там, далекие холмы Верхнего озера. 
59	Nick sat down against the charred stump and smoked a cigarette. 	Ник сел на землю, прислонился к обгорелому пню и закурил. 
60	His pack balanced on the top of the stump harness holding ready, a hollow molded in it from his back. 	Мешок  лежал на пне, с ремнями наготове, на нем еще оставалась вмятина от спины Ника. 
61	Nick sat smoking, looking out over the country. 	Ник сидел, курил и глядел по сторонам. 
62	He did not need to get his map out. 	Ему  незачем  было  доставать  карту. 
63	He knew where he was from the position of the river. 	По положению реки он и так мог сказать, где находится. 
64	As he smoked his legs stretched out in front of him, he noticed a grasshopper walk along the ground and up onto his woolen sock. 	Пока Ник курил, вытянув ноги, он заметил, что с земли на его  шерстяной носок взобрался кузнечик. 
65	The grasshopper was black. 	Кузнечик был черный. 
66	As he had walked along the road, climbing, he had started grasshoppers from with dust. 	Когда Ник  шел  по  дороге  в гору, у него из-под ног  все  время  выскакивали  кузнечики. 
67	They were all black. 	Все  они  были черные. 
68	They were not the big grasshoppers with yellow and black or red and black wings whirring out from their black wing sheathing as they fly up. 	Это были не те крупные кузнечики, у которых, когда они взлетают, под черными надкрыльями с треском раскрываются желтые с  черным  или  красные  с черным крылышки. 
69	These were just ordinary hoppers, but all a sooty black in color. 	Это были самые обыкновенные кузнечики,  но  только  черные, как сажа. 
70	Nick had wondered about them as he walked without really thinking about them. 	Ник обратил на них внимание, еще когда шел по дороге, но тогда  он над этим не задумался. 
71	Now, as he watched the black hopper that was nibbling at the wool of his sock with its fourway lip he realized that they had all turned black from living in the burned-over land. 	Теперь, глядя, как черный кузнечик пощипывает ворс на его носке,  он  сообразил,  что  они  стали  черными,  оттого  что  жили  на обугленной земле. 
72	He realized that the fire must have come the year before, but the grasshoppers were all black now. 	Пожар, должно быть, случился в прошлом году, но  кузнечики и сейчас были черные. 
73	He wondered how long they would stay that way. 	Любопытно бы знать, сколько еще времени они  останутся черными? 
74	Carefully he reached his hand down and took hold of the hopper by the wings. He turned him up, all his legs walking in the air, and looked at his jointed belly. 	Он осторожно протянул руку и поймал кузнечика за крылья Ник  перевернул его - кузнечик при этом все время перебирал  лапками  в  воздухе  -  и  стал рассматривать  его  кольчатое  брюшко. 
75	Yes, it was black too, iridescent where the back and head were dusty. 	Да,  и  брюшко  тоже  было   черное, переливчатое, а голова и спина тусклые. 
76	"""Go on, hopper,"" Nick said, speaking out loud for the first time. ""Fly away somewhere."" "	- Ну, ступай, кузнечик,- сказал Ник; в первый раз он заговорил громко.- Лети себе. 
77	He tossed the grasshopper up into the air and watched him sail away to a charcoal stump across the road. 	Он подбросил кузнечика в воздух и  проводил  его  взглядом,  когда  тот полетел через дорогу к обугленному пню. 
78	Nick stood up. 	Ник поднялся на ноги. 
79	He leaned his back against the weight of his pack where it rested upright on the stump and got his arms through the shoulder straps. 	Он прислонился спиной к своему мешку, лежащему на пне, и продел руки в ременные петли. 
80	He stood with the pack on his back on the brow of the hill looking out across the country, toward the distant river and then struck down the hillside away from the road. 	Он стоял на вершине холма с  мешком  на спине и глядел через равнину вдаль, на реку, потом свернул с дороги  и  стал спускаться прямиком по склону холма. 
81	Underfoot the ground was good walking. 	По обгорелой  земле  было  легко  идти. 
82	Two hundred yards down the fire line stopped. 	Шагах в двухстах от  склона  следы  пожара  прекращались. 
83	Then it was sweet fern, growing ankle high, walk through, and clumps of jack pines; a long undulating country with frequent rises and descents, sandy underfoot and the country alive again. 	Дальше  начинался высокий,  выше  щиколотки,  мягкий  дрок  и  сосны  небольшими   островками; волнистая равнина с песчаной почвой, с частыми подъемами и спусками, зеленая и полная жизни. 
84	Nick kept his direction by the sun. 	Ник ориентировался по солнцу. 
85	He knew where he wanted to strike the river and he kept on through the pine plain, mounting small rises to see other rises ahead of him and sometimes from the top of a rise a great solid island of pines off to his right or his left. 	Он  знал  на  реке  хорошее  местечко,  и теперь, чтобы выйти туда, пересекал равнину, поднимаясь на невысокие склоны, за  которыми  открывались  новые  склоны,  а  иногда  с   возвышения   вдруг обнаруживался справа или слева большой остров  густого  соснового  леса. 
86	He broke off some sprigs of the leathery sweet fern, and put them under his pack straps. 	Он нарвал похожего на вереск дрока и подсунул себе под ремни. 
87	The chafing crushed it and he smelled it as he walked. 	Ремни  растирали дрок, и Ник на ходу все время чувствовал его запах. 
88	He was tired and very hot, walking across the uneven, shadeless pine pram. 	Он устал, и было очень жарко идти по неровной, лишенной  тени  равнине. 
89	At any time he knew he could strike the river by turning off to his left. 	Он знал, что в любое время может выйти к реке, стоит только свернуть налево. 
90	It could not be more than a mile away. 	До реки, наверное, не больше мили. 
91	But he kept on toward the north to hit the river as far upstream as he could go in one day's walking. 	Но он продолжал идти на  север,  чтобы  к вечеру выйти к реке как можно выше по течению. 
92	For some time as he walked Nick had been in sight of one of the big islands of pine standing out above the rolling high ground he was crossing. 	Уже  давно  Ник  видел  перед  собой  большой  остров  соснового  леса, выступавший над волнистой равниной. 
93	He dipped down and then as he came slowly up to the crest of the bridge he turned and made toward the pine trees. 	Ник спустился в лощинку, а затем,  выйдя на гребень, повернул и пошел к лесу. 
94	There was no underbrush in the island of pine trees. 	В лесу не было кустарника. 
95	The trunks of the trees went straight up or slanted toward each other. The trunks were straight and brown without branches. 	Стволы поднимались одни прямо вверх,  другие немного наклонно, но все были прямые и темные, и внизу веток на них не было. 
96	The branches were high above. 	Ветки начинались высоко вверху. 
97	Some interlocked to make a solid shadow on the brown forest floor. 	Местами они переплетались, отбрасывая наземь густую тень. 
98	Around the grove of trees was a bare space. 	По краю леса шла полоса голой земли. 
99	It was brown and soft underfoot as Nick walked on it. 	Земля была темная и мягкая под ногами. 
100	This was the over-lapping of the pine needle floor, extending out beyond the width of the high branches. 	Ее покрывал  ковер  из  сосновых  игл,  выдвинувшийся  здесь  за пределы леса. 
101	The trees   had grown tall and the branches moved high, leaving in the sun this bare   space they had once covered with shadow. 	Деревья выросли, и ветки передвинулись выше, и  те  места,  на которые раньше падала от них тень, теперь оказались открытыми. 
102	Sharp at the edge of this extension of the forest floor commenced the sweet fern. 	На  небольшом расстоянии от деревьев эта  лесная  почва  сразу  кончалась,  и  дальше  шли заросли дрока. 
103	Nick slipped off his pack and lay down in the shade. 	Ник сбросил мешок и прилег в тени. 
104	He lay on his back and looked up into the pine trees. 	Он лежал на  спине  и  глядел  вверх сквозь ветки. 
105	His neck and back and the small of his back rested as he stretched. 	Он вытянулся на земле,  и  плечи,  спина  и  поясница  у  него отдыхали. 
106	The earth felt good against his back. 	Приятно было чувствовать спиной землю. 
107	He looked up at the sky, through the branches, and then shut his eyes. 	Он поглядел на  небо  между ветвями потом закрыл глаза. 
108	He opened them and looked up again. 	Потом снова открыл и поглядел  вверх. 
109	There was a wind high up in the branches. 	Высоко  в ветвях был ветер. 
110	He shut his eyes   again and went to sleep. 	Он опять закрыл глаза и заснул. 
111	Nick woke stiff and cramped. 	Ник проснулся с ломотой и болью в теле. 
112	The sun was nearly down. 	Солнце уже  почти  село. 
113	His pack was heavy and the straps painful as he lifted it on. 	Мешок показался ему тяжелым, и ремни резали плечи. 
114	He leaned over with the pack on and   picked up the leather rod-case and started out from the pine trees across the sweet fern swale, toward the river. 	Он нагнулся с мешком на  спине, поднял чехол с удочками и пошел через заросли дрока по направлению  к  реке. 
115	He knew it could not be more than a mile. 	Он знал, что до реки не больше мили. 
116	He came down a hillside covered with stumps into a meadow. 	По склону, усеянному пнями, он спустился на  луг. 
117	At the edge of the meadow flowed the river. 	За  лугом  открылась река. 
118	Nick was glad to get to the river. 	Ник был доволен, что добрался до нее. 
119	He walked upstream through the meadow. 	Он пошел лугом вдоль реки, вверх по течению. 
120	His trousers were soaked with the dew as he walked. 	Брюки у него намокли от росы. 
121	After the hot day, the dew halt come quickly and heavily. 	После жаркого дня выпала ранняя  и обильная роса. 
122	The river made no sound. 	Река не шумела. 
123	It was too fast and smooth. 	У нее было слишком ровное и быстрое  течение. 
124	At the edge of the meadow, before he mounted to a piece of high ground to make camp, Nick looked down the river at the trout rising. 	На краю луга, прежде чем искать высокого места для ночлега. Ник  остановился и посмотрел на реку. 
125	They were rising to insects come from the swamp on the other side of the stream when the sun went down. 	Форели поднимались на  поверхность  воды  в  погоне  за насекомыми, которые после захода солнца стали появляться из болота за рекой. 
126	The trout jumped out of water to take them. 	В погоне за ними форели выпрыгивали из воды. 
127	While Nick walked through the little   stretch of meadow alongside the stream, trout had jumped high out of water. 	Пока  Ник  шел  по  лугу  вдоль реки, форели то и дело выпрыгивали из воды. 
128	Now as he looked down the river, the insects must be settling on the surface, for the trout were feeding steadily all down the stream. 	Теперь  все  насекомые,  должно быть, опустились на воду, потому что форели ловили их прямо на  поверхности. 
129	As far down the long stretch as he could see, the trout were rising, making circles all down the surface of the water, as though it were starting to rain. 	Повсюду на реке, сколько мог охватить взгляд, форели поднимались из глубины, и по воде всюду шли круги, как будто начинался дождь. 
130	The ground rose, wooded and sandy, to overlook the meadow, the stretch of river and the swamp. 	Ник поднялся по склону, песчаному и лесистому, откуда  виден  был  луг, полоска реки и болото. 
131	Nick dropped his pack and rod case and looked for a level piece of ground. 	Ник сбросил мешок, положил на землю чехол с  удочками и огляделся, отыскивая ровное место. 
132	He was very hungry and he wanted to make his camp before he cooked. 	Он был очень голоден, но хотел  разбить лагерь раньше, чем приниматься за стряпню. 
133	Between two jack pines, the ground was quite level. 	Ровное место нашлось между  двумя соснами. 
134	He took the ax out of the pack and chopped out two projecting roots. 	Ник достал из мешка топор и срубил два торчавших  из  земли  корня. 
135	That leveled a piece of ground large enough to sleep on. 	Получилась ровная площадка, достаточно большая, чтобы на ней  устроиться  на ночлег. 
136	He smoothed out the sandy soil with his hand and pulled all the sweet fern bushes by their roots. 	Ник ладонями разровнял песок и повыдергал  дрок  вместе  с  корнями. 
137	His hands smelled good from the sweet fern. 	Руки стали приятно пахнуть дроком. 
138	He smoothed the uprooted earth. 	Взрытую землю он снова разровнял. 
139	He did not want anything making lumps under the blankets. 	Он  не хотел, чтобы у него были бугры в постели. 
140	When he had the ground smooth, he spread his blankets. 	Выровняв землю, он  расстелил  три одеяла. 
141	One he folded double, next to the ground. 	Одно он сложил вдвое и постелил прямо на землю. 
142	The other two he spread on top. 	Два других  постелил сверху. 
143	With the ax he slit off a bright slab of pine from one of the stumps and split it into pegs for the tent. 	От одного из пней он отколол блестящий сосновый горбыль и расщепил  его на колышки для палатки. 
144	He wanted them long and solid to hold in the ground. 	Он сделал их прочными и длинными, чтобы  они  крепко держались в земле. 
145	With the tent unpacked and spread on the ground, the pack, leaning against a jack pine, looked much smaller. 	Когда он вынул палатку и расстелил ее  на  земле,  мешок, прислоненный к сосновому стволу, стал совсем маленьким. 
146	Nick tied the rope that served the tent for a ridgepole to the trunk of one of the pine trees and pulled the tent up off the   ground with the other end of the rope and tied it to the other pine. 	К стволу одной сосны Ник  привязал  веревку,  поддерживающую  верх  палатки,  потом  натянул  ее, поддернув таким образом палатку  кверху,  и  конец  веревки  обмотал  вокруг другой сосны. 
147	The tent hung on the rope like a canvas blanket on a clothesline. 	Теперь палатка висела на веревке, как простыня, повешенная для просушки. 
148	Nick poked a pole he had cut up under the back peak of the canvas and then made it a tent by pegging out the sides. 	Шестом, который Ник вырезал еще  раньше,  он  подпер  задний  угол палатки и затем колышками закрепил бока. 
149	He pegged the sides out taut and drove the pegs deep, hitting them down into the ground with the flat of the ax until the rope loops were buried and the canvas was drum tight. 	Он  туго  натянул  края  и  глубоко вогнал колышки в землю, заколачивая их обухом  топора,  так  что  веревочные петли совсем скрылись в земле, а парусина стала тугая, как барабан. 
150	Across the open mouth of the tent Nick fixed cheesecloth to keep out mosquitoes. 	Открытую сторону палатки Ник затянул кисеей, чтобы комары не  забрались внутрь. 
151	He crawled inside under the mosquito bar with various things from the pack to put at the head of the bed under the slant of the canvas. 	Захватив из мешка кое-какие вещи, которые можно  было  положить  под изголовье. Ник  приподнял  кисею  и  заполз  в  палатку. 
152	Inside the tent the light came through the brown canvas. 	Сквозь  коричневую парусину в палатку проникал свет. 
153	It smelled pleasantly of canvas. 	Приятно пахло парусиной. 
154	Already there was something mysterious and homelike. 	В  палатке  было таинственно и уютно. 
155	Nick was happy as he crawled inside the tent. 	Ник почувствовал  себя  счастливым,  когда  забрался  в палатку. 
156	He had not been unhappy all day. 	Он и весь день не чувствовал себя несчастным. 
157	This was different though. 	Но сейчас было иначе. 
158	Now things were done. 	Теперь все было сделано. 
159	There had been this to do. 	Днем вот это - устройство лагеря - было впереди. 
160	Now it was done. 	А теперь это сделано. 
161	It had been a hard trip. 	Переход был тяжелый. 
162	He was very tired. 	Он очень устал. 
163	That was done. 	И он все сделал. 
164	He had made his camp. 	Он разбил палатку. 
165	He was settled. 	Он устроился. 
166	Nothing could touch him. 	Теперь ему  ничего  не  страшно. 
167	It was a good   place to camp. 	Это  хорошее место для стоянки. 
168	He was there, in the good place. 	И он нашел это хорошее место. 
169	He was in his home where he had made it. 	Он теперь  был  у  себя,  в доме, который сам себе сделал, на том  месте,  которое  сам  выбрал. 
170	Now he was hungry. 	Теперь можно было поесть. 
171	He came out, crawling under the cheesecloth. 	Он выполз из палатки, приподняв кисею. 
172	It was quite dark outside. 	В лесу уже стемнело. 
173	It was lighter in the tent. 	В  палатке было светлей. 
174	Nick went over to the pack and found, with his fingers, a long nail in a paper sack of nails, in the bottom of the pack. 	Ник подошел к мешку, ощупью отыскал бумажный пакет с гвоздями и со  дна пакета достал длинный  гвоздь. 
175	He drove it into the pine tree, holding it close and hitting it gently with the flat of the ax. 	Он  вбил  его  в  ствол  сосны,  придерживая пальцами и тихонько ударяя обухом топора. 
176	He hung the pack up on the nail. 	На  гвоздь  он  повесил  мешок. 
177	All his supplies were in the pack. 	В мешке  были  все  его  припасы. 
178	They were off the ground and sheltered now. 	Теперь  они  подвешены  высоко  и  будут  в сохранности. 
179	Nick was hungry. 	Ник был голоден. 
180	He did not believe he had ever been hungrier. 	Ему казалось, что никогда в  жизни  он  не  бывал  так голоден. 
181	He opened and emptied a can at pork and beans and a can of spaghetti into the frying pan. 	Он открыл две банки с консервами  -  одну  со  свининой  и  бобами, другую с макаронами - и выложил все это на сковородку. 
182	"""I've got a right to eat this kind of stuff, if I'm willing to carry it,"" Nick said. "	- Я имею право это есть, раз притащил на себе,- сказал Ник. 
183	His voice sounded strange in the darkening woods. 	Голос  его странно прозвучал среди леса, в сгущающейся темноте. 
184	He did not speak again. 	Больше  он  не  говорил вслух. 
185	He started a fire with some chunks of pine he got with the ax from a stump. 	Он развел костер из сосновых щепок, которые отколол топором от пня. 
186	Over the fire he stuck a wire grill, pushing the tour legs down into the ground with his boot. 	Над костром он поставил жаровню, каблуком заколотив в землю все четыре ножки. 
187	Nick put the frying pan and a can of spaghetti on the grill over the flames. 	На решетку над огнем он поставил сковороду. 
188	He was hungrier. 	Ему  еще  больше  захотелось  есть. 
189	The beans and spaghetti warmed. 	Бобы и макароны разогрелись. 
190	Nick stirred them and mixed them together. 	Ник перемешал их. 
191	They began to bubble, making little bubbles   that rose with difficulty to the surface. 	Они начинали кипеть,  на  них появлялись  маленькие  пузырьки,  с  трудом  поднимавшиеся  на  поверхность. 
192	There was a good smell. 	Кушанье приятно запахло. 
193	Nick got out a bottle of tomato ketchup and cut four slices of bread. 	Ник достал бутылку  с  томатным  соусом  и  отрезал четыре ломтика хлеба. 
194	The little bubbles were coming faster now. 	Пузырьки вскакивали все чаще. 
195	Nick sat down beside the fire and lifted the frying pan off. 	Ник уселся возле  костра и снял с огня сковородку. 
196	He poured about half the contents out into the tin plate. 	Половину кушанья он вылил  на  оловянную  тарелку. 
197	It spread slowly on the plate. 	Оно медленно разлилось по тарелке. 
198	Nick knew it was too hot. 	Ник знал, что оно еще слишком горячее. 
199	He poured on some tomato   ketchup. 	Он подлил на тарелку немного томатного соуса. 
200	He knew the beans and spaghetti were still too hot. 	Он знал, что бобы  и  макароны  и сейчас еще слишком горячие. 
201	He looked at the fire, then at the tent; he was not going to spoil it all by burning his tongue. 	Он поглядел на огонь, потом на палатку; он вовсе не намеревался обжигать язык и портить себе все  удовольствие. 
202	For years he had never enjoyed fried bananas because he had never been able to wait for them to cool. 	Он  никогда, например, не мог с удовольствием поесть жареных бананов, потому что  у  него не  хватало  терпенья  дождаться,  пока  они  остынут. 
203	His tongue was very sensitive. 	Язык  у  него  очень чувствителен к горячему. 
204	He was very hungry. 	Ник был очень голоден. 
205	Across the river in the swamp, in the almost dark, he saw a mist rising. 	Он увидел, что за рекой, над болотом, где уже почти стемнело, поднимается туман. 
206	He looked at the tent once more. 	Он  опять  поглядел  на палатку. 
207	All right. 	Ну, теперь можно. 
208	He took a full spoonful from the plate. 	Он зачерпнул ложкой с тарелки. 
209	"""Chrise,"" Nick said, ""Geezus Chrise,"" he said happily. "	- Ах, черт! - сказал Ник.- Ах, черт побери! - сказал он с наслаждением. 
210	He ate the whole plateful before he remembered the bread. 	Он съел полную тарелку и даже не вспомнил о  хлебе. 
211	Nick finished the second plateful with the bread, mopping the plate shiny. 	Вторую  порцию  он съел с хлебом и дочиста вытер коркой тарелку. 
212	He had not eaten   since a cup of coffee and a ham sandwich in the station restaurant at St. Ignace. 	С самого утра он ничего не ел, кроме кофе и сандвича с ветчиной на вокзале в Сент-Игнесе. 
213	It had been a very fine experience. 	Все  вместе  было очень приятно. 
214	He had been that hungry before, but had not been able to stand it. 	Замечательное ощущение. Ему и раньше случалось  бывать  очень голодным, но тогда не удавалось утолить голод. 
215	He could have made camp hours before if he had wanted to. 	Он мог бы уже  давно  разбить лагерь, если бы захотел. 
216	There were plenty of good places to camp on the river. 	На реке было сколько угодно хороших  мест. 
217	But this was good. 	Но  так лучше. 
218	Nick tucked two big chips of pine under the grill. 	Ник подбросил в  костер  две  большие  сосновые  щепки. 
219	The fire flared up. 	Огонь  запылал сильнее. 
220	He had forgotten to get water for the coffee. 	Ник вспомнил, что не принес воды  для  кофе. 
221	Out of the pack he got a folding canvas bucket and walked down the hill, across the edge of the meadow, to the stream. 	Он  достал  из  мешка брезентовое ведро и по склону холма, а потом краем луга спустился к реке. 
222	The other bank was in the white mist. 	На том берегу лежал белый туман. 
223	The grass was wet and cold as he knelt on the bank and dipped the canvas bucket into the stream. 	Трава была мокрая  и  холодная. Ник  стал  на колени на берегу и забросил ведро в воду. 
224	It bellied and pulled held in the current. 	Оно расправилось в воде  и  крепко натянуло веревку. 
225	The water was ice cold. 	Вода была ледяная. 
226	Nick rinsed the bucket and carried it full up to the camp. 	Ник сполоснул ведро,  наполнил  его  до краев и понес в лагерь. 
227	Up away from the stream it was not so cold. 	Повыше над рекой было не так холодно. 
228	Nick drove another big nail and hung up the bucket full of water. 	Ник вбил в дерево еще один большой гвоздь и подвесил ведро с водой. 
229	He dipped the coffee pot half full, put some more chips under the grill onto the fire and put the pot oil. 	Он до половины наполнил кофейник, подбросил щепок в костер и поставил  кофейник на решетку. 
230	He could not remember which way he made coffee. 	Он не мог припомнить, как он раньше варил кофе. 
231	He could remember an argument about it with Hopkins, but not which side he had   taken. 	Помнил  только, что однажды поспорил из-за этого с Хопкинсом, но позабыл,  какой  способ  он тогда защищал. 
232	He decided to bring it to a boil. 	Он решил вскипятить кофе. 
233	He remembered now that was   Hopkins's way. 	И тут же вспомнил, что это как  раз и есть способ Хопкинса. 
234	He had once argued about everything with Hopkins. 	Когда-то они готовы были спорить обо всем на  свете. 
235	While he waited for the coffee to boil, he opened a small can of apricots. 	Поджидая, пока  кофе  закипит,  он  открыл  небольшую  банку  с  абрикосовым компотом. 
236	He liked to open cans. 	Ему нравилось открывать банки. 
237	He emptied the can of apricots out into a tin cup. 	Он  опорожнил  банку  в  оловянную чашку. 
238	While he watched the coffee on the fire, he drank the juice syrup of the apricots, carefully at first to keep from spilling, then meditatively, sucking the apricots down. 	Поглядывая на кофейник, Ник  сначала  выпил  абрикосовый  сок,  очень осторожно, стараясь не пролить, а потом неторопливо стал подбирать уже самые фрукты. 
