	en	ru
18	Even things that are true can be proved. 	Доказать  можно  даже неоспоримые истины. 
19	No artist has ethical sympathies. 	Художник   не   моралист. 
20	An ethical sympathy in an artist is an unpardonable mannerism of style. 	Подобная   склонность   художника   рождает непростительную манерность стиля. 
21	No artist is ever morbid. The artist can express everything. 	Не   приписывайте   художнику   нездоровых   тенденций:  ему  дозволено изображать все. 
22	Thought and language are to the artist instruments of an art. 	Мысль и Слово для художника -- средства Искусства. 
23	Vice and virtue are to the artist materials for an art. 	Порок и Добродетель -- материал для его творчества. 
24	From the point of view of form, the type of all the arts is the art of the musician. 	Если говорить о форме, -- прообразом всех искусств  является  искусство музыканта. 
25	From the point of view of feeling, the actor's craft is the type. 	Если говорить о чувстве -- искусство актера. 
26	All art is at once surface and symbol. 	Во всяком искусстве есть то, что лежит на поверхности, и символ. 
27	Those who go beneath the surface do so at their peril. 	Кто пытается проникнуть глубже поверхности, тот идет на риск. 
28	Those who read the symbol do so at their peril. 	И кто раскрывает символ, идет на риск. 
29	It is the spectator, and not life, that art really mirrors. 	В   сущности,  Искусство  --  зеркало,  отражающее  того,  кто  в  него смотрится, а вовсе не жизнь. 
30	Diversity of opinion about a work of art shows that the work is new, complex, and vital. 	Если произведение искусства вызывает споры, -- значит, в нем есть нечто новое, сложное и значительное. 
31	When critics disagree the artist is in accord with himself. 	Пусть критики расходятся во мнениях, -- художник остается верен себе. 
32	We can forgive a man for making a useful thing as long as he does not admire it. 	Можно простить человеку, который делает нечто полезное, если только  он этим  не  восторгается. 
33	The only excuse for making a useless thing is that one admires it intensely. 	Тому  же,  кто  создает  бесполезное,  единственным оправданием служит лишь страстная любовь к своему творению. 
34	All art is quite useless. 	Всякое искусство совершенно бесполезно. 
35	Oscar Wilde. 	Оскар Уайльд 
36	THE PICTURE OF DORIAN GRAY CHAPTER I 	ГЛАВА I 
37	The studio was filled with the rich odour of roses, and when the light summer wind stirred amidst the trees of the garden, there came through the open door the heavy scent of the lilac, or the more delicate perfume of the pink-flowering thorn. 	Густой аромат  роз  наполнял  мастерскую  художника,  а  когда  в  саду поднимался  летний ветерок, он, влетая в открытую дверь, приносил с собой то пьянящий запах сирени, то нежное благоухание алых цветов боярышника. 
38	From the corner of the divan of Persian saddlebags on which he was lying, smoking, as was his custom, innumerable cigarettes, Lord Henry Wotton could just catch the gleam of the honey-sweet and honey-coloured blossoms of a laburnum, whose tremulous branches seemed hardly able to bear the burden of a beauty so flame-like as theirs; and now and then the fantastic shadows of birds in flight flitted across the long tussore-silk curtains that were stretched in front of the huge window, producing a kind of momentary Japanese effect, and making him think of those pallid jade-faced painters of Tokio who, through the medium of an art that is necessarily immobile, seek to convey the sense of swiftness and motion. 	С покрытого персидскими чепраками дивана, на котором лежал  лорд  Генри Уоттон,  куря,  как  всегда, одну за другой бесчисленные папиросы, был виден только куст ракитника -- его золотые и душистые, как мед, цветы жарко пылали на солнце, а трепещущие ветви,  казалось,  едва  выдерживали  тяжесть  этого сверкающего   великолепия;   по   временам  на  длинных  шелковых  занавесях громадного окна мелькали причудливые тени пролетавших мимо птиц, создавая на миг подобие японских рисунков, -- и тогда  лорд  Генри  думал  о  желтолицых художниках далекого Токио, стремившихся передать движение и порыв средствами искусства,   по   природе   своей   статичного. 
39	The sullen murmur of the bees shouldering their way through the long unmown grass, or circling with monotonous insistence round the dusty gilt horns of the straggling woodbine, seemed to make the stillness more oppressive. 	Сердитое   жужжание  пчел, пробиравшихся в нескошенной  высокой  траве  или  однообразно  и  настойчиво круживших  над осыпанной золотой пылью кудрявой жимолостью, казалось, делало тишину еще более гнетущей. 
40	The dim roar of London was like the bourdon note of a distant organ. 	Глухой шум Лондона доносился  сюда,  как  гудение далекого органа. 
41	In the centre of the room, clamped to an upright easel, stood the full-length portrait of a young man of extraordinary personal beauty, and in front of it, some little distance away, was sitting the artist himself, Basil Hallward, whose sudden disappearance some years ago caused, at the time, such public excitement, and gave rise to so many strange conjectures. 	Посреди   комнаты   стоял   на   мольберте  портрет  молодого  человека необыкновенной  красоты,  а  перед  мольбертом,  немного  поодаль,  сидел  и художник, тот самый Бэзил Холлуорд, чье внезапное исчезновение несколько лет назад   так   взволновало   лондонское  общество  и  вызвало  столько  самых фантастических предположений. 
42	As the painter looked at the gracious and comely form he had so skilfully mirrored in his art, a smile of pleasure passed across his face, and seemed about to linger there. 	Художник смотрел на прекрасного юношу, с таким искусством отображенного им на портрете, и довольная улыбка не  сходила  с  его  лица. 
43	But he suddenly started up, and, closing his eyes, placed his fingers upon the lids, as though he sought to imprison within his brain some curious dream from which he feared he might awake. 	Но  вдруг  он вскочил  и,  закрыв  глаза,  прижал  пальцы к векам, словно желая удержать в памяти какой-то удивительный сон и боясь проснуться. 
44	"""It is your best work, Basil, the best thing you have ever done,"" said Lord Henry, languidly. ""You must certainly send it next year to the Grosvenor. "	-- Это лучшая твоя работа, Бэзил,  лучшее  из  всего  того,  что  тобой написано,  --  лениво  промолвил  лорд  Генри.Непременно надо в будущем году послать ее на выставку в Гровенор. 
45	The Academy is too large and too vulgar. 	В Академию  не  стоит:  Академия  слишком обширна  и общедоступна. 
46	Whenever I have gone there, there have been either so many people that I have not been able to see the pictures, which was dreadful, or so many pictures that I have not been able to see the people, which was worse. 	Когда ни придешь, встречаешь там столько людей, что не видишь картин, или столько  картин,  что  не  удается  людей  посмотреть. Первое  очень неприятно, второе еще хуже. 
47	"The Grosvenor is really the only place."" "	Нет, единственное подходящее место -- это Гровенор. 
48	"""I don't think I shall send it anywhere,"" he answered, tossing his head back in that odd way that used to make his friends laugh at him at Oxford. ""No: I won't send it anywhere."" "	-- А я вообще  не  собираюсь  выставлять  этот  портрет,  --  отозвался художник,  откинув  голову,  по  своей  характерной  привычке,  над которой, бывало, трунили его товарищи в Оксфордском университете.-- Нет, никуда я его не пошлю. 
49	Lord Henry elevated his eyebrows, and looked at him in amazement through the thin blue wreaths of smoke that curled up in such fanciful whorls from his heavy opium-tainted cigarette. 	Удивленно подняв брови, лорд Генри посмотрел на Бэзила  сквозь  голубой дым,   причудливыми   кольцами  поднимавшийся  от  его  пропитанной  опиумом папиросы. 
50	"""Not send it anywhere? "	-- Никуда не пошлешь? 
51	My dear fellow, why? 	Это почему же? 
52	Have you any reason? 	По какой такой причине, мой милый? 
53	What odd chaps you painters are! 	Чудаки, право, эти художники! 
54	You do anything in the world to gain a reputation. As soon as you have one, you seem to want to throw it away. 	Из кожи лезут, чтобы добиться  известности,  а когда  слава  приходит,  они  как  будто  тяготятся  ею. 
55	It is silly of you, for there is only one thing in the world worse than being talked about, and that is not being talked about. 	Как это глупо! Если неприятно, когда о тебе много говорят, то еще хуже, когда о тебе  совсем  не говорят. 
56	"A portrait like this would set you far above all the young men in England, and make the old men quite jealous, if old men are ever capable of any emotion."" "	Этот  портрет  вознес  бы  тебя,  Бэзил,  много  выше всех молодых художников Англии, а старым внушил бы сильную зависть, если  старики  вообще еще способны испытывать какие-либо чувства. 
57	"""I know you will laugh at me,"" he replied, ""but I really can't exhibit it. "	--  Знаю,  ты будешь надо мною смеяться, -- возразил художник, -- но я, право, не могу выставить напоказ этот портрет... 
58	"I have put too much of myself into it."" "	Я  вложил  в  него  слишком много самого себя. 
59	Lord Henry stretched himself out on the divan and laughed. 	Лорд Генри расхохотался, поудобнее устраиваясь на диване. 
60	"""Yes, I knew you would; but it is quite true, all the same."" "	--  Ну  вот, я так и знал, что тебе это покажется смешным. Тем не менее это истинная правда. 
61	"""Too much of yourself in it! "	-- Слишком много самого себя? 
62	Upon my word, Basil, I didn't know you were so vain; and I really can't see any resemblance between you, with your rugged strong face and your coal-black hair, and this young Adonis, who looks as if he was made out of ivory and rose-leaves. 	Ей-богу, Бэзил, я не  подозревал  в  тебе такого   самомнения. Не  вижу  ни  малейшего  сходства  между  тобой,  мой черноволосый, суроволицый друг, и этим юным Адонисом,  словно  созданным  из слоновой  кости и розовых лепестков. 
63	Why, my dear Basil, he is a Narcissus, and you—well, of course you have an intellectual expression, and all that. 	Пойми, Бэзил, он -- Нарцисс, а ты... Ну конечно, лпцо у тебя одухотворенное  и  все  такое. 
64	But beauty, real beauty, ends where an intellectual expression begins. 	Но  красота,  подлинная красота,  исчезает  там,  где  появляется  одухотворенность. 
65	Intellect is in itself a mode of exaggeration, and destroys the harmony of any face. 	Высоко развитый интеллект уже сам по себе некоторая аномалия, он нарушает гармонию лица. 
66	The moment one sits down to think, one becomes all nose, or all forehead, or something horrid. 	Как только человек начнет мыслить, у него  непропорционально  вытягивается  нос, или  увеличивается  лоб,  или что-нибудь другое портит его лицо. 
67	Look at the successful men in any of the learned professions. How perfectly hideous they are! 	Посмотри на выдающихся деятелей любой ученой профессии -- как они  уродливы! 
68	Except, of course, in the Church. But then in the Church they don't think. 	Исключение составляют,  конечно,  наши  духовные  пастыри,  -- но эти ведь не утруждают своих мозгов. 
69	A bishop keeps on saying at the age of eighty what he was told to say when he was a boy of eighteen, and as a natural consequence he always looks absolutely delightful. 	Епископ в восемьдесят лет  продолжает  твердить  то,  что  ему внушали, когда он был восемнадцатилетним юнцом, -- естественно, что лицо его сохраняет  красоту  и  благообразие. 
70	Your mysterious young friend, whose name you have never told me, but whose picture really fascinates me, never thinks. 	Судя  по  портрету,  твой таинственный молодой приятель, чье имя ты упорно  не  хочешь  назвать,  очарователен,  -- значит,  он  никогда  ни  о  чем  не  думает. 
71	I feel quite sure of that. 	Я  в этом совершенно убежден. 
72	He is some brainless, beautiful creature, who should be always here in winter when we have no flowers to look at, and always here in summer when we want something to chill our intelligence. 	Наверное,  он  --  безмозглое  и  прелестное  божье  создание,  которое  нам следовало  бы  всегда  иметь  перед собой: зимой, когда нет цветов, -- чтобы радовать глаза, а летом -- чтобы освежать разгоряченный мозг. 
73	"Don't flatter yourself, Basil: you are not in the least like him."" "	Нет, Бэзил, не льсти себе: ты ничуть на него не похож. 
74	"""You don't understand me, Harry,"" answered the artist. ""Of course I am not like him. "	-- Ты меня не понял, Гарри, --  сказал  художник.--  Разумеется,  между мною  и  этим мальчиком нет никакого сходства. 
75	I know that perfectly well. 	Я это отлично знаю. 
76	Indeed, I should be sorry to look like him. 	Да я бы и не хотел быть таким, как он. 
77	You shrug your shoulders? 	Ты пожимаешь плечами, не веришь? 
78	I am telling you the truth. 	А между тем  я говорю  вполне  искренне. 
79	There is a fatality about all physical and intellectual distinction, the sort of fatality that seems to dog through history the faltering steps of kings. 	В судьбе людей, физически или духовно совершенных, есть что-то роковое -- точно такой же рок на  протяжении  всей  истории  как будто   направлял   неверные  шаги  королей. 
80	It is better not to be different from one's fellows. 	Гораздо  безопаснее  ничем  не отличаться от других. 
81	The ugly and the stupid have the best of it in this world. 	В этом мире всегда остаются в барыше глупцы  и  уроды. 
82	They can sit at their ease and gape at the play. 	Они  могут  сидеть  спокойно  и смотреть на борьбу других. 
83	If they know nothing of victory, they are at least spared the knowledge of defeat. 	Им не дано узнать торжество побед, но зато они избавлены от горечи поражений. 
84	They live as we all should live, undisturbed, indifferent, and without disquiet. 	Они  живут  так, как  следовало  бы  жить всем нам, -- без всяких треволнений, безмятежно, ко всему равнодушные. 
85	They neither bring ruin upon others, nor ever receive it from alien hands. 	Они никого не губят и сами не гибнут от вражеской руки... 
86	"Your rank and wealth, Harry; my brains, such as they are—my art, whatever it may be worth; Dorian Gray's good looks—we shall all suffer for what the gods have given us, suffer terribly."" "	Ты знатен и богат, Гарри, у меня есть интеллект и талант, как бы он  ни  был мал,  у  Дориана Грея -- его красота. И за все эти дары богов мы расплатимся когда-нибудь , заплатим тяжкими страданиями. 
87	"""Dorian Gray? "	-- Дориана Грея? 
88	"Is that his name?"" asked Lord Henry, walking across the studio towards Basil Hallward. "	Ага, значит, вот как его зовут? -- спросил лорд Генри, подходя к Холлуорду. 
89	"""Yes, that is his name. "	-- Да. 
90	"I didn't intend to tell it to you."" "	Я не хотел называть его имя... 
91	"""But why not?"" "	-- Но почему же? 
92	"""Oh, I can't explain. "	-- Как тебе объяснить... 
93	When I like people immensely I never tell their names to anyone. 	Когда я очень люблю кого-нибудь  ,  я  никогда никому  не  называю  его  имени. 
94	It is like surrendering a part of them. 	Это  все  равно что отдать другим какую-то частицу дорогого тебе человека. 
95	I have grown to love secrecy. 	И знаешь -- я  стал  скрытен,  мне  нравится иметь  от людей тайны. 
96	It seems to be the one thing that can make modern life mysterious or marvellous to us. 	Это, пожалуй, единственное, что может сделать для нас современную жизнь увлекательной и загадочной. 
97	The commonest thing is delightful if one only hides it. 	Самая  обыкновенная  безделица приобретает удивительный интерес, как только начинаешь скрывать ее от людей. 
98	When I leave town now I never tell my people where I am going. 	Уезжая из Лондона, я теперь никогда не говорю своим родственникам, куда еду. 
99	If I did, I would lose all my pleasure. 	Скажи я им -- и все удовольствие пропадет. 
100	It is a silly habit, I daresay, but somehow it seems to bring a great deal of romance into one's life. 	Это смешная прихоть, согласен, но она  каким-то  образом  вносит  в  мою  жизнь  изрядную  долю романтики. 
101	"I suppose you think me awfully foolish about it?"" "	Ты, конечно, скажешь, что это ужасно глупо? 
102	"""Not at all,"" answered Lord Henry, ""not at all, my dear Basil. "	-- Нисколько, -- возразил лорд Генри, -- Нисколько, дорогой  Бэзил! 
103	You seem to forget that I am married, and the one charm of marriage is that it makes a life of deception absolutely necessary for both parties. 	Ты забываешь,  что  я  человек женатый, а в том и состоит единственная прелесть брака, что обеим сторонам неизбежно приходится изощряться во лжи. 
104	I never know where my wife is, and my wife never knows what I am doing. 	Я  никогда не  знаю, где моя жена, и моя жена не знает, чем занят я. 
105	When we meet—we do meet occasionally, when we dine out together, or go down to the Duke's—we tell each other the most absurd stories with the most serious faces. 	При встречах, -- а мы с ней иногда встречаемся, когда вместе обедаем  в  гостях  или  бываем  с визитом  у  герцога,  --  мы с самым серьезным видом рассказываем друг другу всякие небылицы. 
106	My wife is very good at it—much better, in fact, than I am. 	Жена делает это  гораздо  лучше,  чем  я. 
107	She never gets confused over her dates, and I always do. 	Она  никогда  не запутается,  а со мной это бывает постоянно. 
108	But when she does find me out, she makes no row at all. 	Впрочем, если ей случается меня уличить, она не сердится и  не  устраивает  сцен. 
109	"I sometimes wish she would; but she merely laughs at me."" "	Иной  раз  мне  это  даже досадно. Но она только подшучивает надо мной. 
110	"""I hate the way you talk about your married life, Harry,"" said Basil Hallward, strolling towards the door that led into the garden. ""I believe that you are really a very good husband, but that you are thoroughly ashamed of your own virtues. "	--  Терпеть  не  могу,  когда ты в таком тоне говоришь о своей семейной жизни, Гарри, -- сказал Бэзил Холлуорд, подходя к двери в сад.--  Я  уверен, что  на  самом  деле  ты  прекрасный  муж,  но  стыдишься своей добродетели. 
111	You are an extraordinary fellow. 	Удивительный ты человек! 
112	You never say a moral thing, and you never do a wrong thing. 	Никогда  не  говоришь  ничего  нравственного  --  и никогда не делаешь ничего безнравственного. 
113	"Your cynicism is simply a pose."" "	Твой цинизм -- только поза. 
114	"""Being natural is simply a pose, and the most irritating pose I know,"" cried Lord Henry, laughing; and the two young men went out into the garden together, and ensconced themselves on a long bamboo seat that stood in the shade of a tall laurel bush. "	--  Знаю,  что быть естественным -- это поза, и самая ненавистная людям поза! -- воскликнул лорд Генри со смехом. Молодые люди вышли в сад и уселись на бамбуковой скамье в тени высокого лаврового куста. 
115	The sunlight slipped over the polished leaves. 	Солнечные  зайчики  скользили  по  его  блестящим,  словно лакированным листьям. 
116	In the grass, white daisies were tremulous. 	В траве тихонько покачивались белые маргаритки. 
117	After a pause, Lord Henry pulled out his watch. 	Некоторое время хозяин и гость сидели молча. Потом лорд Генри посмотрел на часы. 
118	"""I am afraid I must be going, Basil,"" he murmured, ""and before I go, I insist on your answering a question I put to you some time ago."" "	--  Ну,  к сожалению, мне пора, Бэзил, -- сказал он.-- Но раньше, чем я уйду, ты должен ответить мне на вопрос, который я задал тебе. 
119	"""What is that?"" said the painter, keeping his eyes fixed on the ground. "	-- Какой вопрос? -- спросил художник, не поднимая глаз. 
120	"""You know quite well."" "	-- Ты отлично знаешь какой. 
121	"""I do not, Harry."" "	-- Нет, Гарри, не знаю. 
122	"""Well, I will tell you what it is. "	-- Хорошо, я тебе напомню. 
123	I want you to explain to me why you won't exhibit Dorian Gray's picture. 	Объясни,  пожалуйста,  почему  ты  решил  не посылать на выставку портрет Дориана Грея. 
124	"I want the real reason."" "	Я хочу знать правду. 
125	"""I told you the real reason."" "	-- Я и сказал тебе правду. 
126	"""No, you did not. "	--  Нет. 
127	You said it was because there was too much of yourself in it. 	Ты  сказал, что в этом портрете слишком много тебя самого. 
128	"Now, that is childish."" "	Но ведь это же ребячество! 
129	"""Harry,"" said Basil Hallward, looking him straight in the face, ""every portrait that is painted with feeling is a portrait of the artist, not of the sitter. The sitter is merely the accident, the occasion. "	-- Пойми, Гарри.-- Холлуорд посмотрел в  глаза  лорду  Генри.--  Всякий портрет, написанный с любовью, -- это, в сущности, портрет самого художника, а  не  того,  кто ему позировал. 
130	It is not he who is revealed by the painter; it is rather the painter who, on the coloured canvas, reveals himself. 	Не его, а самого себя раскрывает на полотне художник. 
131	"The reason I will not exhibit this picture is that I am afraid that I have shown in it the secret of my own soul."" "	И я боюсь, что портрет выдаст тайну моей души. Потому  и  не  хочу его выставлять. 
132	Lord Henry laughed. 	Лорд Генри расхохотался. 
133	"""And what is that?"" he asked. "	-- И что же это за тайна? -- спросил он. 
134	"""I will tell you,"" said Hallward; but an expression of perplexity came over his face. "	-- Так и быть, расскажу тебе, -- начал Холлуорд как-то смущенно. 
135	"""I am all expectation, Basil,"" continued his companion, glancing at him. "	--  Нус? Я  сгораю  от  нетерпения,  Бэзил,  --  настаивал лорд Генри, поглядывая на него. 
136	"""Oh, there is really very little to tell, Harry,"" answered the painter; ""and I am afraid you will hardly understand it. "	-- Да говорить-то тут почти нечего, Гарри... И вряд ли ты меня поймешь. 
137	"Perhaps you will hardly believe it."" "	Пожалуй, даже не поверишь. 
138	Lord Henry smiled, and, leaning down, plucked a pink-petalled daisy from the grass, and examined it. 	Лорд Генри только усмехнулся в  ответ  и,  наклонясь,  сорвал  в  траве розовую маргаритку. 
139	"""I am quite sure I shall understand it,"" he replied, gazing intently at the little golden white-feathered disk, ""and as for believing things, I can believe anything, provided that it is quite incredible."" "	--  Я  совершенно  уверен,  что  пойму,  --  отозвался  он, внимательно разглядывая золотистый  с  белой  опушкой  пестик  цветка.--  А  поверить  я способен во что угодно, и тем охотнее, чем оно невероятнее. 
140	The wind shook some blossoms from the trees, and the heavy lilac-blooms, with their clustering stars, moved to and fro in the languid air. 	Налетевший ветерок стряхнул несколько цветков с деревьев; тяжелые кисти сирени,  словно  сотканные  из  звездочек, медленно закачались в разнеженной зноем сонной тишине. 
141	A grasshopper began to chirrup by the wall, and like a blue thread a long thin dragon-fly floated past on its brown gauze wings. 	У стены  трещал  кузнечик. Длинной  голубой  нитью  на прозрачных  коричневых  крылышках  промелькнула  в воздухе стрекоза... 
142	Lord Henry felt as if he could hear Basil Hallward's heart beating, and wondered what was coming. 	Лорду Генри казалось, что он слышит, как  стучит  сердце  в  груди  Бэзила,  и  он пытался угадать, что будет дальше. 
143	"""The story is simply this,"" said the painter after some time. ""Two months ago I went to a crush at Lady Brandon's. "	--  Ну, так вот...-- заговорил художник, немного помолчав.-- Месяца два назад  мне  пришлось  быть  на  рауте  у  леди  Брэндон. 
144	You know we poor artists have to show ourselves in society from time to time, just to remind the public that we are not savages. 	Ведь  нам,  бедным художникам,  следует  время  от  времени  появляться в обществе, хотя бы для того, чтобы показать людям, что мы не дикари. 
145	With an evening coat and a white tie, as you told me once, anybody, even a stockbroker, can gain a reputation for being civilised. 	Помню твои слова, что во фраке и  белом  галстуке  кто  угодно,  даже  биржевой  маклер,  может  сойти   за цивилизованного человека. 
146	Well, after I had been in the room about ten minutes, talking to huge over-dressed dowagers and tedious Academicians, I suddenly became conscious that someone was looking at me. 	В гостиной леди Брэндон я минут десять беседовал с разряженными в пух и прах знатными  вдовами  и  с  нудными академиками, как вдруг почувствовал на себе чей-то взгляд. 
147	I turned halfway round, and saw Dorian Gray for the first time. 	Я оглянулся и тут-то в первый раз увидел  Дориана  Грея. 
148	When our eyes met, I felt that I was growing pale. 	Глаза  наши встретились, и я почувствовал, что бледнею. 
149	A curious sensation of terror came over me. I knew that I had come face to face with someone whose mere personality was so fascinating that, if I allowed it to do so, it would absorb my whole nature, my whole soul, my very art itself. 	Меня охватил какойто инстинктивный страх, и я понял: передо мной человек  настолько  обаятельный, что,  если  я  поддамся его обаянию, он поглотит меня всего, мою душу и даже мое искусство. 
150	I did not want any external influence in my life. 	А я не хотел никаких посторонних влияний  в  моей  жизни. 
151	You know yourself, Harry, how independent I am by nature. 	Ты знаешь,  Генри,  какой  у  меня  независимый характер. 
152	I have always been my own master; had at least always been so, till I met Dorian Gray. 	Я всегда был сам себе хозяин... во всяком случае, до встречи с Дорианом  Греем. 
153	Then—— but I don't know how to explain it to you. 	Ну  а  тут...  не знаю,  как  и объяснить тебе... 
154	Something seemed to tell me that I was on the verge of a terrible crisis in my life. 	Внутренний голос говорил мне, что я накануне страшного перелома в жизни. 
155	I had a strange feeling that Fate had in store for me exquisite joys and exquisite sorrows. 	Я смутно предчувствовал, что судьба готовит  мне необычайные  радости и столь же изощренные мучения. 
156	I grew afraid, and turned to quit the room. 	Мне стало жутко, и я уже шагнул было к двери, решив уйти. 
157	It was not conscience that made me do so; it was a sort of cowardice. 	Сделал  я  это  почти  бессознательно,  из какой-то  трусости. 
158	"I take no credit to myself for trying to escape."" "	Конечно, попытка сбежать не делает мне чести. По совести говоря... 
159	"""Conscience and cowardice are really the same things, Basil. "	-- Совесть и трусость, в сущности, одно и то же,  Бэзил. 
160	"Conscience is the trade-name of the firm. That is all."" "	"""Совесть""  -- официальное название трусости, вот и все. "
161	"""I don't believe that, Harry, and I don't believe you do either. "	--  Не верю я этому, Гарри, да и ты, мне думается, не веришь... 
162	However, whatever was my motive—and it may have been pride, for I used to be very proud—I certainly struggled to the door. 	Словом, не знаю, из каких побуждений, -- быть может, из гордости, так  как  я  очень горд,  --  я  стал  пробираться  к  выходу. 
163	There, of course, I stumbled against Lady Brandon. 	Однако  у  двери меня, конечно, перехватила леди Брэндон. 
164	'You are not going to run away so soon, Mr. Hallward?' she screamed out. 	"""Уж не намерены ли вы  сбежать  так  рано,  мистер Холлуорд?"" -- закричала она. "
165	"You know her curiously shrill voice?"" "	Знаешь, какой у нее пронзительный голос! 
166	"""Yes; she is a peacock in everything but beauty,"" said Lord Henry, pulling the daisy to bits with his long, nervous fingers. "	--  Еще  бы! Она  --  настоящий  павлин,  только  без  его красоты, -- подхватил лорд Генри, разрывая маргаритку длинными нервными пальцами. 
167	"""I could not get rid of her. "	-- Мне не удалось от нее отделаться. 
168	She brought me up to Royalties, and people with Stars and Garters, and elderly ladles with gigantic tiaras and parrot noses. 	Она  представила  меня  высочайшим особам,  потом  разным  сановникам  в  звездах и орденах Подвязки и каким-то старым  дамам  в  огромных  диадемах  и  с  крючковатыми  носами. 
169	She spoke of me as her dearest friend. I had only met her once before, but she took it into her head to lionise me. 	Всем  она рекомендовала  меня  как своего лучшего друга, хотя видела меня второй раз в жизни. Видно, она забрала себе в  голову  включить  меня  в  свою  коллекцию знаменитостей. 
170	I believe some picture of mine had made a great success at the time, at least had been chattered about in the penny newspapers, which is the nineteenth-century standard of immortality. 	Кажется,  в  ту  пору  какая-то из моих картин имела большой успех, -- во всяком случае, о ней болтали в грошовых газетах, а в наше время это патент на бессмертие. 
171	Suddenly I found myself face to face with the young man whose personality had so strangely stirred me. 	И вдруг я очутился лицом к лицу с тем самым юношей, который  с  первого взгляда вызвал в моей душе столь странное волнение. 
172	We were quite close, almost touching. 	Он стоял так близко, что мы  почти  столкнулись. 
173	Our eyes met again. 	Глаза  наши  встретились  снова. 
174	It was reckless of me, but I asked Lady Brandon to introduce me to him. 	Тут я безрассудно попросил леди Брэндон познакомить нас. 
175	Perhaps it was not so reckless, after all. It was simply inevitable. We would have spoken to each other without any introduction. 	Впрочем, это, пожалуй, было не  такое уж  безрассудство:  все  равно,  если  бы нас и не познакомили, мы неизбежно заговорили бы друг с другом. 
176	I am sure of that. 	Я в этом уверен. 
177	Dorian told me so afterwards. 	Это же самое сказал мне  потом Дориан. 
178	"He, too, felt that we were destined to know each other."" "	И он тоже сразу почувствовал, что нас свел не случай, а судьба. 
179	"""And how did Lady Brandon describe this wonderful young man?"" asked his companion. ""I know she goes in for giving a rapid précis of all her guests. "	--   А  что  же  леди  Брэндон  сказала  тебе  об  этом  очаровательном юноше?спросил лорд Генри.Я ведь знаю ее манеру давать беглую  характеристику каждому  гостю. 
180	I remember her bringing me up to a truculent and red-faced old gentleman covered all over with orders and ribbons, and hissing into my ear, in a tragic whisper which must have been perfectly audible to everybody in the room, the most astounding details. 	Помню,  как  она  раз  подвела  меня  к  какому-то грозному краснолицему старцу, увешанному орденами и лентами, а по дороге  трагическим шепотом  --  его,  наверное,  слышали  все в гостиной -- сообщала мне на ухо самые ошеломительные подробности его биографии. 
