	en	ru
15	During the first months of the year 1867 the question seemed buried, never to revive, when new facts were brought before the public. It was then no longer a scientific problem to be solved, but a real danger seriously to be avoided. The question took quite another shape. The monster became a small island, a rock, a reef, but a reef of indefinite and shifting proportions. 	"Шесть месяцев длилась эта война с переменным успехом. На серьезные научные статьи журналов Бразильского географического института, Берлинской королевской академии наук, Британской ассоциации, Смитсонианского института в Вашингтоне, на дискуссию солидных журналов ""Индиан Аршипелаге"", ""Космоса"" аббата Муаньо, ""Миттейлунген"" Петерманна, на научные заметки солидных французских и иностранных газет бульварная пресса отвечала неистощимыми насмешками. Пародируя изречение Линнея, приведенное кем-то из противников чудовища, журнальные остроумцы утверждали, что ""природа не создает глупцов"", и заклинали своих современников не оскорблять природу, приписывая ей создание не правдоподобных спрутов, морских змей, разных ""Моби Диков"", которые существуют-де только в расстроенном воображении моряков! Наконец, популярный сатирический журнал, в лице известного писателя, ринувшегося на морское чудо, как новый Ипполит, нанес ему, при всеобщем смехе, последний удар пером юмориста. Остроумие победило науку. В первые месяцы 1867 года вопрос о новоявленном чуде, казалось, был похоронен, и, по-видимому, ему не предстояло воскреснуть. Но тут новые факты стали известны публике. Дело шло уже не о разрешении интересной научной проблемы, но о серьезной действительной опасности. Вопрос принял новое освещение. Морское чудище превратилось в остров, скалу, риф, но риф блуждающий, неуловимый, загадочный! "
16	On the 5th of March, 1867, the Moravian, of the Montreal Ocean Company, finding herself during the night in 27° 30' lat. and 72° 15' long., struck on her starboard quarter a rock, marked in no chart for that part of the sea. Under the combined efforts of the wind and its four hundred horse power, it was going at the rate of thirteen knots. Had it not been for the superior strength of the hull of the Moravian, she would have been broken by the shock and gone down with the 237 passengers she was bringing home from Canada. 	"Пятого марта 1867 года пароход ""Моравиа"", принадлежавший Монреальской океанской компании, под 27o30' широты и 72o15' долготы ударился на полном ходу о подводные скалы, не обозначенные ни на каких штурманских картах. Благодаря попутному ветру и машине в четыреста лошадиных сил пароход делал тринадцать узлов. Удар был настолько сильный, что, не обладай корпус судна исключительной прочностью, столкновение кончилось бы гибелью парохода и двухсот тридцати семи человек, считая команду и пассажиров, которых он вез из Канады. "
17	The accident happened about five o'clock in the morning, as the day was breaking. The officers of the quarter-deck hurried to the after-part of the vessel. They examined the sea with the most careful attention. They saw nothing but a strong eddy about three cables' length distant, as if the surface had been violently agitated. The bearings of the place were taken exactly, and the Moravian continued its route without apparent damage. Had it struck on a submerged rock, or on an enormous wreck? They could not tell; but, on examination of the ship's bottom when undergoing repairs, it was found that part of her keel was broken. 	"Столкновение произошло около пяти часов утра, на рассвете. Вахтенные офицеры кинулись к корме. Они осмотрели поверхность океана самым тщательнейшим образом. Но ничего подозрительного не заметили, если не считать большой волны, поднятой на водной глади на расстоянии трех кабельтовых. Установив координаты, ""Моравиа"" продолжала свой путь без явных признаков аварии. На что же наткнулся пароход? На подводный риф или на остов разбитого корабля? Никто этого не знал. Но позже, в доке, при осмотре подводной части судна, оказалось, что часть киля повреждена. "
18	This fact, so grave in itself, might perhaps have been forgotten like many others if, three weeks after, it had not been re-enacted under similar circumstances. But, thanks to the nationality of the victim of the shock, thanks to the reputation of the company to which the vessel belonged, the circumstance became extensively circulated. 	"Происшествие, само по себе серьезное, вероятно, было бы вскоре предано забвению, подобно многим другим, если бы три недели спустя оно не повторилось при тех же условиях. И благодаря тому, что пострадавшее судно шло под флагом крупной державы и принадлежало влиятельной пароходной компании, несчастный случай получил широкую огласку. Имя английского судовладельца Кюнарда известно всякому. Этот ловкий делец открыл в 1840 году регулярное почтовое сообщение между Ливерпулем и Галифаксом, имея три деревянных колесных парохода мощностью в четыреста лошадиных сил и водоизмещением в тысячу сто шестьдесят две тонны. Восемь лет спустя количество судов пароходной компании увеличилось четырьмя судами мощностью в шестьсот пятьдесят лошадиных сил и водоизмещением в тысячу восемьсот двадцать тонн. А двумя годами позже прибавилось еще два судна, превосходившие своих предшественников мощностью и тоннажем. В 1853 году пароходная компания Кюнарда возобновила преимущественное право перевозить спешную почту и постепенно ввела в состав своей флотилии новые суда, как то: ""Аравия"", ""Персия"", ""Китай"", ""Шотландия"", ""Ява"", ""Россия"". Все эти суда отличались быстрым ходом и размерами уступали только ""Грейт-Истерну"". В 1867 году пароходная компания владела двенадцатью судами, из которых восемь было колесных и четыре винтовых. Вдаваясь в такие подробности, я хочу яснее показать значение этой компании морского пароходства, которая своей четкостью в работе приобрела мировую известность. Ни одно трансокеанское пароходное предприятие не было руководимо с таким уменьем; ни одно дело не увенчалось таким успехом. В течение двадцати шести лет суда пароходства Кюнарда две тысячи раз пересекли Атлантический океан, ни разу не отменив рейса, ни разу не опоздав против расписания, ни разу не потеряв ни одного письма, ни одного человека, ни одного судна за время своего плавания! И по сию пору, несмотря на сильную конкуренцию со стороны Франции, пассажиры предпочитают пароходную компанию Кюнарда всем прочим компаниям, как это видно из официальных документов за последние годы. Приняв во внимание все эти обстоятельства, легко понять, какой поднялся шум вокруг аварии, постигшей один из лучших пароходов компании Кюнарда. "
19	The 13th of April, 1867, the sea being beautiful, the breeze favourable, the Scotia, of the Cunard Company's line, found herself in 15° 12' long. and 45° 37' lat. She was going at the speed of thirteen knots and a half. 	"Тринадцатого апреля 1867 года ""Шотландия"" находилась под 15o12' долготы и 45o37' широты. Море было спокойное, дул легкий ветерок. Тысячесильная машина сообщала пароходу скорость в тринадцать и сорок три сотых узла. Колеса парохода равномерно рассекали морские волны. Осадка судна равнялась шести метрам семидесяти сантиметрам, а его водоизмещение - шести тысячам шестистам двадцати четырем кубическим метрам. "
20	At seventeen minutes past four in the afternoon, whilst the passengers were assembled at lunch in the great saloon, a slight shock was felt on the hull of the Scotia, on her quarter, a little aft of the port-paddle. 	В четыре часа семнадцать минут пополудни, в то время как пассажиры завтракали в кают-компании, корпус парохода вздрогнул от легкого удара в кормовую часть, несколько позади колеса левого борта. 
21	"The Scotia had not struck, but she had been struck, and seemingly by something rather sharp and penetrating than blunt. The shock had been so slight that no one had been alarmed, had it not been for the shouts of the carpenter's watch, who rushed on to the bridge, exclaiming, ""We are sinking! we are sinking!"" At first the passengers were much frightened, but Captain Anderson hastened to reassure them. The danger could not be imminent. The Scotia, divided into seven compartments by strong partitions, could brave with impunity any leak. Captain Anderson went down immediately into the hold. He found that the sea was pouring into the fifth compartment; and the rapidity of the influx proved that the force of the water was considerable. Fortunately this compartment did not hold the boilers, or the fires would have been immediately extinguished. Captain Anderson ordered the engines to be stopped at once, and one of the men went down to ascertain the extent of the injury. Some minutes afterwards they discovered the existence of a large hole, two yards in diameter, in the ship's bottom. Such a leak could not be stopped; and the Scotia, her paddles half submerged, was obliged to continue her course. She was then three hundred miles from Cape Clear, and, after three days' delay, which caused great uneasiness in Liverpool, she entered the basin of the company. "	"По характеру толчка можно было предположить, что удар был нанесен каким-то острым предметом. Притом толчок был настолько слабым, что никто на борту не обратил бы на это внимания, если бы не кочегары, которые, взбежав на палубу, кричали: - Течь в трюме! Течь в трюме! В первую минуту пассажиры, естественно, всполошились, но капитан Андерсон успокоил их. Действительно, судну не грозила опасность. Пароход, разделенный на семь отсеков водонепроницаемыми переборками, мог не бояться какой-то легкой пробоины. Капитан Андерсон тотчас же спустился в трюм. Он установил, что пятый отсек залит водой и, судя по скорости, с которой вода прибывала, пробоина в борту была значительна. К счастью, в этом отсеке не было паровых котлов, иначе вода мгновенно погасила бы топки. Капитан Андерсон распорядился остановить машины и затем приказал одному из матросов, опустившись в воду, осмотреть пробоину. Через несколько минут было выяснено, что в подводной части парохода имеется пробоина шириной в два метра. Такую пробоину не было возможности заделать, и ""Шотландия"" с колесами, наполовину погруженными в воду, продолжала свой путь. Авария произошла в трехстах милях от мыса Клэр. Итак, ""Шотландия"" пришла в Ливерпульский порт и причалила к пристани компании с опозданием на три дня, вызвав тем самым живейшее беспокойство. "
22	The engineers visited the Scotia, which was put in dry dock. They could scarcely believe it possible; at two yards and a half below water-mark was a regular rent, in the form of an isosceles triangle. The broken place in the iron plates was so perfectly defined that it could not have been more neatly done by a punch. It was clear, then, that the instrument producing the perforation was not of a common stamp and, after having been driven with prodigious strength, and piercing an iron plate 1 3/8 inches thick, had withdrawn itself by a backward motion. Such was the last fact, which resulted in exciting once more the torrent of public opinion. From this moment all unlucky casualties which could not be otherwise accounted for were put down to the monster. 	Пароход поставили в сухой док, и инженеры компании осмотрели судно. Они не верили своим глазам. В корпусе судна, в двух с половиною метрах ниже ватерлинии, зияла пробоина в виде равнобедренного треугольника. Края пробоины были ровные, их как бы вырезали резцом. Очевидно, орудие, пробившее корпус судна, обладало замечательной закалкой. Притом, пробив листовое железо толщиной в четыре сантиметра, оно само собой высвободилось из пробоины! Это обстоятельство было уже совершенно необъяснимо! 
23	Upon this imaginary creature rested the responsibility of all these shipwrecks, which unfortunately were considerable; for of three thousand ships whose loss was annually recorded at Lloyd's, the number of sailing and steam-ships supposed to be totally lost, from the absence of all news, amounted to not less than two hundred! 	"С того времени все морские катастрофы от невыясненных причин стали относить на счет животного. Мифическому зверю пришлось отвечать за многие кораблекрушения. А число их, к сожалению, значительно, ибо двести по крайней мере из трех тысяч судов, о гибели которых ежегодно сообщается в ""Бюро-Веритас"", считаются ""пропавшими без вести"". "
24	"Now, it was the ""monster"" who, justly or unjustly, was accused of their disappearance, and, thanks to it, communication between the different continents became more and more dangerous. The public demanded sharply that the seas should at any price be relieved from this formidable cetacean.[1] [1] Member of the whale family. "	"Так или иначе, но по милости ""чудовища"" сообщение между материками становилось все более и более опасным, и общественное мнение настоятельно требовало, чтобы моря были очищены любой ценой от грозного китообразного. "
25	CHAPTER II PRO AND CON 	2. ЗА И ПРОТИВ 
26	At the period when these events took place, I had just returned from a scientific research in the disagreeable territory of Nebraska, in the United States. In virtue of my office as Assistant Professor in the Museum of Natural History in Paris, the French Government had attached me to that expedition. After six months in Nebraska, I arrived in New York towards the end of March, laden with a precious collection. My departure for France was fixed for the first days in May. Meanwhile I was occupying myself in classifying my mineralogical, botanical, and zoological riches, when the accident happened to the Scotia. 	"В то время когда происходили описываемые события, я возвращался из путешествия по штату Небраска в Северной Америке, предпринятого с целью изучения этого неизведанного края. Французское правительство прикомандировало меня к научной экспедиции как адъюнкт-профессора при Парижском музее естественной истории. Собрав за шесть месяцев странствий по Небраске драгоценнейшие коллекции, я в конце марта прибыл в Нью-Йорк. Я предполагал выехать во Францию в первых числах мая. Итак, досуг, оставшийся до отъезда, я посвятил классификации моих минералогических, ботанических и зоологических богатств. Именно в это время и произошла авария с пароходом ""Шотландия"". "
27	I was perfectly up in the subject which was the question of the day. How could I be otherwise? I had read and reread all the American and European papers without being any nearer a conclusion. This mystery puzzled me. Under the impossibility of forming an opinion, I jumped from one extreme to the other. That there really was something could not be doubted, and the incredulous were invited to put their finger on the wound of the Scotia. 	"Я был, разумеется, в курсе событий, беспокоивших общественное мнение, да и могло ли быть иначе? Я читал и перечитывал все американские и европейские газеты, но ясности в вопрос, волновавший всех, они не вносили. Таинственная история подстрекала мое любопытство. В поисках истины я бросался из одной крайности в другую. Что тут крылась тайна, сомневаться не приходилось, а скептикам предоставлялось право ""вложить перст в раны"" ""Шотландии"". "
28	On my arrival at New York the question was at its height. The theory of the floating island, and the unapproachable sandbank, supported by minds little competent to form a judgment, was abandoned. And, indeed, unless this shoal had a machine in its stomach, how could it change its position with such astonishing rapidity? From the same cause, the idea of a floating hull of an enormous wreck was given up. 	"Я приехал в Нью-Йорк в самом разгаре споров, поднятых вокруг этого события. Предположения относительно блуждающего острова, неуловимого рифа, выдвинутые лицами мало компетентными, были окончательно отброшены. И в самом деле, как мог бы передвигаться с такой скоростью пресловутый риф, если бы у него не было мощной машины? Отвергнута была и гипотеза о блуждающем остове потонувшего гигантского корабля, передвигавшегося так же ""с необъяснимой скоростью. "
29	There remained, then, only two possible solutions of the question, which created two distinct parties: on one side, those who were for a monster of colossal strength; on the other, those who were for a submarine vessel of enormous motive power. 	Оставались два возможных решения вопроса, имевшие своих сторонников: одни приписывали все беды животному колоссальной величины, другие предполагали существование подводного судна с необычайно мощным двигателем. 
30	But this last theory, plausible as it was, could not stand against inquiries made in both worlds. That a private gentleman should have such a machine at his command was not likely. Where, when, and how was it built? and how could its construction have been kept secret? Certainly a Government might possess such a destructive machine. And in these disastrous times, when the ingenuity of man has multiplied the power of weapons of war, it was possible that, without the knowledge of others, a State might try to work such a formidable engine. 	Последнее предположение, наиболее правдоподобное, отпало в результате расследования, произведенного в обоих полушариях. Трудно было предположить, чтобы частное лицо владело подобным судном. Где и когда было оно построено? И как строительство такого гиганта могло сохраниться в тайне? Только государство в состоянии было создать механизм, обладающий столь разрушительной силой. В нашу эпоху, когда человеческий ум изощряется в изобретении смертоносных орудий, легко допустить, что какое-нибудь государство втайне от остальных соорудило и испытывало эту грозную машину. После ружей Шасепо - торпеды, после торпед - подводные тараны, потом - затишье. По крайней мере я на это надеюсь. 
31	But the idea of a war machine fell before the declaration of Governments. As public interest was in question, and transatlantic communications suffered, their veracity could not be doubted. But how admit that the construction of this submarine boat had escaped the public eye? For a private gentleman to keep the secret under such circumstances would be very difficult, and for a State whose every act is persistently watched by powerful rivals, certainly impossible. 	Но предположение относительно военного подводного корабля рухнуло ввиду поступивших от всех правительств заявлений об их непричастности к этому делу. В искренности правительственных заявлений нельзя было усомниться, поскольку опасность угрожала международным трансокеанским сообщениям. И, помимо того, как могло ускользнуть от общественного внимания сооружение гигантского подводного судна? Сохранить тайну в подобных условиях чрезвычайно трудно частному лицу и совершенно немыслимо отдельному государству, за каждым действием которого ревниво следят могущественные державы-соперницы. Итак, после того как были наведены справки в Англии, Франции, России, Пруссии, Испании, Италии, Америке и даже в Турции, гипотеза насчет подводного монитора решительно отпала. Опять на поверхность вод, несмотря на насмешки бульварной прессы, всплыло пресловутое чудовище, и возбужденное воображение рисовало самые нелепые картины из области ихтиологической фантастики. 
32	Upon my arrival in New York several persons did me the honour of consulting me on the phenomenon in question. I had published in France a work in quarto, in two volumes, entitled Mysteries of the Great Submarine Grounds. This book, highly approved of in the learned world, gained for me a special reputation in this rather obscure branch of Natural History. My advice was asked. As long as I could deny the reality of the fact, I confined myself to a decided negative. But soon, finding myself driven into a corner, I was obliged to explain myself point by point. I discussed the question in all its forms, politically and scientifically; and I give here an extract from a carefully-studied article which I published in the number of the 30th of April. It ran as follows: 	"По приезде моем в Нью-Йорк многие лица оказывали честь консультироваться со мной по этому волнующему вопросу. Еще в бытность мою во Франции я выпустил в свет книгу в двух томах in-quarto , озаглавленную ""Тайны морских глубин"". Эта книга, встретившая хороший прием в научном мире, создала мне славу специалиста в сравнительно мало изученной отрасли естественной истории. Меня просили высказать свое мнение по этому вопросу. Но, поскольку в моем распоряжении не было никакого фактического материала, я уклонялся, ссылаясь на свою полную неосведомленность. Однако, прижатый к стене, я вынужден был вынести свое суждение. И ""уважаемый Пьер Аронакс, профессор Парижского музея"", к которому обратились репортеры ""Нью-Йорк-Геральда"" с просьбой ""сформулировать свое суждение"", наконец, сдался. Я заговорил, потому что молчание становилось уже неприличным. Я рассмотрел вопрос со всех сторон, с политической и научной. Привожу выдержку из статьи, появившейся 30 апреля в газете. "
