	en	ru
52	John Cavendish was waiting on the platform, and piloted me out to the car. 	Джон Кавендиш встретил меня на перроне и пригласил в автомобиль. 
53	"""Got a drop or two of petrol still, you see,"" he remarked. ""Mainly owing to the mater's activities."" "	– Из-за маминых разъездов у нас почти не осталось бензина, – сказал он. 
54	The village of Styles St. Mary was situated about two miles from the little station, and Styles Court lay a mile the other side of it. 	От станции надо было ехать две мили до деревушки Стайлз Сент-Мэри и оттуда еще милю до Стайлз Корт. 
55	It was a still, warm day in early July. 	Стоял тихий июльский день. 
56	As one looked out over the flat Essex country, lying so green and peaceful under the afternoon sun, it seemed almost impossible to believe that, not so very far away, a great war was running its appointed course. 	Глядя на эти спокойные поля Эссекса, зеленеющие под ласковым полуденным солнцем, было трудно представить, что где-то недалеко шла страшная война. 
57	I felt I had suddenly strayed into another world. 	Мне казалось, что я вдруг перенесся в другой мир. 
58	As we turned in at the lodge gates, John said: 	Когда мы свернули в садовые ворота, Джон сказал: 
59	"""I'm afraid you'll find it very quiet down here, Hastings."" "	«Брось, Хастингс, для тебя это слишком тихое место». 
60	"""My dear fellow, that's just what I want."" "	– Знаешь, дружище, больше всего на свете мне сейчас нужна именно тишина. 
61	"""Oh, it's pleasant enough if you want to lead the idle life. "	– Ну и отлично. У нас тут все условия для праздного существования. 
62	I drill with the volunteers twice a week, and lend a hand at the farms. 	Я иногда вожусь на ферме и дважды в неделю занимаюсь с добровольцами. 
63	My wife works regularly 'on the land'. 	Зато моя жена бывает на ферме постоянно. 
64	She is up at five every morning to milk, and keeps at it steadily until lunchtime. 	Каждый день с пяти утра и до самого завтрака она доит коров. 
65	"It's a jolly good life taking it all round—if it weren't for that fellow Alfred Inglethorp!"" "	Да, и наша жизнь была бы прекрасна, если бы не этот чертов Альфред Инглторп. 
66	He checked the car suddenly, and glanced at his watch. 	Неожиданно он затормозил и взглянул на часы. 
67	"""I wonder if we've time to pick up Cynthia. "	– Попробуем заехать за Цинцией. 
68	"No, she'll have started from the hospital by now."" "	Хотя нет, не успеем: она, видимо, уже ушла из госпиталя. 
69	"""Cynthia! That's not your wife?"" "	– Разве твою жену зовут Цинция? 
70	"""No, Cynthia is a protegee of my mother's, the daughter of an old schoolfellow of hers, who married a rascally solicitor. "	– Нет, это протеже моей матери. Мать Цинции была ее старой школьной подругой. Она вышла замуж за адвоката, занимавшегося какими-то темными делишками. 
71	He came a cropper, and the girl was left an orphan and penniless. 	Он разорился, и Цинция оказалась без гроша в кармане. 
72	My mother came to the rescue, and Cynthia has been with us nearly two years now. 	Моя мать решила ей помочь, и вот уже почти два года она живет у нас. 
73	"She works in the Red Cross Hospital at Tadminster, seven miles away."" "	Она работает в Тэдминстерском госпитале Красного Креста в семи милях отсюда. 
74	As he spoke the last words, we drew up in front of the fine old house. 	Пока Джон говорил, мы подъехали к прекрасному старинному особняку. 
75	A lady in a stout tweed skirt, who was bending over a flower bed, straightened herself at our approach. 	Какая-то женщина в толстой твидовой юбке возилась у цветочной клумбы. Едва заметив нас, она выпрямилась. 
76	"""Hullo, Evie, here's our wounded hero! "	– Привет, Эви! Знакомьтесь с нашим израненным героем. 
77	"Mr. Hastings—Miss Howard."" "	Мистер Хастингс. Мисс Ховард. 
78	Miss Howard shook hands with a hearty, almost painful, grip. 	Рукопожатие мисс Ховард было сильным, почти болезненным. 
79	I had an impression of very blue eyes in a sunburnt face. She was a pleasant-looking woman of about forty, with a deep voice, almost manly in its stentorian tones, and had a large sensible square body, with feet to match—these last encased in good thick boots. 	Она выглядела лет на сорок и обладала весьма приятной наружностью – загорелое лицо с удивительно голубыми глазами, крупная, стройная фигура. Мисс Ховард была обута в довольно большие ботинки на толстой добротной подошве. 
80	Her conversation, I soon found, was couched in the telegraphic style. 	Говорила она в какой-то телеграфной манере: 
81	"""Weeds grow like house afire. "	– С сорняками прямо беда. 
82	"Can't keep even with 'em. Shall press you in. Better be careful."" "	Не успеваешь выполоть, появляются новые. 
83	"""I'm sure I shall be only too delighted to make myself useful,"" I responded. "	– Я буду рад принести хоть какую-то пользу, – сказал я. 
84	"""Don't say it. "	– Не говорите так. 
85	Never does. 	Никогда. 
86	"Wish you hadn't later."" "	Не хочу этого слышать. 
87	"""You're a cynic, Evie,"" said John, laughing. ""Where's tea to-day—inside or out?"" "	– Вы слишком нетерпимы, Эви, – с улыбкой сказал Джон. – Где будем пить чай, в доме или на воздухе? 
88	"""Out. "	– На воздухе. 
89	"Too fine a day to be cooped up in the house."" "	В такой день грех сидеть взаперти. 
90	"""Come on then, you've done enough gardening for to-day. "	– Хорошо, пошли. Хватит возиться в саду. 
91	"'The labourer is worthy of his hire', you know. Come and be refreshed."" "	Вы уже наверняка отработали свое жалованье. Пора отдыхать. 
92	"""Well,"" said Miss Howard, drawing off her gardening gloves, ""I'm inclined to agree with you."" "	– Согласна, – сказала Эви, и, стянув садовые перчатки, повела нас за дом, где в тени большого платана был накрыт стол. 
93	She led the way round the house to where tea was spread under the shade of a large sycamore. 	С одного из плетеных кресел поднялась женщина и пошла нам навстречу. 
94	A figure rose from one of the basket chairs, and came a few steps to meet us. 	Джон представил нас: 
95	"""My wife, Hastings,"" said John. "	«Моя жена, Хастингс». 
96	I shall never forget my first sight of Mary Cavendish. Her tall, slender form, outlined against the bright light; the vivid sense of slumbering fire that seemed to find expression only in those wonderful tawny eyes of hers, remarkable eyes, different from any other woman's that I have ever known; the intense power of stillness she possessed, which nevertheless conveyed the impression of a wild untamed spirit in an exquisitely civilised body—all these things are burnt into my memory. I shall never forget them. 	Я никогда не забуду первую встречу с Мэри Кавендиш: ее высокую стройную фигуру, освещенную ярким солнцем, тот готовый в любую секунду вспыхнуть огонь, мерцавший в неповторимых ореховых глазах, то излучаемое ею спокойствие, за которым, однако, чувствовалась необузданная страсть, дремавшая в этой утонченной женщине. 
97	She greeted me with a few words of pleasant welcome in a low clear voice, and I sank into a basket chair feeling distinctly glad that I had accepted John's invitation. 	Она приветствовала меня красивым низким голосом, и я уселся в плетеное кресло, вдвойне довольный, что принял приглашение Джона. 
98	Mrs. Cavendish gave me some tea, and her few quiet remarks heightened my first impression of her as a thoroughly fascinating woman. 	Несколько слов, сказанных Мэри за чаем, сделали эту женщину еще прекрасней в моих глазах. 
99	An appreciative listener is always stimulating, and I described, in a humorous manner, certain incidents of my Convalescent Home, in a way which, I flatter myself, greatly amused my hostess. John, of course, good fellow though he is, could hardly be called a brilliant conversationalist. 	К тому же она была еще и внимательным слушателем, а это всегда побуждает к рассказам, и я принялся вспоминать смешные случаи, происходившие в госпитале. 
100	At that moment a well remembered voice floated through the open French window near at hand: 	Вдруг рядом из-за приоткрытой стеклянной двери раздался хорошо знакомый голос: 
101	"""Then you'll write to the Princess after tea, Alfred? "	«Альфред, после чая не забудь написать княгине. 
102	I'll write to Lady Tadminster for the second day, myself. 	Насчет второго дня я сама напишу лэди Тэдминстер. 
103	Or shall we wait until we hear from the Princess? 	Или лучше дождаться ответа от княгини? 
104	In case of a refusal, Lady Tadminster might open it the first day, and Mrs. Crosbie the second. 	Если она откажется, лэди Тэдминстер могла бы быть на открытии в первый день, а мисс Кросби во второй. 
105	"Then there's the Duchess—about the school fete."" "	И надо не забыть ответить герцогине по поводу школьного праздника». 
106	There was the murmur of a man's voice, and then Mrs. Inglethorp's rose in reply: 	В ответ послышался тихий мужской голос и затем снова голос миссис Инглторп: 
107	"""Yes, certainly. After tea will do quite well. "	«Да, да, Альфред, конечно, мы успеем это и после чая. 
108	"You are so thoughtful, Alfred dear."" "	Милый мой, ты такой заботливый». 
109	The French window swung open a little wider, and a handsome white-haired old lady, with a somewhat masterful cast of features, stepped out of it on to the lawn. 	Стеклянная дверь распахнулась, и на лужайку вышла красивая седая женщина с властным лицом. 
110	A man followed her, a suggestion of deference in his manner. 	За ней почтительно следовал мужчина. 
111	Mrs. Inglethorp greeted me with effusion. 	Миссис Инглторп бурно приветствовала меня: 
112	"""Why, if it isn't too delightful to see you again, Mr. Hastings, after all these years. "	«Дорогой мистер Хастингс, как чудесно, что через столько лет вы снова приехали к нам. 
113	"Alfred, darling, Mr. Hastings—my husband."" "	Альфред, милый мой, познакомься. Мистер Хастингс. Мой муж». 
114	"I looked with some curiosity at ""Alfred darling"". "	Я взглянул на «милого Альфреда». 
115	He certainly struck a rather alien note. 	С первого же взгляда меня поразил контраст между супругами. 
116	I did not wonder at John objecting to his beard. It was one of the longest and blackest I have ever seen. 	Не удивительно, что Джон с таким негодованием говорил о его бороде: длиннее и чернее я в жизни не видел. 
117	He wore gold-rimmed pince-nez, and had a curious impassivity of feature. 	У него было такое неподвижное лицо, что даже пенсне в золотой оправе не могло его оживить. 
118	It struck me that he might look natural on a stage, but was strangely out of place in real life. 	Я подумал, что подобный человек смотрелся бы на театральных подмостках, но в реальной жизни выглядел диковато. 
119	His voice was rather deep and unctuous. He placed a wooden hand in mine and said: 	Его рукопожатие было неестественно вялым, а голос тихим и вкрадчивым: 
120	"""This is a pleasure, Mr. Hastings."" "	«Очень приятно, мистер Хастингс». 
121	Then, turning to his wife: 	Затем, повернувшись к жене: 
122	"""Emily dearest, I think that cushion is a little damp."" "	«Эмили, дорогая, боюсь, что подушечка немного влажная». 
123	She beamed fondly on him, as he substituted another with every demonstration of the tenderest care. 	Пока он с подчеркнутой заботливостью менял подушечку, на которой сидела миссис Инглторп, она не сводила с него восторженных глаз. 
124	Strange infatuation of an otherwise sensible woman! 	Подобное открытое проявление эмоций было довольно странным для этой весьма сдержанной женщины. 
125	With the presence of Mr. Inglethorp, a sense of constraint and veiled hostility seemed to settle down upon the company. Miss Howard, in particular, took no pains to conceal her feelings. 	С появлением мистера Инглторпа в поведении всех присутствующих появилась какая-то скованность и скрытая недоброжелательность, а мисс Ховард даже и не пыталась ее скрывать. 
126	Mrs. Inglethorp, however, seemed to notice nothing unusual. 	Однако миссис Инглторп, казалось, ничего не замечала. 
127	Her volubility, which I remembered of old, had lost nothing in the intervening years, and she poured out a steady flood of conversation, mainly on the subject of the forthcoming bazaar which she was organizing and which was to take place shortly. Occasionally she referred to her husband over a question of days or dates. 	За все эти годы ее словоохотливости нисколько не поубавилось. Она беспрестанно говорила, главным образом, об организации предстоящих благотворительных базаров, уточняя у мужа числа и дни недели. 
128	His watchful and attentive manner never varied. 	Отвечая, он всячески подчеркивал свою заботливость по отношению к жене. 
129	From the very first I took a firm and rooted dislike to him, and I flatter myself that my first judgments are usually fairly shrewd. 	С самого начала этот человек был мне очень неприятен, и тот факт, что теперь первое впечатление подтвердилось (я редко ошибаюсь в людях!), весьма тешил мое самолюбие. 
130	Presently Mrs. Inglethorp turned to give some instructions about letters to Evelyn Howard, and her husband addressed me in his painstaking voice: 	В то время, как миссис Инглторп, повернувшись к мисс Ховард, говорила о каких-то письмах, ее муж обратился ко мне своим вкрадчивым голосом: 
131	"""Is soldiering your regular profession, Mr. Hastings?"" "	– Вы что, профессиональный военный, мистер Хастингс? 
132	"""No, before the war I was in Lloyd's."" "	– Нет, до войны я служил в агентстве Ллойда. 
133	"""And you will return there after it is over?"" "	– И вы собираетесь туда вернуться, когда закончится война? 
134	"""Perhaps. "	– Не исключено. 
135	"Either that or a fresh start altogether."" "	А может, возьму и начну все сначала. 
136	Mary Cavendish leant forward. 	Мэри Кавендиш склонилась ко мне и спросила: 
137	"""What would you really choose as a profession, if you could just consult your inclination?"" "	– А чем бы вы хотели заняться, если бы вам был предоставлен полный выбор? 
138	"""Well, that depends."" "	– На такой вопрос сразу не ответишь. 
139	"""No secret hobby?"" she asked. "	– Что, никаких тайных увлечений? 
140	"""Tell me—you're drawn to something? Every one is—usually something absurd."" "	У каждого ведь есть свое маленькое хобби, иногда даже весьма нелепое. 
141	"""You'll laugh at me."" "	– Боюсь, вы будете надо мной смеяться. 
142	She smiled. 	Она улыбнулась. 
143	"""Perhaps."" "	– Возможно. 
144	"""Well, I've always had a secret hankering to be a detective!"" "	– Что ж, я скажу. У меня всегда была тайная мечта заняться поимкой преступников. 
145	"""The real thing—Scotland Yard? Or Sherlock Holmes?"" "	– По-настоящему, как в Скотланд-Ярде, или как Шерлок Холмс? 
146	"""Oh, Sherlock Holmes by all means. "	– Да, да, как Шерлок Холмс! 
147	But really, seriously, I am awfully drawn to it. 	Нет, правда, меня все это очень привлекает. 
148	I came across a man in Belgium once, a very famous detective, and he quite inflamed me. 	Однажды в Бельгии я познакомился с одним знаменитым сыщиком и благодаря ему буквально воспылал страстью к расследованиям. 
149	He was a marvellous little fellow. 	Я искренне восхищался этим славным человеком. 
150	He used to say that all good detective work was a mere matter of method. 	Он всегда говорил, что самое главное – это выбрать правильный метод расследования. 
151	My system is based on his—though of course I have progressed rather further. 	Кстати, моя система базируется на его методах, но я их, конечно, развил и дополнил. 
152	"He was a funny little man, a great dandy, but wonderfully clever."" "	Да, это был забавный коротышка, страшный щеголь, однако на редкость сообразительный. 
153	"""Like a good detective story myself,"" remarked Miss Howard. ""Lots of nonsense written, though. "	– Люблю хорошие детективы, – сказала мисс Ховард. – Хотя написано много чепухи. 
154	Criminal discovered in last chapter. 	Убийцу разоблачают в последней главе. 
155	Every one dumbfounded. 	Все поражены. 
156	"Real crime—you'd know at once."" "	А в жизни преступник известен сразу. 
157	"""There have been a great number of undiscovered crimes,"" I argued. "	– Однако много преступлений так и остались нераскрытыми, – возразил я. 
158	"""Don't mean the police, but the people that are right in it. "	– Я говорю не о полиции, а о свидетелях преступлений. 
159	The family. 	Об их семьях. 
160	You couldn't really hoodwink them. 	Этих не одурачить. 
161	"They'd know."" "	Они все знают. 
162	"""Then,"" I said, much amused, ""you think that if you were mixed up in a crime, say a murder, you'd be able to spot the murderer right off?"" "	– Вы хотите сказать, – с улыбкой проговорил я, – что если бы рядом с вами произошло преступление, скажем, убийство, то вы могли бы сразу определить, убийцу? 
163	"""Of course I should. "	– Конечно! 
164	"Mightn't be able to prove it to a pack of lawyers. But I'm certain I'd know. I'd feel it in my fingertips if he came near me."" "	Как только он окажется возле меня, я это мгновенно почувствую. 
165	"""It might be a 'she,'"" I suggested. "	– А вдруг это будет «она»? 
166	"""Might. "	– Возможно. 
167	But murder's a violent crime. 	Но для убийства нужна ужасная жестокость. 
168	"Associate it more with a man."" "	Это больше похоже на мужчину. 
169	"""Not in a case of poisoning."" Mrs. Cavendish's clear voice startled me. ""Dr. Bauerstein was saying yesterday that, owing to the general ignorance of the more uncommon poisons among the medical profession, there were probably countless cases of poisoning quite unsuspected."" "	– Однако не в случае отравления, – неожиданно раздался звонкий голос миссис Кавендиш. – Доктор Бауэрстайн говорил вчера, что, поскольку большинство врачей ничего не знают о мало-мальски редких ядах, то, возможно, сотни случаев отравления вообще прошли незамеченными. 
170	"""Why, Mary, what a gruesome conversation!"" cried Mrs. Inglethorp. ""It makes me feel as if a goose were walking over my grave. "	– Ладно, Мэри, хватит. Что за ужасная тема для разговора, – воскликнула миссис Инглторп. – Мне кажется, что я уже в могиле. 
171	"Oh, there's Cynthia!"" "	А, вот и Цинция! 
172	A young girl in V. A. D. uniform ran lightly across the lawn. 	К нам весело бежала девушка в форме добровольного корпуса медицинской помощи. 
173	"""Why, Cynthia, you are late to-day. "	– Что-то, Цинция, ты сегодня позднее обычного. 
174	"This is Mr. Hastings—Miss Murdoch."" "	Знакомьтесь, мистер Хастингс – мисс Мердок. 
175	Cynthia Murdoch was a fresh-looking young creature, full of life and vigour. 	Цинция Мердок была цветущей юной девушкой, полной жизни и задора. 
176	She tossed off her little V. A. D. cap, and I admired the great loose waves of her auburn hair, and the smallness and whiteness of the hand she held out to claim her tea. 	Она сняла свою маленькую форменную шапочку, и я был восхищен золотисто-каштановыми волнистыми локонами, упавшими ей на плечи. Цинция потянулась за чашкой, и белизна ее маленькой ручки тоже показалась мне очаровательной. 
177	With dark eyes and eyelashes she would have been a beauty. 	Будь у нее темные глаза и ресницы, девушка была бы просто красавицей. 
178	She flung herself down on the ground beside John, and as I handed her a plate of sandwiches she smiled up at me. 	Она уселась на траву рядом с Джоном. Я протянул ей блюдо с бутербродами и получил в ответ пленительную улыбку: 
179	"""Sit down here on the grass, do. It's ever so much nicer."" "	– Садитесь тоже на траву, так гораздо приятней. 
180	I dropped down obediently. 	Я послушно сполз со стула-и уселся рядом. 
181	"""You work at Tadminster, don't you, Miss Murdoch?"" "	– Мисс Мердок, вы работаете в Тэдминстере? 
182	She nodded. 	Она кивнула. 
183	"""For my sins."" "	– Да, в наказание за грехи. 
184	"""Do they bully you, then?"" I asked, smiling. "	– Что, там с вами недостаточно учтивы? – спросил я с улыбкой. 
185	"""I should like to see them!"" cried Cynthia with dignity. "	– Хотела бы я тогда на них посмотреть, – с достоинством ответила Цинция. 
186	"""I have got a cousin who is nursing,"" I remarked. ""And she is terrified of 'Sisters'."" "	– Моя двоюродная сестра работает сиделкой, и она просто в ужасе от медсестер. 
187	"""I don't wonder. "	– Неудивительно. 
188	Sisters are, you know, Mr. Hastings. They simp—ly are! You've no idea! 	Они действительно кошмарны, мистер Хастингс, вы даже себе не представляете, какие они противные. 
189	"But I'm not a nurse, thank heaven, I work in the dispensary."" "	Слава богу, что я работаю в амбулаторном пункте, а не сиделкой. 
190	"""How many people do you poison?"" I asked, smiling. "	– И сколько же людей вы отравили? – спросил я со смехом. 
191	Cynthia smiled too. 	Цинция тоже улыбнулась. 
192	"""Oh, hundreds!"" she said. "	– О, многие сотни, мистер Хастингс. 
193	"""Cynthia,"" called Mrs. Inglethorp, ""do you think you could write a few notes for me?"" "	– Цинция, – обратилась к ней миссис Инглторп, – не могла бы ты помочь мне написать несколько писем? 
194	"""Certainly, Aunt Emily."" "	– Конечно, тетя Эмили. 
195	She jumped up promptly, and something in her manner reminded me that her position was a dependent one, and that Mrs. Inglethorp, kind as she might be in the main, did not allow her to forget it. 	Она немедленно вскочила, и ее поспешность сразу напомнила мне, насколько эта девушка зависела от миссис Инглторп, которая, хотя и была чрезвычайно добра к Цинции, но не позволяла ей забывать о своем положении. 
196	My hostess turned to me. 	Мэри повернулась ко мне. 
197	"""John will show you your room. "	– Джон вам покажет вашу комнату. 
198	Supper is at half-past seven. 	Ужин у нас в половине восьмого. 
199	We have given up late dinner for some time now. 	В такое время, как сейчас, не пристало устраивать поздние трапезы. 
200	Lady Tadminster, our Member's wife—she was the late Lord Abbotsbury's daughter—does the same. 	Член нашего общества лэди Тэдминстер, дочь покойного лорда Абботсбэри, придерживается того же мнения. 
201	She agrees with me that one must set an example of economy. 	Она согласна со мной, что сейчас следует экономить во всем. 
202	"We are quite a war household; nothing is wasted here—every scrap of waste paper, even, is saved and sent away in sacks."" "	Мы так организовали хозяйство в поместье, что ничего не пропадает зря, даже мелкие клочки исписанной бумаги собираются в мешки и отправляются на переработку. 
203	I expressed my appreciation, and John took me into the house and up the broad staircase, which forked right and left half-way to different wings of the building. 	Я выразил свое одобрение, и Джон повел меня в дом. Мы поднялись по широкой лестнице, которая, разветвляясь, вела в правое и левое крыло здания. 
