	en	ru
26	"And when I, who was colder and more scientific than the rest, mumbled a trembling protest about ""imposture"" and ""static electricity,"" Nyarlathotep drove us all out, down the dizzy stairs into the damp, hot, deserted midnight streets. "	"И когда я, более хладнокровный и образованный, чем остальные, дрожащим голосом пробормотал протесты насчет ""мошенничества"" и ""статического электричества"", Ньярлатхотеп вывел всех нас наружу по головокружительной лестнице на сырые, жаркие, пустынные ночные улицы. "
27	I screamed aloud that I was not afraid; that I never could be afraid; and others screamed with me for solace. 	Я громко прокричал, что не боюсь, что никогда не испугался бы; и другие кричали вместе со мной, чтобы успокоиться. 
28	We swore to one another that the city was exactly the same, and still alive; and when the electric lights began to fade we cursed the company over and over again, and laughed at the queer faces we made. 	Мы клялись друг другу, что город остался совершенно таким же, что он все еще жив; и когда огни электрических фонарей стали меркнуть, мы снова и снова проклинали осветительную компанию и смеялись над собственными чудаковатыми гримасами. 
29	I believe we felt something coming down from the greenish moon, for when we began to depend on its light we drifted into curious involuntary marching formations and seemed to know our destinations though we dared not think of them. 	Думаю, мы почувствовали нечто, исходившее от зеленоватой луны, потому что когда мы стали зависеть от ее света, мы побрели странными непроизвольно шагающими кучками, и, казалось, каждый знал свой пункт назначения, хотя не смел думать о нем. 
30	Once we looked at the pavement and found the blocks loose and displaced by grass, with scarce a line of rusted metal to shew where the tramways had run. 	Глядя на мостовую, мы видели расшатанные булыжники, между которыми пробивалась трава, и изредка полоски ржавого металла там, где были трамвайные пути. 
31	And again we saw a tram-car, lone, windowless, dilapidated, and almost on its side. 	И вот мы увидели вагон трамвая, одинокий, без окон, полуразрушенный и почти поваленный. 
32	When we gazed around the horizon, we could not find the third tower by the river, and noticed that the silhouette of the second tower was ragged at the top. 	Разглядывая горизонт, мы не могли найти третью башню у реки и заметили, что силуэт второй башни оборван поверху. 
33	Then we split up into narrow columns, each of which seemed drawn in a different direction. 	Потом мы разбились на узкие колонны, каждую из которых как будто влекло в свою сторону. 
34	One disappeared in a narrow alley to the left, leaving only the echo of a shocking moan. 	Одна исчезла в узкой аллее слева, оставив после себя лишь эхо ужасающего стона. 
35	Another filed down a weed-choked subway entrance, howling with a laughter that was mad. 	Другая двинулась к заросшему сорняками входу в метро, завывая безумным смехом. 
36	My own column was sucked toward the open country, and presently I felt a chill which was not of the hot autumn; for as we stalked out on the dark moor, we beheld around us the hellish moon-glitter of evil snows. 	Моя собственная колонна тянулась в сторону открытой местности, и тогда я почувствовал холод, несвойственный этой жаркой осени; ибо, выбравшись на темную пустошь, в лунном свете мы увидели вокруг себя адский блеск зловещих снегов. 
37	Trackless, inexplicable snows, swept asunder in one direction only, where lay a gulf all the blacker for its glittering walls. 	Непроходимые, неописуемые снега были проторены только в одном направлении, где лежала бездна — чернее черного из-за своих сияющих стен. 
38	The column seemed very thin indeed as it plodded dreamily into the gulf. 	Колонна казалась и впрямь очень узкой, сонно шагая в бездну. 
39	I lingered behind, for the black rift in the green-litten snow was frightful, and I thought I had heard the reverberations of a disquieting wail as my companions vanished; but my power to linger was slight. 	Я замешкался позади, потому что черный провал в озаренном зеленоватым светом снегу наводил страх, и мне чудились отзвуки тревожных возгласов, когда мои спутники исчезали; но я едва мог контролировать свой шаг. 
40	As if beckoned by those who had gone before, I half-floated between the titanic snowdrifts, quivering and afraid, into the sightless vortex of the unimaginable. 	Словно влекомый теми, кто шел впереди, я полушагал, полуплыл среди гигантских сугробов, трепещущий и испуганный, в незримую пучину невообразимого. 
41	Screamingly sentient, dumbly delirious, only the gods that were can tell. 	Вопиюще-сознательные, молчаливо-безумные, только боги способны об этом рассказать. 
42	A sickened, sensitive shadow writhing in hands that are not hands, and whirled blindly past ghastly midnights of rotting creation, corpses of dead worlds with sores that were cities, charnel winds that brush the pallid stars and make them flicker low. 	Болезненная, чувствительная тень, корчащаяся в руках, которые на самом деле — не руки, и вслепую несущаяся мимо жутких полуночей гниющего мироздания; трупы миров с городами-язвами; кладбищенские ветры, которые сметают бледные звезды и ослабляют их мерцание. 
43	Beyond the worlds vague ghosts of monstrous things; half-seen columns of unsanctified temples that rest on nameless rocks beneath space and reach up to dizzy vacua above the spheres of light and darkness. 	За пределами миров — смутные тени чудовищных фигур; едва различимые колонны неосвященных храмов, покоящиеся на безымянных скалах у основания космоса и достигающие головокружительной пустоты над сферами света и тьмы. 
44	And through this revolting graveyard of the universe the muffled, maddening beating of drums, and thin, monotonous whine of blasphemous flutes from inconceivable, unlighted chambers beyond Time; the detestable pounding and piping whereunto dance slowly, awkwardly, and absurdly the gigantic, tenebrous ultimate gods — the blind, voiceless, mindless gargoyles whose soul is Nyarlathotep. 	И посреди этого вертящегося кладбища Вселенной — приглушенный, сводящий с ума барабанный бой и пронзительное, монотонное завывание кощунственных флейт из непостижимых, лишенных света пространств за пределами Времени; омерзительное биение и свист, под аккомпанемент которых медленно, неуклюже и нелепо танцуют гигантские, сумрачные первоначальные боги — слепые, безгласные, безумные гаргульи, чья душа — Ньярлатхотеп. 
45	 	 
