	en	ru
165	"It is the Law."" "	Так говорит Закон. 
166	"""Knowing that I have no right to speak here, I ask your leave."" "	– Я знаю, что не имею здесь права голоса, а потому прошу у вас позволения говорить. 
167	"""Speak then,"" cried twenty voices. "	– Говори, – послышалось двадцать голосов. 
168	"""To kill a naked cub is shame. "	– Позорно убить безволосого детёныша. 
169	Besides, he may make better sport for you when he is grown. 	Кроме того, он может вам пригодиться, когда вырастет. 
170	Baloo has spoken in his behalf. Now to Baloo's word I will add one bull, and a fat one, newly killed, not half a mile from here, if ye will accept the man's cub according to the Law. 	Балу говорил в его пользу, а если вы согласитесь принять человеческого детёныша, я к словам Балу прибавлю только что убитого мной молодого и очень жирного быка, который лежит меньше чем в полумиле отсюда. 
171	"Is it difficult?"" "	Трудно ли принять решение? 
172	There was a clamor of scores of voices, saying: 	Поднялся гул голосов, звучало: 
173	"""What matter? "	– Стоит ли рассуждать? 
174	He will die in the winter rains. He will scorch in the sun. 	Он умрёт от зимних дождей; солнце сожжёт его! 
