	en	ru
41	And, if it were too much trouble to repair, he’d have to install a new generator. 	А если поломки окажутся серьезнее, чем обычно, придется менять генератор. 
42	Angrily he jerked a high- legged stool to the sink, got a knife, and sat down with an exhausted grunt. 	Он зло придвинул к раковине высокую  табуретку,  взял  нож,  с  тяжелым вздохом сел и принялся за работу. 
43	First, be separated the bulbs into the small, sickle-shaped cloves. 	Сначала он разделил головки на маленькие, похожие на  розовые  кожистые серпики, зубки. 
44	Then he cut each pink, leathery clove in half, exposing the fleshy center buds. 	Затем разрезал каждый из  них  пополам,  обнажая  мясистую сочную плоть с крепким  ростком  в  середине. 
45	The air thickened with the musky, pungent odor. 	Воздух  густел  от  острого мускусного запаха, пока не стало трудно дышать. 
46	When it got too oppressive, he snapped on the air-conditioning unit and suction drew away the worst of it. 	Он включил кондиционер,  и - спасибо вентиляции - через несколько минут слегка полегчало. 
47	Now he reached over and took an icepick from its wall rack. He punched holes in each clove half, then strung them all together with wire until he had about twenty-five necklaces. 	Закончив  с этим, он проделал в каждом полузубчике дырочку и нанизал их на  проволоку; в результате получилось около двух дюжин низанок. 
48	In the beginning he had hung these necklaces over the windows. But from a distance they’d thrown rocks until he’d been forced to cover the broken panes with plywood scraps. 	Вначале он просто развешивал низанки над окнами, но  они  кидали  камни издали, так что вскоре пришлось закрыть окна фанерой: стекла здесь служили не долго. 
49	Finally one day he’d torn off the plywood and nailed up even rows of planks instead. It had made the house a gloomy sepulcher, but it was better than having rocks come flying into his rooms in a shower of splintered glass. 	В конце концов и фанеру  пришлось  сменить:  он  заколотил  окна плотными рядами досок, отчего в доме стало мрачно и темно, как  в  склепе, но это было все же лучше, нежели  ждать,  когда  в  комнату,  разбрызгивая оконное стекло, влетит булыжник. 
50	And, once he had installed the three air-conditioning units, it wasn’t too bad. 	А когда он смонтировал три  кондиционера, получилось совсем недурно. 
51	A man could get used to anything if he had to. 	В  конце  концов,  мужчина,  если  надо,  может приспособиться к чему угодно. 
52	When he was finished stringing the garlic cloves, he went outside and nailed them over the window boarding, taking down the old strings, which had lost most of their potent smell. 	Закончив нанизывать чесночные зубки, он развесил низанки снаружи  окон, на дощатой обшивке, заменив старые, которые  уже  в  значительной  степени выдохлись. 
53	He had to go through this process twice a week. 	Эта процедура была обязательной дважды в неделю. 
54	Until he found something better, it was his first line of defense. 	Пока ничего лучшего он не нашел, и это была первая линия обороны. 
55	Defense? he often thought. For what? 	Зачем мне все это? - иногда думал он... 
56	All afternoon he made stakes. 	Весь вечер он делал колышки. 
57	He lathed them out of thick doweling, band-sawed into nine- inch lengths. 	Он  вытачивал  их  из  толстой  шпонки:   резал   дисковой   пилой   на восьмидюймовые отрезки и доводил на наждаке до остроты кинжала. 
58	These be held against the whirling emery stone until they were as sharp as daggers It was tiresome, monotonous work, and it filled the air with hot-smelling wood dust that settled in his pores and got into his lungs and made him cough. 	Это была тяжелая, монотонная работа, воздух наполнялся запахом  горячей древесной пыли, которая забивалась в поры и проникала  в  легкие,  вызывая кашель. 
59	Yet he never seemed to get ahead. 	Еще ни разу не удавалось запастись впрок. 
60	No matter how many stakes he made, they were gone in no time at all. 	Сколько  бы  колышков  он  ни изготовил -  все  они  уходили  практически  мгновенно. 
61	Doweling was getting harder to find, too. 	Доставать  шпонку становилось все труднее. 
62	Eventually he’d have to lathe down rectangular lengths of wood. 	В конце концов ему пришлось  самому  выстрагивать прямоугольные бруски. 
63	Won’t that be fun? he thought irritably. 	Ну не смешно ли, - горько думал он. 
64	It was all very depressing and it made him resolve to find a better method of disposal. 	Все это угнетало его и постепенно привело к решению,  что  надо  искать другой путь избавления. 
65	But how could he find it when they never gave him a chance to slow down and think? 	Но как искать, если нет времени приостановиться  и подумать - они никогда не дадут такой возможности. 
66	As he lathed, he listened to records over the loudspeaker he’d set up in the bedroom— Beethoven’s Third, Seventh, and Ninth symphonies. He was glad he’d learned early in life, from his mother, to appreciate this kind of music. It helped to fill the terrible void of hours. 	Работая, он слушал музыку, доносившуюся  из  установленного  в  спальне динамика: Третья, Седьмая, Девятая симфонии Бетховена - и радовался, что в детстве научился от матери ценить именно такую музыку:  она  помогала  ему заполнять пугающую пустоту стремительно уходящего времени. 
67	From four o’clock on, his gaze kept shifting to the clock on the wall. He worked in silence, lips pressed into a hard line, a cigarette in the corner of his mouth, his eyes staring at the bit as it gnawed away the wood and sent floury dust filtering down to the floor. 	С четырех часов он постоянно оглядывался  на  стенные  часы,  продолжая работать молча, сжав губы, с сигаретой в уголке  рта,  цепко  наблюдая  за тем, как  наждак  вгрызается  в  дерево,  рождая  легкую  древесную  пыль, причудливыми узорами медленно оседающую на пол. 
68	Four- fifteen. 	Четыре пятнадцать. 
69	Four-thirty. 	Половина. 
70	It was a quarter to five. 	Без четверти пять. 
71	In another hour they’d be at the house again, the filthy bastards. 	Еще час - и все они будут здесь, как только стемнеет. 
72	As soon as the light was gone. 	Мерзкие ублюдки. 
73	He stood before the giant freezer, selecting his supper. 	Он стоял перед огромным холодильником и выбирал что-нибудь на ужин. 
74	His jaded eyes moved over the stacks of meats down to the frozen vegetables, down to the breads and pastries, the fruits and ice cream. 	Взгляд устало скользил по мясным упаковкам, мороженым овощам,  булочкам и пирожкам, фруктам и брикетам мороженого. 
75	He picked out two lamb chops, string beans, and a small box of orange sherbet. He picked the boxes from the freezer and pushed shut the door with his elbow, Next he moved over to the uneven stacks of cans piled to the ceiling. 	Он выбрал две бараньи котлетки, стручковую фасоль и маленькую коробочку апельсинового шербета и, нагрузившись упаковками, локтем захлопнул дверцу. 
76	He took down a can of tomato juice, then left the room that had once belonged to Kathy and now belonged to his stomach. 	В комнате, когда-то  принадлежавшей  Кэтти,  а  теперь  ублажавшей  его желудок, до самого потолка громоздился неровный штабель  консервов:  здесь он прихватил банку томатного сока и отправился в кухню. 
77	He moved slowly across the living room, looking at the mural that covered the back wall. 	Фреска на  стене  гостиной  изображала  скалу,  обрывающуюся  в  океан. 
78	It showed a cliff edge, sheering off to green-blue ocean that surged and broke over black rocks. 	Сине-зеленая вода под скалой пенилась, разбиваясь о черные камни. 
79	Far up in the clear blue sky, white sea gulls floated on the wind, and over on the right a gnarled tree hung over the precipice, its dark branches etched against the sky. 	В высоте безоблачного  голубого  неба  скользили  белые  чайки,  и  кривое  деревце распростерло над пропастью свои темные ветви. 
80	Neville walked into the kitchen and dumped the groceries on the table, his eyes moving to the clock. 	Нэвилль вывалил провиант на кухонный  стол  и  взглянул  на  часы. 
81	Twenty minutes to six. 	Без двадцати шесть. 
82	Soon now. 	Теперь уже скоро. 
83	He poured a little water into a small pan and clanked it down on a stove burner. 	Он налил в кастрюльку немного воды и поставил на плиту. 
84	Next he thawed out the chops and put them under the broiler. 	Отбил  котлетки и шлепнул на сковородку. 
85	By this time the water was boiling and he dropped in the frozen string beans and covered them, thinking that it was probably the electric stove that was milking the generator. 	Тем временем закипела вода, бросил туда фасоль  и накрыл крышкой, размышляя, что, вероятно, как раз  от  электроплитки-то  и скисает генератор. 
86	At the table he sliced himself two pieces of bread and poured himself a glass of tomato juice. He sat down and looked at the red second hand as it swept slowly around the clock face. 	Отрезал пару ломтиков  хлеба,  налил  стакан  томатного сока  и  сел,  наблюдая  за  секундной  стрелкой,  медленно   бегущей   по циферблату. 
87	The bastards ought to be here soon. 	- Эти-ублюдки скоро будут. 
88	After he’d finished his tomato juice, he walked to the front door and went out onto the porch. He stepped off onto the lawn and walked down to the sidewalk. 	Выпив томатный сок, он вышел на крыльцо, спустился на лужайку  и  дошел до дороги. 
89	The sky was darkening and it was getting chilly. He looked up and down Cimarron Street, the cool breeze ruffling his blond hair. 	Небо постепенно темнело, и на землю спускалась ночная прохлада. 
90	That’s what was wrong with these cloudy days; you never knew when they were coming. 	Вот что плохо в пасмурной погоде: никак не угадать, когда они появятся. 
91	Oh, well, at least they were better than those damned dust storms. 	О, конечно, эта погода все же лучше пыльной бури, черт  бы  ее  побрал. 
92	With a shrug, he moved back across the lawn and into the house, locking and bolting the door behind him, sliding the thick bar into place. Then he went back into the kitchen, turned his chops, and switched off the heat under the string beans. 	Поежившись, он пересек лужайку и скрылся в доме,  запер  за  собой  дверь, задвинул тяжелый засов, прошел на кухню, перевернул котлетки и снял с огня фасоль. 
93	He was putting the food on his plate when he stopped and his eyes moved quickly to the clock. Six-twenty- five today. 	Уже накладывая себе в тарелку, он остановился и взглянул на часы, чтобы заметить время: шесть двадцать пять. 
94	Ben Cortman was shouting. 	Кричал Бен Кортман. 
95	“Come out, Neville!” 	- Выходи, Нэвилль!.. 
96	Robert Neville sat down with a sigh and began to eat. 	Роберт Нэвилль со вздохом сел, придвинул стул и принялся за еду. 
97	He sat in the living room, trying to read. 	Устроившись  в  гостиной,  он  попытался  читать. 
98	He’d made himself a whisky and soda at his small bar and he held the cold glass as he read a physiology text. 	Приготовив  в  своем маленьком баре виски с содовой, он уселся с холодным стаканом в одной руке и психологическим тестом в другой. 
99	From the speaker over the hallway door, the music of Schonberg was playing loudly. 	Через  открытую  дверь  холла  комнату заполняла музыка Шенберга. 
100	Not loudly enough, though. 	Громкость, однако, была недостаточной, их все равно было  слышно. 
101	He still heard them outside, their murmuring and their walkings about and their cries, their snarling and fighting among themselves. 	Там, снаружи, они переговаривались, расхаживали вокруг дома, о чем-то  спорили, шумели, дрались. 
102	Once in a while a rock or brick thudded off the house. Sometimes a dog barked. 	Время от времени в стену дома ударял камень  или  обломок кирпича, изредка лаяли собаки. 
103	And they were all there for the same thing. 	И все они там, снаружи, хотели одного и того же. 
104	Robert Neville closed his eyes a moment and held his lips in a tight line. 	Роберт Нэвилль на мгновение закрыл глаза и стиснул зубы. 
105	Then he opened his eyes and lit another cigarette, letting the smoke go deep into his lungs. 	Открыв  глаза, он закурил новую сигарету и глубоко затянулся, ощущая, как  дым  заполняет его легкие. 
106	He wished he’d had time to soundproof the house. 	Пожалуй, надо выкроить время и сделать звукоизоляцию. 
107	It wouldn’t be so bad if it weren’t that he had to listen to them. 	"Да, это  было  бы неплохо, если бы не одно ""но"": надо  было  слышать,  что  там  происходит. "
108	Even after five months, it got on his nerves. 	Однако даже сейчас, после пяти месяцев, нервы все-таки не выдерживали. 
109	He never looked at them any more. 	Давно уже он не смотрел на  них. 
110	In the beginning he’d made a peephole in the front window and watched them. 	Вначале  он  специально  прорубил  во входной двери глазок и наблюдал за ними. 
111	But then the women had seen him and had started striking vile postures in order to entice him out of the house. 	Но потом женщины снаружи заметили это и стали принимать такие мерзкие позы в надежде выманить его... 
112	He didn’t want to look at that. 	Но  все их попытки были бесплодны. Глазеть на них не было никакого желания. 
113	He put down his book and stared bleakly at the rug, hearing Verklärte Nacht play over the loud-speaker. 	Отложив книгу и тупо уставившись в пол, он  пытался  сконцентрироваться на  музыке,  доносившейся  из  громкоговорителя. Verklarte  nacht. 
114	He knew he could put plugs in his ears to shut off the sound of them, but that would shut off the music too, and he didn’t want to feel that they were forcing him into a shell. He closed his eyes again. 	Если заткнуть уши затычками, их не будет слышно, но тогда  не  будет  слышно  и музыки, - нет, пусть они и не надеются загнать  меня  внутрь  собственного панциря, - подумал он и снова закрыл глаза. 
115	It was the women who made it so difficult, be thought, the women posing like lewd puppets in the night on the possibility that he’d see them and decide to come out. 	Что труднее всего переносить - так это женщин,  -  подумал  он. -  Эти женщины, выставляющие себя напоказ, словно похотливые  куклы,  в  надежде, что он увидит их, позирующих в ночном свете, и выйдет... 
116	A shudder. ran through him. 	Дрожь пробежала по его телу. 
117	Every night it was the same. 	Каждую ночь одно и то же. 
118	He’d be reading and listening to music. 	Раскрытая книга. Музыка. 
119	Then he’d start to think about soundproofing the house, then he’d think about the women. 	Затем он начинал  думать  о  звукоизоляции  и,  наконец,  об  этих женщинах. 
120	Deep in his body, the knotting heat began again, and be pressed his lips together until they were white. 	В глубине его тела  разгорался  пульсирующий  пожар,  губы  сжались  до немоты, до белизны. 
121	He knew the feeling well and it enraged him that he couldn’t combat it. 	Это чувство давно было знакомо ему, и  самое  ужасное, что оно было непреодолимо. 
122	It grew and grew until he couldn’t sit still any more. Then he’d get up and pace the floor, fists bloodless at his sides. Maybe he’d set up the movie projector or eat something or have too much to drink or turn the music up so loud it hurt his ears. 	Оно нарастало и нарастало до тех пор, когда  он наконец вскакивал, не в состоянии  больше  усидеть  на  месте,  и  начинал мерить шагами комнату, сжав кулаки до боли в суставах. 
123	He had to do something when it got really bad. 	Когда его состояние ухудшалось, переходя известную ему границу, необходимо было что-то делать. 
124	He felt the muscles of his abdomen closing in like frightening coils. 	Или зарядить кинопроектор, или заняться едой, или  напиться  как  следует, или довести уровень звука в динамиках до болевого порога. 
125	He picked up the book and tried to read, his lips forming each word slowly and painfully. 	Снова  раскрыв  книгу,  он  попытался  читать,  медленно  и  болезненно проговаривая слова, но сознание его не включалось. 
126	But in a moment the book was on his lap again. 	Мышцы живота напряглись и затвердели как стальные канаты, тело не подчинялось рассудку. Через мгновение книга снова оказалась  у  него  на  коленях,  закрытой. 
127	He looked at the bookcase across from him. 	Взгляд его застыл на книжных  стеллажах,  заполнявших  угол  комнаты. 
128	All the knowledge in those books couldn’t put out the fires in him; all the words of centuries couldn’t end the wordless, mindless craving of his flesh. 	Вся мудрость этих томов не могла теперь погасить огонь,  разгоравшийся  внутри него. Никакая мудрость веков не могла укротить немое безумие его плоти. 
129	The realization made him sick. 	Признать это - означало сдаться. 
130	It was an insult to a man. 	Это было не в его  правилах. 
131	All right, it was a natural drive, but there was no outlet for it any more. 	Да,  все шло своим чередом. Да, природа знает свои пути. Но они лишили его  выхода. 
132	They’d forced celibacy on him; he’d have to live with it. 	Они обрекли его на пожизненный целибат. Но жизнь продолжалась. 
133	You have a mind, don’t you? he asked himself. 	Разум! Есть у тебя разум? - спрашивал он себя. 
134	Well, use it? 	- Так найди же выход! 
135	He reached over and turned the music still louder; then forced himself to read a whole page without pause. 	Увеличив еще немного громкость в динамиках, он вернулся и заставил себя прочесть целую страницу не останавливаясь. 
136	He read about blood cells being forced through membranes, about pale lymph carrying the wastes through tubes blocked by lymph nodes, about lymphocytes and phago cytic cells. 	Он читал о кровяных тельцах, их движении через мембраны, о том, как лимфа переносит шлаки, как  она  течет по  лимфатическим  сосудам,  заканчивающимся  лимфатическими   узлами,   о лимфоцитах и фагоцитах. 
137	“—to empty, in the left shoulder region, near the thorax, into a large vein of the blood circulating system.” 	"""...оттекает в вены: в  венозный  угол  справа  и  слева,  образованный слиянием внутренней яремной и подключичной вен, или в одну из этих  вен  у места соединения их друг с другом"". "
138	The book shut with a thud. 	Книга с шумом захлопнулась. 
139	Why didn’t they leave him alone? 	Почему они не оставят его в покое? 
140	Did they think they could all have him? Were they so stupid they thought that? Why did they keep coming every night? 	Неужели они так глупы,  что  думают, будто его хватит на них на всех? 
141	After five months, you’d think they’d give up and try elsewhere. 	Они приходят каждую ночь  в  течение  вот уже пяти месяцев. Почему бы им не оставить  его  в  покое  и  не  попытать счастья где-нибудь в другом месте? 
142	He went over to the bar and made himself another drink. As he turned back to his chair he heard stones rattling down across the roof and landing with thuds in the shrubbery beside the house. 	Приготовив себе в  баре  еще  один  стакан,  он  вернулся  на  место  и прислушался к стуку камней, ударяющих по крыше  и  скатывающихся  затем  в кустарник у стен дома. 
143	Above the noises, he heard Ben Cortman shout as he always shouted. 	Перекрывая эти  звуки,  снова  раздался  неизменный вопль Бена Кортмана. 
144	“Come out, Neville!” 	- Выходи, Нэвилль! 
145	Someday I’ll get that bastard, he thought as he took a big swallow of the bitter drink. 	Когда-нибудь я доберусь до тебя, ублюдка, -  подумал  он,  как  следует отхлебнув своего горького зелья. 
146	Someday I’ll knock a stake right through his goddamn chest. 	- Когда-нибудь я вгоню тебе  кол  в  твою проклятую грудь. 
147	I’ll make one a foot long for him, a special one with ribbons on it, the bastard. 	Я сделаю  один  специально  для  тебя,  ублюдка,  на  фут длиннее и с зазубринами. 
148	Tomorrow. 	Завтра. 
149	Tomorrow he’d soundproof the house. 	Завтра надо сделать звукоизоляцию. 
150	His fingers drew into white-knuckled fists. 	Руки  его  снова  сжались  в кулаки, костяшки побелели. 
151	He couldn’t stand thinking about those women. 	Но как перестать думать об этих женщинах? 
152	If he didn’t hear them, maybe he wouldn’t think about them. 	Если б только не слышать их криков - может быть, тогда, удастся  и  не  думать. 
153	Tomorrow. 	Завтра. 
154	Tomorrow. 	Завтра. 
155	The music ended and he took a stack of records off the turntable and slid them back into their cardboard envelopes. 	Проигрыватель умолк. 
156	Now he could hear them even more clearly outside. He reached for the first new record he could get and put it on the turntable and twisted the volume up to its highest point. 	Нэвилль  распихал  пачку  пластинок  по  картонным конвертам и, стремясь заглушить  шквал  звуков,  обрушившийся  на  него  с улицы, поставил  первую  попавшуюся  пластинку  и  крутанул  громкость  на максимум. 
157	“The Year of the Plague,” by Roger Leie, filled his ears. 	"Из динамиков на него обрушился ""Год Чумы"" Роджера Лея. "
158	Violins scraped and whined, tympani thudded like the beats of a dying heart, flutes played weird, atonal melodies. 	Струнные визжали и выли. Барабаны  пульсировали,  словно  агонизирующие сердца. Флейты рождали невообразимые, иррациональные комбинации звуков, не складывающихся в единую мелодию... 
159	With a stiffening of rage, he wrenched up the record and snapped it over his right knee. 	В порыве ярости он сорвал  пластинку  с  диска  проигрывателя  и  одним ударом об колено превратил ее в осколки. 
160	He’d meant to break it long ago. 	Давно уже  он  собирался  сделать это. 
161	He walked on rigid legs to the kitche n and flung the pieces into the trash box. Then he stood in the dark kitchen, eyes tightly shut, teeth clenched, hands damped over his ears. 	Тяжело ступая, он дошел до кухни, не зажигая света швырнул осколки  в мусорное ведро, выпрямился и застыл в темноте, закрыв глаза, зажав  руками уши, стиснув зубы. 
162	Leave me alone, leave me alone, leave me alone! 	Оставьте меня в покое! Оставьте меня в покое! Оставьте меня в покое! 
163	No use, you couldn’t beat them at night. 	Конечно, ночью их не одолеть. 
164	No use trying; it was their special time. 	Бесполезно даже пытаться:  это  их,  _их_ время. 
165	He was acting very stupidly, trying to beat them. 	Это глупо - пытаться одолеть их ночью. 
166	Should he watch a movie? 	Смотреть кино? 
167	No, he didn’t feel like setting up the projector. 	Нет,  у  него не было желания возиться с проектором. 
168	He’d go to bed and put the plugs in his ears. 	Надо заткнуть  уши  и  идти  спать. 
169	It was what he ended up doing every night, anyway. 	Впрочем,  как  и  всегда. Каждую  ночь  его  борьба  заканчивалась  этим. 
170	Quickly, trying not to think at all; he went to the bedroom and undressed. He put on pajama bottoms and went into the bathroom. 	Торопливо, стараясь ни о чем не думать, он перешел  в  спальню,  разделся, надел кальсоны и отправился в  ванную. 
171	He never wore pajama tops; it was a habit he’d acquired in Panama during the war. 	Эта  привычка  -  спать  только  в кальсонах - сохранилась у него со времен войны в Панаме. 
172	As he washed, he looked into the mirror at his broad chest, at the dark hair swirling around the nipples and down the center line of his chest. 	Умываясь, он взглянул в зеркало. Широкая грудь, завитки темной шерсти у сосков, дорожка шерсти, спускающаяся посреди живота, и татуировка  в  виде нательного креста. 
173	He looked at the ornate cross he’d had tattooed on his chest one night in Panama when he’d been drunk. 	Этот крест был вытатуирован в Панаме,  после  одной  из ночных пьянок. 
174	What a fool I was in those days! he thought. 	Боже, каким я тогда был дураком! - подумал он. 
175	Well, maybe that cross had saved his life. 	- Хотя, кто знает,  быть может, именно этот крест и спас меня. 
176	He brushed his teeth carefully and used dental- floss. 	Тщательно вычистив зубы, он прочистил  промежутки  шелковинкой. 
177	He tried to take good care of his teeth because he was his own dentist now. 	Будучи теперь сам себе врачом, он бережно заботился о своих зубах. 
178	Some things could go to pot, but not his health, he thought. 	Кое-что можно послать к чертям, - думал он, - но только не здоровье. 
179	Then why don’t you stop pouring alcohol into yourself? he thought. 	Но почему же ты не прекратишь заливать себя алкоголем? 
180	Why don’t you shut the hell up? he thought. 	Почему  не  остановишь это бесово наважденье? - думал он. 
