	en	ru
20	"It's awful to recall it,"" says Zamuhrishen, taking a seat."" I had rheumatism in every part and every organ. "	Вспомнить страшно! -- говорит Замухришин, садясь. -- Во всех частях и органах ревматизм стоял. 
21	I have been in misery for eight years, I've had no rest from it . . . by day or by night, my benefactress. 	Восемь лет мучился, покою себе не знал... Ни днем ни ночью, благодетельница моя! 
22	I have consulted doctors, and I went to professors at Kazan; I have tried all sorts of mud-baths, and drunk waters, and goodness knows what I haven't tried! 	Лечился я и у докторов, и к профессорам в Казань ездил, и грязями разными лечился, и воды пил, и чего только я не перепробовал! 
23	I have wasted all my substance on doctors, my beautiful lady. 	Состояние свое пролечил, матушка-красавица. 
24	The doctors did me nothing but harm. 	Доктора эти, кроме вреда, ничего мне не принесли. 
25	They drove the disease inwards. 	Они болезнь мою вовнутрь мне вогнала. 
26	Drive in, that they did, but to drive out was beyond their science. 	Вогнать-то вогнали, а выгнать -- наука ихняя не дошла... 
27	All they care about is their fees, the brigands; but as for the benefit of humanity -- for that they don't care a straw. 	Только деньги любят брать, разбойники, а ежели касательно пользы человечества, то им и горя мало. 
28	They prescribe some quackery, and you have to drink it. 	Пропишет какой-нибудь хиромантии, а ты пей. 
29	Assassins, that's the only word for them. 	Душегубцы, одним словом. 
30	If it hadn't been for you, our angel, I should have been in the grave by now! 	Если бы не вы, ангел наш, быть бы мне в могиле! 
31	I went home from you that Tuesday, looked at the pilules that you gave me then, and wondered what good there could be in them. 	"Прихожу от вас в тот вторник, гляжу на крупинки, что вы дали тогда, и думаю: ""Ну, какой в них толк? "
32	Was it possible that those little grains, scarcely visible, could cure my immense, long-standing disease? 	"Нешто эти песчинки, еле видимые, могут излечить мою громадную застарелую болезнь?"" "
33	That's what I thought -- unbeliever that I was! -- and I smiled; but when I took the pilule -- it was instantaneous! It was as though I had not been ill, or as though it had been lifted off me. 	Думаю, маловер, и улыбаюсь, а как принял крупинку -- моментально! словно и болен не был или рукой сняло. 
34	My wife looked at me with her eyes starting out of her head and couldn't believe it. 	Жена глядит на меня выпученными глазами и не верит: 
35	'Why, is it you, Kolya?' 	"""Да ты ли это, Кузя?"" -- "
36	'Yes, it is I,' I said. 	"""Я"", говорю. "
37	And we knelt down together before the ikon, and fell to praying for our angel: 	И стали мы с ней перед образом на коленки и давай молиться за ангела нашего: 
38	"'Send her, O Lord, all that we are feeling!' "" "	"""Пошли ты ей, господи, всего, что мы только чувствуем!"" "
39	Zamuhrishen wipes his eyes with his sleeve gets up from his chair, and shows a disposition to drop on one knee again; but the lady checks him and makes him sit down. 	Замухришин вытирает рукавом глаза, поднимается со стула и выказывает намерение снова стать на одно колено, но генеральша останавливает и усаживает его. 
40	"""It's not me you must thank,"" she says, blushing with excitement and looking enthusiastically at the portrait of Father Aristark. ""It's not my doing. . . . "	-- Не меня благодарите! -- говорит она, красная от волнения и глядя восторженно на портрет отца Аристарха. -- Не меня! 
41	I am only the obedient instrument . . 	Я тут только послушное орудие... 
42	It's really a miracle. 	Действительно, чудеса! 
43	"Rheumatism of eight years' standing by one pilule of scrofuloso!"" "	Застарелый, восьмилетний ревматизм от одной крупинки скрофулозо! 
44	"""Excuse me, you were so kind as to give me three pilules. "	-- Изволили вы дать мне три крупинки. 
45	One I took at dinner and the effect was instantaneous! 	Из них одну принял я в обед -- и моментально! 
46	Another in the evening, and the third next day; and since then not a touch! 	Другую вечером, а третью на другой день, -- и с той поры хоть бы тебе что! 
47	Not a twinge anywhere! 	Хоть бы кольнуло где! 
48	And you know I thought I was dying, I had written to Moscow for my son to come! 	А ведь помирать уже собрался, сыну в Москву написал, чтоб приехал! 
49	The Lord has given you wisdom, our lady of healing! 	Умудрил вас господь, целительница! 
50	Now I am walking, and feel as though I were in Paradise. 	Теперь вот хожу, и словно в раю... 
51	The Tuesday I came to you I was hobbling, and now I am ready to run after a hare. . . . 	В тот вторник, когда у вас был, хромал, а теперь хоть за зайцем готов... 
52	I could live for a hundred years. 	Хоть еще сто лет жить. 
53	There's only one trouble, our lack of means. 	Одна только беда -- недостатки наши. 
54	I'm well now, but what's the use of health if there's nothing to live on? 	И здоров, а для чего здоровье, если жить не на что? 
55	Poverty weighs on me worse than illness. . . . 	Нужда одолела пуще болезни... 
56	For example, take this . . . 	К примеру взять хоть бы такое дело... 
57	It's the time to sow oats, and how is one to sow it if one has no seed? 	Теперь время овес сеять, а как его посеешь, ежели семенов нет? 
58	"I ought to buy it, but the money . . . everyone knows how we are off for money. . . ."" "	Нужно бы купить, а денег... известно, какие у нас деньги... 
59	"""I will give you oats, Kuzma Kuzmitch. . . . "	-- Я вам дам овса, Кузьма Кузьмич... 
60	Sit down, sit down. 	Сидите, сидите! 
61	"You have so delighted me, you have given me so much pleasure that it's not you but I that should say thank you!"" "	Вы так меня порадовали, такое удовольствие мне доставили, что не вы, а я должна вас благодарить! 
62	"""You are our joy! "	-- Радость вы наша! 
63	That the Lord should create such goodness! 	Создаст же господь такую доброту! 
64	Rejoice, Madam, looking at your good deeds! . . . 	Радуйтесь, матушка, на свои добрые дела глядючи! 
65	While we sinners have no cause for rejoicing in ourselves. . . . 	А вот нам, грешным, и порадоваться у себя не на что... 
66	We are paltry, poor-spirited, useless people . . . a mean lot. . . . 	Люди мы маленькие, малодушные, бесполезные... мелкота... 
67	We are only gentry in name, but in a material sense we are the same as peasants, only worse. . . . 	Одно звание только, что дворяне, а в материальном смысле те же мужики, даже хуже... 
68	We live in stone houses, but it's a mere make-believe . . . for the roof leaks. 	Живем в домах каменных, а выходит один мираж, потому -- крыша течет... 
69	"And there is no money to buy wood to mend it with."" "	Не на что тесу купить. 
70	"""I'll give you the wood, Kuzma Kuzmitch."" "	-- Я дам вам тесу, Кузьма Кузьмич. 
71	Zamuhrishen asks for and gets a cow too, a letter of recommendation for his daughter whom he wants to send to a boarding school, and . . . touched by the lady's liberality he whimpers with excess of feeling, twists his mouth, and feels in his pocket for his handkerchief. . . . 	Замухришин выпрашивает еще корову, рекомендательное письмо для дочки, которую намерен везти в институт, и... тронутый щедротами генеральши, от наплыва чувств всхлипывает, перекашивает рот и лезет в карман за платком... 
72	Marfa Petrovna sees a red paper slip out of his pocket with his handkerchief and fall noiselessly to the floor. 	Генеральша видит, как вместе с платком из кармана его вылезает какая-то красная бумажка и бесшумно падает на пол. 
73	"""I shall never forget it to all eternity . . ."" he mutters, ""and I shall make my children and my grandchildren remember it . . . from generation to generation. "	-- Во веки веков не забуду... -- бормочет он. -- И детям закажу помнить, и внукам... в род и род... 
74	"'See, children,' I shall say, 'who has saved me from the grave, who . . .' "" "	Вот, дети, та, которая спасла меня от гроба, которая... 
75	When she has seen her patient out, the lady looks for a minute at Father Aristark with eyes full of tears, then turns her caressing, reverent gaze on the drug chest, the books, the bills, the armchair in which the man she had saved from death has just been sitting, and her eyes fall on the paper just dropped by her patient. 	Проводив своего пациента, генеральша минуту глазами, полными слез, глядит на отца Аристарха, потом ласкающим, благоговеющим взором обводит аптечку, лечебники, счета, кресло, в котором только что сидел спасенный ею от смерти человек, и взор ее падает на оброненную пациентом бумажку. 
76	She picks up the paper, unfolds it, and sees in it three pilules -- the very pilules she had given Zamuhrishen the previous Tuesday. 	Генеральша поднимает бумажку, разворачивает ее и видит в ней три крупинки, те самые крупинки, которые она дала в прошлый вторник Замухришину. 
77	"""They are the very ones,"" she thinks puzzled. "". . . The paper is the same. . . . "	-- Это те самые... -- недоумевает она. -- Даже бумажка та самая... 
78	He hasn't even unwrapped them! 	Он и не разворачивал даже! 
79	What has he taken then? 	Что же он принимал в таком случае? 
80	Strange. . . . 	Странно... 
81	"Surely he wouldn't try to deceive me!"" "	Не станет же он меня обманывать! 
82	And for the first time in her ten years of practice a doubt creeps into Marfa Petrovna's mind. . . . 	И в душу генеральши, в первый раз за все десять лет практики, западает сомнение... 
83	She summons the other patients, and while talking to them of their complaints notices what has hitherto slipped by her ears unnoticed. 	Она вызывает следующих больных и, говоря с ними о болезнях, замечает то, что прежде незаметным образом проскальзывало мимо ее ушей. 
84	The patients, every one of them as though they were in a conspiracy, first belaud her for their miraculous cure, go into raptures over her medical skill, and abuse allopath doctors, then when she is flushed with excitement, begin holding forth on their needs. 	Больные, все до единого, словно сговорившись, сначала славословят ее за чудесное исцеление, восхищаются ее медицинскою мудростью, бранят докторов-аллопатов, потом же, когда она становится красной от волнения, приступают к изложению своих нужд. 
85	One asks for a bit of land to plough, another for wood, a third for permission to shoot in her forests, and so on. 	Один просит землицы для запашки, другой дровец, третий позволения охотиться в ее лесах и т. д. 
86	She looks at the broad, benevolent countenance of Father Aristark who has revealed the truth to her, and a new truth begins gnawing at her heart. 	Она глядит на широкую, благодушную физиономию отца Аристарха, открывшего ей истину, и новая истина начинает сосать ее за душу. 
87	An evil oppressive truth. . . . 	Истина нехорошая, тяжелая... 
88	The deceitfulness of man! 	Лукав человек! 
