	en	ru
62	He crawled out of the gorse-bush, brushed the prickles from his nose, and began to think again. 	Он выполз из куста ут?сника, вынул колючки из носу и снова задумался. 
63	And the first person he thought of was Christopher Robin. 	И первый человек, о котором он подумал, был Кристофер Робин. 
64	"(""Was that me?"" said Christopher Robin in an awed voice, hardly daring to believe it. "	"(""Неужели  обо мне"", говорит Кристофер Робин  благоговейным  шепотом, с трудом отваживаясь в это поверить. "
65	"""That was you."" "	"""О тебе"". "
66	Christopher Robin said nothing, but his eyes got larger and larger, and his face got pinker and pinker.) 	Кристофер  Робин ничего  не говорит,  только  глаза  у него  становятся большие-пребольшие, а лицо делается пунцовым.) 
67	So Winnie-the-Pooh went round to his friend Christopher Robin, who lived behind a green door in another part of the Forest. 	Итак, Винни-Пух отправился к своему другу  Кристоферу Робину,  который жил за зеленой дверью на другом конце леса. 
68	"""Good morning, Christopher Robin,"" he said. "	"""Доброе утро, Кристофер Робин"", говорит. "
69	"""Good morning, Winnie-ther-Pooh,"" said you. "	"""Доброе утро, Винни-де-Пух"", говорит Кристофер Робин. "
70	"""I wonder if you've got such a thing as a balloon about you?"" "	"""Я вот думаю, нет ли у тебя такой вещи, как воздушный шар?"" "
71	"""A balloon?"" "	"""Воздушный шар?"" "
72	"""Yes, I just said to myself coming along: "	"""Да, я только  что иду  и говорю себе, проходя  мимо твоего  дома: "
73	'I wonder if Christopher Robin has such a thing as a balloon about him?' 	"""Вот интересно, есть ли у Кристофера Робина такая вещь, как воздушный шар?"""" "
74	"I just said it to myself, thinking of balloons, and wondering."" ""What do you want a balloon for?"" you said. "	"""Зачем тебе воздушный шар?"", говоришь ты. "
75	Winnie-the-Pooh looked round to see that nobody was listening, put his paw to his mouth, and said in a deep whisper: 	Тут  Винни-Пух  огляделся, не  подслушивает  ли  их  кто,  и  говорит замогильным шепотом: 
76	"""Honey!"" "	"""Мед!"" "
77	"""But you don't get honey with balloons!"" "	"""Но ты не можешь достать мед при помощи воздушного шара"". "
78	"""I do,"" said Pooh. "	"""Я могу"", говорит Пух. "
79	Well, it just happened that you had been to a party the day before at the house of your friend Piglet, and you had balloons at the party. 	Ладно, тут как раз случилось, что ты был за день  до этого на вечеринке в доме своего друга Поросенка и там дарили  воздушные шарики. 
80	You had had a big green balloon; and one of Rabbit's relations had had a big blue one, and had left it behind, being really too young to go to a party at all; and so you had brought the green one and the blue one home with you. 	Тебе достался большой  зеленый  шар,  а один  из  друзей-и-родственников  Кролика  получил большой  синий; но он не смог  его  получить,  так как был на самом деле еще слишком  молодым, чтобы  ходить на  вечеринки;  и  тогда  ты принес домой  и зеленый, и синий. 
81	"""Which one would you like?"" you asked Pooh. "	"""Какой выбираешь?"" спрашиваешь ты у Пуха. "
82	He put his head between his paws and thought very carefully. 	Тот обхватил голову лапами и глубоко задумался. 
83	"""It's like this,"" he said. "	"""Ведь  тут какое дело"", говорит. "
84	"""When you go after honey with a balloon, the great thing is not to let the bees know you're coming. "	"""Когда  идешь  за медом  с  воздушным шаром, самое главное не дать  пчелам понять, что  ты пришел. "
85	"Now, if you have a green balloon, they might think you were only part of the tree, and not notice you, and if you have a blue balloon, they might think you were only part of the sky, and not notice you, and the question is: Which is most likely?"" "	"Теперь смотри, если у тебя зеленый шар,  они могут подумать, что  это просто часть леса,  и тебя не  заметят, а если  у тебя синий шар,  то они могут  подумать, что это часть  неба,  и опять-таки тебя не заметят. И вот вопрос: что на что  больше похоже?"" "
86	"""Wouldn't they notice you underneath the balloon?"" you asked. "	"""А если они тебя заметят под шаром?"", спрашиваешь ты. "
87	"""They might or they might not,"" said Winnie-the-Pooh. ""You never can tell with bees."" "	"""Могут заметить, а могут и нет"",  говорит  Винни-Пух, ""о пчелах ничего нельзя  сказать  заранее"". "
88	He thought for a moment and said: 	Он  подумал  с  минуту  и  говорит: 
89	"""I shall try to look like a small black cloud. "	"""Я  попробую выглядеть небольшой черной тучей. "
90	"That will deceive them."" "	"Это их собьет с толку"". "
91	"""Then you had better have the blue balloon,"" you said; and so it was decided. "	"""Тогда тебе  лучше взять  синий шар"",  говоришь  ты. Ну, и  вопрос был решен. "
92	Well, you both went out with the blue balloon, and you took your gun with you, just in case, as you always did, and Winnie-the-Pooh went to a very muddy place that he knew of, and rolled and rolled until he was black all over; and then, when the balloon was blown up as big as big, and you and Pooh were both holding on to the string, you let go suddenly, and Pooh Bear floated gracefully up into the sky, and stayed there -- level with the top of the tree and about twenty feet away from it. 	Ладно, вы оба пошли с синим шаром, и ты взял с собой свое ружье, просто на  всякий случай,  как  ты  всегда делаешь, a Винни-Пух наведался в самое грязное место в Лесу, которое он  только знал, и  так вывалялся в грязи, что стал совершенно черным. И когда шар надули и он стал  большим пребольшим, ты и Пух придерживали его за  веревочку,  и ты  вдруг  как  отпустишь его  -- и Медведь Пух грациозно  взлетел  под  небеса и остановился аккурат на  уровне верхушки дерева, приблизительно в двадцати футах от него. 
93	"""Hooray!"" you shouted. "	"Тут ты как заорешь: ""Ура-а-а!"" "
94	"""Isn't that fine?"" shouted Winnie-the-Pooh down to you. "	A Винни-Пух тебе сверху кричит: 
95	"""What do I look like?"" "	"""На что я похож?"" "
96	"""You look like a Bear holding on to a balloon,"" you said. "	"""Ты похож"", говоришь ты, ""на Медведя, держащего воздушный шар"". "
97	"""Not,"" said Pooh anxiously, "" -- not like a small black cloud in a blue sky?"" "	"""Да нет"", говорит Пух несколько тревожно, ""а на небольшую черную тучу в синем небе?"" "
98	"""Not very much."" "	"""Не очень сильно"". "
99	"""Ah, well, perhaps from up here it looks different. "	"""А, ну,  может,  отсюда  это выглядит по-другому. "
100	"And, as I say, you never can tell with bees."" "	"И  потом,  как я  уже говорил, о пчелах заранее ничего не скажешь"". "
101	There was no wind to blow him nearer to the tree, so there he stayed. He could see the honey, he could smell the honey, but he couldn't quite reach the honey. 	Не было ветра, который прибил бы  его  ближе к дереву, так он и  висит: видит мед, чует его, а достать не может. 
102	After a little while he called down to you. 	Спустя некоторое время он зовет тебя. 
103	"""Christopher Robin!"" he said in a loud whisper. "	"""Кристофер Робин!"", говорит он громким шепотом. "
104	"""Hallo!"" "	"""Здравствуй "". "
105	"""I think the bees suspect something!"" "	"""Я думаю, пчелы что-то заподозрили!"" "
106	"""What sort of thing?"" "	"""Что именно?"" "
107	"""I don't know. "	"""Не знаю. "
108	"But something tells me that they're suspicious!"" "	"Но что-то мне подсказывает, что они стали подозрительны!"" "
109	"""Perhaps they think that you're after their honey?"" "	"""Может, они думают, что ты пришел за их медом?"" "
110	"""It may be that. "	"""Может, и так. "
111	"You never can tell with bees."" "	"О пчелах заранее ничего не скажешь"". "
112	There was another little silence, and then he called down to you again. 	Следует непродолжительное молчание, и потом он зовет тебя опять: 
113	"""Christopher Robin!"" "	"""Кристофер Робин!"" "
114	"""Yes?"" "	"""Да?"" "
115	"""Have you an umbrella in your house?"" "	"""У тебя дома есть зонтик?"" "
116	"""I think so."" "	"""Думаю, есть"". "
117	"""I wish you would bring it out here, and walk up and down with it, and look up at me every now and then, and say "	"""Я бы  хотел, чтобы ты поглядывал  на меня  время от времени и говорил: "
118	'Tut-tut, it looks like rain.' 	"""Тц-тц-тц, похоже на дождь"". "
119	"I think, if you did that, it would help the deception which we are practising on these bees."" "	"Я думаю, если бы ты так сделал, это бы помогло обмануть пчел"". "
120	"Well, you laughed to yourself, ""Silly old Bear !"" but you didn't say it aloud because you were so fond of him, and you went home for your umbrella. "	"Ладно, ты про себя посмеялся, мол,  ""глупый старый Медведь!"",  но вслух ничего не сказал, уж очень ты его любил, и идешь себе домой за зонтиком"". "
121	"""Oh, there you are!"" called down Winnie-the-Pooh, as soon as you got back to the tree. "	"""О, где ты там!"", зовет Пух, как только ты возвращаешься к дереву. "
122	"""I was beginning to get anxious. I have discovered that the bees are now definitely Suspicious."" "	"""Я в тревоге,   так  как   я   сделал  открытие,  что  пчелы  теперь  определенно Подозрительны"". "
123	"""Shall I put my umbrella up?"" you said. "	"""Мне зонтик раскрыть?"", говоришь ты. "
124	"""Yes, but wait a moment. "	"""Да, но подожди минутку. "
125	We must be practical. 	Надо быть практичными. 
126	The important bee to deceive is the Queen Bee. 	Самое главное, сбить с толку Королевскую Пчелу. 
127	"Can you see which is the Queen Bee from down there?"" "	"Ты видишь снизу Королевскую Пчелу?"" "
128	"""No."" "	"""Нет"". "
129	"""A pity. "	"""Жаль. "
130	Well, now, if you walk up and down with your umbrella, saying, 	Ладно,  теперь,  если ты  прогуливаешься  с  зонтиком,  говори: 
131	'Tut-tut, it looks like rain,' I shall do what I can by singing a little Cloud Song, such as a cloud might sing. . . . 	Тц-тц-тц,  похоже на дождь', а  я  сделаю  то,  что  в моих  силах, --  спою небольшую Песнь Тучи, какую может петь туча... 
132	"Go!"" "	"Начали!"" "
133	So, while you walked up and down and wondered if it would rain, Winnie-the-Pooh sang this song: 	Итак, пока ты ходишь  туда-сюда и интересуешься,  не  пахнет ли дождем,Винни-Пух поет свою Песнь: 
134	How sweet to be a Cloud  Floating in the Blue! 	Сладко спит на небе Туча В Голубом Краю! 
135	Every little cloud  Always sings aloud. 	Я тебе погромче песню Завсегда спою. 
136	"""How sweet to be a Cloud  Floating in the Blue!"" "	"""Сладко спать мне, Черной Туче, В Голубом Краю!"" "
137	It makes him very proud  To be a little cloud. 	Горделивой черной тучей Завсегда лететь[12]. 
138	The bees were still buzzing as suspiciously as ever. 	А пчелы гудят себе  и гудят все так же подозрительно. 
139	Some of them, indeed, left their nests and flew all round the cloud as it began the second verse of this song, and one bee sat down on the nose of the cloud for a moment, and then got up again. 	Некоторые из  них даже покидают на время свои  гнезда  и облетают вокруг тучи,  и, как раз когда начался  второй куплет, одна  пчела  взяла  да  и села ненадолго  туче на нос и сразу  опять улетела. 
140	"""Christopher -- ow! -- Robin,"" called out the cloud. "	"""Кристофер -- Оу -- Робин"", -- зовет туча. "
141	"""Yes?"" "	"""Да?"" "
142	"""I have just been thinking, and I have come to a very important decision. "	"""Я только  что подумал и пришел к важному заключению. "
143	"These are the wrong sort of bees."" "	Это пчелы не того сортам. 
144	"""Are they?"" "	"""В самом деле?"" "
145	"""Quite the wrong sort. "	"""Совершенно не  того сорта. "
146	"So I should think they would make the wrong sort of honey, shouldn't you?"" "	"Поэтому я  склонен думать, они и мед делают не того сорта, как ты думаешь?"" "
147	"""Would they?"" "	"""Кто бы мог подумать?"" "
148	"""Yes. "	"""Да. "
149	"So I think I shall come down."" "	"Так что я думаю, надо мне спускаться?"" "
150	"""How?"" asked you. "	"""Как?"", спрашиваешь ты. "
151	Winnie-the-Pooh hadn't thought about this. 	Винни-Пух об этом еще не думал. 
152	If he let go of the string, he would fall -- bump -- and he didn't like the idea of that. 	Если он выпустит веревку, он упадет --bump! -- и ему это явно придется не по вкусу. 
153	So he thought for a long time, and then he said: 	Итак,  он долго думает и затем говорит: 
154	"""Christopher Robin, you must shoot the balloon with your gun. "	"""Кристофер Робин, ты должен прострелить шар из ружья. "
155	"Have you got your gun?"" "	"Ты взял ружье?"" "
156	"""Of course I have,"" you said. ""But if I do that, it will spoil the balloon,"" you said. "	"""Конечно, взял"",  говоришь  ты, ""но  если  я  его  прострелю,  это  его испортит"". "
157	"But if you don't"" said Pooh, ""I shall have to let go, and that would spoil me."" "	"""А если ты этого не сделаешь"",  говорит Пух,  ""мне  придется  отпустить веревку, и это меня испортит"". "
158	When he put it like this, you saw how it was, and you aimed very carefully at the balloon, and fired. 	Когда он так повернул вопрос, ты видишь, что  дело серьезное, тщательно прицеливаешься в шар и стреляешь. 
159	"""Ow!"" said Pooh. "	"""Оу!"", говорит Пух. "
160	"""Did I miss?"" you asked. "	"""Я что, промахнулся?"", спрашиваешь ты. "
161	"""You didn't exactly miss,"" said Pooh, ""but you missed the balloon."" "	"""Ты не то чтобы промахнулся"", говорит Пух, ""но ты промахнулся в шар"". "
162	"""I'm so sorry,"" you said, and you fired again, and this time you hit the balloon and the air came slowly out, and Winnie-the-Pooh floated down to the ground. "	"""Извини, старик"", говоришь ты и опять стреляешь и на этот раз попадаешь в  шар. Воздух выходит из него,  и  Винни-Пух приземляется. "
163	But his arms were so stiff from holding on to the string of the balloon all that time that they stayed up straight in the air for more than a week, and whenever a fly came and settled on his nose he had to blow it off. 	Но  его руки, онемевшие от держания шара, долгое время так и остаются торчать вверх, целую неделю, и, какая бы муха  его ни  укусила или просто ни села ему на  нос, он должен был ее сдувать. 
164	And I think -- but I am not sure -- that that is why he was always called Pooh. 	"И я думаю -- хоть я и  не уверен в этом -- вот почему его всегда звали Пух"". "
165	"""Is that the end of the story?"" asked Christopher Robin. "	"""Это конец рассказа?"", спросил Кристофер Робин. "
166	"""That's the end of that one. "	"""Конец этого. "
167	"There are others."" "	"Есть другие"". "
168	"""About Pooh and Me?"" "	"""Про Пуха и Меня?"" "
169	"""And Piglet and Rabbit and all of you. "	"""И про Поросенка, и Кролика, и всех-всех. "
170	"Don't you remember?"" "	"Ты что, не помнишь?"" "
171	"""I do remember, and then when I try to remember, I forget."" "	"""Я-то помню, но потом, когда я пытаюсь вспомнить, то забываю"". "
172	"""That day when Pooh and Piglet tried to catch the Heffalump -- "" "	"""Помнишь тот день, когда Пух и Поросенок пытались поймать Хеффалампa?"" "
173	"""They didn't catch it, did they?"" "	"""Они ведь его не поймали?"" "
174	"""No."" "	"""Нет"". "
175	"""Pooh couldn't, because he hasn't any brain. "	"""Пух не может, потому что у него совсем нет мозгов. "
176	"Did I catch it?"" "	"А я поймал его?"" "
177	"""Well, that comes into the story."" "	"""Это входит в рассказ"". "
178	Christopher Robin nodded. 	Кристофер Робин кивнул. 
179	"""I do remember,"" he said, ""only Pooh doesn't very well, so that's why he likes having it told to him again. "	"""Я-то помню"", говорит, ""только Пух не  очень-то. Вот он  и любит, когда ему рассказывают  по новой. "
180	"Because then it's a real story and not just a remembering."" "	"Потому что тогда это действительно рассказ, а не одно воспоминание"". "
181	"""That's just how I feel,"" I said. "	"""Вот и мне так показалось"", говорю. "
182	Christopher Robin gave a deep sigh, picked his Bear up by the leg, and walked off to the door, trailing Pooh behind him. 	Кристофер Робин  глубоко  вздыхает,  берет  своего  медведя  за ногу  и выходит  из  комнаты, волоча  Пуха  за  собой. 
183	At the door he turned and said, 	В двери  он поворачивается и говорит: 
184	"""Coming to see me have my bath?"" "	"""Придешь посмотреть, как я принимаю ванну?"" "
185	"""I didn't hurt him when I shot him, did I?"" "	"""Может быть"", говорю. ""Я ему не повредил, когда попал в него?"" "
186	"""Not a bit."" "	"""Нисколечко"". "
187	He nodded and went out, and in a moment I heard Winnie-the-Pooh -- bump, bump, bump -- going up the stairs behind him. 	Он кивает и выходит, и через минуту я слышу Винни-Пуха -- бух,  бух, бух, -- поднимающегося вслед за ним по лестнице. 
188	Chapter 2 	Глава II. 
189	...in which Pooh goes visiting and gets into a tight place 	В которой Пух идет в гости,объедается и застревает. 
190	EDWARD BEAR, known to his friends as Winnie-the-Pooh, or Pooh for short, was walking through the forest one day, humming proudly to himself. 	Эдуард Бэр,  более  известный  своим друзьям как Винни-Пух, или просто Пух для краткости, однажды,  громко хмыкая про себя, гулял по Лесу. 
191	He had made up a little hum that very morning, as he was doing his Stoutness Exercises in front of the glass: 	Не далее как сегодня утром  он сочинил небольшую  Хмыкалку[14]. Произошло  это во время утренних Упражнений от Тучности, глядя на себя в зеркало: 
192	Tra-la-la, tra-la-la, as he stretched up as high as he could go, and then Tra-la-la, tra-la -- oh, help! -- la, as he tried to reach his toes. 	Tra-la-la, tra-la-la,  потягиваясь  во  всю мочь;  и  далее  Tra-la-la,tra-la-la-ox, на помощь, -la,  пытаясь нагнуться  до полу. 
193	After breakfast he had said it over and over to himself until he had learnt it off by heart, and now he was humming it right through, properly. 	После завтрака он несколько раз повторил ее про себя,  пока не вызубрил всю наизусть, и теперь он ее хмыкал уже должным образом. 
194	It went like this: 	Она звучала примерно так: 
195	Tra-la-la, tra-la-la,  Tra-la-la, tra-la-la,  Rum-tum-tiddle-um-tum. 	Rum-tum-tiddle-um-tum. 
196	Tiddle-iddle, tiddle-iddle,  Tiddle-iddle, tiddle-iddle,  Rum-tum-tum-tiddle-um. 	Tiddle-iddle,    tiddle-iddle,     Tiddle-iddle, tiddle-iddle,  Rum-tum-tum-tiddle-um. 
197	Well, he was humming this hum to himself, and walking along gaily, wondering what everybody else was doing, and what it felt like, being somebody else, when suddenly he came to a sandy bank, and in the bank was a large hole. 	Ладно,  он,  значит,  хмыкает себе Хмыкалку  и  весело  гуляет по Лесу,размышляя, что бы он делал, если бы он был не он, а кто-то еще,  но вдруг онпопадает на песчаный откос и обнаруживает в нем большую Дыру[15]. 
198	"""Aha !"" said Pooh. (Rum-tum-tiddle-um-tum.) "	"""Так-так!"",  говорит Пух (Rum-tum-tum-tiddle-um). "
199	"""If I know anything about anything, that hole means Rabbit,"" he said, ""and Rabbit means Company,"" he said, ""and Company means Food and Listening-to-Me-Humming and such like. "	"""Если  я что-нибудь в чем-нибудь понимаю, то дыра -- это Кролик"", говорит, ""а Кролик -- это Компания"", говорит, ""а Компания --  это Еда  и Послушай-Как-Я-Хмыкаю и все такое. "
200	Rum-tum-tum-tiddle-um. 	"Rum-tum-tum-tid-dle-um"". "
201	So he bent down, put his head into the hole, and called out: 	Тогда он просунул голову в дыру и заорал: 
202	"""Is anybody at home?"" "	"""Дома есть кто?"" "
203	There was a sudden scuffling noise from inside the hole, and then silence. 	Из дыры раздался сдавленный  шум, кто-то беспокойно завозился,  и затем все стихло. 
204	"""What I said was, "	"""Я говорю "
205	"'Is anybody at home?'"" called out Pooh very loudly. "	"""Дома есть кто?"""", очень громко заорал Пух. "
206	"""No!"" said a voice; and then added, "	"""Нет!"", говорит голос и после этого добавляет: "
207	"""You needn't shout so loud. "	"""Совершенно необязательно было так вопить. "
208	"I heard you quite well the first time."" "	"Я и в  первый раз  прекрасно тебя слышал""[16]. "
209	"""Bother!"" said Pooh. "	"""Черт возьми!"", говорит Пух. "
210	"""Isn't there anybody here at all?"" "	"""Неужели там вообще никого нет?"" "
211	"""Nobody."" "	"""Никого"". "
212	Winnie-the-Pooh took his head out of the hole, and thought for a little, and he thought to himself, 	Винни-Пух вытащил голову из дыры  и  слегка  поразмыслил. И  ход  его мыслей был примерно таков: 
213	"""There must be somebody there, because somebody must have said "	"""Там должен кто-то быть, потому что кто-то должен был сказать "
214	"'Nobody.'"" So he put his head back in the hole, and said: "	"""Никого""""[17]. Он сунул голову обратно в дыру и говорит: "
215	"""Hallo, Rabbit, isn't that you?"" "	"""Привет, это ты, что ли, Кролик?"" "
216	"""No,"" said Rabbit, in a different sort of voice this time. "	"""Нет"", говорит Кролик чужим голосом. "
217	"""But isn't that Rabbit's voice?"" "	"""Но это же Кролика голос?"" "
218	"""I don't think so,"" said Rabbit. ""It isn't meant to be."" "	"""Мне так не кажется"", говорит Кролик, ""во всяком случае, я его не  имел в виду"". "
219	"""Oh!"" said Pooh. "	"""О!"", говорит Пух. "
220	He took his head out of the hole, and had another think, and then he put it back, and said: 	Он вытаскивает голову из дыры, и ему приходит в  голову другая мысль, и он сует голову обратно в дыру и говорит: 
221	"""Well, could you very kindly tell me where Rabbit is?"" "	"""Ладно, а вы не будете так добры сказать мне, где Кролик?"" "
222	"""He has gone to see his friend Pooh Bear, who is a great friend of his."" "	"""Он пошел повидать своего друга Пуха-Медведя, он его лучший друг"". "
223	"""But this is Me!"" said Bear, very much surprised. "	"""Так это же Я!"", говорит Медведь, весьма сбитый с толку. "
224	"""What sort of Me?"" "	"""Какого рода Я?"" "
225	"""Pooh Bear."" "	"""Пух-Медведь"". "
226	"""Are you sure?"" said Rabbit, still more surprised. "	"""А вы уверены?"", говорит Кролик, еще более сбитый с толку. "
227	"""Quite, quite sure,"" said Pooh. "	"""Я совершенно, совершенно уверен"", говорит Пух. "
228	"""Oh, well, then, come in."" "	"""Ну ладно, тогда входи"". "
229	So Pooh pushed and pushed and pushed his way through the hole, and at last he got in. 	Итак,  Пух проталкивался,  и проталкивался, и  проталкивался  в  нору и наконец оказался внутри. 
230	"""You were quite right,"" said Rabbit, looking at him all over. "	"""Ты   был  совершенно   прав"",  говорит   Кролик,  оглядев  его. "
231	"""It is you. "	"""Это действительно ты. "
232	"Glad to see you."" "	"Рад тебя видеть"". "
