	en	ru
160	Do you want to be a Mormon, and marry Rockefeller and Gladstone Dowie and the King of Spain and the whole bunch? 	Может, ты в мормоны хочешь, чтобы повенчаться зараз с Рокфеллером, Гладстоном Дауи, королем испанским и прочей компанией! 
161	"Ain't $20,000 a year good enough for you?"" "	Тебе двадцати тысяч в год мало? 
162	Nancy flushed a little under the level gaze of the black, shallow eyes. 	Нэнси слегка покраснела под упорным взглядом глупых черных глаз. 
163	"""It wasn't altogether the money, Carrie,"" she explained. "	— Тут дело не только в деньгах, Кэрри, — объяснила она. 
164	"""His friend caught him in a rank lie the other night at dinner. "	— Его приятель вчера поймал его на вранье. 
165	It was about some girl he said he hadn't been to the theater with. 	Что-то о девушке, с которой он будто бы не ходил в театр. 
166	Well, I can't stand a liar. 	А я лжецов не выношу. 
167	Put everything together—I don't like him; and that settles it. 	Одним словом, он мне не нравится — вот и все. 
168	When I sell out it's not going to be on any bargain day. 	Меня дешево не купишь. 
169	I've got to have something that sits up in a chair like a man, anyhow. 	Это правда — я хочу подцепить богача. 
170	"Yes, I'm looking out for a catch; but it's got to be able to do something more than make a noise like a toy bank."" "	Но мне нужно, чтобы это был человек, а не просто громыхающая копилка. 
171	"""The physiopathic ward for yours!"" said the brown pompadour, walking away. "	— Тебе место в психометрической больнице, — сказал каштановый помпадур, отворачиваясь. 
172	These high ideas, if not ideals—Nancy continued to cultivate on $8. per week. 	И Нэнси продолжала питать также возвышенные идеи, чтобы не сказать — идеалы, на свои восемь долларов в неделю. 
173	"She bivouacked on the trail of the great unknown ""catch,"" eating her dry bread and tightening her belt day by day. "	Она шла по следу великой неведомой «добычи», поддерживая свои силы черствым хлебом и все туже затягивая пояс. 
174	On her face was the faint, soldierly, sweet, grim smile of the preordained man-hunter. 	На ее лице играла легкая, томная, мрачная боевая улыбка прирожденной охотницы за мужчинами. 
175	The store was her forest; and many times she raised her rifle at game that seemed broad-antlered and big; but always some deep unerring instinct—perhaps of the huntress, perhaps of the woman—made her hold her fire and take up the trail again. 	Магазин был ее лесом; часто, когда дичь казалась крупной и красивой, она поднимала ружье, прицеливаясь, но каждый раз какой-то глубокий безошибочный Инстинкт — охотницы, или, может быть, женщины — удерживал ее от выстрела, и она шла по новому следу. 
176	Lou flourished in the laundry. 	Лу процветала в прачечной. 
177	Out of her $18.50 per week she paid $6. for her room and board. 	Из своих восемнадцати долларов пятидесяти центов в неделю она платила шесть долларов за комнату и стол. 
178	The rest went mainly for clothes. 	Остальное тратилось на одежду. 
179	Her opportunities for bettering her taste and manners were few compared with Nancy's. 	По сравнению с Нэнси у нее было мало возможностей улучшить свой вкус и манеры. 
180	In the steaming laundry there was nothing but work, work and her thoughts of the evening pleasures to come. 	Ведь день она гладила в душной прачечной, гладила и мечтала о том, как приятно проведет вечер. 
181	Many costly and showy fabrics passed under her iron; and it may be that her growing fondness for dress was thus transmitted to her through the conducting metal. 	Под ее утюгом перебывало много дорогих пышных платьев, и, может быть, все растущий интерес к нарядам передавался ей по этому металлическому проводнику. 
182	When the day's work was over Dan awaited her outside, her faithful shadow in whatever light she stood. 	Когда она кончала работу, на улице уже дожидался Дэн, ее верная тень при любом освещении. 
183	Sometimes he cast an honest and troubled glance at Lou's clothes that increased in conspicuity rather than in style; but this was no disloyalty; he deprecated the attention they called to her in the streets. 	Иногда при взгляде на туалеты Лу, которые становились все более пестрыми и безвкусными, в его честных глазах появлялось беспокойство. Но он не осуждал ее — ему просто не нравилось, что она привлекает к себе внимание прохожих. 
184	And Lou was no less faithful to her chum. 	Лу была по-прежнему верна своей подруге. 
185	There was a law that Nancy should go with them on whatsoever outings they might take. Dan bore the extra burden heartily and in good cheer. 	По нерушимому правилу Нэнси сопровождала их, куда бы они ни отправлялись, и Дэн весело и безропотно нес добавочные расходы. 
186	It might be said that Lou furnished the color, Nancy the tone, and Dan the weight of the distraction-seeking trio. 	Этому трио искателей развлечений Лу, так сказать, придавала яркость, Нэнси — тон, а Дэн — вес. 
187	The escort, in his neat but obviously ready-made suit, his ready-made tie and unfailing, genial, ready-made wit never startled or clashed. 	На этого молодого человека в приличном стандартном костюме, в стандартном галстуке, всегда с добродушной стандартной шуткой наготове, можно было положиться. 
188	He was of that good kind that you are likely to forget while they are present, but remember distinctly after they are gone. 	Он принадлежал к тем приятным людям, о которых легко забываешь, когда они рядом, но которых вспоминаешь часто, когда они уходят. 
189	To Nancy's superior taste the flavor of these ready-made pleasures was sometimes a little bitter: but she was young; and youth is a gourmand, when it cannot be a gourmet. 	Для взыскательной Нэнси в этих стандартных развлечениях был иногда горьковатый привкус. Но она была молода, а молодость жадна и за неимением лучшего заменяет качество количеством. 
190	"""Dan is always wanting me to marry him right away,"" Lou told her once. "	— Дэн все настаивает, чтобы мы поженились, — однажды призналась Лу. 
191	"""But why should I? "	— А к чему мне это? 
192	I'm independent. I can do as I please with the money I earn; and he never would agree for me to keep on working afterward. 	Я сама себе хозяйка и трачу свои деньги, как хочу. А он ни за что не позволит мне работать. 
193	And say, Nance, what do you want to stick to that old store for, and half starve and half dress yourself? 	Послушай, Нэн, что ты торчишь в своей лавчонке? Ни поесть, ни одеться как следует. 
194	I could get you a place in the laundry right now if you'd come. 	Скажи только слово, и я устрою тебя в прачечную. 
195	"It seems to me that you could afford to be a little less stuck-up if you could make a good deal more money."" "	Ты бы сбавила форсу, у нас зато можно заработать. 
