	en	ru
32	"""It is more than I engage for, I assure you."" "	— Едва ли я за это возьмусь. 
33	"""But consider your daughters. "	— Но подумайте о наших девочках. 
34	Only think what an establishment it would be for one of them. 	Вы только представьте себе, как хорошо одна из них будет устроена. 
35	Sir William and Lady Lucas are determined to go, merely on that account, for in general, you know, they visit no newcomers. 	Вот увидите, сэр Уильям и леди Лукас сразу поспешат в Незерфилд. А ради чего, как вы думаете? Уж конечно, ради своей Шарлотты — вы же знаете, они не очень-то любят навещать незнакомых людей. 
36	"Indeed you must go, for it will be impossible for us to visit him if you do not."" "	Вы непременно должны поехать — ведь мы сами без этого никак не можем у него побывать. 
37	"""You are over-scrupulous, surely. "	— Вы чересчур щепетильны. 
38	"I dare say Mr. Bingley will be very glad to see you; and I will send a few lines by you to assure him of my hearty consent to his marrying whichever he chooses of the girls; though I must throw in a good word for my little Lizzy."" "	Полагаю, мистер Бингли будет рад вас увидеть. Хотите, я дам вам для него записочку с обещанием выдать за него замуж любую из моих дочек, которая ему больше понравится? Пожалуй, надо будет только замолвить словечко в пользу моей крошки Лиззи. 
39	"""I desire you will do no such thing. "	— Надеюсь, вы этого не сделаете. 
40	Lizzy is not a bit better than the others; and I am sure she is not half so handsome as Jane, nor half so good-humoured as Lydia. 	Лиззи ничуть не лучше других ваших дочерей. Я уверена, что она и вполовину не так красива, как Джейн, и гораздо менее добродушна, чем Лидия. 
41	"But you are always giving her the preference."" "	Но ей вы почему-то всегда оказываете предпочтение! 
42	"""They have none of them much to recommend them,"" replied he; ""they are all silly and ignorant like other girls; but Lizzy has something more of quickness than her sisters."" "	— Ни одна из моих дочек ничем особенно не примечательна, — ответил он. — Они столь же глупы и невежественны, как все другие девчонки в этом возрасте. Просто в Лиззи немножко больше толку, чем в ее сестрах. 
43	"""Mr. Bennet, how can you abuse your own children in such a way? "	— Мистер Беннет, как смеете вы так оскорблять ваших собственных детей? 
44	You take delight in vexing me. 	Вам доставляет удовольствие меня изводить. 
45	"You have no compassion for my poor nerves."" "	Конечно, вам нет никакого дела до моих истерзанных нервов. 
46	"""You mistake me, my dear. "	— Вы ошибаетесь, моя дорогая. 
47	I have a high respect for your nerves. 	Я давно привык с ними считаться. 
48	They are my old friends. 	Ведь они — мои старые друзья. 
49	"I have heard you mention them with consideration these last twenty years at least."" "	Недаром вы мне толкуете о них не меньше двадцати лет. 
50	"""Ah, you do not know what I suffer."" "	— Ах, вы себе даже не представляете, как я страдаю. 
51	"""But I hope you will get over it, and live to see many young men of four thousand a year come into the neighbourhood."" "	— Надеюсь, вы все же доживете до того времени, когда в окрестностях появится множество молодых людей с доходом не менее четырех тысяч в год. 
52	"""It will be no use to us, if twenty such should come, since you will not visit them."" "	— Даже если их будет двадцать, какой в них прок, раз вы все равно отказываетесь к ним ездить? 
53	"""Depend upon it, my dear, that when there are twenty, I will visit them all."" "	— Ну, если их будет двадцать, моя дорогая, тогда я, конечно, соберусь да сразу и объеду их всех подряд. 
54	Mr. Bennet was so odd a mixture of quick parts, sarcastic humour, reserve, and caprice, that the experience of three-and-twenty years had been insufficient to make his wife understand his character. 	В характере мистера Беннета так затейливо сочетались живость ума и склонность к иронии, замкнутость и взбалмошность, что за двадцать три года совместной жизни жена все еще не сумела к нему приноровиться. 
55	Her mind was less difficult to develop. 	Разобраться в ее натуре было намного проще. 
56	She was a woman of mean understanding, little information, and uncertain temper. 	Она была невежественной женщиной с недостаточной сообразительностью и неустойчивым настроением. 
57	When she was discontented, she fancied herself nervous. 	Когда она бывала чем-нибудь недовольна, то считала, что у нее не в порядке нервы. 
58	The business of her life was to get her daughters married; its solace was visiting and news. 	Целью ее жизни было выдать дочерей замуж. Единственными ее развлечениями были визиты и новости. 
59	Chapter 2 	ГЛАВА II 
60	Mr. Bennet was among the earliest of those who waited on Mr. Bingley. 	Мистер Беннет все же одним из первых навестил мистера Бингли. 
61	He had always intended to visit him, though to the last always assuring his wife that he should not go; and till the evening after the visit was paid she had no knowledge of it. 	По правде говоря, он с самого начала имел в виду нанести ему визит, хотя все время уверял жену, будто бы ни за что к нему не поедет. И она оставалась в полном неведении относительно его намерений до конца того дня, когда визит состоялся. 
62	It was then disclosed in the following manner. 	Истинное положение вещей раскрылось следующим образом. 
63	Observing his second daughter employed in trimming a hat, he suddenly addressed her with: 	Наблюдая за тем, как его вторая дочь украшает лентами шляпку, мистер Беннет неожиданно заметил: 
64	"""I hope Mr. Bingley will like it, Lizzy."" "	— Надеюсь, Лиззи, мистеру Бингли это понравится. 
65	"""We are not in a way to know what Mr. Bingley likes,"" said her mother resentfully, ""since we are not to visit."" "	— Мы никогда не узнаем, что нравится и что не нравится мистеру Бингли, — с раздражением проговорила ее мать, — раз нам не придется бывать в Незерфилде. 
66	"""But you forget, mamma,"" said Elizabeth, ""that we shall meet him at the assemblies, and that Mrs. Long promised to introduce him."" "	— Но вы забываете, мама, — сказала Элизабет, — что мы встретим его на балу, и миссис Лонг обещала нас познакомить. 
67	"""I do not believe Mrs. Long will do any such thing. "	— О нет, миссис Лонг ни за что этого не сделает. 
68	She has two nieces of her own. 	У нее у самой две племянницы. 
69	"She is a selfish, hypocritical woman, and I have no opinion of her."" "	Терпеть не могу эту ханжу и эгоистку! 
70	"""No more have I,"" said Mr. Bennet; ""and I am glad to find that you do not depend on her serving you."" "	— И я тоже, — сказал мистер Беннет. — Как приятно, что в этом важном деле вы от нее не зависите. 
71	Mrs. Bennet deigned not to make any reply, but, unable to contain herself, began scolding one of her daughters. 	Миссис Беннет не снизошла до ответа; но, не будучи в силах сдержать свое раздражение, она напустилась на одну из дочерей: 
72	"""Don't keep coughing so, Kitty, for Heaven's sake! "	— Ради бога, Китти, перестань так кашлять! 
73	Have a little compassion on my nerves. 	Хоть чуточку подумай о моих нервах. 
74	"You tear them to pieces."" "	Они этого не выдержат. 
75	"""Kitty has no discretion in her coughs,"" said her father; ""she times them ill."" "	— Китти у нас ни с чем не считается, — сказал отец. — Вечно она кашляет невпопад. 
76	"""I do not cough for my own amusement,"" replied Kitty fretfully. "	— Я кашляла не для удовольствия, — обиделась Китти. 
77	"""When is your next ball to be, Lizzy?"" "	— Когда у вас следующий бал, Лиззи? 
78	"""To-morrow fortnight."" "	— Через две недели. 
79	"""Aye, so it is,"" cried her mother, ""and Mrs. Long does not come back till the day before; so it will be impossible for her to introduce him, for she will not know him herself."" "	— Ах, вот как, — воскликнула мать. — Значит, миссис Лонг вернется только накануне бала! Как же она нам его представит, если даже не успеет с ним до этого встретиться? 
80	"""Then, my dear, you may have the advantage of your friend, and introduce Mr. Bingley to her."" "	— Тогда, дорогая моя, вы сможете оказаться полезной вашей приятельнице, представив ей мистера Бингли. 
81	"""Impossible, Mr. Bennet, impossible, when I am not acquainted with him myself; how can you be so teasing?"" "	— Невозможно, мистер Беннет, невозможно, раз я сама не буду с ним знакома. Вы просто надо мной издеваетесь! 
82	"""I honour your circumspection. "	— Ваша осторожность делает вам честь. 
83	A fortnight's acquaintance is certainly very little. 	Конечно, такое недолгое знакомство почти ничего не значит. 
84	One cannot know what a man really is by the end of a fortnight. 	Какое суждение можно составить о человеке в течение двух недель? 
85	"But if we do not venture somebody else will; and after all, Mrs. Long and her daughters must stand their chance; and, therefore, as she will think it an act of kindness, if you decline the office, I will take it on myself."" "	Однако, если ее не познакомим с мистером Бингли мы, это сделает кто-нибудь другой. По мне — пускай миссис Лонг и ее племянницы тоже попытают счастья. Я даже готов взять такое доброе дело на себя, если оно вам очень не по душе. 
86	The girls stared at their father. 	Девицы уставились на отца. 
87	Mrs. Bennet said only, 	Миссис Беннет пробормотала: 
88	"""Nonsense, nonsense!"" "	— Какой вздор! 
89	"""What can be the meaning of that emphatic exclamation?"" cried he. "	— Что означает ваше выразительное замечание, сударыня? — спросил он с удивлением. 
90	"""Do you consider the forms of introduction, and the stress that is laid on them, as nonsense? "	— Считаете ли вы вздорным обычай, согласно которому, прежде чем иметь дело с незнакомым человеком, он должен быть вам представлен? Или вам не нравится существующий порядок такого представления? 
91	I cannot quite agree with you there. 	Боюсь, наши взгляды в этом отношении слегка расходятся. 
92	What say you, Mary? 	А ты, Мэри, что думаешь по этому поводу? 
93	"For you are a young lady of deep reflection, I know, and read great books and make extracts."" "	Ты ведь у нас такая рассудительная девица, читаешь ученые книги и даже делаешь из них выписки. 
94	Mary wished to say something sensible, but knew not how. 	Мэри хотела сказать что-нибудь глубокомысленное, но ничего не смогла придумать. 
95	"""While Mary is adjusting her ideas,"" he continued, ""let us return to Mr. Bingley."" "	— Пока Мэри собирается с мыслями, — продолжал он, — вернемся к мистеру Бингли. 
96	"""I am sick of Mr. Bingley,"" cried his wife. "	— Не могу больше слышать о мистере Бингли, — заявила жена. 
97	"""I am sorry to hear that; but why did not you tell me that before? "	— Жаль, что вы не сказали мне об этом раньше. 
98	If I had known as much this morning I certainly would not have called on him. 	Знай я это сегодня утром, я бы ни в коем случае к нему не поехал. 
99	"It is very unlucky; but as I have actually paid the visit, we cannot escape the acquaintance now."" "	Экая досада! Но раз уж я у него побывал, боюсь, избежать с ним знакомства будет не так-то легко. 
100	The astonishment of the ladies was just what he wished; that of Mrs. Bennet perhaps surpassing the rest; though, when the first tumult of joy was over, she began to declare that it was what she had expected all the while. 	Мистер Беннет добился, чего хотел, — дамы пришли в крайнее изумление. Особенно сильно была поражена миссис Беннет. Однако, когда первый порыв радости миновал, она принялась уверять, что именно этого от него и ждала. 
101	"""How good it was in you, my dear Mr. Bennet! "	— Вы поступили в самом деле великодушно, мой дорогой мистер Беннет! 
102	But I knew I should persuade you at last. 	Хотя, признаюсь, я не сомневалась, что в конце концов добьюсь от вас этого. 
103	I was sure you loved your girls too well to neglect such an acquaintance. 	Я знала, вы настолько любите наших девочек, что не способны пренебречь подобным знакомством. 
104	"Well, how pleased I am! and it is such a good joke, too, that you should have gone this morning and never said a word about it till now."" "	Ах, как я счастлива! И как мило вы над нами подшутили. Подумать только, вы еще утром побывали в Незерфилде и до сих пор даже словом об этом не обмолвились! 
105	"""Now, Kitty, you may cough as much as you choose,"" said Mr. Bennet; and, as he spoke, he left the room, fatigued with the raptures of his wife. "	— Теперь, Китти, можешь кашлять сколько угодно, — сказал мистер Беннет, выходя из комнаты, чтобы не слышать восторженных излияний своей жены. 
106	"""What an excellent father you have, girls!"" said she, when the door was shut. "	— Какой же, девочки, у вас прекрасный отец! — воскликнула она, когда дверь закрылась. 
107	"""I do not know how you will ever make him amends for his kindness; or me, either, for that matter. "	— Не знаю, право, чем вы отблагодарите его за такую доброту. Да и меня тоже. 
108	At our time of life it is not so pleasant, I can tell you, to be making new acquaintances every day; but for your sakes, we would do anything. 	Поверьте, в наши годы не так-то приятно каждый день заводить новые знакомства. Но ради своих детей мы готовы на все. 
109	"Lydia, my love, though you are the youngest, I dare say Mr. Bingley will dance with you at the next ball."" "	Лидия, милочка моя, хоть ты и моложе всех, сдается мне, что танцевать на балу мистер Бингли будет именно с тобой. 
110	"""Oh!"" said Lydia stoutly, "	— Меня этим не удивишь, — храбро заявила Лидия. 
111	"""I am not afraid; for though I am the youngest, I'm the tallest."" "	— Хоть я и моложе, зато я — самая высокая. 
112	The rest of the evening was spent in conjecturing how soon he would return Mr. Bennet's visit, and determining when they should ask him to dinner. 	Остаток вечера прошел в рассуждениях о том, через сколько дней следует ожидать ответного визита мистера Бингли и когда после этого его можно будет пригласить на обед. 
113	Chapter 3 	ГЛАВА III 
114	Not all that Mrs. Bennet, however, with the assistance of her five daughters, could ask on the subject, was sufficient to draw from her husband any satisfactory description of Mr. Bingley. 	Как ни старались миссис Беннет и ее пять дочерей, им все же не удалось добиться от главы семьи такого описания мистера Бингли, которое могло бы удовлетворить их любопытство. 
115	They attacked him in various ways—with barefaced questions, ingenious suppositions, and distant surmises; but he eluded the skill of them all, and they were at last obliged to accept the second-hand intelligence of their neighbour, Lady Lucas. 	Они атаковали мистера Беннета самыми различными способами: вопросами напрямик, хитроумными догадками, отдаленными намеками. Но он не поддавался ни на какие уловки. И в конце концов им пришлось удовольствоваться сведениями из вторых рук, полученными от их соседки, леди Лукас. 
116	Her report was highly favourable. 	Сообщения последней были весьма многообещающими. 
117	Sir William had been delighted with him. 	Сэр Уильям был в восторге от мистера Бингли. 
118	He was quite young, wonderfully handsome, extremely agreeable, and, to crown the whole, he meant to be at the next assembly with a large party. 	Он еще очень молод, хорош собой, чрезвычайно любезен и, в довершение всего, выражает намерение непременно присутствовать на ближайшем балу, куда собирается прибыть с целой компанией своих друзей. 
119	Nothing could be more delightful! 	Ничего лучшего нельзя было и желать. 
120	To be fond of dancing was a certain step towards falling in love; and very lively hopes of Mr. Bingley's heart were entertained. 	Кто интересуется танцами, тому ничего не стоит влюбиться. Все питали самые радужные надежды на скорейшее завоевание сердца мистера Бингли. 
121	"""If I can but see one of my daughters happily settled at Netherfield,"" said Mrs. Bennet to her husband, ""and all the others equally well married, I shall have nothing to wish for."" "	— Ах, если бы мне довелось увидеть одну из моих дочерей счастливой хозяйкой Незерфилда, — сказала своему мужу миссис Беннет, — и так же удачно выдать замуж остальных — мне бы тогда нечего было больше желать. 
122	In a few days Mr. Bingley returned Mr. Bennet's visit, and sat about ten minutes with him in his library. 	Через несколько дней мистер Бингли отдал визит мистеру Беннету и просидел десять минут в его библиотеке. 
123	He had entertained hopes of being admitted to a sight of the young ladies, of whose beauty he had heard much; but he saw only the father. 	Мистер Бингли надеялся взглянуть на молодых леди, о красоте которых он уже много слышал, но ему удалось повидать только их отца. 
124	The ladies were somewhat more fortunate, for they had the advantage of ascertaining from an upper window that he wore a blue coat, and rode a black horse. 	Дамы были несколько удачливее его: им посчастливилось увидеть из верхнего окна, что на нем был синий сюртук и что он приехал на вороной лошади. 
125	An invitation to dinner was soon afterwards dispatched; and already had Mrs. Bennet planned the courses that were to do credit to her housekeeping, when an answer arrived which deferred it all. 	Вскоре после этого было послано приглашение на обед. Миссис Беннет составила уже меню, делавшее честь ее умению вести хозяйство, как вдруг из Незерфилда пришел ответ, расстроивший все планы. 
126	Mr. Bingley was obliged to be in town the following day, and, consequently, unable to accept the honour of their invitation, etc. 	Мистеру Бингли необходимо на следующий день уехать в Лондон, что, к величайшему сожалению, лишает его возможности воспользоваться оказанным ему вниманием и т. д. и т. п. 
127	Mrs. Bennet was quite disconcerted. 	Миссис Беннет была крайне разочарована. 
128	She could not imagine what business he could have in town so soon after his arrival in Hertfordshire; and she began to fear that he might be always flying about from one place to another, and never settled at Netherfield as he ought to be. 	Она никак не могла представить, что за дела возникли у него в городе так скоро после переезда в Хартфордшир, и начала опасаться, что он вечно будет порхать с места на место и что Незерфилд никогда не станет его постоянным пристанищем. 
129	Lady Lucas quieted her fears a little by starting the idea of his being gone to London only to get a large party for the ball; and a report soon followed that Mr. Bingley was to bring twelve ladies and seven gentlemen with him to the assembly. 	Ее тревога была до некоторой степени рассеяна предположением леди Лукас, что он мог поехать в Лондон за своими друзьями, с которыми собирался появиться на балу. Вскоре стали поговаривать, что на бал вместе с Бингли прибудет двенадцать дам и семь джентльменов. 
130	The girls grieved over such a number of ladies, but were comforted the day before the ball by hearing, that instead of twelve he brought only six with him from London—his five sisters and a cousin. 	Барышень опечалило число дам, но они несколько ободрились, услышав, что вместо двенадцати спутниц с ним приехали из Лондона только шесть: пять его сестер и одна кузина. 
131	And when the party entered the assembly room it consisted of only five altogether—Mr. Bingley, his two sisters, the husband of the eldest, and another young man. 	Когда незерфилдская компания вступила в бальный зал, обнаружилось, что она состоит всего из пяти человек: мистера Бингли, двух его сестер, мужа старшей сестры и еще одного молодого господина. 
132	Mr. Bingley was good-looking and gentlemanlike; he had a pleasant countenance, and easy, unaffected manners. 	Мистер Бингли оказался молодым человеком с благородной и приятной наружностью и непринужденными манерами. 
133	His sisters were fine women, with an air of decided fashion. 	Обе сестры его — особами изящными и весьма светскими. 
134	His brother-in-law, Mr. Hurst, merely looked the gentleman; but his friend Mr. Darcy soon drew the attention of the room by his fine, tall person, handsome features, noble mien, and the report which was in general circulation within five minutes after his entrance, of his having ten thousand a year. 	Его зять, мистер Хёрст, с трудом мог сойти за дворянина. Зато друг мистера Бингли, мистер Дарси, сразу привлек к себе внимание всего зала своей статной фигурой, правильными чертами лица и аристократической внешностью. Через пять минут после их прихода всем стало известно, что он владелец имения, приносящего десять тысяч фунтов годового дохода. 
135	The gentlemen pronounced him to be a fine figure of a man, the ladies declared he was much handsomer than Mr. Bingley, and he was looked at with great admiration for about half the evening, till his manners gave a disgust which turned the tide of his popularity; for he was discovered to be proud; to be above his company, and above being pleased; and not all his large estate in Derbyshire could then save him from having a most forbidding, disagreeable countenance, and being unworthy to be compared with his friend. 	Джентльмены нашли его достойным представителем мужского пола, дамы объявили, что он гораздо привлекательнее мистера Бингли, и в течение первой половины вечера он вызывал всеобщее восхищение. Однако позднее, из-за его поведения, популярность мистера Дарси быстро пошла на убыль. Стали поговаривать, что он слишком горд, что он перед всеми задирает нос и что ему трудно угодить. И уже все его огромное поместье в Дербишире не могло искупить его неприятной и даже отталкивающей наружности. Разумеется, он не выдерживал никакого сравнения со своим другом. 
136	Mr. Bingley had soon made himself acquainted with all the principal people in the room; he was lively and unreserved, danced every dance, was angry that the ball closed so early, and talked of giving one himself at Netherfield. 	Мистер Бингли вскоре перезнакомился почти со всеми присутствовавшими. Он был оживлен и любезен, участвовал в каждом танце, жалел о слишком раннем окончании бала и даже упомянул вскользь, что не мешало бы устроить бал в Незерфилде. 
137	Such amiable qualities must speak for themselves. 	Столь приятные качества говорили сами за себя. 
138	What a contrast between him and his friend! 	Как разительно отличался он от своего друга! 
139	Mr. Darcy danced only once with Mrs. Hurst and once with Miss Bingley, declined being introduced to any other lady, and spent the rest of the evening in walking about the room, speaking occasionally to one of his own party. 	Мистер Дарси танцевал только раз с миссис Хёрст и раз с мисс Бингли, не пожелал быть представленным другим дамам и весь остальной вечер провел, прохаживаясь по залу и изредка перекидываясь словами с кем-нибудь из своих спутников. 
140	His character was decided. 	Характер его осудили все. 
141	He was the proudest, most disagreeable man in the world, and everybody hoped that he would never come there again. 	Дарси был признан одним из самых заносчивых и неприятных людей на свете, и все хором выражали надежду на то, что он больше никогда не появится в местном обществе. 
142	Amongst the most violent against him was Mrs. Bennet, whose dislike of his general behaviour was sharpened into particular resentment by his having slighted one of her daughters. 	Среди злейших его противников оказалась миссис Беннет. Разделяемое этой дамой общее неудовольствие поведением мистера Дарси превратилось в личную неприязнь после того, как он отнесся пренебрежительно к одной из ее дочерей. 
143	Elizabeth Bennet had been obliged, by the scarcity of gentlemen, to sit down for two dances; and during part of that time, Mr. Darcy had been standing near enough for her to hear a conversation between him and Mr. Bingley, who came from the dance for a few minutes, to press his friend to join it. 	Из-за недостатка кавалеров Элизабет Беннет была вынуждена в течение двух танцев просидеть у стены. При этом ей невольно пришлось подслушать разговор между мистером Дарси, который стоял неподалеку, и мистером Бингли, на минуту покинувшим танцующих для того, чтобы уговорить своего друга последовать их примеру. 
144	"""Come, Darcy,"" said he, "	— Пойдемте, Дарси. 
145	"""I must have you dance. "	Я должен заставить вас танцевать, — сказал он, подходя к своему другу. 
146	I hate to see you standing about by yourself in this stupid manner. 	— Не могу смотреть, как вы целый вечер глупейшим образом простаиваете в одиночестве. 
147	"You had much better dance."" "	Право же, пригласите кого-нибудь. 
148	"""I certainly shall not. "	— Ни в коем случае! 
149	You know how I detest it, unless I am particularly acquainted with my partner. 	Вы знаете, танцы не доставляют мне удовольствия, если я не знаком со своей дамой. 
150	At such an assembly as this it would be insupportable. 	А в здешнем обществе — это было бы для меня просто невыносимо. 
151	"Your sisters are engaged, and there is not another woman in the room whom it would not be a punishment to me to stand up with."" "	Ваши сестры приглашены, а кроме них, в зале нет ни одной женщины, танцевать с которой не было бы для меня сущим наказанием. 
152	"""I would not be so fastidious as you are,"" cried Mr. Bingley, ""for a kingdom! "	— О, я не так привередлив, как вы! — воскликнул Бингли. 
153	"Upon my honour, I never met with so many pleasant girls in my life as I have this evening; and there are several of them you see uncommonly pretty."" "	— Клянусь честью, я еще ни разу не встречал за один вечер так много хорошеньких женщин; среди них есть просто красавицы! 
154	"""You are dancing with the only handsome girl in the room,"" said Mr. Darcy, looking at the eldest Miss Bennet. "	— Вы танцуете с единственной хорошенькой девицей в этом зале, — сказал мистер Дарси, взглянув на старшую мисс Беннет. 
155	"""Oh! She is the most beautiful creature I ever beheld! "	— О, это самое очаровательное создание, какое мне когда-нибудь приходилось встречать! 
156	But there is one of her sisters sitting down just behind you, who is very pretty, and I dare say very agreeable. 	Но вон там, за вашей спиной, сидит одна из ее сестер. По-моему, она тоже очень недурна. 
157	"Do let me ask my partner to introduce you."" "	Хотите, я попрошу мою даму вас познакомить? 
158	"""Which do you mean?"" and turning round he looked for a moment at Elizabeth, till catching her eye, he withdrew his own and coldly said: "	— Про кого это вы говорите? — Обернувшись, Дарси взглянул на Элизабет, но, заметив, что она на него смотрит, отвел глаза и холодно сказал: — Что ж, она как будто мила. 
159	"""She is tolerable, but not handsome enough to tempt me; I am in no humour at present to give consequence to young ladies who are slighted by other men. "	И все же не настолько хороша, чтобы нарушить мой душевный покой. А у меня сейчас нет охоты утешать молодых леди, которыми пренебрегли другие кавалеры. 
160	"You had better return to your partner and enjoy her smiles, for you are wasting your time with me."" "	Возвращайтесь-ка к своей даме. Уверяю вас, вы теряете со мной время, которое могли бы провести, наслаждаясь ее улыбками. 
