	en	ru
24	"We'll work the town together, Billy, for the sake of old times."" "	По старой дружбе я готов заняться этим городом с собой на пару. 
25	Silver takes me up in a hotel. 	Повел меня Силвер в свой номер в отеле. 
26	He has a quantity of irrelevant objects lying about. 	Там у него валяется масса всякой всячины. 
27	"""There's more ways of getting money from these metropolitan hayseeds,"" says Silver, ""than there is of cooking rice in Charleston, S. C. "	- Есть много способов выкачивать деньги из этих столичных олухов, - говорит Силвер, - больше даже, чем способов варить рис в Чарлстоне, Южная Каролина. 
28	They'll bite at anything. 	Они клюют на любую приманку. 
29	The brains of most of 'em commute. 	У большинства из них мозги устроены с переключателем. 
30	The wiser they are in intelligence the less perception of cognizance they have. 	Чем они умнее и ученее, тем меньше у них здравого смысла. 
31	Why, didn't a man the other day sell J. P. Morgan an oil portrait of Rockefeller, Jr., for Andrea del Sarto's celebrated painting of the young Saint John! 	"Вот только недавно один человек продал Дж. П. Моргану писанный маслом портрет Рокфеллера-младшего, выдав его за знаменитую картину Андреа дель Сарто ""Иоанн Креститель в молодости"". "
32	"""You see that bundle of printed stuff in the corner, Billy? "	Видишь там, в уголке, кипу печатных брошюрок? 
33	That's gold mining stock. 	Так вот, имей в виду, что это золотые россыпи. 
34	I started out one day to sell that, but I quit it in two hours. 	Я тут на днях стал было распродавать их, но через два часа должен был прекратить торговлю. 
35	Why? 	Почему? 
36	Got arrested for blocking the street. 	Меня арестовали за то, что я застопорил уличное движение. 
37	People fought to buy it. 	Люди дрались из-за каждого экземпляра. 
38	I sold the policeman a block of it on the way to the station-house, and then I took it off the market. 	По дороге в участок я успел продать десяток полисмену, который меня вел. Но после этого я их изъял из обращения. 
39	I don't want people to give me their money. 	Не могу, понимаешь, просто так брать у людей деньги. 
40	I want some little consideration connected with the transaction to keep my pride from being hurt. 	Хочу, чтобы они хоть немножко подумали, прежде чем отдавать их мне, иначе это ранит мое самолюбие. 
41	I want 'em to guess the missing letter in Chic—go, or draw to a pair of nines before they pay me a cent of money. 	"Пусть хотя бы попробуют угадать, какой буквы не хватает в слове ""Чик-го"", или прикупить к паре девяток, прежде чем доставать кошелек из кармана. "
42	"""Now there's another little scheme that worked so easy I had to quit it. "	А то вот еще было одно дело, которое далось мне так легко, что пришлось от него отказаться. 
43	You see that bottle of blue ink on the table? 	Видишь на столе бутылку синих чернил? 
44	I tattooed an anchor on the back of my hand and went to a bank and told 'em I was Admiral Dewey's nephew. 	Я изобразил у себя на руке татуировку в виде якоря, пошел в один банк и представился там как племянник адмирала Дьюи. 
45	They offered to cash my draft on him for a thousand, but I didn't know my uncle's first name. 	Мне тут же предложили выдать тысячу долларов под вексель с переводом на дядю, да на беду я не знал его инициалов. 
46	It shows, though, what an easy town it is. 	Но по этому примеру ты можешь судить, до чего легко работать в этом городе. 
47	As for burglars, they won't go in a house now unless there's a hot supper ready and a few college students to wait on 'em. 	Грабители, например, так те просто не войдут в дом, если там не приготовлен горячий ужин и нет достаточного штата прислуги с высшим образованием. 
48	"They're slugging citizens all over the upper part of the city and I guess, taking the town from end to end, it's a plain case of assault and Battery."" "	В любом районе бандиты дырявят граждан без всякого затруднения, и это рассматривается как простой случай оскорбления действием. 
49	"""Monty,"" says I, when Silver had slacked, up, ""you may have Manhattan correctly discriminated in your perorative, but I doubt it. "	- Монти, - говорю я, как только Силвер затормозил, может, ты и правильно разделал Манхэттен в своем резюме, но что-то мне не верится. 
50	I've only been in town two hours, but it don't dawn upon me that it's ours with a cherry in it. 	Я здесь всего два часа, но у меня нет такого впечатления, что этот городишко уже выложен для нас на тарелочку и даже ложка рядом. 
51	There ain't enough rus in urbe about it to suit me. 	На мой вкус, ему не хватает rus in urbe (1). 
52	I'd be a good deal much better satisfied if the citizens had a straw or more in their hair, and run more to velveteen vests and buckeye watch charms. 	Меня бы, прямо скажу, больше устроило, если бы у здешних граждан порой торчали соломинки в волосах и они питали пристрастие к бархатным жилетам и брелокам с гирю величиной. 
53	"They don't look easy to me."" "	Боюсь, что не так уж они просты. 
54	"""You've got it, Billy,"" says Silver. "	- Все понятно. Билли, - говорит Силвер. 
55	"""All emigrants have it. "	- Ты заболел эмигрантской болезнью. 
56	New York's bigger than Little Rock or Europe, and it frightens a foreigner. 	Само собой, Нью-Йорк чуть побольше, чем Литл-Рок или Европа, я приезжему человеку с непривычки страшновато. 
57	You'll be all right. 	Но ничего, это у тебя пройдет. 
58	I tell you I feel like slapping the people here because they don't send me all their money in laundry baskets, with germicide sprinkled over it. 	"Я же тебе говорю, мне иной раз хочется отшлепать здешних жителей за то, что они не присылают мне все свои"" деньги уложенными в корзины для белья и обрызганными жидкостью от насекомых. "
59	I hate to go down on the street to get it. 	А то еще тащись за ними на улицу! 
60	Who wears the diamonds in this town? 	Знаешь, кто в этом городе ходит в брильянтах? 
61	Why, Winnie, the Wiretapper's wife, and Bella, the Buncosteerer's bride. 	Жены мазуриков и невесты шулеров. 
62	New Yorkers can be worked easier than a blue rose on a tidy. 	Облапошить ньюйоркца легче, чем вышить голубую розу на салфеточке. 
63	"The only thing that bothers me is I know I'll break the cigars in my vest pocket when I get my clothes all full of twenties."" "	Меня только одна вещь беспокоит - как бы мои сигары не поломались, когда у меня все карманы будут набиты двадцатками. 
64	"""I hope you are right, Monty,"" says I; ""but I wish all the same I had been satisfied with a small business in Little Rock. "	- Что ж, дай бог, чтоб ты оказался прав, Монти, - говорю я, - только лучше бы мне все-таки сидеть в Литл-Роке и не гнаться за большими доходами. 
65	The crop of farmers is never so short out there but what you can get a few of 'em to sign a petition for a new post office that you can discount for $200 at the county bank. 	Даже в неурожайный год там всегда наберется десяток-другой фермеров, готовых поставить свое имя на подписном листе в пользу постройки нового здания для почты, который можно учесть в местном банке сотни за две долларов. 
66	The people here appear to possess instincts of self-preservation and illiberality. 	А у здешних людей, сдается мне, чересчур развит инстинкт самосохранения и сохранения своего кошелька. 
67	"I fear me that we are not cultured enough to tackle this game."" "	Боюсь, что у нас с тобой для такой игры тренировки маловато. 
68	"""Don't worry,"" says Silver. "	- Напрасные опасения, - говорит Силвер. 
69	"""I've got this Jayville-near-Tarrytown correctly estimated as sure as North River is the Hudson and East River ain't a river. "	- Я знаю настоящую цену этому Кретинтауну близ Разиньвилля, и это так же верно, как то, что Северная река-это Гудзон, а Восточная река - вообще не река (2). 
70	Why, there are people living in four blocks of Broadway who never saw any kind of a building except a skyscraper in their lives! 	Да тут в четырех кварталах от Бродвея живут люди, которые в жизни не видели никаких домов, кроме небоскребов. 
71	"A good, live hustling Western man ought to get conspicuous enough here inside of three months to incur either Jerome's clemency or Lawson's displeasure."" "	Живой, деятельный, энергичный житель Запада за каких-нибудь три месяца должен сделаться здесь достаточно заметной фигурой, чтобы заслужить либо снисхождение Джерома, либо осуждение Лоусона. 
72	"""Hyperbole aside,"" says I, ""do you know of any immediate system of buncoing the community out of a dollar or two except by applying to the Salvation Army or having a fit on Miss Helen Gould's doorsteps?"" "	- Оставим гиперболы, - говорю я, - и скажи, можешь ли ты предложить конкретный способ облегчить здешнее общество на доллар-другой, не обращаясь к Армии спасения и не падая в обморок на крыльце особняка мисс Эллен Гулд? 
73	"""Dozens of 'em,"" says Silver. "	- Могу предложить хоть двадцать способов, - говорит Силвер. 
74	"""How much capital have you got, Billy?"" "	- Сколько у тебя капиталу, Билли? 
75	"""A thousand,"" I told him. "	- Тысяча, - отвечаю. 
76	"""I've got $1,200,"" says he. "	- А у меня тысяча двести, - говорит он. 
77	"""We'll pool and do a big piece of business. "	- Составим компанию и будем делать большие дела. 
78	"There's so many ways we can make a million that I don't know how to begin."" "	Есть столько возможностей нажить миллион, что я просто не знаю, с какой начинать. 
79	The next morning Silver meets me at the hotel and he is all sonorous and stirred with a kind of silent joy. 	На следующее утро Силвер встречает меня в вестибюле отеля, и я вижу, что он так и пыжится от удовольствия. 
80	"""We're to meet J. P. Morgan this afternoon,"" says he. "	- Сегодня мы познакомимся с Дж. П. Морганом, - говорит он. 
81	"""A man I know in the hotel wants to introduce us. "	- Тут у меня есть один знакомый в отеле, который хочет нас ему представить. 
82	He's a friend of his. 	Он его близкий приятель. 
83	"He says he likes to meet people from the West."" "	Говорит, что тот очень любит приезжих с Запада. 
84	"""That sounds nice and plausible,"" says I. "	- Вот это уже похоже на дело! - говорю я. 
85	"""I'd like to know Mr. Morgan."" "	- Очень буду рад познакомиться с мистером Морганом. 
86	"""It won't hurt us a bit,"" says Silver, ""to get acquainted with a few finance kings. "	- Да, - говорит Силвер, - нам, пожалуй, не помешает завести знакомства среди финансовых воротил. 
87	"I kind of like the social way New York has with strangers."" "	Мне нравится, что в Нью-Йорке так радушно встречают приезжих. 
88	The man Silver knew was named Klein. 	Фамилия знакомого Силвера была Клейн. 
89	At three o'clock Klein brought his Wall Street friend to see us in Silver's room. 	В три часа Клейн явился к Силверу в номер вместе со своим приятелем с Уолл-стрита. 
90	"""Mr. Morgan"" looked some like his pictures, and he had a Turkish towel wrapped around his left foot, and he walked with a cane. "	Мистер Морган был немного похож на свои портреты; левая нога у него была обернута мохнатым полотенцем, и он ходил, опираясь на палку. 
91	"""Mr. Silver and Mr. Pescud,"" says Klein. "	- Это мистер Силвер, а это мистер Пескад, - говорит Клейн. 
92	"""It sounds superfluous,"" says he, ""to mention the name of the greatest financial—"" "	- Я думаю, нет нужды, - говорит он, - называть имя великого финансового... 
93	"""Cut it out, Klein,"" says Mr. Morgan. "	- Ну, ну, ладно, Клейн, - говорит мистер Морган. 
94	"""I'm glad to know you gents; I take great interest in the West. "	- Рад познакомиться с вами, джентльмены; меня очень интересует Запад. 
95	Klein tells me you're from Little Rock. 	Клейн сказал мне, что вы из Литл-Рока. 
96	I think I've a railroad or two out there somewhere. 	У меня как будто имеется парочка железных дорог в тех краях. 
97	"If either of you guys would like to deal a hand or two of stud poker I—"" "	Может, кому из вас, ребята, охота перекинуться в покер, так я... 
98	"""Now, Pierpont,"" cuts in Klein, ""you forget!"" "	- Пирпонт, Пирпонт, - перебивает Клейн. - Вы что, забыли? 
99	"""Excuse me, gents!"" says Morgan; ""since I've had the gout so bad I sometimes play a social game of cards at my house. "	- Ах, извините, джентльмены! - говорит Морган. - С тех пор как у меня сделалась подагра, я иногда играю в картишки со знакомыми, которые навещают меня в моем особняке. 
100	Neither of you never knew One-eyed Peters, did you, while you was around Little Rock? 	Скажите, никому из вас не приходилось там, на Западе, встречать Одноглазого Питера? 
101	"He lived in Seattle, New Mexico."" "	Он жил в Сиэтле, Нью-Мексико. 
102	Before we could answer, Mr. Morgan hammers on the floor with his cane and begins to walk up and down, swearing in a loud tone of voice. 	Не дожидаясь нашего ответа, мистер Морган вдруг сердито застучал палкой об пол и принялся расхаживать по комнате взад и вперед, браня кого-то громким голосом. 
103	"""They have been pounding your stocks to-day on the Street, Pierpont?"" asks Klein, smiling. "	- Что, Пирпонт, наверное, на Уолл-стрите опять стараются сбить курс ваших акций? - спрашивает Клейн с усмешкой. 
104	"""Stocks! No!"" roars Mr. Morgan. "	- Какие там еще акции! - грозно рычит мистер Морган. 
105	"""It's that picture I sent an agent to Europe to buy. I just thought about it. "	Это я расстраиваюсь из-за той картины, за которой специально посылал человека в Европу. 
106	He cabled me to-day that it ain't to be found in all Italy. 	Только сегодня получил от него телеграмму, что он ищет ее по всей Италии и не может найти. 
107	I'd pay $50,000 to-morrow for that picture—yes, $75,000. 	Я бы завтрашний день заплатил за эту картину пятьдесят тысяч долларов - да что пятьдесят! Семьдесят пять тысяч заплатил бы. 
108	I give the agent a la carte in purchasing it. 	Я дал своему человеку a la carte: покупать за любую цену. 
109	"I cannot understand why the art galleries will allow a De Vinchy to—"" "	Просто не понимаю, почему картинные галереи терпят, что настоящий де Винчи... 
110	"""Why, Mr. Morgan,"" says klein; "	- Как, мистер Морган? - говорит Клейн. 
111	"""I thought you owned all of the De Vinchy paintings."" "	- Разве не все картины де Винчи находятся в вашей коллекции? 
112	"""What is the picture like, Mr. Morgan?"" asks Silver. "	- А что это за картина, мистер Морган? - спрашивает Силвер. 
113	"""It must be as big as the side of the Flatiron Building."" "	"- Наверно, она величиной с боковую стену небоскреба ""Утюг""? "
114	"""I'm afraid your art education is on the bum, Mr. Silver,"" says Morgan. "	- Вы, я вижу, не очень разбираетесь в искусстве, мистер Силвер, - говорит Морган. 
115	"""The picture is 27 inches by 42; and it is called 'Love's Idle Hour.' "	"- Это картинка размером двадцать семь дюймов на сорок два, и называется она ""Досуг любви"". "
116	It represents a number of cloak models doing the two-step on the bank of a purple river. The cablegram said it might have been brought to this country. 	Нарисовано на ней несколько барышень-манекенш, которые танцуют тустеп на берегу лиловой речки, В телеграмме говорится, что скорей всего эта картинка уже вывезена в Америку. 
117	My collection will never be complete without that picture. 	А без нее моя коллекция не полна. 
118	"Well, so long, gents; us financiers must keep early hours."" "	Ну, мне пора, джентльмены. Наш брат, финансист, должен, знаете, соблюдать режим. 
119	Mr. Morgan and Klein went away together in a cab. 	Мистер Морган уехал от нас в кэбе вместе с Клейном. 
120	Me and Silver talked about how simple and unsuspecting great people was; and Silver said what a shame it would be to try to rob a man like Mr. Morgan; and I said I thought it would be rather imprudent, myself. 	После их ухода мы с Силвером долго говорили о том, как простодушны и доверчивы великие люди; Силвер сказал, что обмануть такого человека, как мистер Морган, было бы просто бессовестно; а я сказал, что, на мой взгляд, это было бы неосторожно. 
121	Klein proposes a stroll after dinner; and me and him and Silver walks down toward Seventh Avenue to see the sights. 	После обеда Клейн предложил пройтись по городу, и мы втроем, я, он и Силвер, отправились на Седьмую авеню посмотреть, какие там есть достопримечательности. 
122	Klein sees a pair of cuff links that instigate his admiration in a pawnshop window, and we all go in while he buys 'em. 	В витрине у закладчика Клейн вдруг увидел запонки, которые ему ужасно понравились. Он вошел в лавку, чтобы купить их, а мы вошли вместе с ним. 
123	After we got back to the hotel and Klein had gone, Silver jumps at me and waves his hands. 	Когда мы вернулись в отель и Клейн ушел к себе, Силвер вдруг кидается ко мне и начинает размахивать руками. 
124	"""Did you see it?"" says he. "	- Видал? - говорит он. 
125	"""Did you see it, Billy?"" "	- Ты ее видал, Билли? 
126	"""What?"" I asks. "	- Кого - ее? - спрашиваю. 
127	"""Why, that picture that Morgan wants. "	- Да ту самую картинку, за которой охотится Морган. 
128	It's hanging in that pawnshop, behind the desk. 	Она висит у закладчика, прямо над его конторкой. 
129	I didn't say anything because Klein was there. 	Я только не хотел ничего говорить при Клейне. 
130	It's the article sure as you live. 	Будь уверен, это та самая. 
131	The girls are as natural as paint can make them, all measuring 36 and 25 and 42 skirts, if they had any skirts, and they're doing a buck-and-wing on the bank of a river with the blues. 	Барышни прямо как живые, из таких, что носят платья сорок шестого размера, но там-то они обходятся без платьев. И все так меланхолично выбрыкивают ногами, и речка тут же, и берег. 
132	What did Mr. Morgan say he'd give for it? 	Сколько, мистер Морган сказал, он бы отдал за эту картину? 
133	Oh, don't make me tell you. 	Ну, неужели не понимаешь? 
134	"They can't know what it is in that pawnshop."" "	Ведь хозяин лавки наверняка не знает, что у него там за сокровище. 
135	When the pawnshop opened the next morning me and Silver was standing there as anxious as if we wanted to soak our Sunday suit to buy a drink. 	На следующее утро лавка еще не успела открыться, а мы с Силвером уже были тут как тут, словно двое забулдыг, которым не терпится раздобыть денег на выпивку под заклад воскресного костюма. 
136	We sauntered inside, and began to look at watch-chains. 	Входим мы в лавку и начинаем рассматривать цепочки для часов. 
137	"""That's a violent specimen of a chromo you've got up there,"" remarked Silver, casual, to the pawnbroker. "	- Это что за мазня у вас там висит, над конторкой? говорит Силвер хозяину как бы между прочим. 
138	"""But I kind of enthuse over the girl with the shoulder-blades and red bunting. "	- Вообще говоря, никудышная картинка, но мне на ней приглянулась вон та рыженькая, с острыми лопатками. 
139	"Would an offer of $2.25 for it cause you to knock over any fragile articles of your stock in hurrying it off the nail?"" "	Я бы вам предложил за нее два доллара с четвертью, да боюсь, как бы вы не разбили какие-нибудь хрупкие предметы, когда броситесь поскорее снимать ее с гвоздя. 
140	The pawnbroker smiles and goes on showing us plate watch-chains. 	Хозяин усмехается и продолжает раскладывать перед нами часовые цепочки накладного золота. 
141	"""That picture,"" says he, ""was pledged a year ago by an Italian gentleman. "	- Эту картину, - говорит он, - принес мне в заклад один итальянец год тому назад. 
142	I loaned him $500 on it. 	Я ему дал под нее пятьсот долларов. 
143	It is called 'Love's Idle Hour,' and it is by Leonardo de Vinchy. 	"Это ""Досуг любви"" Леонардо де Винчи. "
144	Two days ago the legal time expired, and it became an unredeemed pledge. 	Как раз два дня тому назад истек законный срок, так что сейчас она уже поступила в продажу как невыкупленный заклад. 
145	"Here is a style of chain that is worn a great deal now."" "	Вот, рекомендую эту цепочку, очень модный фасон. 
146	At the end of half an hour me and Silver paid the pawnbroker $2,000 and walked out with the picture. 	Полчаса спустя мы с Силвером вышли из лавки с картиной подмышкой, заплатив за нее ростовщику две тысячи наличными. 
147	Silver got into a cab with it and started for Morgan's office. 	Силвер сразу же сел в кэб и покатил к Моргану в банк. 
148	I goes to the hotel and waits for him. 	Я вернулся в отель, сижу и дожидаюсь. 
149	In two hours Silver comes back. 	Через два часа является Силвер. 
150	"""Did you see Mr. Morgan?"" I asks. "	- Ну, как, застал мистера Моргана? - спрашиваю я. 
151	"""How much did he pay you for it?"" "	Сколько он заплатил за картину? 
152	Silver sits down and fools with a tassel on the table cover. 	Силвер садится и начинает перебирать бахрому скатерти. 
153	"""I never exactly saw Mr. Morgan,"" he says, ""because Mr. Morgan's been in Europe for a month. "	- Мистера Моргана мне застать не удалось, - говорит он, потому что мистер Морган уже второй месяц путешествует по Европе. 
154	But what's worrying me, Billy, is this: The department stores have all got that same picture on sale, framed, for $3.48. 	Но вот чего я не могу понять, Билли: эта самая картинка продается во всех универсальных магазинах и стоит вместе с рамкой три доллара сорок восемь центов. 
155	"And they charge $3.50 for the frame alone—that's what I can't understand."" "	А за рамку отдельно просят три доллара пятьдесят центов - как же это получается, хотел бы я знать? 
