	en	ru
50	 They all knew he was a C.I.D. man because he kept inquiring about an officer named Irving or Washington and because after his first day there he wouldn’t censor letters.  He found them too monotonous. 	 Но очень скоро здесь все раскусили, что перед ними контрразведчик, потому что он без конца выспрашивал, об офицере по имени не то Ирвинг Вашингтон, не то Вашингтон Ирвинг, а также потому, что уже на второй день он позволил себе бросить проверку почты, сочтя это занятие слишком утомительным.  
51	     It was a good ward this time, one of the best he and Dunbar had ever enjoyed. 	На сей раз Йоссариан лежал в отличной палате, пожалуй, лучшей из всех, в которых ему с Данбэром приходилось когда-либо вкушать блаженство. 
52	 With them this time was the twenty-four-year-old fighter-pilot captain with the sparse golden mustache who had been shot into the Adriatic Sea in midwinter and not even caught cold. 	 Рядом лежал двадцатичетырехлетний капитан истребительной авиации — молодой человек с жиденькими золотистыми усиками.  Он был сбит над Адриатическим морем зимой, в самые холода, — и даже не простудился. 
53	 Now the summer was upon them, the captain had not been shot down, and he said he had the grippe. 	 А теперь, когда на дворе стояла жара, и никто не сбивал его над холодным морем, капитан утверждал, что болен гриппом. 
54	 In the bed on Yossarian’s right, still lying amorously on his belly, was the startled captain with malaria in his blood and a mosquito bite on his ass. 	 Справа от Йоссариана, томно распластавшись на животе, лежал уоррэнт-офицер,[1] напуганный единственным комариным укусом в зад и микробами малярии в крови. 
55	 Across the aisle from Yossarian was Dunbar, and next to Dunbar was the artillery captain with whom Yossarian had stopped playing chess. 	 Напротив, через проход между койками, лежал Данбэр, а рядом с ним — артиллерийский капитан, с которым Йоссариан до недавнего времени часто играл в шахматы. 
56	 The captain was a good chess player, and the games were always interesting.  Yossarian had stopped playing chess with him because the games were so interesting they were foolish. 	 Артиллерист был прекрасным шахматистом и разыгрывал интересные комбинации, до того интересные, что Йоссариану надоело постоянно чувствовать себя идиотом, и он бросил играть.  
57	 Then there was the educated Texan from Texas who looked like someone in Technicolor and felt, patriotically, that people of means—decent folk—should be given more votes than drifters, whores, criminals, degenerates, atheists and indecent folk—people without means. 	Самой заметной фигурой в палате был шибко образованный техасец, похожий на героя цветного боевика.  Он мыслил как патриот и утверждал, что состоятельные люди — публика приличная и поэтому должны иметь больше голосов на выборах, чем разные бродяги, проститутки, преступники, дегенераты, безбожники и всякая прочая неприличная публика, не имеющая ломаного гроша за душой.  
58	     Yossarian was unspringing rhythms in the letters the day they brought the Texan in. 	Когда в палату внесли техасца, Йоссариан был занят тем, что вымарывал из писем рифмующиеся слова. 
59	 It was another quiet, hot, untroubled day. 	 Это был обычный жаркий и безмятежный день. 
60	 The heat pressed heavily on the roof, stifling sound. 	 Зной тяжело давил на крыши домов.  Стояла тишина. 
61	 Dunbar was lying motionless on his back again with his eyes staring up at the ceiling like a doll’s. 	 Данбэр, как всегда, лежал на спине, уставившись в потолок неподвижным взглядом куклы. 
62	 He was working hard at increasing his life span.  He did it by cultivating boredom. 	 Он изо всех сил старался продлить свою жизнь, считая, что скука — лучшее средство для достижения этой цели. 
63	 Dunbar was working so hard at increasing his life span that Yossarian thought he was dead. 	 Данбэр так усердно скучал, что Йоссариан подумал:  «Уж, часом, не отдал ли он богу душу?»  
64	 They put the Texan in a bed in the middle of the ward, and it wasn’t long before he donated his views. 	Техасца уложили на кровать посредине палаты, и он сразу же приступил к обнародованию своих взглядов.  
65	     Dunbar sat up like a shot.  	Послушав его, Данбэр подскочил, словно подброшенный пружиной.  
66	‘That’s it,’ he cried excitedly.  	— Ага! — возбужденно заорал он.  
67	‘There was something missing—all the time I knew there was something missing—and now I know what it is.’ 	— Я все время чувствовал, что нам чего-то не хватает.  Теперь я знаю чего.  
68	 He banged his fist down into his palm.  ‘No patriotism,’ he declared.      	— И, стукнув кулаком по ладони, изрек: — Патриотизма!  Вот чего!  
69	‘You’re right,’ Yossarian shouted back.  	— Ты прав! — громко подхватил Йоссариан.  
70	‘You’re right, you’re right, you’re right. 	— Ты прав, ты прав, ты прав! 
71	 The hot dog, the Brooklyn Dodgers.  Mom’s apple pie.  That’s what everyone’s fighting for. 	 Горячие сосиски,  «Бруклин доджерс»,[2] мамин яблочный пирог — вот за что все сражаются. 
72	 But who’s fighting for the decent folk? 	 А кто сражается за приличных людей? 
73	 Who’s fighting for more votes for the decent folk? 	 Кто сражается за то, чтобы приличные люди имели больше голосов на выборах?.. 
74	 There’s no patriotism, that’s what it is. 	 Нет у нас патриотизма! 
75	 And no matriotism, either.’ 	 И даже патриотизма нет!  
76	 The warrant officer on Yossarian’s left was unimpressed.  	На уоррэнт-офицера, лежавшего справа от Йоссариана, эти крики не произвели никакого впечатления.  
77	‘Who gives a shit?’ he asked tiredly, and turned over on his side to go to sleep. 	— Дерьмо это все… — проворчал он устало и повернулся на бок, намереваясь уснуть.  
78	     The Texan turned out to be good-natured, generous and likable.  In three days no one could stand him. 	Техасец оказался до того душкой, до того рубахой-парнем, что уже через три дня его никто не мог выносить. 
79	     He sent shudders of annoyance scampering up ticklish spines, and everybody fled from him—everybody but the soldier in white, who had no choice.  The soldier in white was encased from head to toe in plaster and gauze.  He had two useless legs and two useless arms. 	 Стоило ему раскрыть рот — и у всех пробегал по спине холодок ужаса.  Все удирали от него, кроме солдата в белом, у которого все равно не было пути к отступлению: солдат был упакован с головы до пят в марлю и гипс и не мог шевельнуть ни рукой, ни ногой.  
80	 He had been smuggled into the ward during the night, and the men had no idea he was among them until they awoke in the morning and saw the two strange legs hoisted from the hips, the two strange arms anchored up perpendicularly, all four limbs pinioned strangely in air by lead weights suspended darkly above him that never moved.  Sewn into the bandages over the insides of both elbows were zippered lips through which he was fed clear fluid from a clear jar.  A silent zinc pipe rose from the cement on his groin and was coupled to a slim rubber hose that carried waste from his kidneys and dripped it efficiently into a clear, stoppered jar on the floor.  When the jar on the floor was full, the jar feeding his elbow was empty, and the two were simply switched quickly so that the stuff could drip back into him.  All they ever really saw of the soldier in white was a frayed black hole over his mouth. 	Его сунули в палату ночью контрабандой.  Проснувшись утром, обитатели палаты увидели на пустовавшей койке странно вздыбленные к потолку руки.  Все четыре конечности поддерживались в таком состоянии неподвижными свинцовыми противовесами, темневшими над головой солдата.  
81	     The soldier in white had been filed next to the Texan, and the Texan sat sideways on his own bed and talked to him throughout the morning, afternoon and evening in a pleasant, sympathetic drawl. 	Его положили рядом с техасцем, и тот, повернувшись к новому соседу, целыми днями о чем-то прочувствованно вещал ему. 
82	 The Texan never minded that he got no reply. 	 Солдат не отвечал, но техасца это не смущало.  
83	     Temperatures were taken twice a day in the ward. 	Температуру мерили дважды. 
84	 Early each morning and late each afternoon Nurse Cramer entered with a jar full of thermometers and worked her way up one side of the ward and down the other, distributing a thermometer to each patient. 	 Рано утром и к вечеру в палату входила сестра Крэмер с банкой градусников и раздавала их, чинно шествуя сначала вдоль одного ряда коек, затем вдоль другого. 
85	 She managed the soldier in white by inserting a thermometer into the hole over his mouth and leaving it balanced there on the lower rim. 	 Солдату в белом она всовывала градусник в отверстие в бинтах, под которыми угадывался рот.  
86	 When she returned to the man in the first bed, she took his thermometer and recorded his temperature, and then moved on to the next bed and continued around the ward again. 	Затем она возвращалась к первой койке, брала градусник, записывала температуру больного, шла к следующему и так снова обходила всю палату. 
87	 One afternoon when she had completed her first circuit of the ward and came a second time to the soldier in white, she read his thermometer and discovered that he was dead.      	 Однажды днем, вернувшись, чтобы собрать градусники, она взглянула на градусник солдата в белом и обнаружила, что солдат мертв.  
88	‘Murderer,’ Dunbar said quietly. 	— Убийца, — спокойно произнес Данбэр. 
89	     The Texan looked up at him with an uncertain grin.      	 Техасец младенчески невинно посмотрел на него.  
90	‘Killer,’ Yossarian said.      	— Душегуб, — сказал Йоссариан.  
91	‘What are you fellas talkin’ about?’ the Texan asked nervously.      	— О чем вы, ребята? — не понял техасец.  
92	‘You murdered him,’ said Dunbar.      	— Это ты убил его, — сказал Данбэр.  
93	‘You killed him,’ said Yossarian. 	— Это ты отправил его на тот свет, — сказал Йоссариан.  
94	     The Texan shrank back.  	Техасец отпрянул:  
95	‘You fellas are crazy. 	— Вы что, ребята, спятили? 
96	 I didn’t even touch him.’      	 Я и пальцем его не тронул.  
97	‘You murdered him,’ said Dunbar.      	— Это ты его замучил, — твердил Данбэр,  
98	‘I heard you kill him,’ said Yossarian.      	— Я слышал, как ты его убивал, — сказал Йоссариан.  
99	‘You killed him because he was a nigger,’ Dunbar said.      	— Ты убил его потому, что он… черномазый, — сказал Данбэр.  
100	‘You fellas are crazy,’ the Texan cried.  	— Вы рехнулись, ребята! — закричал техасец.  
101	‘They don’t allow niggers in here. 	— Черномазых класть сюда не разрешается. 
102	 They got a special place for niggers.’      	 Для черномазых у них специальная палата.  
103	‘The sergeant smuggled him in,’ Dunbar said.      	— Сержант положил его тайком, — возразил Данбэр.  
104	‘The Communist sergeant,’ said Yossarian.      	— Сержант — коммунист, — сказал Йоссариан.  
105	‘And you knew it.’ 	— И ты об этом знал, — сказал Данбэр.  
106	 The warrant officer on Yossarian’s left was unimpressed by the entire incident of the soldier in white. 	Только на уоррэнт-офицера, лежавшего слева от Йоссариана, все случившееся не произвело никакого впечатления. 
107	 The warrant officer was unimpressed by everything and never spoke at all unless it was to show irritation. 	 Он вообще почти никогда не разговаривал, а если когда и открывал рот, то лишь затем, чтобы излить на кого-нибудь свое раздражение.  
108	     The day before Yossarian met the chaplain, a stove exploded in the mess hall and set fire to one side of the kitchen.  An intense heat flashed through the area. 	…За день до того, как Йоссариан встретился с капелланом, в столовой взорвалась печь.  Огонь перекинулся в кухню, и раскаленный воздух хлынул в соседние палаты. 
109	 Even in Yossarian’s ward, almost three hundred feet away, they could hear the roar of the blaze and the sharp cracks of flaming timber. 	 Даже в палате Йоссариана, расположенной довольно далеко от столовой, было слышно, как бушевало пламя и сухо потрескивали пылавшие балки. 
110	 Smoke sped past the orange-tinted windows. 	 За окнами в оранжевых отблесках валили клубы дыма. 
111	 In about fifteen minutes the crash trucks from the airfield arrived to fight the fire. 	 Вскоре к месту пожара прибыли аварийные машины с аэродрома. 
112	 For a frantic half hour it was touch and go. 	 Целых полчаса пожарники работали как сумасшедшие, и все без толку. 
113	 Then the firemen began to get the upper hand. 	 Наконец они стали брать верх над огнем.  
114	 Suddenly there was the monotonous old drone of bombers returning from a mission, and the firemen had to roll up their hoses and speed back to the field in case one of the planes crashed and caught fire. 	Но тут послышался хорошо знакомый монотонный гул бомбардировщиков, возвращавшихся с задания.  Пожарникам пришлось свернуть шланги и поспешить на аэродром: вдруг какой-нибудь самолет разобьется при посадке и загорится. 
115	 The planes landed safely. 	 Однако самолеты приземлились благополучно. 
116	 As soon as the last one was down, the firemen wheeled their trucks around and raced back up the hill to resume their fight with the fire at the hospital. 	 Как только сел последний, пожарники развернули свои машины и помчались обратно к госпиталю, чтобы возобновить борьбу с огнем. 
117	 When they got there, the blaze was out. 	 Когда же они приехали, пожар совсем стих. 
118	 It had died of its own accord, expired completely without even an ember to be watered down, and there was nothing for the disappointed firemen to do but drink tepid coffee and hang around trying to screw the nurses. 	 Пламя погасло само по себе, не осталось ни одной даже тлеющей головешки.  Разочарованные пожарники посидели на кухне, попили тепловатого кофе и долго еще слонялись вокруг в надежде потискать медсестричек.  
119	     The chaplain arrived the day after the fire.  Yossarian was busy expurgating all but romance words from the letters when the chaplain sat down in a chair between the beds and asked him how he was feeling. 	Капеллан появился в госпитале на следующий день после пожара в то самое время, когда Йоссариан искоренял в письмах все, что не относилось к любви.  Капеллан сел на стул в проходе между койками и спросил, как он себя чувствует. 
120	 He had placed himself a bit to one side, and the captain’s bars on the tab of his shirt collar were all the insignia Yossarian could see. 	 Священник сидел к Йоссариану боком, так что из его знаков различия можно было рассмотреть только капитанские полоски на воротнике рубашки. 
121	 Yossarian had no idea who he was and just took it for granted that he was either another doctor or another madman.      	 Йоссариан и понятия не имел, кто перед ним.  Он решил, что это или новый доктор, или очередной псих.  
122	‘Oh, pretty good,’ he answered.  	— О, вполне прилично, — ответил он.  
123	‘I’ve got a slight pain in my liver and I haven’t been the most regular of fellows, I guess, but all in all I must admit that I feel pretty good.’      	— У меня побаливает печень, наверное оттого, что в последнее время я не очень-то соблюдал режим.  А в общем чувствую себя сносно.  
124	‘That’s good,’ said the chaplain.      	— Это хорошо, — сказал капеллан.  
125	‘Yes,’ Yossarian said.  	— Да, — согласился Йоссариан, — это хорошо.  
126	‘Yes, that is good.’      ‘I meant to come around sooner,’ the chaplain said, ‘but I really haven’t been well.’      	— Я бы пришел сюда раньше, — проговорил капеллан, — но, честно говоря, немного прихворнул.  
127	‘That’s too bad,’ Yossarian said.      	— Это очень плохо, — сказал Йоссариан.  
128	‘Just a head cold,’ the chaplain added quickly.      	— Просто немного простудился, — поспешно пояснил капеллан.  
129	‘I’ve got a fever of a hundred and one,’ Yossarian added just as quickly.      	— А у меня повышенная температура, тридцать восемь и три, — так же поспешно добавил Йоссариан.  
130	‘That’s too bad,’ said the chaplain.      	— Это очень плохо, — посочувствовал капеллан.  
131	‘Yes,’ Yossarian agreed.  ‘Yes, that is too bad.’ 	— Да, — согласился Йоссариан, — очень плохо. 
132	 The chaplain fidgeted.  	 Капеллан нервно заерзал на стуле и, помолчав, спросил:  
133	‘Is there anything I can do for you?’ he asked after a while.      	— Могу ли я для вас что-нибудь сделать?  
134	‘No, no.’  Yossarian sighed.  ‘The doctors are doing all that’s humanly possible, I suppose.’      	— Нет, нет, — со вздохом ответил Йоссариан, — врачи делают все, что в человеческих силах.  
135	‘No, no.’  The chaplain colored faintly.  	— Я не об этом… — мягко возразил капеллан.  
136	‘I didn’t mean anything like that. 	— Я имел в виду совсем другое. 
137	 I meant cigarettes… or books… or… toys.’      	 Игрушки, шоколад, жевательную резинку… или… может быть, книги.  
138	‘No, no,’ Yossarian said.  ‘Thank you. 	— Нет, нет, спасибо, — ответил Йоссариан.  
139	 I have everything I need, I suppose—everything but good health.’      	— У меня есть все, что нужно.  Все, кроме здоровья.  
140	‘That’s too bad.’      	— Это очень плохо.  
141	‘Yes,’ Yossarian said.  ‘Yes, that is too bad.’ 	— Да, — согласился Йоссариан, — очень плохо.  
142	 The chaplain stirred again. 	Капеллан опять заерзал на стуле. 
143	 He looked from side to side a few times, then gazed up at the ceiling, then down at the floor. 	 Он несколько раз оглянулся по сторонам, посмотрел на потолок, на пол. 
144	 He drew a deep breath.      	 Затем глубоко вздохнул:  
145	‘Lieutenant Nately sends his regards,’ he said. 	— Лейтенант Нейтли передает вам привет.  
146	     Yossarian was sorry to hear they had a mutual friend.  It seemed there was a basis to their conversation after all.  	Йоссариану не понравилось, что у них оказался общий знакомый: чего доброго, это могло послужить поводом для дальнейшего разговора.  
147	‘You know Lieutenant Nately?’ he asked regretfully.      	— Вы знакомы с лейтенантом Нейтли? — спросил он с ноткой сожаления.  
148	‘Yes, I know Lieutenant Nately quite well.’      	— Да, я знаю лейтенанта Нейтли довольно близко.  
149	‘He’s a bit loony, isn’t he?’ 	— У него, кажется, того… кое-каких винтиков не хватает, а?  
150	 The chaplain’s smile was embarrassed.  	Капеллан смущенно улыбнулся:  
151	‘I’m afraid I couldn’t say. 	— Затрудняюсь сказать. 
152	 I don’t think I know him that well.’      	 Я знаю его не настолько хорошо, чтобы судить об этом…  
153	‘You can take my word for it,’ Yossarian said.  ‘He’s as goofy as they come.’ 	— Уж можете мне поверить! — сказал Йоссариан. 
154	 The chaplain weighed the next silence heavily and then shattered it with an abrupt question.  	 Наступила мучительная для капеллана пауза, которую он нарушил внезапным вопросом:  
155	‘You are Captain Yossarian, aren’t you?’      	— Ведь вы капитан Йоссариан?  
156	‘Nately had a bad start. 	— Нейтли не повезло с самого начала. 
157	 He came from a good family.’      	 Он из слишком приличной семьи.  
158	‘Please excuse me,’ the chaplain persisted timorously.  	— Прошу извинить меня, — робко произнес капеллан.  
159	‘I may be committing a very grave error. 	— Возможно, произошло ужасное недоразумение. 
160	 Are you Captain Yossarian?’      	 Вы ведь капитан Йоссариан?  
161	‘Yes,’ Captain Yossarian confessed.  	— Да, — признался Йоссариан.  
162	‘I am Captain Yossarian.’      	— Я капитан Йоссариан.  
163	‘Of the 256th Squadron?’      	— Из двести пятьдесят шестой эскадрильи?  
164	‘Of the fighting 256th Squadron,’ Yossarian replied.  	— Да, из двести пятьдесят шестой боевой эскадрильи. 
165	‘I didn’t know there were any other Captain Yossarians. 	 Мне не приходилось слышать ни о каких других капитанах с такой фамилии. 
166	 As far as I know, I’m the only Captain Yossarian I know, but that’s only as far as I know.’      	 Насколько мне известно, я — единственный капитан Йоссариан.  Но мне известно далеко не все,  
167	‘I see,’ the chaplain said unhappily.      	— Понимаю, — печально произнес капеллан.  
168	‘That’s two to the fighting eighth power,’ Yossarian pointed out, ‘if you’re thinking of writing a symbolic poem about our squadron.’      	— Держу пари, вы собираетесь написать о нашей эскадрилье героическую поэму.  
169	‘No,’ mumbled the chaplain.  ‘I’m not thinking of writing a symbolic poem about your squadron.’ 	— Нет, — пробормотал капеллан, — я не собираюсь писать о вашей эскадрилье героическую поэму.  
170	 Yossarian straightened sharply when he spied the tiny silver cross on the other side of the chaplain’s collar. 	Йоссариан резко выпрямился.  Только сейчас он заметил на воротнике у капеллана тонкий серебряный крестик. 
171	 He was thoroughly astonished, for he had never really talked with a chaplain before.      	 Он был крайне удивлен — еще ни разу в жизни ему не доводилось разговаривать с капелланами.  
172	‘You’re a chaplain,’ he exclaimed ecstatically.  	— Вы капеллан? — воскликнул он восторженно.  
173	‘I didn’t know you were a chaplain.’      	— А я и не знал, что вы капеллан!  
174	‘Why, yes,’ the chaplain answered.  	— Ну разумеется, — ответил капеллан.  
175	‘Didn’t you know I was a chaplain?’      	— Неужели вы не знали?  
176	‘Why, no. 	— Конечно же нет. 
177	 I didn’t know you were a chaplain.’ 	 Понятия не имел, что вы капеллан…  
178	 Yossarian stared at him with a big, fascinated grin.  	— Йоссариан завороженно смотрел на него, широко улыбаясь.  
179	‘I’ve never really seen a chaplain before.’ 	— Честно говоря, я еще ни разу в жизни не видел настоящего капеллана.  
180	 The chaplain flushed again and gazed down at his hands. 	Капеллан вспыхнул и принялся разглядывать свои руки. 
181	 He was a slight man of about thirty-two with tan hair and brown diffident eyes.  His face was narrow and rather pale. 	 Это был человек хрупкого сложения, лет тридцати двух, с рыжеватыми волосами и робким взглядом карих глаз, с лицом узким и бледным. 
182	 An innocent nest of ancient pimple pricks lay in the basin of each cheek. 	 На щеках его розовели ямки, оставшиеся от былых прыщей. 
183	 Yossarian wanted to help him.      	 Йоссариану стало почему-то жаль капеллана.  
184	‘Can I do anything at all to help you?’ the chaplain asked. 	— Не могу ли я все же что-нибудь сделать для вас? — повторил капеллан.  
185	     Yossarian shook his head, still grinning.  	Йоссариан, по-прежнему ухмыляясь, покачал головой:  
186	‘No, I’m sorry.  I have everything I need and I’m quite comfortable. 	— Нет, вы знаете, у меня есть все, что нужно.  Мне очень хорошо. 
187	 In fact, I’m not even sick.’      	 Честно говоря, я даже и не болен.  
188	‘That’s good.’  As soon as the chaplain said the words, he was sorry and shoved his knuckles into his mouth with a giggle of alarm, but Yossarian remained silent and disappointed him.  	— Это хорошо, — произнес капеллан и тут же пожалел о сказанном.  Он прикрыл рот двумя пальцами и нервно хихикнул.  Йоссариан молчал.  
