	en	ru
10	The Englishmen in Africa went even further, saying that these poor blacks were held in virtual slavery, since after their terms of enlistment expired their ignorance was imposed upon by their white officers, and they were told that they had yet several years to serve. 	Англичане,  жившие  в  этой  колонии,  подтвердили  жалобы  туземцев  и прибавили  со   своей   стороны,  что   чернокожие  солдаты,   завербованные иностранной   державой,  в   действительности  стали  рабами:  пользуясь  их невежеством,  белые офицеры не отпускают их  на  родину по  истечении  срока службы, а говорят им, что они должны прослужить еще несколько лет. 
11	And so the Colonial Office appointed John Clayton to a new post in British West Africa, but his confidential instructions centered on a thorough investigation of the unfair treatment of black British subjects by the officers of a friendly European power. 	Ввиду  этого, Министерство Колоний  послало  Джона  Клейтона  в Африку, предоставив  ему  новый  пост,  причем  конфиденциально  ему  было  поручено сосредоточить все свое внимание на жестоком обращении офицеров дружественной европейской державы с чернокожими британскими подданными. 
12	Why he was sent, is, however, of little moment to this story, for he never made an investigation, nor, in fact, did he ever reach his destination. 	Впрочем, нет надобности распространяться о том, зачем и куда был послан Джон Клейтон, так как в конце концов он не только не расследовал этого дела, но даже не доехал до места своего назначения. 
13	Clayton was the type of Englishman that one likes best to associate with the noblest monuments of historic achievement upon a thousand victorious battlefields—a strong, virile man—mentally, morally, and physically. 	Клейтон был из тех англичан,  которые издревле прославили Англию своими геройскими подвигами в  морских  боях и на поле сражения,  --  мужественный, сильный человек, сильный и душою и телом. 
14	In stature he was above the average height; his eyes were gray, his features regular and strong; his carriage that of perfect, robust health influenced by his years of army training. 	Росту он  был  выше  среднего. Глаза  серые. Лицо  правильное,  резко очерченное. В  каждом  движении  чувствовался  крепкий,  здоровый  мужчина, прошедший многолетнюю военную выправку. 
15	Political ambition had caused him to seek transference from the army to the Colonial Office and so we find him, still young, entrusted with a delicate and important commission in the service of the Queen. 	Он  был честолюбив. Ему хотелось играть  роль  в политике. Оттого  он и перевелся из офицеров в чиновники Министерства Колоний и взялся исполнить то поручение весьма деликатного свойства, о котором мы сейчас говорили. 
16	When he received this appointment he was both elated and appalled. 	Когда Джон Клейтон узнал, какие задачи возлагает  на него Министерство, он был и польщен  и  обрадован, но в  то же время весьма опечален. 
17	The preferment seemed to him in the nature of a well-merited reward for painstaking and intelligent service, and as a stepping stone to posts of greater importance and responsibility; but, on the other hand, he had been married to the Hon. 	Ему  было приятно, что его многолетняя служба в армии оценена по заслугам, что за свои труды он  получает такую большую награду, что  перед ним открывается широкое поприще для дальнейшей карьеры; 
18	Alice Rutherford for scarce a three months, and it was the thought of taking this fair young girl into the dangers and isolation of tropical Africa that appalled him. 	Но ехать теперь в Африку ему не хотелось: ведь не прошло и трех месяцев с  тех  пор, как  он женился  на  красавице Элис Рутерфорд, и  ему  казалось безумием везти свою молодую жену в тропическую  глушь,  где  лютые опасности подстерегают человека на каждом шагу. 
19	For her sake he would have refused the appointment, but she would not have it so. 	Ради  любимой женщины он охотно  отказался  бы  от возложенной на  него миссии, но леди Элис и  слышать об этом не хотела. 
20	Instead she insisted that he accept, and, indeed, take her with him. 	Напротив, она  требовала, чтобы он отправился в Африку и взял ее с собою. 
21	There were mothers and brothers and sisters, and aunts and cousins to express various opinions on the subject, but as to what they severally advised history is silent. 	Конечно,  у юной  четы  были  матери,  братья,  сестры,  тетки, кузены, кузины, и каждый и каждая из  них выражали свои мнения  по этому поводу;  но каковы были эти мнения, история умалчивает. Да это и не существенно. 
22	We know only that on a bright May morning in 1888, John, Lord Greystoke, and Lady Alice sailed from Dover on their way to Africa. 	Нам известно лишь одно: что в 18** году, в одно прекрасное майское утро лорд Грейсток и его супруга, леди Элис, выехали из Дувра в Африку. 
23	A month later they arrived at Freetown where they chartered a small sailing vessel, the Fuwalda, which was to bear them to their final destination. 	"Через месяц они прибыли в Фритаун, где зафрахтовали небольшое суденышко ""Фувальду"", которое должно было доставить их к месту назначения. "
24	And here John, Lord Greystoke, and Lady Alice, his wife, vanished from the eyes and from the knowledge of men. 	Ничего больше неизвестно о лорде Джоне Грейстоке  и  его супруге,  леди Элис. Они сгинули, исчезли, пропали! 
25	Two months after they weighed anchor and cleared from the port of Freetown a half dozen British war vessels were scouring the south Atlantic for trace of them or their little vessel, and it was almost immediately that the wreckage was found upon the shores of St. Helena which convinced the world that the Fuwalda had gone down with all on board, and hence the search was stopped ere it had scarce begun; though hope lingered in longing hearts for many years. 	"Через два месяца после того, как ""Фувальда""  подняла якорь и  покинула гавань Фритауна, около полудюжины британских военных судов появились в водах Южного Атлантического океана, тщетно пытаясь отыскать хоть какой-нибудь след погибших  именитых путешественников. Не  прошло и нескольких  дней,  как  у берегов острова  св. Елены этой эскадре  удалось  обрести осколки  какого-то разбитого судна, и все тотчас уверовали, что это -- осколки ""Фувальды"", что ""Фувальда""  утонула со всем  своим экипажем. Поэтому дальнейшие поиски были приостановлены в самом начале, хотя много  было любящих сердец,  которые все еще надеялись и ждали. "
26	The Fuwalda, a barkentine of about one hundred tons, was a vessel of the type often seen in coastwise trade in the far southern Atlantic, their crews composed of the offscourings of the sea—unhanged murderers and cutthroats of every race and every nation. 	"""Фувальда"", парусное трехмачтовое судно, не больше ста тонн, было самым заурядным  кораблем в тех местах: тысячи таких суденышек обслуживают местную торговлю и  шныряют  вдоль  всего  побережья. Их  команда обычно  состоит из отчаянных головорезов и беглых каторжников -- всех народов и всех племен. "
27	The Fuwalda was no exception to the rule. 	"""Фувальда"" не  была исключением из  общего правила;  на судне процветал мордобой. "
28	Her officers were swarthy bullies, hating and hated by their crew. 	Матросы  ненавидели начальство, а начальство  ненавидело матросов. 
29	The captain, while a competent seaman, was a brute in his treatment of his men. 	Капитан  был опытный моряк,  но со своими подчиненными обращался, как зверь. 
30	He knew, or at least he used, but two arguments in his dealings with them—a belaying pin and a revolver—nor is it likely that the motley aggregation he signed would have understood aught else. 	Разговаривая  с  ними,  он  знал только  два  аргумента:  либо  плеть,  либо револьвер. Да  и  то  сказать, этот  разноплеменный  сброд вряд  ли мог  бы уразуметь какой-нибудь другой разговор. 
31	So it was that from the second day out from Freetown John Clayton and his young wife witnessed scenes upon the deck of the Fuwalda such as they had believed were never enacted outside the covers of printed stories of the sea. 	На второй же день после того, как лорд Грейсток и леди Элис отъехали из Фритауна,   им,  довелось   быть  свидетелями   таких  отвратительных  сцен, разыгравшихся  на борту их судна какие они издавна привыкли считать выдумкой досужих беллетристов. 
32	It was on the morning of the second day that the first link was forged in what was destined to form a chain of circumstances ending in a life for one then unborn such as has never been paralleled in the history of man. 	"То, что произошло в этот день рано утром на палубе ""Фувальды"", явилось, как  это ни  странно сказать, первым звеном в той цепи удивительных событий, которая  завершилась самым неожиданным образом:  некто,  еще  не  рожденный, очутился в такой обстановке, в какой не был еще ни один человек,  и ему была назначена судьбою  такая  необыкновенная жизнь,  какой, кажется,  не изведал никто с тех пор, как существует человеческий род. Началось это так. "
33	Two sailors were washing down the decks of the Fuwalda, the first mate was on duty, and the captain had stopped to speak with John Clayton and Lady Alice. 	"Два матроса мыли  палубу ""Фувальды""; капитан стоял тут же,  на палубе и разговаривал о чем-то с лордом Клейтоном и его юной супругой. "
34	The men were working backwards toward the little party who were facing away from the sailors. 	Все трое  стояли спиною к матросам, которые мыли  палубу. 
35	Closer and closer they came, until one of them was directly behind the captain. 	Ближе и ближе придвигались  матросы;  наконец, один из них  очутился за спиной у капитана. 
36	In another moment he would have passed by and this strange narrative would never have been recorded. 	Как раз в эту минуту капитан, окончив разговор с лордом  и  леди, сделал шаг назад, чтобы уйти. 
37	But just that instant the officer turned to leave Lord and Lady Greystoke, and, as he did so, tripped against the sailor and sprawled headlong upon the deck, overturning the water-pail so that he was drenched in its dirty contents. 	Но наткнувшись на матроса, он упал и растянулся на мокрой палубе, причем зацепил ногой за ведро; ведро опрокинулось и окатило капитана грязной водой. 
38	For an instant the scene was ludicrous; but only for an instant. 	На минуту вся сцена показалась забавной, но только на минуту. 
39	With a volley of awful oaths, his face suffused with the scarlet of mortification and rage, the captain regained his feet, and with a terrific blow felled the sailor to the deck. 	Капитан  рассвирепел. Он  чувствовал себя опозоренным. Весь красный, от унижения и  ярости,  с  целым градом  бешеных  ругательств, накинулся  он на несчастного матроса  и нанес ему страшный  удар кулаком. Тот так и рухнул на палубу. 
40	The man was small and rather old, so that the brutality of the act was thus accentuated. 	Матрос  был  худой, маленького  роста,  уже не  молодой,  тем постыднее казалась расправа, которую учинил капитан. 
41	The other seaman, however, was neither old nor small—a huge bear of a man, with fierce black mustachios, and a great bull neck set between massive shoulders. 	Но другой матрос был широкоплечий детина, здоровенный медведь, усы черные, шея воловья. 
42	As he saw his mate go down he crouched, and, with a low snarl, sprang upon the captain crushing him to his knees with a single mighty blow. 	Увидев, что его товарищ упал, он присел к земле, зарычал, как собака, и одним ударом кулака повалил капитана на пол. 
43	From scarlet the officer's face went white, for this was mutiny; and mutiny he had met and subdued before in his brutal career. 	Мгновенно лицо  капитана из  пунцового сделалось  белым. Бунт! Это  был бунт! Усмирять бунты зверю-капитану приходилось не раз. 
44	Without waiting to rise he whipped a revolver from his pocket, firing point blank at the great mountain of muscle towering before him; but, quick as he was, John Clayton was almost as quick, so that the bullet which was intended for the sailor's heart lodged in the sailor's leg instead, for Lord Greystoke had struck down the captain's arm as he had seen the weapon flash in the sun. 	Ни минуты не медля, он выхватил из кармана револьвер и выстрелил в упор в своего могучего врага. Но  Джон  Клейтон оказался  проворнее: чуть  только он  увидел,  что  оружие сверкнуло на солнце, он подбежал к капитану и ударил его по руке, вследствие чего пуля угодила матросу не в сердце, а гораздо ниже -- в колено. 
45	Words passed between Clayton and the captain, the former making it plain that he was disgusted with the brutality displayed toward the crew, nor would he countenance anything further of the kind while he and Lady Greystoke remained passengers. 	В очень резких выражениях Клейтон  тотчас же  поставил капитану на вид, что  он не допустит  такого  зверского обращения  с командой и  считает  его возмутительным. 
46	The captain was on the point of making an angry reply, but, thinking better of it, turned on his heel and black and scowling, strode aft. 	Капитан уже открыл было  рот, чтобы ответить ругательством на замечание Клейтона, но вдруг его словно осенила какая-то мысль, и он не сказал ничего, а круто повернулся и, с невнятным рычаньем, мрачно ушел на корму. 
47	He did not care to antagonize an English official, for the Queen's mighty arm wielded a punitive instrument which he could appreciate, and which he feared—England's far-reaching navy. 	Он  понимал,  что не слишком выгодно раздражать британского  чиновника, ибо могучая  рука королевы может скоро направить на него грозное и  страшное орудие кары -- вездесущий британский флот. 
48	The two sailors picked themselves up, the older man assisting his wounded comrade to rise. 	Матросы приподнялись с  палубы:  пожилой помог своему раненому товарищу встать. 
49	The big fellow, who was known among his mates as Black Michael, tried his leg gingerly, and, finding that it bore his weight, turned to Clayton with a word of gruff thanks. 	Широкоплечий  великан,  который  среди  матросов  был известен  под кличкой   Черный  Майкэл,  попытался   двинуть  простреленной  ногой;  когда оказалось, что это возможно, он повернулся  к  Клейтону  и довольно неуклюже выразил ему свою благодарность. 
50	Though the fellow's tone was surly, his words were evidently well meant. 	Слова его были грубы, но в них звучало искреннее чувство. 
51	Ere he had scarce finished his little speech he had turned and was limping off toward the forecastle with the very apparent intention of forestalling any further conversation. 	Он  резко  оборвал   свою  краткую  речь  и  зашагал,  прихрамывая,  по направлению к  кубрику, показывая этим, что лорд Клейтон не  должен отвечать ему ни слова. 
52	They did not see him again for several days, nor did the captain accord them more than the surliest of grunts when he was forced to speak to them. 	После  этого  ни  Клейтон, ни  его жена не видали его  несколько  дней. Капитан не разговаривал с ними, а когда ему приходилось по службе сказать им несколько слов, он сердито и отрывисто буркал. 
53	They took their meals in his cabin, as they had before the unfortunate occurrence; but the captain was careful to see that his duties never permitted him to eat at the same time. 	Они  завтракали и обедали в капитанской  каюте, потому  что  так у  них повелось еще до этого  несчастного случая, но теперь  капитан не появлялся к столу, всякий раз ссылаясь на какое-нибудь неотложное дело. 
54	The other officers were coarse, illiterate fellows, but little above the villainous crew they bullied, and were only too glad to avoid social intercourse with the polished English noble and his lady, so that the Claytons were left very much to themselves. 	Помощники капитана,  все как  на  подбор, были  неграмотные бесшабашные люди,  чуть-чуть  почище того  темного сброда  матросов, над которым они так злодейски тиранствовали. Эти люди, по весьма понятным причинам, при  всяких встречах с прекрасно воспитанным лордом чувствовали себя  не в своей тарелке и потому избегали какого бы то ни было общения с ним. Таким  образом,   Клейтоны  --  муж  и  жена  --  очутились  в   полном одиночестве. 
55	This in itself accorded perfectly with their desires, but it also rather isolated them from the life of the little ship so that they were unable to keep in touch with the daily happenings which were to culminate so soon in bloody tragedy. 	В  сущности, это одиночество  им было только приятно,  но, к сожалению, они  таким образом  стали  отрезаны от  жизни  своего  корабля  и  оказались неподготовленными  к той  страшной  кровавой  трагедии, которая  разыгралась через несколько дней. А между  тем, уже  тогда можно было предвидеть, что близка  катастрофа. 
56	There was in the whole atmosphere of the craft that undefinable something which presages disaster. 	Внешним  образом  жизнь   на  корабле  шла  по-прежнему,  но  внутри  что-то разладилось  и  грозило  великой  бедой. 
57	Outwardly, to the knowledge of the Claytons, all went on as before upon the little vessel; but that there was an undertow leading them toward some unknown danger both felt, though they did not speak of it to each other. 	Это  инстинктивно ощущали  и  лорд Клейтон, и его жена, но друг другу об этом не говорили ни слова. 
58	On the second day after the wounding of Black Michael, Clayton came on deck just in time to see the limp body of one of the crew being carried below by four of his fellows while the first mate, a heavy belaying pin in his hand, stood glowering at the little party of sullen sailors. 	На  другой  день  после  того, как пуля  капитана  прострелила  Черному Майкэлу ногу,  Клейтон,  выйдя  на  палубу, увидел,  что  четыре матроса,  с угрюмыми лицами, несут какое-то  бездыханное тело, а  сзади шествует старший помощник, держа в руке тяжелую нагайку. 
59	Clayton asked no questions—he did not need to—and the following day, as the great lines of a British battleship grew out of the distant horizon, he half determined to demand that he and Lady Alice be put aboard her, for his fears were steadily increasing that nothing but harm could result from remaining on the lowering, sullen Fuwalda. 	"Клейтон предпочел не  вникать в  это дело, но на следующий день, увидев на горизонте очертания британского военного  судна, решил потребовать, чтобы капитан  немедленно  причалил к нему. Лорду Клейтону было ясно, что  при тех мрачных порядках,  которые  установились на ""Фувальде"", вся  его  экспедиция может окончиться только несчастьем. "
60	Toward noon they were within speaking distance of the British vessel, but when Clayton had nearly decided to ask the captain to put them aboard her, the obvious ridiculousness of such a request became suddenly apparent. 	"Около полудня они подошли так близко  к военному  судну,  что  могли бы вступить  в  переговоры  с  ним;  но как  раз  в  ту минуту,  когда  Клейтон вознамерился  обратиться  к  капитану с  изъявлением своего желания покинуть ""Фувальду"", ему  пришло в голову, что все  его  страхи  вздор и  что капитан только посмеется над ним. "
61	What reason could he give the officer commanding her majesty's ship for desiring to go back in the direction from which he had just come! 	В самом деле, какие были у него основания просить офицера, командующего военным кораблем  великобританского  флота, изменить  свой рейс  и вернуться туда, откуда он только что прибыл? 
62	What if he told them that two insubordinate seamen had been roughly handled by their officers? 	Конечно,  Клейтон может сказать, что он не пожелал  остаться  на  борту своего  корабля,  так   как  его  капитан  сурово  наказал  двух  нарушивших дисциплину  матросов. 
63	They would but laugh in their sleeves and attribute his reason for wishing to leave the ship to but one thing—cowardice. 	Но  такое объяснение покажется офицерам военного судна смешным, и они втихомолку позабавятся над чувствительным лордом, а, пожалуй, сочтут его трусом. 
64	John Clayton, Lord Greystoke, did not ask to be transferred to the British man-of-war. Late in the afternoon he saw her upper works fade below the far horizon, but not before he learned that which confirmed his greatest fears, and caused him to curse the false pride which had restrained him from seeking safety for his young wife a few short hours before, when safety was within reach—a safety which was now gone forever. 	"Ввиду таких соображений, Джон Клейтон,  лорд Грейсток, не стал просить, чтобы  его  доставили  на военный корабль;  но  уже  к  вечеру, когда  трубы броненосца  скрылись  за  далеким горизонтом, он стал  раскаиваться в  своей излишней  боязни  показаться  смешным,  так  как  на ""Фувальде""  разыгрались ужасные события. "
65	It was mid-afternoon that brought the little old sailor, who had been felled by the captain a few days before, to where Clayton and his wife stood by the ship's side watching the ever diminishing outlines of the great battleship. 	Случилось  так,  что  часа в  два или три пополудни тот  самый  пожилой матрос невысокого роста, которого  несколько  дней тому назад капитан ударил по лицу кулаком, чистил на палубе медные части. 
66	The old fellow was polishing brasses, and as he came edging along until close to Clayton he said, in an undertone: 	Приблизившись к Клейтону, он пробормотал еле слышно: 
67	"""'Ell's to pay, sir, on this 'ere craft, an' mark my word for it, sir. "	-- Будет ему нахлобучка... Помните мое слово: будет... 
68	"'Ell's to pay."" "	Это ему даром не пройдет... 
69	"""What do you mean, my good fellow?"" asked Clayton. "	-- Что вы хотите сказать? -- спросил у него Клейтон. 
70	"""Wy, hasn't ye seen wats goin' on? "	-- А разве вы. сами не  видите, какие тут у  нас  заварились дела? 
71	Hasn't ye 'eard that devil's spawn of a capting an' is mates knockin' the bloomin' lights outen 'arf the crew? 	Этот сатана-капитан и  его мерзавцы-подручные  чуть не всю команду  искалечили до смерти... 
72	"""Two busted 'eads yeste'day, an' three to-day. "	Вчера  двоих, да сегодня  троих. 
73	"Black Michael's as good as new agin an' 'e's not the bully to stand fer it, not 'e; an' mark my word for it, sir."" "	Но Черный Майкэл опять на ногах; погоди, он покажет  им, как измываться  над нами. Уж он расправится  с ними, помяните мое слово. 
74	"""You mean, my man, that the crew contemplates mutiny?"" asked Clayton. "	-- Вы  хотите  сказать,  -- спросил  Клейтон,  --  что команда  корабля затевает мятеж? 
75	"""Mutiny!"" exclaimed the old fellow. ""Mutiny! "	-- Мятеж! --  воскликнул старый матрос. -- Какой там мятеж! 
76	"They means murder, sir, an' mark my word for it, sir."" "	Не мятеж, а убийство! Уж мы его укокошим, я вам это говорю! 
77	"""When?"" "	-- Когда? 
78	"""Hit's comin', sir; hit's comin' but I'm not a-sayin' wen, an' I've said too damned much now, but ye was a good sort t'other day an' I thought it no more'n right to warn ye. "	--  Скоро! А когда, не  скажу,  я и так наболтал  слишком  много. Но вы хороший господин, вы тогда вступились за меня и за Черного Майкэла, и потому я сказал вам словечко. 
79	"But keep a still tongue in yer 'ead an' when ye 'ear shootin' git below an' stay there. ""That's all, only keep a still tongue in yer 'ead, or they'll put a pill between yer ribs, an' mark my word for it, sir,"" and the old fellow went on with his polishing, which carried him away from where the Claytons were standing. "	Но держите язык за зубами, и когда услышите выстрелы, ступайте в трюм и оставайтесь там, а не то попадет и вам. И старик,  закончив  работу неподалеку  от  лорда, направился  дальше к другим, еще невычищенным, медным частям. Леди Элис стояла тут же и слышала каждое слово матроса. 
80	"""Deuced cheerful outlook, Alice,"" said Clayton. "	-- Недурные развлечения у нас впереди! -- сказал иронически Клейтон. 
81	"""You should warn the captain at once, John. Possibly the trouble may yet be averted,"" she said. "	-- Нужно сейчас же предупредить капитана,  -- воскликнула леди Клейтон. -- Может быть, ему удастся отвратить катастрофу. 
82	"""I suppose I should, but yet from purely selfish motives I am almost prompted to 'keep a still tongue in my 'ead.' "	-- Пожалуй, это будет самое  лучшее, -- отозвался  лорд, -- хотя, чтобы сохранить свою  шкуру, я должен бы держать язык за зубами. 
83	"Whatever they do now they will spare us in recognition of my stand for this fellow Black Michael, but should they find that I had betrayed them there would be no mercy shown us, Alice."" "	Теперь, что бы ни случилось на судне, матросы  не тронут ни  тебя,  ни  меня,  потому  что они видели, как я заступился за этого старика и за Черного  Майкэла. Но если они узнают, что  я  предатель,  что я разболтал обо всем капитану, нам  обоим не будет пощады. 
84	"""You have but one duty, John, and that lies in the interest of vested authority. If you do not warn the captain you are as much a party to whatever follows as though you had helped to plot and carry it out with your own head and hands."" "	--  Но,  милый Джон,  --  возразила жена, --  если ты  не  предупредишь капитана о готовящемся на  него покушении, ты тем самым окажешься виновным в убийстве, ты будешь соучастником этих злодеев. 
85	"""You do not understand, dear,"" replied Clayton. ""It is of you I am thinking—there lies my first duty. "	-- Ты  не  знаешь, что ты  говоришь, моя милая, -- ответил Клейтон.  -- Ведь я забочусь только о  тебе. 
86	The captain has brought this condition upon himself, so why then should I risk subjecting my wife to unthinkable horrors in a probably futile attempt to save him from his own brutal folly? 	Капитан сам виноват, он  заслужил эту  кару; зачем  же  я  стану подвергать  опасности  мою  жену  ради  спасения  такого жестокого зверя? 
87	"You have no conception, dear, of what would follow were this pack of cutthroats to gain control of the Fuwalda."" "	"Ты не можешь себе представить, мой  друг, как  ужасна будет наша  жизнь,  если ""Фувальда""   окажется  во  власти  этих  головорезов   и каторжников! "
88	"""Duty is duty, John, and no amount of sophistries may change it. "	-- Долг есть долг, -- заявила жена,  -- никакие софизмы не помогут тебе уклониться от выполнения  долга. 
89	I would be a poor wife for an English lord were I to be responsible for his shirking a plain duty. 	Я  была бы  недостойна тебя, если бы из-за меня тебе  пришлось  хоть раз  изменить  своему долгу. 
90	"I realize the danger which must follow, but I can face it with you."" "	Конечно, я знаю,  что последствия могут быть ужасны, но  я безбоязненно встречу их рядом с  тобою. 
91	"""Have it as you will then, Alice,"" he answered, smiling. "	Лучше самая ужасная  опасность, чем позор. 
92	"""Maybe we are borrowing trouble. "	А ты только подумай,  как велики будут  твои  угрызения совести,  если с капитаном,  действительно,  случится несчастье! 
93	While I do not like the looks of things on board this ship, they may not be so bad after all, for it is possible that the 	-- Ну, будь  по-твоему,  Элис! -- ответил, улыбаясь,  Джон Клейтон.  -- Может  быть,  мы  напрасно тревожимся... Конечно,  дела на  корабле  идут не важно,  но мы,  кажется,  сгущаем  краски. 
94	'Ancient Mariner' was but voicing the desires of his wicked old heart rather than speaking of real facts. 	Весьма возможно,  что этот старый матрос сообщал нам не реальные  факты о положении вещей, а только свои мечты и желания! Ему хочется отомстить обидевшему его капитану, вот он и сочиняет, будто эта  месть неизбежна... 
95	"""Mutiny on the high sea may have been common a hundred years ago, but in this good year 1888 it is the least likely of happenings. "	Вообще мятежи  на  кораблях уже вышли из моды. Лет сто  тому  назад  они были заурядным явлением, а теперь  о них давно  не слыхать  ... 
