	en	ru
17	Two hundred miles of unbroken trail in prospect, with a scant six days' grub for themselves and none for the dogs, could admit no other alternative. 	Впереди двести миль по непроложенному пути, еды хватит всего дней на шесть, а для собак и совсем ничего нет. 
18	The two men and the woman grouped about the fire and began their meager meal. 	Оба охотника и женщина придвинулись к костру и принялись за скудный завтрак. 
19	The dogs lay in their harnesses for it was a midday halt, and watched each mouthful enviously. 	Собаки лежали в упряжке, так как это была короткая дневная стоянка, и завистливо следили за каждым их куском. 
20	'No more lunches after today,' said Malemute Kid. 'And we've got to keep a close eye on the dogs—they're getting vicious. They'd just as soon pull a fellow down as not, if they get a chance.' 	— С завтрашнего дня никаких завтраков, — сказал Мэйлмют Кид, — и не спускать глаз с собак; они совсем от рук отбились, того и гляди, набросятся на нас, если подвернется удобный случай. 
21	'And I was president of an Epworth once, and taught in the Sunday school.' 	— А ведь когда-то я был главой методистской общины и преподавал в воскресной школе! 
22	Having irrelevantly delivered himself of this, Mason fell into a dreamy contemplation of his steaming moccasins, but was aroused by Ruth filling his cup. 	И, неизвестно к чему объявив об этом, Мэйсон погрузился в созерцание своих мокасин, от которых шел пар. Руфь вывела его из задумчивости, налив ему чашку кофе. 
23	'Thank God, we've got slathers of tea! 	— Слава богу, что у нас вдоволь чая. 
24	I've seen it growing, down in Tennessee. 	Я видел, как чай растет, дома, в Теннесси. 
25	What wouldn't I give for a hot corn pone just now! 	Чего бы я теперь не дал за горячую кукурузную лепешку!.. 
26	Never mind, Ruth; you won't starve much longer, nor wear moccasins either.' 	Не горюй, Руфь, еще немного, и тебе не придется больше голодать, да и мокасины не надо будет носить. 
27	The woman threw off her gloom at this, and in her eyes welled up a great love for her white lord—the first white man she had ever seen—the first man whom she had known to treat a woman as something better than a mere animal or beast of burden. 	При этих словах женщина перестала хмуриться, и глаза ее засветились любовью к ее белому господину — первому белому человеку, которого она встретила, первому мужчине, который показал ей, что в женщине можно видеть не только животное или вьючную скотину. 
28	'Yes, Ruth,' continued her husband, having recourse to the macaronic jargon in which it was alone possible for them to understand each other; 'wait till we clean up and pull for the Outside. We'll take the White Man's canoe and go to the Salt Water. 	— Да, Руфь, — продолжал ее муж на том условном языке, единственно на котором они и могли объясняться друг с другом, — вот скоро мы выберемся отсюда, сядем в лодку белого человека и поедем к Соленой Воде. 
29	Yes, bad water, rough water—great mountains dance up and down all the time. 	Да, плохая вода, бурная вода — словно водяные горы скачут вверх и вниз. 
30	And so big, so far, so far away—you travel ten sleep, twenty sleep, forty sleep'—he graphically enumerated the days on his fingers—'all the time water, bad water. 	А как ее много, как долго по ней ехать! Едешь десять снов, двадцать снов — для большей наглядности Мэйсон отсчитывал дни на пальцах, — и все время вода, плохая вода. 
31	Then you come to great village, plenty people, just the same mosquitoes next summer. 	Потом приедем в большое селение, народу много, все равно как мошкары летом. 
32	Wigwams oh, so high—ten, twenty pines. 	Вигвамы вот какие высокие — в десять, двадцать сосен!.. 
33	'Hi-yu skookum!' 	Эх! 
34	He paused impotently, cast an appealing glance at Malemute Kid, then laboriously placed the twenty pines, end on end, by sign language. 	Он замолчал, не находя слов, и бросил умоляющий взгляд на Мэйлмюта Кида, потом старательно стал показывать руками, как это будет высоко, если поставить одну на другую двадцать сосен. 
35	Malemute Kid smiled with cheery cynicism; but Ruth's eyes were wide with wonder, and with pleasure; for she half believed he was joking, and such condescension pleased her poor woman's heart. 	Мэйлмют Кид насмешливо улыбнулся, но глаза Руфи расширились от удивления и счастья; она думала, что муж шутит, и такая милость радовала ее бедное женское сердце. 
36	'And then you step into a—a box, and pouf! up you go.' 	— А потом сядем в… в ящик, и — пифф! — поехали. 
37	He tossed his empty cup in the air by way of illustration and, as he deftly caught it, cried: 'And biff! down you come. 	— В виде пояснения Мэйсон подбросил в воздух пустую кружку и, ловко поймав ее, закричал: — И вот — пафф! — уже приехали! 
38	Oh, great medicine men! 	О великие шаманы! 
39	You go Fort Yukon. I go Arctic City—twenty-five sleep—big string, all the time—I catch him string—I say, 	Ты едешь в Форт Юкон, а я еду в Арктик-сити — двадцать пять снов. Длинная веревка оттуда сюда, я хватаюсь за эту веревку и говорю: 
40	"""Hello, Ruth! "	«Алло, Руфь! 
41	"How are ye?""—and you say, "	Как живешь?» А ты говоришь: 
42	"""Is that my good husband?""—and I say, "	«Это ты, муженек?» Я говорю: 
43	"""Yes""—and you say, "	«Да». А ты говоришь: 
44	"""No can bake good bread, no more soda""—then I say, "	«Нельзя печь хлеб: больше соды нет». Тогда я говорю: 
45	"""Look in cache, under flour; good-by."" "	«Посмотри в чулане, под мукой. Прощай!» 
46	You look and catch plenty soda. 	Ты идешь в чулан и берешь соды сколько нужно. 
47	All the time you Fort Yukon, me Arctic City. 	И все время ты в Форте Юкон, а я — в Арктик-сити. 
48	Hi-yu medicine man!' 	Вот они какие, шаманы! 
49	Ruth smiled so ingenuously at the fairy story that both men burst into laughter. 	Руфь так простодушно улыбнулась этой волшебной сказке, что мужчины покатились со смеху. 
50	A row among the dogs cut short the wonders of the Outside, and by the time the snarling combatants were separated, she had lashed the sleds and all was ready for the trail.—'Mush! 	Шум, поднятый дерущимися собаками, оборвал рассказы о чудесах далекой страны, и к тому времени, когда драчунов разняли, женщина уже успела увязать нарты, и все было готово, чтобы двинуться в путь. 
51	Baldy! Hi! 	— Вперед, Лысый! 
52	Mush on!' 	Эй, вперед! 
53	Mason worked his whip smartly and, as the dogs whined low in the traces, broke out the sled with the gee pole. 	Мэйсон ловко щелкнул бичом и, когда собаки начали, потихоньку повизгивая, натягивать постромки, уперся в поворотный шест и сдвинул с места примерзшие нарты. 
54	Ruth followed with the second team, leaving Malemute Kid, who had helped her start, to bring up the rear. 	Руфь следовала за ним со второй упряжкой, а Мэйлмют Кид, помогавший ей тронуться, замыкал шествие. 
55	Strong man, brute that he was, capable of felling an ox at a blow, he could not bear to beat the poor animals, but humored them as a dog driver rarely does—nay, almost wept with them in their misery. 	Сильный и суровый человек, способный свалить быка одним ударом, он не мог бить несчастных собак и по возможности щадил их, что погонщики делают редко. Иной раз Мэйлмют Кид чуть не плакал от жалости, глядя на них. 
56	'Come, mush on there, you poor sore-footed brutes!' he murmured, after several ineffectual attempts to start the load. 	— Ну вперед, хромоногие! — пробормотал он после нескольких тщетных попыток сдвинуть тяжелые нарты. 
57	But his patience was at last rewarded, and though whimpering with pain, they hastened to join their fellows. 	Наконец его терпение было вознаграждено, и, повизгивая от боли, собаки бросились догонять своих собратьев. 
58	No more conversation; the toil of the trail will not permit such extravagance. 	Разговоры смолкли. Трудный путь не допускает такой роскоши. 
59	And of all deadening labors, that of the Northland trail is the worst. 	А езда на севере — тяжкий, убийственный труд. 
60	Happy is the man who can weather a day's travel at the price of silence, and that on a beaten track. 	Счастлив тот, кто ценою молчания выдержит день такого пути, и то еще по проложенной тропе. 
61	And of all heartbreaking labors, that of breaking trail is the worst. 	Но нет труда изнурительнее, чем прокладывать дорогу. 
62	At every step the great webbed shoe sinks till the snow is level with the knee. 	На каждом шагу широкие плетеные лыжи проваливаются, и ноги уходят в снег по самое колено. 
63	Then up, straight up, the deviation of a fraction of an inch being a certain precursor of disaster, the snowshoe must be lifted till the surface is cleared; then forward, down, and the other foot is raised perpendicularly for the matter of half a yard. 	Потом надо осторожно вытаскивать ногу — отклонение от вертикали на ничтожную долю дюйма грозит бедой, — пока поверхность лыжи не очистится от снега. Тогда шаг вперед — и начинаешь поднимать другую ногу, тоже по меньшей мере на пол-ярда. 
64	He who tries this for the first time, if haply he avoids bringing his shoes in dangerous propinquity and measures not his length on the treacherous footing, will give up exhausted at the end of a hundred yards; he who can keep out of the way of the dogs for a whole day may well crawl into his sleeping bag with a clear conscience and a pride which passeth all understanding; and he who travels twenty sleeps on the Long Trail is a man whom the gods may envy. 	Кто проделывает это впервые, валится от изнеможения через сто ярдов, даже если до того он не зацепит одной лыжей за другую и не растянется во весь рост, доверившись предательскому снегу. Кто сумеет за весь день ни разу не попасть под ноги собакам, тот может с чистой совестью и с величайшей гордостью забираться в спальный мешок; а тому, кто пройдет двадцать снов по великой Северной Тропе, могут позавидовать и боги. 
65	The afternoon wore on, and with the awe, born of the White Silence, the voiceless travelers bent to their work. 	День клонился к вечеру, и подавленные величием Белого Безмолвия путники молча прокладывали себе путь. 
66	Nature has many tricks wherewith she convinces man of his finity—the ceaseless flow of the tides, the fury of the storm, the shock of the earthquake, the long roll of heaven's artillery—but the most tremendous, the most stupefying of all, is the passive phase of the White Silence. 	У природы много способов убедить человека в его смертности: непрерывное чередование приливов и отливов, ярость бури, ужасы землетрясения, громовые раскаты небесной артиллерии. Но всего сильнее, всего сокрушительнее — Белое Безмолвие в его бесстрастности. 
67	All movement ceases, the sky clears, the heavens are as brass; the slightest whisper seems sacrilege, and man becomes timid, affrighted at the sound of his own voice. 	Ничто не шелохнется, небо ярко, как отполированная медь, малейший шепот кажется святотатством, и человек пугается собственного голоса. 
68	Sole speck of life journeying across the ghostly wastes of a dead world, he trembles at his audacity, realizes that his is a maggot's life, nothing more. 	Единственная частица живого, передвигающаяся по призрачной пустыне мертвого мира, он страшится своей дерзости, остро сознавая, что он всего лишь червь. 
69	Strange thoughts arise unsummoned, and the mystery of all things strives for utterance. 	Сами собой возникают странные мысли, тайна вселенной ищет своего выражения. 
70	And the fear of death, of God, of the universe, comes over him—the hope of the Resurrection and the Life, the yearning for immortality, the vain striving of the imprisoned essence—it is then, if ever, man walks alone with God. 	И на человека находит страх перед смертью, перед богом, перед всем миром, а вместе со страхом — надежда на воскресение и жизнь и тоска по бессмертию — тщетное стремление плененной материи; вот тогда-то человек остается наедине с богом. 
71	So wore the day away. 	День клонился к вечеру. 
72	The river took a great bend, and Mason headed his team for the cutoff across the narrow neck of land. 	Русло реки делало тут крутой поворот, и Мэйсон, чтобы срезать угол, направил свою упряжку через узкий мыс. 
73	But the dogs balked at the high bank. 	Но собаки никак не могли взять подъем. 
74	Again and again, though Ruth and Malemute Kid were shoving on the sled, they slipped back. 	Нарты сползали вниз, несмотря на то, что Руфь и Мэйлмют Кид подталкивали их сзади. 
75	Then came the concerted effort. The miserable creatures, weak from hunger, exerted their last strength. 	Еще одна отчаянная попытка; несчастные, ослабевшие от голода животные напрягли последние силы. 
76	Up—up—the sled poised on the top of the bank; but the leader swung the string of dogs behind him to the right, fouling Mason's snowshoes. 	Выше, еще выше — нарты выбрались на берег. Но тут вожак потянул упряжку вправо, и нарты наехали на лыжи Мэйсона. 
77	The result was grievous. Mason was whipped off his feet; one of the dogs fell in the traces; and the sled toppled back, dragging everything to the bottom again. 	Последствия были печальные: Мэйсона сбило с ног, одна из собак упала, запутавшись в постромках, и нарты покатились вниз по откосу, увлекая за собой упряжку. 
78	Slash! the whip fell among the dogs savagely, especially upon the one which had fallen. 	Хлоп! Хлоп! Бич так и свистел в воздухе, и больше всех досталось упавшей собаке. 
79	'Don't,—Mason,' entreated Malemute Kid; 'the poor devil's on its last legs. 	— Перестань, Мэйсон! — вступился Мэйлмют Кид. — Несчастная и так при последнем издыхании. 
80	Wait and we'll put my team on.' 	Постой, мы сейчас припряжем моих. 
81	Mason deliberately withheld the whip till the last word had fallen, then out flashed the long lash, completely curling about the offending creature's body. 	Мэйсон выждал, когда тот кончит говорить, — и длинный бич обвился вокруг провинившейся собаки. 
82	Carmen—for it was Carmen—cowered in the snow, cried piteously, then rolled over on her side. 	Кармен — это была она — жалобно взвизгнула, зарылась в снег, потом перевернулась на бок. 
83	It was a tragic moment, a pitiful incident of the trail—a dying dog, two comrades in anger. 	То была трудная, тягостная минута для путников: издыхает собака, ссорятся двое друзей. 
84	Ruth glanced solicitously from man to man. 	Руфь умоляюще переводила взгляд с одного на другого. 
85	But Malemute Kid restrained himself, though there was a world of reproach in his eyes, and, bending over the dog, cut the traces. 	Но Мэйлмют Кид сдержал себя, хотя глаза его и выражали горький укор, и, наклонившись над собакой, обрезал постромки. 
86	No word was spoken. 	Никто не проронил ни слова. 
87	The teams were doublespanned and the difficulty overcome; the sleds were under way again, the dying dog dragging herself along in the rear. 	Упряжки спарили, подъем был взят; нарты снова двинулись в путь. Кармен из последних сил тащилась позади. 
88	As long as an animal can travel, it is not shot, and this last chance is accorded it—the crawling into camp, if it can, in the hope of a moose being killed. 	Пока собака может идти, ее не пристреливают, у нее остается последний шанс на жизнь: дотащиться до стоянки, а там, может быть, люди убьют лося. 
89	Already penitent for his angry action, but too stubborn to make amends, Mason toiled on at the head of the cavalcade, little dreaming that danger hovered in the air. 	Раскаиваясь в своем поступке, но из упрямства не желая сознаться в этом, Мэйсон шел впереди и не подозревал о надвигающейся опасности. 
90	The timber clustered thick in the sheltered bottom, and through this they threaded their way. 	Они пробирались сквозь густой кустарник в низине. 
91	Fifty feet or more from the trail towered a lofty pine. 	Футах в пятидесяти в стороне высилась старая сосна. 
92	For generations it had stood there, and for generations destiny had had this one end in view—perhaps the same had been decreed of Mason. 	Века стояла она здесь, и судьба веками готовила ей такой конец — ей, а, может быть, заодно и Мэйсону. 
93	He stooped to fasten the loosened thong of his moccasin. 	Он остановился завязать ослабнувший ремень на мокасине. 
94	The sleds came to a halt, and the dogs lay down in the snow without a whimper. 	Нарты стали, и собаки молча легли на снег. 
95	The stillness was weird; not a breath rustled the frost-encrusted forest; the cold and silence of outer space had chilled the heart and smote the trembling lips of nature. 	Вокруг стояла зловещая тишина, ни единого движения не было в осыпанном снегом лесу; холод и безмолвие заморозили сердце и сковали дрожащие уста природы. 
96	A sigh pulsed through the air—they did not seem to actually hear it, but rather felt it, like the premonition of movement in a motionless void. 	Вдруг в воздухе пронесся вздох; они даже не услышали, а скорее ощутили его как предвестника движения в этой неподвижной пустыне. 
97	Then the great tree, burdened with its weight of years and snow, played its last part in the tragedy of life. 	И вот огромное дерево, склонившееся под бременем лет и тяжестью снега, сыграло свою последнюю роль в трагедии жизни. 
98	He heard the warning crash and attempted to spring up but, almost erect, caught the blow squarely on the shoulder. 	Мэйсон услышал треск, хотел было отскочить в сторону, но не успел он выпрямиться, как дерево придавило его, ударив по плечу. 
99	The sudden danger, the quick death—how often had Malemute Kid faced it! 	Внезапная опасность, мгновенная смерть — как часто Мэйлмют Кид сталкивался с тем и другим! 
100	The pine needles were still quivering as he gave his commands and sprang into action. 	Еще дрожали иглы на ветвях, а он уже успел отдать приказание женщине и кинуться на помощь. 
101	Nor did the Indian girl faint or raise her voice in idle wailing, as might many of her white sisters. 	Индианка тоже не упала без чувств и не стала проливать ненужные слезы, как это сделали бы многие из ее белых сестер. 
102	At his order, she threw her weight on the end of a quickly extemporized handspike, easing the pressure and listening to her husband's groans, while Malemute Kid attacked the tree with his ax. 	По первому слову Мэйлмюта Кида она всем телом налегла на приспособленную в виде рычага палку, ослабляя тяжесть и прислушиваясь к стонам мужа, а Мэйлмют Кид принялся рубить дерево топором. 
103	The steel rang merrily as it bit into the frozen trunk, each stroke being accompanied by a forced, audible respiration, the 'Huh!' 'Huh!' of the woodsman. 	Сталь весело звенела, вгрызаясь в промерзший ствол, и каждый удар сопровождался натужным, громким выдохом Мэйлмюта Кида. 
104	At last the Kid laid the pitiable thing that was once a man in the snow. 	Наконец, Кид положил на снег жалкие останки того, что так недавно было человеком. 
105	But worse than his comrade's pain was the dumb anguish in the woman's face, the blended look of hopeful, hopeless query. 	Но страшнее мучений его товарища была немая скорбь в лице женщины и ее взгляд, исполненный и надежды и отчаяния. 
106	Little was said; those of the Northland are early taught the futility of words and the inestimable value of deeds. 	Сказано было мало: жители Севера рано познают тщету слов и неоценимое благо действий. 
107	With the temperature at sixty-five below zero, a man cannot lie many minutes in the snow and live. 	При температуре в шестьдесят пять градусов ниже нуля note 1человеку нельзя долго лежать на снегу. 
108	So the sled lashings were cut, and the sufferer, rolled in furs, laid on a couch of boughs. 	С нарт срезали ремни, и несчастного Мэйсона закутали в звериные шкуры и положили на подстилку из веток. 
109	Before him roared a fire, built of the very wood which wrought the mishap. 	Запылал костер; на топливо пошло то самое дерево, что было причиной несчастья. 
110	Behind and partially over him was stretched the primitive fly—a piece of canvas, which caught the radiating heat and threw it back and down upon him—a trick which men may know who study physics at the fount. 	Над костром устроили примитивный полог: натянули кусок парусины, чтобы он задерживал тепло и отбрасывал его вниз, — способ, хорошо известный людям, которые учатся физике у природы. 
111	And men who have shared their bed with death know when the call is sounded. 	Те, кто не раз делил ложе со смертью, узнают ее зов. 
112	Mason was terribly crushed. 	Мэйсон был страшным образом искалечен. 
113	The most cursory examination revealed it. His right arm, leg, and back were broken; his limbs were paralyzed from the hips; and the likelihood of internal injuries was large. 	Это стало ясно даже при беглом осмотре: перелом правой руки, бедра и позвоночника; ноги парализованы; вероятно, повреждены и внутренние органы. 
114	An occasional moan was his only sign of life. 	Только редкие стоны несчастного свидетельствовали о том, что он еще жив. 
115	No hope; nothing to be done. 	Никакой надежды, сделать ничего нельзя. 
116	The pitiless night crept slowly by—Ruth's portion, the despairing stoicism of her race, and Malemute Kid adding new lines to his face of bronze. 	Медленно тянулась безжалостная ночь. Руфь встретила ее со стоическим отчаянием, свойственным ее народу; на бронзовом лице Мэйлмюта Кида прибавилось несколько морщин. 
117	In fact, Mason suffered least of all, for he spent his time in eastern Tennessee, in the Great Smoky Mountains, living over the scenes of his childhood. 	В сущности, меньше всего страдал Мэйсон, — он перенесся в Восточный Теннесси, к Великим Туманным Горам, и вновь переживал свое детство. 
118	And most pathetic was the melody of his long-forgotten Southern vernacular, as he raved of swimming holes and coon hunts and watermelon raids. 	Трогательно звучала мелодия давно забытого южного города: он бредил о купании в озерах, об охоте на енота и набегах за арбузами. 
119	It was as Greek to Ruth, but the Kid understood and felt—felt as only one can feel who has been shut out for years from all that civilization means. 	Для Руфи это были только невнятные звуки, но Кид понимал все, и каждое слово отдавалось в его душе — так может сочувствовать только тот, кто долгие годы был лишен всего, что зовется цивилизацией. 
120	Morning brought consciousness to the stricken man, and Malemute Kid bent closer to catch his whispers. 	Утром умирающий пришел в себя, и Мэйлмют Кид наклонился к нему, стараясь уловить его шепот: 
121	'You remember when we foregathered on the Tanana, four years come next ice run? I didn't care so much for her then. It was more like she was pretty, and there was a smack of excitement about it, I think. 	— Помнишь, как мы встретились на Танане?.. Четыре года минет в ближайший ледоход… Тогда я не так уж любил ее, просто она была хорошенькая… вот и увлекся. 
122	But d'ye know, I've come to think a heap of her. 	А потом привязался к ней. 
123	She's been a good wife to me, always at my shoulder in the pinch. 	Она была хорошей женой, в трудную минуту всегда рядом. 
124	And when it comes to trading, you know there isn't her equal. D'ye recollect the time she shot the Moosehorn Rapids to pull you and me off that rock, the bullets whipping the water like hailstones?—and the time of the famine at Nuklukyeto?—when she raced the ice run to bring the news? 	А уж что касается нашего промысла, сам знаешь — равной ей не сыскать… Помнишь, как она переплыла пороги Оленьи Рога и сняла нас с тобой со скалы, да еще под градом пуль, хлеставших по воде? А голод в Нуклукайто? А как она бежала по льдам, торопилась скорее передать нам вести? 
125	'Yes, she's been a good wife to me, better'n that other one. Didn't know I'd been there? 	Да, Руфь была мне хорошей женой — лучшей, чем та, другая… Ты не знал, что я был женат? 
126	'Never told you, eh? 	Я не говорил тебе? 
127	Well, I tried it once, down in the States. 	Да, попробовал раз стать женатым человеком… дома, в Штатах. 
128	That's why I'm here. 	Оттого-то и попал сюда. 
129	Been raised together, too. 	А ведь вместе росли. 
130	I came away to give her a chance for divorce. 	Уехал, чтобы дать ей повод к разводу. 
131	She got it. 	Она его получила. 
132	'But that's got nothing to do with Ruth. 	Руфь — дело другое. 
133	I had thought of cleaning up and pulling for the Outside next year—her and I—but it's too late. 	Я думал покончить здесь со всем и уехать в будущем году вместе с ней. Но теперь поздно об этом говорить. 
134	Don't send her back to her people, Kid. 	Не отправляй Руфь назад к ее племени, Кид. 
135	It's beastly hard for a woman to go back. 	Слишком трудно ей будет там. 
136	Think of it!—nearly four years on our bacon and beans and flour and dried fruit, and then to go back to her fish and caribou. 	Подумай только: почти четыре года есть с нами бобы, бекон, хлеб, сушеные фрукты — и после этого опять рыба да оленина! 
137	It's not good for her to have tried our ways, to come to know they're better'n her people's, and then return to them. 	Узнать более легкую жизнь, привыкнуть к ней, а потом вернуться к старому. Ей будет трудно. 
138	Take care of her, Kid, why don't you—but no, you always fought shy of them—and you never told me why you came to this country. 	Позаботься о ней, Кид… Почему бы тебе… да нет, ты всегда сторонился женщин… Я ведь так и не узнаю, что тебя привело сюда. 
139	Be kind to her, and send her back to the States as soon as you can. 	Будь добр к ней и отправь ее в Штаты как можно скорее. 
140	But fix it so she can come back—liable to get homesick, you know. 	Но если она будет тосковать по родине, помоги ей вернуться. 
141	'And the youngster—it's drawn us closer, Kid. 	Ребенок… он еще больше сблизил нас, Кид. 
142	I only hope it is a boy. 	Хочу надеяться, что будет мальчик. 
143	Think of it!—flesh of my flesh, Kid. 	Ты только подумай, Кид! Плоть от плоти моей. 
144	He mustn't stop in this country. 	Нельзя, чтобы он оставался здесь. 
145	And if it's a girl, why, she can't. Sell my furs; they'll fetch at least five thousand, and I've got as much more with the company. 	А если девочка… нет, этого не может быть… Продай мои шкуры: за них можно выручить тысяч пять, и еще столько же у меня за Компанией. 
146	And handle my interests with yours. 	Устраивай мои дела вместе со своими. 
147	I think that bench claim will show up. See that he gets a good schooling; and Kid, above all, don't let him come back. 	Думаю, что наша заявка себя оправдает… Дай ему хорошее образование… а главное, Кид, чтобы он не возвращался сюда. 
148	This country was not made for white men. 	Здесь не место белому человеку. 
149	'I'm a gone man, Kid. 	Моя песенка спета, Кид. 
150	Three or four sleeps at the best. 	В лучшем случае — три или четыре дня. 
151	You've got to go on. 	Вам надо идти дальше. 
152	You must go on! 	Вы должны идти дальше! 
153	Remember, it's my wife, it's my boy—O God! 	Помни, это моя жена, мой сын… Господи! 
154	I hope it's a boy! 	Только бы мальчик! 
155	You can't stay by me—and I charge you, a dying man, to pull on.' 	Не оставайтесь со мной. Я приказываю вам уходить. Послушайся умирающего! 
156	'Give me three days,' pleaded Malemute Kid. 	— Дай мне три дня! — взмолился Мэйлмют Кид. 
157	'You may change for the better; something may turn up.' 	— Может быть, тебе станет легче; еще неизвестно, как все обернется. 
158	'No.' 	— Нет. 
159	'Just three days.' 	— Только три дня. 
160	'You must pull on.' 	— Уходите! 
161	'Two days.' 	— Два дня. 
162	'It's my wife and my boy, Kid. 	— Это моя жена и мой сын, Кид. 
163	You would not ask it.' 	Не проси меня. 
164	'One day.' 	— Один день! 
165	'No, no! 	— Нет! 
166	I charge—' 	Я приказываю! 
167	'Only one day. 	— Только один день! 
168	We can shave it through on the grub, and I might knock over a moose.' 	Мы как-нибудь протянем с едой; я, может быть, подстрелю лося. 
169	'No—all right; one day, but not a minute more. 	— Нет!.. Ну ладно: один день, и ни минуты больше. 
170	And, Kid, don't—don't leave me to face it alone. 	И еще, Кид: не оставляй меня умирать одного. 
171	Just a shot, one pull on the trigger. 	Только один выстрел, только раз нажать курок. 
172	You understand. 	Ты понял? 
173	Think of it! 	Помни это. 
174	Think of it! 	Помни!.. 
175	Flesh of my flesh, and I'll never live to see him! 'Send Ruth here. 	Плоть от плоти моей, а я его не увижу… Позови ко мне Руфь. 
176	I want to say good-by and tell her that she must think of the boy and not wait till I'm dead. 	Я хочу проститься с ней… скажу, чтобы помнила о сыне и не дожидалась, пока я умру. 
177	She might refuse to go with you if I didn't. 	А не то она, пожалуй, откажется идти с тобой. 
178	Goodby, old man; good-by. 	Прощай, друг, прощай! 
179	'Kid! I say—a—sink a hole above the pup, next to the slide. 	Кид, постой… надо копать выше. 
180	I panned out forty cents on my shovel there. 	Я намывал там каждый раз центов на сорок. 
181	'And, Kid!' 	И вот еще что, Кид… 
182	He stooped lower to catch the last faint words, the dying man's surrender of his pride. 	Тот наклонился ниже, ловя последние, едва слышные слова — признание умирающего, смирившего свою гордость. 
183	'I'm sorry—for—you know—Carmen.' 	— Прости меня… ты знаешь за что… за Кармен. 
184	Leaving the girl crying softly over her man, Malemute Kid slipped into his parka and snowshoes, tucked his rifle under his arm, and crept away into the forest. 	Оставив плачущую женщину подле мужа, Мэйлмют Кид натянул на себя парку note 2, надел лыжи и, прихватив ружье, скрылся в лесу. 
185	He was no tyro in the stern sorrows of the Northland, but never had he faced so stiff a problem as this. 	Он не был новичком в схватке с суровым Севером, но никогда еще перед ним не стояла столь трудная задача. 
186	In the abstract, it was a plain, mathematical proposition—three possible lives as against one doomed one. 	Если рассуждать отвлеченно, это была простая арифметика — три жизни против одной, обреченной. 
187	But now he hesitated. 	Но Мэйлмют Кид колебался. 
188	For five years, shoulder to shoulder, on the rivers and trails, in the camps and mines, facing death by field and flood and famine, had they knitted the bonds of their comradeship. 	Пять лет дружбы связывали его с Мэйсоном — в совместной жизни на стоянках и приисках, в странствиях по рекам и тропам, в смертельной опасности, которую они встречали плечом к плечу на охоте, в голод, в наводнение. 
189	So close was the tie that he had often been conscious of a vague jealousy of Ruth, from the first time she had come between. 	Так прочна была их связь, что он часто чувствовал смутную ревность к Руфи, с первого дня, как она стала между ними. 
190	And now it must be severed by his own hand. 	А теперь эту связь надо разорвать собственной рукой. 
191	Though he prayed for a moose, just one moose, all game seemed to have deserted the land, and nightfall found the exhausted man crawling into camp, lighthanded, heavyhearted. 	Он молил небо, чтобы оно послало ему лося, только одного лося, но, казалось, зверь покинул страну, и под вечер, выбившись из сил, он возвращался с пустыми руками и с тяжелым сердцем. 
