	en	ru
76	Pencey  was  full  of crooks. Quite a few guys came  from  these very wealthy families,  but it was full  of crooks anyway. The more  expensive  a school is, the more crooks it has--I'm not kidding. Anyway, I kept standing next to that crazy cannon, looking down at the game and freezing my ass off. 	В этой школе полно жулья. У многих ребят родители богачи, но все равно там  полно жулья. Чем дороже школа, тем в ней больше ворюг. Словом, стоял  я  у  этой дурацкой пушки, чуть зад не отморозил. 
77	Only, I wasn't  watching the game too much. 	Но на матч я почти и не смотрел. 
78	What I was really hanging around for,  I was trying to feel some kind  of a good-by. 	А стоял я там потому, что  хотелось  почувствовать,  что  я  с  этой  школой прощаюсь. 
79	I mean I've left schools and places I didn't even know I  was leaving them. 	Вообще я часто откуда-нибудь уезжаю, но никогда и  не  думаю  ни про какое прощание. 
80	I hate that. 	Я это ненавижу. 
81	I don't care if it's a sad  good-by  or a bad goodby, but when  I leave a place I like to know I'm leaving it. 	Я  не  задумываюсь,  грустно  ли  мне уезжать, неприятно ли. Но когда я расстаюсь  с  каким-нибудь  местом,  мне надо  п о ч у в с т в о в а т ь, что я с ним действительно расстаюсь. 
82	If you don't, you feel even worse. 	А то становится еще неприятней. 
83	I was lucky. 	Мне повезло. 
84	All of a sudden  I thought  of something that helped make me know I was getting the hell  out. 	Вдруг я вспомнил про одну штуку  и  сразу  почувствовал, что я отсюда уезжаю навсегда. 
85	I  suddenly remembered this time, in around October,  that I  and Robert Tichener and Paul Campbell were chucking a  football around, in front of the academic building. 	Я вдруг вспомнил, как мы однажды, в октябре, втроем - я, Роберт Тичнер и Пол Кембл - гоняли мяч перед учебным корпусом. 
86	They  were nice  guys, especially Tichener. 	Они славные ребята, особенно Тичнер. 
87	It was just before dinner and it was getting pretty dark out, but  we kept chucking the ball around  anyway. 	Время шло к обеду,  совсем  стемнело, но мы все гоняли мяч и гоняли. 
88	It kept  getting darker and darker,  and  we  could hardly see the ball any more, but we  didn't want to stop doing what we were doing. 	Стало уже совсем темно, мы и  мяч-то  почти не видели, но ужасно не хотелось бросать. 
89	Finally we  had to. 	И все-таки пришлось. 
90	This teacher  that taught biology, Mr.  Zambesi, stuck his head out of this window in the academic building and told us to go back to the dorm and  get ready  for dinner. 	Наш учитель биологии, мистер Зембизи, высунул голову из окна учебного корпуса и  велел идти в общежитие, одеваться к обеду. 
91	If I get a chance to  remember that  kind  of stuff, I can get a good-by when I need one--at least, most of the  time I can. 	Как вспомнишь такую штуку, так  сразу почувствуешь: тебе ничего не стоит уехать отсюда навсегда,  -  у  меня  по крайней мере почти всегда  так  бывает. 
92	As soon as  I got it,  I turned around and started  running down the other side of the hill, toward old Spencer's  house. 	И  только  я  понял,  что  уезжаю навсегда, я повернулся и  побежал  вниз  с  горы,  прямо  к  дому  старика Спенсера. 
93	He didn't live on the campus. 	Он жил не при школе. 
94	He  lived on  Anthony Wayne Avenue. 	Он жил на улице Энтони Уэйна. 
95	I ran all the  way to the main  gate, and then I waited a second till I got my breath. 	Я бежал всю дорогу, до главного выхода, а  потом  переждал,  пока  не отдышался. 
96	I have no wind, if you want to know the truth. 	У меня дыхание короткое, по правде говоря. 
97	I'm quite a heavy smoker, for one thing--that is, I used to be. 	Во-первых,  я  курю, как паровоз, то есть раньше курил. 
98	They  made me cut it out. 	Тут, в санатории, заставили бросить. 
99	Another  thing, I grew six and a half  inches last year. 	И еще - я за прошлый год вырос на шесть  с  половиной  дюймов. 
100	That's also how I practically got t. b. and came out here for all  these goddam checkups and stuff. 	Наверно,  от этого я и заболел туберкулезом и попал сюда на проверку и на это  дурацкое лечение. 
101	I'm  pretty  healthy, though. 	А в общем я довольно здоровый. 
102	Anyway, as soon as I got  my breath back I ran across Route 204. 	Словом, как  только  я  отдышался,  я  побежал  через дорогу на улицу Уэйна. 
103	It was icy as hell and  I  damn  near fell down. 	Дорога вся обледенела до черта,  и я чуть не грохнулся. 
104	I don't even know what I was  running for--I guess I just felt like it. 	Не  знаю, зачем я бежал,  наверно,  просто так. 
105	After I got across the road, I felt like I was   sort  of  disappearing. 	Когда я перебежал через дорогу, мне вдруг показалось,  что я исчез. 
106	It  was  that  kind  of  a  crazy  afternoon, terrifically cold, and  no  sun out or  anything, and you felt like you were disappearing every time you crossed a  road. 	День  был  какой-то  сумасшедший,  жуткий холод,  ни  проблеска  солнца,  ничего,  и  казалось,  стоит тебе пересечь дорогу, как ты сразу исчезнешь навек. 
107	Boy, I rang that doorbell fast when I got to old Spencer's house. 	Ух, и звонил же я  в  звонок,  когда  добежал  до  старика  Спенсера! 
108	I was really frozen. 	Промерз я насквозь. 
109	My ears were hurting and I could hardly move my fingers at all. 	Уши  болели, пальцем пошевельнуть не мог. 
110	"""C'mon, c'mon,"" I said right out loud, almost, ""somebody open the door."" "	"""Ну, скорей, скорей!"" -  говорю  чуть  ли  не  вслух. -  Открывайте!"" "
111	Finally old Mrs. Spencer opened. it. 	Наконец старушка Спенсер мне открыла. 
112	They  didn't  have  a maid  or anything, and  they always  opened  the  door themselves. 	У них прислуги нет и вообще никого нет,  они  всегда сами открывают двери. 
113	They didn't  have too  much  dough. 	Денег у них в обрез. 
114	"""Holden!"" Mrs. Spencer said. "	- Холден! - сказала миссис Спенсер. 
115	"""How lovely to see you! "	- Как я рада тебя видеть! 
116	Come in, dear! 	Входи, милый! 
117	"Are you frozen to death?"" "	Ты, наверно, закоченел до смерти? 
118	I think she was glad to see me. 	Мне кажется, она и вправду была рада меня видеть. 
119	She liked me. 	Она меня любила. 
120	At least, I think she did. 	По крайней мере, мне так казалось. 
121	Boy, did I get in  that  house  fast. 	Я пулей влетел к ним в дом. 
122	"""How  are  you, Mrs. Spencer?"" I said. "	- Как вы поживаете, миссис Спенсер? - говорю. 
123	"""How's  Mr. Spencer?"" "	- Как здоровье  мистера Спенсера? 
124	"""Let me take your coat,  dear,"" she  said. "	- Дай твою куртку, милый! - говорит она. 
125	She didn't  hear me ask her  how Mr. Spencer was. 	Она  и  не  слышала,  что  я спросил про мистера Спенсера. 
126	She was sort of deaf. 	Она была немножко глуховата. 
127	She  hung  up my coat in the hall closet, and I sort of  brushed my hair back with my hand. 	Она повесила мою куртку в шкаф  в  прихожей,  и  я  пригладил  волосы ладонью. 
128	I wear a crew cut quite frequently and I never  have to  comb  it  much. 	Вообще  я  ношу  короткий  ежик,  мне  причесываться  почти  не приходится. 
129	"""How've you been, Mrs. Spencer?"" I said again, only louder,  so she'd hear me. "	- Как же вы живете, миссис Спенсер?  -  спрашиваю,  но  на  этот  раз громче, чтобы она услыхала. 
130	"""I've been just fine, Holden."" "	- Прекрасно, Холден. 
131	She  closed the closet door. 	- Она закрыла шкаф в прихожей. 
132	"""How have you been?"" "	-  А   ты-то  как живешь? 
133	The way she asked me, I  knew  right away  old Spencer'd told her I'd been  kicked  out. 	И я по ее голосу сразу понял: видно, старик Спенсер рассказал ей, что меня выперли. 
134	"""Fine,"" I said. "	- Отлично, - говорю. 
135	"""How's  Mr.  Spencer? "	- А как мистер Спенсер? 
136	"He  over  his grippe yet?"" "	Кончился у него грипп? 
137	"""Over  it! "	- Кончился? 
138	Holden, he's behaving like a perfect--I don't know what... 	Холден, он себя ведет как... как  не  знаю  кто!.. 
139	"He's in his room, dear. Go right in."" "	Он  у себя, милый, иди прямо к нему. 
140	2      They each  had  their  own room and  all. 	2 У них у каждого была своя комната. 
141	They were both around seventy years old, or even more than that. 	Лет им было под семьдесят, а то и больше. 
142	They got a bang out of things, though--in a haif-assed  way,  of course. 	И все-таки они получали удовольствие от жизни, хоть одной ногой и стояли в могиле. 
143	I know that sounds mean to say, but  I don't mean it mean. 	Знаю, свинство так говорить, но я вовсе не о том. 
144	I just mean that I  used  to think  about old Spencer  quite a lot, and  if you thought about him  too much, you wondered what the  heck he was  still living  for. 	Просто я хочу сказать,  что я много думал про старика Спенсера,  а если про  него слишком много думать, начинаешь удивляться - за каким чертом он еще живет. 
145	I mean  he  was  all stooped over, and he  had very terrible posture,  and in class, whenever he dropped a piece of chalk at the blackboard, some  guy in  the first row always had to get  up and pick it up and  hand it to him. 	Понимаете, он весь сгорбленный и еле ходит, а если он в классе уронит мел, так  кому-нибудь  с  первой  парты  приходится  нагибаться и подавать ему. 
146	That's awful, in my opinion. 	По-моему,  это ужасно. 
147	But  if you thought  about him  just  enough and not too much, you could figure it out that  he  wasn't doing too bad for himself. 	Но если  не  слишком  разбираться,  а  просто  так подумать,  то выходит,  что он вовсе не плохо живет. 
148	For instance, one Sunday when some other guys and I were  over there for hot chocolate, he  showed us this old  beat-up Navajo blanket  that he and  Mrs. Spencer'd bought  off some  Indian in Yellowstone Park. 	Например, один раз, в воскресенье,  когда он меня и еще нескольких других ребят  угощал  горячим шоколадом,  он  нам  показал  потрепанное  индейское одеяло - они с миссис Спенсер купили его у какого-то индейца в Йеллоустонском парке. 
149	You could  tell old Spencer'd got a  big bang out of buying it. 	Видно было, что  старик  Спенсер  от этой покупки в восторге. 
150	That's what I mean. 	Вы понимаете,  о чем я? 
151	You  take  somebody old as hell, like old Spencer, and they can get a  big  bang out of  buying a  blanket. 	Живет себе такой  человек  вроде  старого  Спенсера,  из  него  уже  песок сыплется, а он все еще приходит в восторг от какого-то одеяла. 
152	His door was open, but I sort of knocked on  it anyway, just to be  polite and all. 	Дверь к нему  была  открыта,  но  я  все  же  постучался,  просто  из вежливости. 
153	I could see where he  was sitting. He  was  sitting in a big leather  chair,  all wrapped up in  that blanket I just  told you about. 	Я видел его - он сидел в большом кожаном кресле, закутанный  в то самое одеяло, про которое я говорил. 
154	He looked  over at me when I knocked. 	Он обернулся, когда я постучал. 
155	"""Who's that?"" he yelled. "	- Кто там? - заорал он. 
156	"""Caulfield? "	- Ты, Колфилд? 
157	"Come in, boy."" "	Входи, мальчик, входи! 
158	He  was always yelling, outside class. 	Он всегда орал дома, не  то  что  в  классе. 
159	It got on your nerves  sometimes. 	На  нервы  действовало, серьезно. 
160	The minute I went in, I was sort of sorry I'd come. 	Только я вошел -  и  уже  пожалел,  зачем  меня  принесло. 
161	He was  reading the  Atlantic Monthly,  and there were pills and  medicine  all  over  the place,  and everything smelled like Vicks Nose Drops. 	"Он  читал ""Атлантик мансли"", и везде стояли какие-то  пузырьки,  пилюли,  все  пахло каплями от насморка. "
162	It  was  pretty depressing. 	Тоску нагоняло. 
163	I'm  not  too crazy  about sick people, anyway. 	Я вообще-то не слишком люблю больных. 
164	What made it even more depressing, old Spencer had on this very sad, ratty old  bathrobe that he was probably born  in or something. 	И все казалось еще унылее  оттого,  что  на  старом  Спенсере  был  ужасно жалкий, потертый, старый халат - наверно, он его носил с  самого рождения, честное слово. 
165	I don't much like to see old guys in their pajamas and bathrobes anyway. 	Не люблю я стариков в пижамах или в халатах. 
166	Their bumpy old chests  are always showing. 	Вечно  у  них грудь наружу, все их старые ребра видны. 
167	And their legs. 	И ноги жуткие. 
168	Old guys'  legs, at  beaches and places, always look so white and unhairy. 	Видали стариков на пляжах, какие у них ноги белые, безволосые? 
169	"""Hello, sir,"" I said. "	- Здравствуйте, сэр! - говорю. 
170	"""I got  your note. "	- Я получил вашу записку. 
171	"Thanks a lot."" "	Спасибо  вам большое. 
172	He'd written me this note asking me to  stop by and say good-by before  vacation started, on  account of I wasn't  coming back. 	- Он мне написал записку, чтобы я к нему зашел  проститься  перед каникулами; знал, что я больше не вернусь. 
173	"""You didn't have to do all that. I'd have come over to say good-by anyway."" "	- Вы напрасно писали,  я бы все равно зашел попрощаться. 
174	"""Have a seat there, boy,"" old Spencer said. "	- Садись вон туда, мальчик, - сказал старый Спенсер. 
175	He  meant  the bed. 	Он  показал  на кровать. 
176	I sat  down on it. 	Я сел на кровать. 
177	"""How's your grippe, sir?"" "	- Как ваш грипп, сэр? 
178	"""M'boy, if I felt any  better I'd have to send for the doctor,""  old Spencer said. "	- Знаешь, мой мальчик, если бы я себя чувствовал лучше,  пришлось  бы послать за доктором! 
179	That  knocked him  out. 	- Старик сам себя рассмешил. 
180	He started chuckling like  a  madman. 	Он  стал  хихикать,  как сумасшедший. 
181	"Then  he  finally straightened himself out  and said, ""Why aren't you down at  the game? "	Наконец отдышался и спросил: -  А  почему  ты  не  на  матче? 
182	"I thought this  was the day of the big game."" "	Кажется, сегодня финал? 
183	"""It is. I was. "	- Да. 
184	"Only, I just got back from New York with the fencing team,"" I said. "	Но я только что вернулся из Нью-Йорка с фехтовальной командой. 
185	Boy, his bed was  like  a rock. 	Господи, ну и постель! Настоящий камень! 
186	He started getting serious as hell. I knew he  would. 	Он вдруг напустил на себя страшную строгость - я знал, что так будет. 
187	"""So you're  leaving  us, eh?"" he said. "	- Значит, ты уходишь от нас? - спрашивает. 
188	"""Yes, sir. I guess I am."" "	- Да, сэр, похоже на то. 
189	He started going into  this nodding routine. 	Тут он начал качать головой. 
190	You  never saw anybody nod as much in your life as old Spencer did. 	В жизни не видел, чтобы человек  столько времени подряд  мог  качать  головой. 
191	You  never knew if he was nodding a lot because he  was  thinking and all, or just because he was a nice old guy that  didn't know his ass from his elbow. 	Не поймешь,  оттого  ли  он  качает головой, что задумался,  или просто потому, что он уже совсем старикашка и ни хрена не понимает. 
192	"""What  did Dr. Thurmer say to you, boy? "	- А о чем с тобой говорил доктор Термер, мой мальчик? 
193	"I understand you had quite a little chat."" "	Я слыхал, что у вас был долгий разговор. 
194	"""Yes, we did. "	- Да, был. 
195	We really did. 	Поговорили. 
196	"I was in his office for around two hours, I guess."" "	Я просидел у него в кабинете часа два, если не больше. 
197	"""What'd he say to  you?"" "	- Что же он тебе сказал? 
198	"""Oh...  well,  about Life being a game and  all. "	- Ну... всякое. Что жизнь - это честная игра. 
199	And how you should play it according  to the rules. 	И что  надо  играть  по правилам. 
200	He was pretty nice about  it. 	Он хорошо говорил. 
201	I  mean he didn't hit the  ceiling or anything. 	То есть ничего особенного он не  сказал. 
202	He just kept talking  about Life being a  game and all. 	Все насчет того же, что жизнь - это игра и всякое такое. 
203	"You  know."" "	Да вы сами знаете. 
204	"""Life  is a  game, boy. Life is  a  game that  one  plays according to the rules."" "	- Но жизнь  д е й с т в и т е л ь н о  игра,  мой мальчик,  и  играть надо по правилам. 
205	"""Yes, sir. I  know it is. "	- Да, сэр. Знаю. 
206	"I know it."" "	Я все это знаю. 
207	Game, my ass. 	Тоже сравнили! 
208	Some game. 	Хороша игра! 
209	If  you get on the side where all the hot-shots are, then it's  a game,  all right--I'll admit that. 	Попадешь  в  ту  партию,  где  классные игроки, - тогда ладно, куда ни шло, тут действительно игра. 
210	But if  you get on the other side, where there aren't any  hot-shots, then what's a game about it? 	А если попасть на  д р у г у ю  сторону, где одни мазилы, - какая уж тут игра? 
211	Nothing. 	Ни  черта похожего. 
212	No game. 	Никакой игры не выйдет. 
213	"""Has Dr. Thurmer written to  your parents yet?"" old  Spencer  asked me. "	- А доктор Термер уже  написал  твоим  родителям?  -  спросил  старик Спенсер. 
214	"""He said he was going to  write them Monday."" "	- Нет, он собирается написать им в понедельник. 
215	"""Have  you  yourself communicated with  them?"" "	- А ты сам им ничего не сообщил? 
216	"""No, sir, I  haven't  communicated  with  them,  because  I'll probably see  them Wednesday night when I get home."" "	- Нет, сэр, я им ничего не сообщил, увижу их в среду  вечером,  когда приеду домой. 
217	"""And how do  you think they'll take the  news?"" "	- Как же, по-твоему, они отнесутся к этому известию? 
218	"""Well... they'll be pretty irritated about  it,"" I said. "	- Как сказать... Рассердятся,  наверно,  -  говорю. 
219	"""They really  will. "	-  Должно  быть, рассердятся. 
220	"This is about the fourth school I've gone to."" "	Ведь я уже в четвертой школе учусь. 
221	I shook my head. 	И я тряхнул головой. 
222	I shake my head quite a lot. 	Это у меня привычка такая. 
223	"""Boy!"" I said. "	- Эх! - говорю. 
224	"I also say ""Boy!"" quite a lot. Partly because I have  a  lousy vocabulary and partly because I act quite young for my age sometimes. "	"Это тоже привычка -  говорить ""Эх!""  или ""Ух  ты!"", отчасти потому, что у меня не хватает слов, а отчасти потому, что я иногда веду себя совсем не по возрасту. "
225	I was sixteen  then, and I'm seventeen now,  and  sometimes I act like  I'm about thirteen. 	Мне тогда было шестнадцать,  а теперь мне уже  семнадцать,  но  иногда я так держусь,  будто мне лет тринадцать,  не больше. 
226	It's  really ironical, because I'm six foot two and  a half and I have gray hair. 	Ужасно нелепо выходит,  особенно потому, что во мне шесть футов и два с половиной дюйма,  да и волосы у меня с проседью. 
227	I  really do. 	Это правда. 
228	The one side of my head--the right side--is full of millions of gray hairs. 	У меня на  одной стороне,  справа,  миллион  седых  волос. 
229	I've had them ever since I was  a kid. 	С  самого детства. 
230	And yet I still act sometimes like I  was only about twelve. 	И все-таки  иногда я держусь,  будто мне лет двенадцать. 
231	Everybody says  that, especially  my  father. 	Так  про  меня все говорят,  особенно  отец. 
232	It's partly true, too, but it isn't  all true. 	Отчасти это верно, но не совсем. 
233	People always think something's all true. 	А люди всегда думают,  что они тебя видят насквозь. 
234	I don't give a damn, except that  I get bored sometimes  when people tell me to act  my age. 	Мне-то наплевать, хотя тоска берет, когда тебя  поучают  -  веди себя как взрослый. 
235	Sometimes I act  a  lot  older  than I  am--I really do--but people  never notice  it. 	Иногда  я  веду себя так, будто я куда старше  своих лет,  но этого-то люди не замечают. 
236	People never notice anything. 	Вообще  ни черта они не замечают. 
237	Old  Spencer started nodding  again. 	Старый Спенсер опять начал качать головой. 
238	He also started picking  his nose. 	И при этом ковырял в носу. 
