	en	ru
17	His  father  had died, Clifford  was now  a baronet, Sir Clifford, and Constance was Lady Chatterley. 	Старый баронет уже умер, сын унаследовал  титул, его стали  величать  сэром  Клиффордом,  а  Констанцию  -  леди  Чаттерли. 
18	They came to start housekeeping and married life in the rather forlorn home  of the Chatterleys on a rather inadequate income. 	Семейную жизнь им пришлось начинать в довольно запустелом доме на довольно скромные средства. 
19	Clifford had a  sister, but she had departed. Otherwise there  were no near relatives. 	Из близкой родни  у  Клиффорда  осталась  лишь  старшая сестра, да и та жила отдельно. 
20	The  elder brother was dead in the war. 	Старший брат погиб на войне. 
21	Crippled for  ever, knowing he could never have  any children, Clifford came home to the smoky Midlands to keep the Chatterley name alive  while  he could. 	Клиффорд знал, что детей у него не будет и что род Чаттерли просуществует, покуда живы он сам и его усадьба в закопченном и задымленном сердце Англии. 
22	He was not really downcast. 	Увечье не столь удручало его. 
23	He could  wheel himself about  in a wheeled chair, and he had  a  bath-chair  with a small motor attachment, so he could drive himself slowly round  the garden and into the line melancholy park, of which he was really so proud, though he pretended to be flippant about it. 	Передвигаться он мог на кресле-каталке  и заказал себе кресло на колесах, с моторчиком. Неспешно объезжал он  сад  и чудесный печальный парк. Втайне Клиффорд гордился им, на людях же упоминал с пренебрежением. 
24	Having suffered so much, the capacity for suffering had to some  extent left him. 	Клиффорд так настрадался, что почти избыл самое  способность  страдать. 
25	He  remained strange and  bright and cheerful, almost,  one might say, chirpy,  with his  ruddy,  healthy-looking face,  arid  his  pale-blue, challenging bright eyes. His shoulders were broad and strong, his hands were very  strong. 	По-прежнему держался чуть сдержанно, по-прежнему в голубых дерзких  глазах светился ум, по-прежнему на румяном лице играла бодрая,  если  не  сказать веселая, улыбка, по-прежнему широки плечи и крепки руки. 
26	He was expensively  dressed, and  wore handsome neckties from Bond Street. 	Одежду  он  носил самую дорогую, галстуки - самые красивые и модные. 
27	Yet still in  his face one  saw  the  watchful look, the slight vacancy of a cripple. 	И  все  же  читалась  в лице настороженность, а во взгляде порой сквозила  отрешенность,  присущая калекам. 
28	He had so very nearly lost his life, that what remained was wonderfully precious to him. 	Заглянув в лицо смерти, он теперь принимал жизнь (точнее, то,  что  ему осталось) как бесценный и чудесный дар. 
29	It was obvious in the anxious  brightness  of his eyes, how proud he was, after the great shock, of being alive. 	Да, он выстоял, вынес все тяготы и гордился собою, и об  этом  говорил  взгляд  умных  беспокойных  глаз. 
30	But he had been so much hurt that something inside him had perished, some  of his feelings had gone. 	Но слишком тяжел был удар -  что-то  надломилось  у  него  в  душе,  какие-то чувства  безвозвратно  исчезли. 
31	There was a blank of insentience. 	Опустошенность  и  безразличие  легли  на сердце. 
32	Constance, his wife, was a ruddy,  country-looking girl with soft brown hair  and sturdy body,  and slow movements, full of unusual energy. 	У  его  жены  Констанции  были  мягкие  каштановые   волосы,   румяное, простодушное, как у деревенской  девушки,  лицо,  крепкое  тело. 
33	She  had big, wondering eyes, and a  soft mild voice, and  seemed  just to  have come from her  native  village. 	Движения обманчиво плавны и неспешны  -  не  угадать  недюжинной  внутренней  силы. Большие, будто вечно вопрошающие глаза, тихий, мягкий говорок - ни дать ни взять только что из соседней деревушки заявилась. 
34	It was  not so at all. 	Но внешность  обманчива. 
35	Her  father was the  once well-known R. A., old  Sir Malcolm  Reid. 	Ее  отец  -  некогда  известный  художник,  член   Королевской   Академии, достопочтенный сэр Малькольм Рид. 
36	Her  mother had  been one of the cultivated Fabians in the palmy, rather pre-Raphaelite days. 	"Мать - женщина образованная,  сторонница фабианства в политике, взращенная на традициях  Возрождения  в  искусстве, столь пышно расцветших в середине прошлого века  [имеется  в  виду  группа английских  поэтов  и  художников ""Прерафаэлитское  братство""]. "
37	Between artists and cultured socialists, Constance and her sister Hilda had  had what  might be called an aesthetically unconventional upbringing. 	В  кругу художников и  просвещенных  социалистов  Констанция  и  ее  сестра  Хильда воспитывались, можно сказать, в современнейшей эстетической атмосфере, без мещанских условностей и предрассудков. 
38	They had been taken to Paris and Florence and Rome to breathe in art,  and they had been taken also in the  other  direction,  to  the  Hague and  Berlin,  to  great  Socialist conventions, where the speakers  spoke in every civilized tongue, and no one was abashed. 	Девочек возили в Париж,  Флоренцию, Рим - надышаться подлинным искусством;  в  Гаагу  и  Берлин  -  на  съезды социалистов; на каких только языках там  не  произносились  речи! Но  это отнюдь не смущало присутствующих. 
39	The two girls, therefore, were from an early age not the least  daunted by either art or  ideal politics. It was their natural atmosphere. 	Итак, сызмальства  окунувшись  в  сферы  высокого  искусства  и  теории справедливого жизнеустройства, девочки ничуть не  тушевались,  чувствовали себя  в  родной  стихии. 
40	They were at once cosmopolitan and  provincial, with the cosmopolitan provincialism of art that goes with pure social ideals. 	Столичный  лоск  в  них  прекрасно  уживался   с ограниченностью провинциалок; И  как  хорошо  сочеталось  их  простодушное суждение о мировом искусстве с высокими идеалами справедливого общества! 
41	They had been sent to Dresden  at the age  of fifteen, for  music among other things. 	Лет пятнадцати их послали в Дрезден. Там,  помимо  всего  прочего,  им предстояло приобщиться к миру музыки. 
42	And they  had  had a good time there. 	Время они провели замечательно. 
43	They lived freely among the students, they argued with the men over  philosophical, sociological and artistic matters, they were just as good as the men themselves: only better, since  they were women. 	Жили в студенческой среде. Жарко спорили с юношами  о  философии,  общественной жизни, искусстве и ни в чем  не  уступали  сильному  полу,  пожалуй,  даже превосходили: как-никак они - женщины! 
44	And  they tramped  off to the  forests with  sturdy youths bearing guitars, twang-twang! 	Ходили  в  походы  по  лесам,  и  у ладных  спутников  непременно  оказывались  гитары. 
45	They sang the  Wandervogel  songs, and they were free. 	Сколько   песен   они перепели, наслаждаясь свободой. 
46	Free! 	Свобода! 
47	That was the great word. 	Какое великое слово! 
48	Out in the open world, out in the forests of the morning, with  lusty and splendid-throated young fellows, free  to do as they  liked, and---above all---to say what they liked. 	Перед  ними распахнут весь мир, их привечают предрассветные  леса,  рядом  -  здоровые молодые парни. Делай что хочешь, говори (это еще важнее!) что хочешь! 
49	It was the talk that mattered supremely: the  impassioned interchange of talk. 	Ведь разговоры, страстные споры, обмен мнениями - главное! 
50	Love was only a minor accompaniment. 	А  любовь  -  нечто второстепенное. 
51	Both Hilda and Constance had had their  tentative love-affairs  by  the time they were eighteen. 	К восемнадцати годам и Хильда, и Констанция уже познали мужчин. 
52	The young men with whom they talked so passionately and sang so lustily and  camped under the trees  in  such freedom wanted, of course,  the love connexion. 	Конечно же, их спутники, с которыми они так  неистово  спорили,  так  ладно  пели, ночевали под раскидистыми деревьями, добивались близости  с  девушками. 
53	The girls were doubtful, but then the thing was so much talked about, it was supposed to be so important. 	И те, поколебавшись, уступили. Ведь о половой жизни столько говорят. Значит, это и впрямь нечто важное. 
54	And the men  were so humble  and craving. 	Да и мальчишки ведут себя  достойно,  сдерживая страсть. 
55	Why couldn't a girl be queenly, and give the gift of herself? 	Так почему же девушке не проявить воистину царскую щедрость и  не одарить поклонника своим телом? 
56	So they had given the gift of themselves, each to the  youth  with whom she  had  the  most  subtle  and  intimate  arguments. 	И  девушки   одарили,   выбрав   наиболее   остроумных   и   задушевных собеседников. 
57	The  arguments,  the discussions were the great thing: the love-making and  connexion were only a sort of  primitive reversion and  a  bit of an anti-climax. 	Ведь самое приятное, самое главное - в беседах. А в  постели - жалкое подобие приятного, пожалуй, даже разочарование. 
58	One was less in love with the boy afterwards,  and a  little inclined  to hate him, as if he had trespassed on one's privacy  and inner freedom. 	И девушки сначала охладели к приятелям, потом появилась неприязнь: будто парни посягнули  на нечто сокровенное, на внутреннюю девичью свободу. 
59	For, of  course, being a girl, one's whole dignity and meaning  in life consisted in the  achievement of an absolute, a perfect, a pure and  noble freedom. 	Ибо в чем суть  и  смысл девичества,  в  чем  его  достоинство? Достичь  полной,   безоговорочной, беспорочной и  благородной  свободы! 
60	What else did a girl's life mean? 	В  чем  еще  смысл  девичьей  жизни? 
61	To shake off the old and sordid connexions and subjections. 	Решительно избавиться от стародавних постыдных  оков,  от  зависимости  от мужчины. 
62	And however one might sentimentalize it, this sex business  was one  of the most ancient, sordid connexions and subjections. 	И как бы ни приукрашивали все прелести половой жизни, именно  они  суть древнейшие оковы, орудия постыднейшего рабства. 
63	Poets who glorified  it were  mostly  men. 	И воспевали их в  основном поэты-мужчины. 
64	Women  had  always  known there  was  something  better, something  higher. 	Женщины-то исстари понимали, что  есть  на  свете  ценности поважнее, поблагороднее. 
65	And  now  they  knew  it  more definitely than ever. 	И наш век не раз это подтвердил. 
66	The beautiful pure freedom  of a  woman was infinitely  more wonderful than  any sexual love. 	Свобода, чистая, прекрасная свобода несравнимо выше и чудесней любви Плотской. 
67	The only unfortunate thing  was that men lagged  so far behind women in the matter. 	"Только  вот беда: не доросли еще мужчины до ""прекрасного пола"", не  открыли  для  себя истины. "
68	They insisted on the sex thing like dogs. 	Настоящие кобели - только плоть свою потешить. 
69	And a woman had to yield. 	И приходится женщине уступать. 
70	A man was like a child  with his appetites. 	Но мужчина,  что  дитя  малое,  меры  не знает. 
71	A woman had to yield  him what he wanted, or like a  child  he  would probably turn nasty and  flounce  away and spoil what was a very pleasant  connexion. 	И приходится женщине его ублажать, а  то,  не  дай  Бог,  ее  милый разобидится и упорхнет, так и порушится приятное  знакомство. 
72	But a woman could yield to a man without yielding her inner, free self. 	Но  женщина научилась уступать мужчине, не жертвуя и толикой своей внутренней свободы. 
73	That the poets and talkers about sex did not seem to have taken sufficiently into account. 	Этого-то и недоглядели поэты и говоруны-сладострастники. 
74	A  woman could  take  a  man  without really  giving  herself away. 	Да, женщина может овладеть мужчиной и не подпасть в свою очередь  под  его  власть. 
75	Certainly she could take him without  giving herself into his power. Rather she could  use this sex  thing to have power over him. 	Точнее, женщина сама возьмет власть над мужчиной,  и  поможет  ей  в  этом  плоть. 
76	For  she only had  to hold  herself back  in sexual  intercourse,  and let him  finish and  expend himself without herself coming to the crisis: and then she could prolong the connexion and  achieve  her orgasm  and her crisis while he  was merely  her tool. 	Главное, поначалу чуть сдерживаться в постели, пусть мужчина утолит жажду. Он удовлетворится, и тогда можно подумать о своем удовольствии  -  мужчина долее лишь игрушка в руках женщины. 
77	Both sisters had had  their love experience by the  time the  war came, and they were hurried home. 	Едва сестры вкусили от плотских  радостей,  как  грянула  война,  и  их спешно отправили домой. 
78	Neither was ever in love with a young man unless he  and she  were verbally very  near:  that is  unless they were profoundly interested,  TALKING  to   one  another. 	Истинной любви девушки так и не познали, для этого потребовалось бы очень близко сойтись со спутниками в разговорах. Точнее, глубокий интерес (а за ним и чувство) могли возникнуть только в  _беседе_. 
79	The  amazing,  the  profound,  the unbelievable thrill there was in passionately talking to some  really clever young man by  the  hour, resuming day after  day for months...this they  had never realized till it happened! 	Сколько удивительного, упоительного трепета (кто бы мог подумать!) таилось в  жарких,  целыми  днями  напролет,  спорах-разговорах  с  тем  или  иным по-настоящему умным парнем. И день бежал  за  днем,  проплывали  месяцы... Нет, такого не испытать, не понять! 
80	The paradisal promise: Thou shalt  have men to talk to!---had never been uttered. 	"Перефразируя прародительский  завет  - ""И да прилепится жена к мужу, дабы беседовать с ним!"", хотя сами слова  не были произнесены. "
81	It was fulfilled before they knew what a promise it was. 	Завет исполнился раньше, чем девушки осмыслили его. 
82	And if after  the roused intimacy  of these  vivid and soul-enlightened discussions the sex  thing became more  or  less inevitable, then let it. 	И уж коль скоро пылкие, предельно доверительные  и  душепросветительные беседы разбудили плоть, что ж, пусть все идет своим  чередом. 
83	It marked  the  end of a  chapter. 	Заполнится, так сказать, еще одна страничка жизни. И в ней есть своя  прелесть. 
84	It  had  a thrill of its  own too:  a queer vibrating thrill inside the body, a  final spasm of self-assertion, like the last word, exciting, and very  like the row of asterisks that  can be put to show the end of a paragraph, and a break in the theme. 	Ни  с чем не сравнить волнами  накатывающий  трепет. И  вот  -  девятый  вал  - извержение! Точно восклицательный знак в конце фразы! Знак исполненности и законченности. Или череда звездочек в конце главы, знаменующая  завершение эпизода. 
85	When the girls came home  for the summer holidays of  1913,  when Hilda was twenty and Connie eighteen, their father could see plainly that they had had the love experience. 	Летом  1913  года,  когда  девушки  (Хильда  -  двадцати,  а  Конни   - восемнадцати лет) вернулись на каникулы домой,  отец  сразу  смекнул,  что дочери уже познали мужчин. 
86	L'amour avait possи par lю,  as somebody puts it. But he  was  a man of experience himself,  and let life take its course. 	Но сам  человек,  как  говорится,  бывалый,  он решил не вмешиваться в течение их  жизни. 
87	As for the  mot a nervous invalid in  the  last few months of  her life,  she wanted her  girls to  be `free', and to `fulfil themselves'. 	"Мать,  доживавшая  свой  век  в сильном нервном расстройстве, пеклась лишь об одном, чтоб ее девочки  были ""свободны"", чтоб их личности ""полностью раскрылись"". "
88	She  herself  had never been able  to be altogether herself: it had been  denied her. 	"Самой бедняжке  жизнь в этом отказала, ""раскрыться"" ей так и не удалось. "
89	Heaven knows why, for she was a woman who had her own income and her own way. 	Почему  -  ведомо  лишь Господу, ведь она жила в достатке и  независимости. 
90	She blamed her husband. 	Винила  она  во  всем мужа. 
91	But as a matter of fact, it was some old impression of authority on her own mind or soul that she  could not get rid of. 	И напрасно:  сызмальства  в  ее  сердце  и  уме  запечатлелся  образ мужчины-повелителя, и избавиться от него так и не удалось. 
92	It  had nothing to do with Sir Malcolm, who left his  nervously hostile, high-spirited wife to rule her  own  roost, while he went his own way. 	И сэр Малькольм Ни при чем. Он  предоставил  своей  неуравновешенной,  вечно  недовольной, враждебно  настроенной  супруге  распоряжаться  ее  собственной   судьбой, выгородив ее из своей жизни. 
93	So  the girls  were `free', and went back to  Dresden, and their music, and the university and the young men. 	"Дочери и  впрямь  были  ""свободны"",  а  потому  вернулись  вскорости  в Дрезден,  к  музыке,  университетским  премудростям  и  приятелям. "
94	They loved their respective young men, and their respective young  men  loved them with  all the passion of  mental attraction. 	"Каждая по-своему любила ""своего"" парня, и те тоже любили их  со  всей  пылкостью, коренившейся не в сердце, а в  уме. "
95	All the wonderful things the young men thought and expressed and wrote,  they  thought and  expressed and wrote for the young women. 	Все  самые  прекрасные  мысли,  слова подарили  они  своим  возлюбленным. 
96	Connie's young man  was  musical, Hilda's was  technical. 	Приятель  Конни  занимался   музыкой, приятель Хильды - точными науками. 
97	But they  simply lived  for their  young women. 	Но главное занятие в  жизни  -  любимые девушки. 
98	In their minds and  their mental  excitements,  that is. 	То бишь в жизни внутренней, в сфере  мыслей  и  чувств. 
99	Somewhere else they were a little rebuffed, though they did not know it. 	В  жизни обыденной у них  бывали  и  неудачи,  и  разочарования,  но  юноши  их  не замечали. 
100	It was obvious in  them too that love had  gone  through them: that is, the  physical  experience. 	И у юношей можно заметить, как любовь поражает не только их дух,  но  и плоть. 
101	It is curious what  a  subtle  but  unmistakable transmutation  it makes, both in  the  body of men and women: the woman more blooming,  more subtly  rounded,  her  young  angularities softened, and her expression  either anxious or triumphant: the man much quieter, more inward, the  very shapes  of his  shoulders and  his buttocks less  assertive,  more hesitant. 	Интересно, как неброско, но очевидно меняется обличье и  мужчин,  и женщин. Женщина  расцветает,  теряет  девичью  угловатость:  бедра,  груди обретают округлость. Взгляд  либо  взволнован,  либо  торжествующе-уверен. Мужчина делается спокойнее,  чуть  замыкается,  не  так  гордо  размахнуты плечи, подобраны ягодицы. Появляется раздумчивость и неуверенность. 
102	In the actual sex-thrill within the  body, the sisters nearly succumbed to the strange male  power. 	Поначалу, столкнувшись с незнакомой мужской силой, которая  ввергла  их плоть в трепет и смятение, сестры  едва  не  подчинились  ей. 
103	But quickly  they recovered themselves, took the sex-thrill  as a sensation, and remained free. 	Но  вовремя возобладал разум: да, ласки приятны, но не более. В  кабалу  за  них  идти нельзя. 
104	Whereas the men, in gratitude to the woman for the  sex experience, let  their souls  go out  to her. 	У мужчин по-другому: в благодарность женщинам за минуты любви  они готовы всю душу отдать. 
105	And afterwards looked rather as if they  had lost a shilling and found sixpence. 	Хотя потом сами же в затылках чешут - эх, потеряли золотой, а нашли медяк. 
106	Connie's  man could be  a bit sulky, and Hilda's a bit jeering. 	Приятель Конни становился все мрачнее, а  приятель Хильды -  язвительнее. 
107	But that  is how men are! 	Такой  вот  народ  эти  мужчины. 
108	Ungrateful and never satisfied. 	Неблагодарные  и ненасытные! 
109	When  you don't have  them they hate you because you  won't; and when you do have them they  hate you again, for  some  other reason. 	Отказываешь им -  они  сердятся,  потакаешь  -  пуще  прежнего злобятся,  повод  всегда  найдется. 
110	Or  for  no  reason at all, except  that  they  are discontented children, and can't be satisfied whatever they get, let a woman do what she may. 	А  то  и  вовсе  без  повода,  просто капризничают, как дети, которых -  старайся,  не  старайся  -  женщине  не ублажить. 
111	However,  came the war, Hilda and Connie were  rushed home again  after having been home already in May, to their mother's funeral. 	Грянула война. Хильда и Конни поспешили домой, где были совсем  недавно - хоронили мать. 
112	Before Christmas of 1914 both their  German young men  were dead: whereupon the sisters wept, and  loved the  young  men  passionately, but  underneath forgot  them. 	А к Рождеству 1914 года погибли и их друзья немцы. Сестры всплакнули, любовь полыхнула в душе ярким огоньком  и  подернулась  пеплом забвения. 
113	They didn't exist any more. 	Этих молодых людей не вернешь. 
114	Both sisters lived in their father's, really their mother's, Kensington housemixed  with  the  young  Cambridge  group,  the group  that  stood  for `freedom'  and flannel trousers, and flannel shirts  open at the neck, and a well-bred  sort of  emotional anarchy, and a whispering,  murmuring  sort of voice,  and  an  ultra-sensitive  sort  of  manner. 	"Сестры поселились в отцовском доме в Кенсингтоне (по  сути  -  доме  их матери). Теперь их окружали студенты Кембриджа, они тоже  отстаивали  свою ""свободу"":  носили  тонкие  шерстяные   костюмы,   рубашки   с   отложными воротничками; кичились чистокровной анархией чувств; говорили  вкрадчивым, журчащим шепотком; в поведении выказывали  нарочитую  впечатлительность  и ранимость. "
115	Hilda, however, suddenly married a  man ten years older  than herself,  an  elder  member of the same Cambridge group, a man with a fair amount of money, and a comfortable family job in the  government: he  also wrote  philosophical essays. 	Хильда неожиданно вышла замуж; ее избранник был на десять  лет  старше, из  той  же  кембриджской  группы,  немалого   достатка,   с   нехлопотным чиновничьим местом, которое досталось ему по наследству. 
116	She lived with him  in a smallish house  in Westminster,  and  moved in that  good sort  of society of people in the government who are not tip-toppers, but who are, or would  be, the real  intelligent power  in the nation: people who know  what they're talking about, or talk as if they did. 	Он  также  писал философские  трактаты. Она  переехала  к  нему  в  тесноватый   домик   в Вестминстере. Круг знакомых теперь составляли чиновники, хоть и не  самого высокого ранга, зато несомненно самые  толковые  на  сегодняшний  (или  на завтрашний) день в стране. Такие люди не пустословят, а если  уж  говорят, то умно и веско. 
117	Connie   did  a  mild  form   of  war-work,   and  consorted  with  the flannel-trousers  Cambridge intransigents, who  gently mocked at everything, so far. 	Конни участвовала в благотворительной работе в помощь фронту, однако не особенно  усердствовала;  проводила  много  времени   в   обществе   своих кембриджских  друзей,  щеголявших  не  только  модными   брюками,   но   и непримиримыми взглядами. Эти молодые люди  по-прежнему  подсмеивались  над всем и вся. 
118	Her `friend' was a Clifford Chatterley,  a  young man of twenty-two, who had hurried  home from Bonn, where he was studying the technicalities of coal-mining. 	Особенно  она  сблизилась  с  Клиффордом  Чаттерли. Было  ему двадцать два года, и он только что приехал из Бонна, где изучал технологию угольной добычи. 
119	He had  previously spent two  years at Cambridge. 	А до  этого  два  года  проучился  в  Кембридже. 
120	Now he  had become  a first  lieutenant  in  a  smart  regiment,  so  he  could mock  at everything more becomingly in uniform. 	Теперь, облачившись в лейтенантскую форму, он с большим  форсом  осмеивал  все  на свете. 
121	Clifford  Chatterley was  more  upper-class  than  Connie. 	Принадлежал он, несомненно, к кругам высшим, нежели Конни. 
122	Connie  was well-to-do intelligentsia, but  he was  aristocracy. 	Та -  из зажиточной интеллигентской среды, Клиффорд  -  из  аристократии. 
123	Not the  big sort, but still it. 	Не  ахти какой знатной, но все же. 
124	His  father was  a baronet, and his  mother had been  a viscount's daughter. 	Отец его носил титул баронета, мать  -  графская дочь. 
125	But Clifford, while he was better bred than Connie, and more `society', was in his own way more provincial and more timid. 	Клиффорд, хоть и получил лучшее, чем Конни, воспитание, хоть и вращался в свете, уступал ей в широте  кругозора  и  напористости. 
126	He was at his ease in the narrow `great world', that  is, landed  aristocracy society,  but he was shy and nervous of all that other big world which consists of the vast hordes of the middle and lower  classes, and foreigners. 	"В  узком  кругу помещиков-аристократов, ""сливок общества"" он чувствовал себя, как  рыба  в воде, но с низшими сословиями - ордами простолюдинов  и  иноземцами  -  он терялся, робел. "
127	If the truth must be told, he was  just a little bit frightened of middle-and lower-class humanity, and of foreigners not of his own class. 	"Да, если уж говорить  начистоту,  ""низы""  пугали  его. "
128	He  was,  in some paralysing way, conscious of  his  own  defencelessness, though  he had all the  defence of privilege. 	Он чувствовал свою беззащитность, оттого бывал скован,  хотя  лучшей  защитой ему служило положение в обществе. 
129	Which is curious, but a phenomenon of our day. 	Увы, в наши дни,  как  ни  странно,  это козырь немалый. 
130	Therefore  the peculiar  soft  assurance of  a girl like Constance Reid fascinated him. 	Может, именно поэтому тихая, спокойная, но  неизменная  твердость  духа привлекала его в Констанции Рид. 
131	She was so much more mistress of herself in that outer world of chaos than he was master of himself. 	В мире, где царит хаос,  она  чувствовала себя много увереннее, чем Клиффорд. 
132	Nevertheless he too was a rebel:  rebelling even against his class. 	Нет, он отнюдь не мирился со всем, он восставал, восставал даже  против аристократов. 
133	Or perhaps  rebel is  too strong a word; far too  strong. 	"Впрочем,  ""восставал"",  пожалуй,  сильно  сказано. "
134	He was only caught in the general, popular recoil of the young against  convention and against any sort  of  real authority. 	Слишком сильно. Просто в ту пору его подхватила  волна  всеобщего  среди  молодежи протеста против условностей, против любой  власти. 
135	Fathers  were  ridiculous:  his  own obstinate one supremely  so. 	Как  нелепо  и  смешно старшее поколение! А его собственный отец - вдвойне! 
136	And governments were  ridiculous:  our own  wait-and-see sort especially  so. 	Как нелепы  и  смешны чиновники! А наши трусливые и ленивые  бюрократы  -  вдвойне! 
137	And  armies  were  ridiculous,  and old buffers  of generals altogether, the  red-faced Kitchener supremely. 	Как  нелепы армии, смешны тупоголовые генералы! А красномордый Китченер -  вдвойне! 
138	Even the war was ridiculous, though it did kill rather a lot of people. 	А до чего ж нелепа война, смешного, правда, в  ней  мало:  гибнут  тысячи  и тысячи людей. 
139	In  fact  everything  was  a  little  ridiculous,  or  very ridiculous: certainly everything  connected with authority, whether it were in the  army or the government  or the  universities, was ridiculous to a degree. 	Если приглядеться - все в жизни нелепо и смешно, прямо обхохочешься;  а там, где попахивает властью, - и подавно, будь то армия, правительство или университет. 
140	And  as far  as  the  governing  class  made any  pretensions  to govern,  they were ridiculous too. 	А глядя, как правящий класс изо всех сил пыжится,  воображая, что правит, разве удержишься от смеха? 
141	Sir  Geoffrey, Clifford's father, was intensely ridiculous, chopping down his trees, and weeding men  out  of his colliery to shove them into the war; and  himself being so  safe and patriotic; but, also, spending more money on his country than he'd got. 	Как смешон сэр Джеффри: он рубил деревья на крепеж для окопов, увольнял рабочих, поставляя солдат для фронта. И так, не рискуя волоском с  головы, являл пример патриотизма, правда, очень накладного -  он  в  конце  концов едва не обанкротился. 
142	When Miss Chatterley---Emma---came down to London  from the Midlands to do some nursing work, she  was very witty in a quiet way about  Sir Geoffrey and his  determined patriotism. 	Из центра страны в Лондон приехала его старшая дочь Эмма -  она  решила поработать сестрой милосердия. К отцовскому ура-патриотизму она  отнеслась со спокойной улыбкой. 
143	Herbert, the elder brother and heir, laughed outright,  though it was his trees that were falling for  trench props. 	Зато старший сын (и наследник) Герберт смеялся  отцу в лицо,  хотя  именно  в  его  парке  вырубались  деревья. 
144	But Clifford  only  smiled a little  uneasily. 	Клиффорд  тоже усмехался. Но чуть смущенно. 
145	Everything was  ridiculous, quite true. 	Верно, все в жизни нелепо. 
146	But  when it came too close and oneself became  ridiculous too...? 	Но когда нелепости врастают в твою  жизнь,  и  сам  становишься  нелепым... 
147	At least  people  of  a  different  class,  like  Connie,  were  earnest  about something. 	Люди  из  других сословий, например Конни, жили без притворства. 
148	They believed in something. 	Они  по  крайней  мере  во что-то верили. 
149	They  were  rather  earnest  about  the  Tommies,  and  the  threat  of conscription, and the shortage of sugar and  toffee for the children. 	Они непритворно жалели английских  солдат,  боялись  призыва  в  армию, сетовали на нехватку сахара и конфет детишкам. 
150	In all these  things, of  course,  the authorities were ridiculously at fault. 	Ведь во всем этом -  смейся не смейся - виноваты власть предержащие. 
151	But Clifford could not take it to heart. 	Клиффорд всерьез об этой связи не задумывался. 
152	To him the authorities were  ridiculous ab ovo, not because of toffee or Tommies. 	По его разумению,  власть  изначально  нелепа  и  смешна,  ни солдаты, ни конфеты тут ни при чем. 
