	en	ru
22	"She went to the open door and stood in it and looked out among the tomato vines and ""jimpson"" weeds that constituted the garden. "	Подойдя к открытой настежь двери, она остановилась на пороге и обвела взглядом свой огород - грядки помидоров, заросшие дурманом. 
23	No Tom. 	Тома не было и здесь. 
24	So she lifted up her voice at an angle calculated for distance and shouted: 	Тогда, возвысив голос, чтобы ее было слышно как можно дальше, она крикнула: 
25	"""Y-o-u-u TOM!"" "	- То-о-ом, где ты? 
26	There was a slight noise behind her and she turned just in time to seize a small boy by the slack of his roundabout and arrest his flight. 	За ее спиной послышался легкий шорох, и она оглянулась - как раз вовремя, чтобы ухватить за помочи мальчишку, прежде чем он прошмыгнул в дверь. 
27	"""There! "	- Ну так и есть! 
28	I might 'a' thought of that closet. 	Я и позабыла про чулан. 
29	"What you been doing in there?"" "	Ты что там делал? 
30	"""Nothing."" "	- Ничего. 
31	"""Nothing! "	- Ничего? 
32	Look at your hands. 	Посмотри, в чем у тебя руки. 
33	And look at your mouth. 	И рот тоже. 
34	"What IS that truck?"" "	Это что такое? 
35	"""I don't know, aunt."" "	- Не знаю, тетя. 
36	"""Well, I know. "	- А я знаю. 
37	It's jam--that's what it is. 	Это варенье - вот что это такое! 
38	Forty times I've said if you didn't let that jam alone I'd skin you. 	Сорок раз я тебе говорила: не смей трогать варенье - выдеру! 
39	"Hand me that switch."" "	Подай сюда розгу. 
40	The switch hovered in the air--the peril was desperate-- 	Розга засвистела в воздухе, - казалось, беды не миновать. 
41	"""My! Look behind you, aunt!"" "	- Ой, тетя, что это у вас за спиной?! 
42	The old lady whirled round, and snatched her skirts out of danger. 	Старушка обернулась, подхватив юбки, чтобы уберечь себя от опасности. 
43	The lad fled on the instant, scrambled up the high board-fence, and disappeared over it. 	Мальчик в один миг перемахнул через высокий забор и был таков. 
44	His aunt Polly stood surprised a moment, and then broke into a gentle laugh. 	Тетя Полли в первую минуту опешила, а потом добродушно рассмеялась: 
45	"""Hang the boy, can't I never learn anything? "	- Вот и поди с ним! Неужели я так ничему и не научусь? 
46	Ain't he played me tricks enough like that for me to be looking out for him by this time? 	Мало ли он со мной выкидывает фокусов? Пора бы мне, кажется, поумнеть. 
47	But old fools is the biggest fools there is. 	Но нет хуже дурака, чем старый дурак. 
48	Can't learn an old dog new tricks, as the saying is. 	"Недаром говорится: ""Старую собаку не выучишь новым фокусам"". "
49	But my goodness, he never plays them alike, two days, and how is a body to know what's coming? 	Но ведь, господи ты боже мой, он каждый день что-нибудь да придумает, где же тут угадать. 
50	He 'pears to know just how long he can torment me before I get my dander up, and he knows if he can make out to put me off for a minute or make me laugh, it's all down again and I can't hit him a lick. 	И как будто знает, сколько времени можно меня изводить; знает, что стоит ему меня рассмешить или хоть на минуту сбить с толку, у меня уж и руки опускаются, я даже шлепн его не могу. 
51	I ain't doing my duty by that boy, and that's the Lord's truth, goodness knows. 	Не выполняю я своего долга, что греха таить! 
52	Spare the rod and spile the child, as the Good Book says. 	Ведь сказано в Писании: кто щадит младенца, тот губит его. 
53	I'm a laying up sin and suffering for us both, I know. 	Ничего хорошего из этого не выйдет, грех один. 
54	He's full of the Old Scratch, but laws-a-me! he's my own dead sister's boy, poor thing, and I ain't got the heart to lash him, somehow. 	Он сущий чертенок, знаю, но ведь он, бедняжка, сын моей покойной сестры, у меня как-то духу не хватает наказывать его. 
55	Every time I let him off, my conscience does hurt me so, and every time I hit him my old heart most breaks. 	Потакать ему - совесть замучит, а накажешь - сердце разрывается. 
56	Well-a-well, man that is born of woman is of few days and full of trouble, as the Scripture says, and I reckon it's so. 	Недаром ведь сказано в Писании: век человеческий краток и полон скорбей; думаю, что это правда. 
57	"He'll play hookey this evening, * and [* Southwestern for ""afternoon""] I'll just be obleeged to make him work, to-morrow, to punish him. "	Нынче он отлынивает от школы; придется мне завтра наказать его - засажу за работу. 
58	"It's mighty hard to make him work Saturdays, when all the boys is having holiday, but he hates work more than he hates anything else, and I've GOT to do some of my duty by him, or I'll be the ruination of the child."" "	Жалко заставлять мальчика работать, когда у всех детей праздник, но работать ему всего тяжелей, а мне надо исполнить свой долг - иначе я погублю ребенка. 
59	Tom did play hookey, and he had a very good time. 	Том не пошел в школу и отлично провел время. 
60	He got back home barely in season to help Jim, the small colored boy, saw next-day's wood and split the kindlings before supper--at least he was there in time to tell his adventures to Jim while Jim did three-fourths of the work. 	Он еле успел вернуться домой, чтобы до ужина помочь негритенку Джиму напилить на завтра дров и наколоть щепок для растопки. Во всяком случае, он успел рассказать Джиму о своих похождениях, пока тот сделал три четверти работы. 
61	Tom's younger brother (or rather half-brother) Sid was already through with his part of the work (picking up chips), for he was a quiet boy, and had no adventurous, troublesome ways. 	Младший (или, скорее, сводный) брат Тома, Сид, уже сделал все, что ему полагалось (он подбирал и носил щепки): это был послушный мальчик, не склонный к шалостям и проказам. 
62	While Tom was eating his supper, and stealing sugar as opportunity offered, Aunt Polly asked him questions that were full of guile, and very deep--for she wanted to trap him into damaging revealments. 	Покуда Том ужинал, при всяком удобном случае таская из сахарницы куски сахару, тетя Полли задавала ему разные каверзные вопросы, очень хитрые и мудреные, - ей хотелось поймать Тома врасплох, чтобы он проговорился. 
63	Like many other simple-hearted souls, it was her pet vanity to believe she was endowed with a talent for dark and mysterious diplomacy, and she loved to contemplate her most transparent devices as marvels of low cunning. 	Как и многие простодушные люди, она считала себя большим дипломатом, способным на самые тонкие и таинственные уловки, и полагала, что все ее невинные хитрости - чудо изворотливости и лукавства. 
64	Said she: 	Она спросила: 
65	"""Tom, it was middling warm in school, warn't it?"" "	- Том, в школе было не очень жарко? 
66	"""Yes'm."" "	- Нет, тетя. 
67	"""Powerful warm, warn't it?"" "	- А может быть, очень жарко? 
68	"""Yes'm."" "	- Да, тетя. 
69	"""Didn't you want to go in a-swimming, Tom?"" "	- Что ж, неужели тебе не захотелось выкупаться, Том? 
70	A bit of a scare shot through Tom--a touch of uncomfortable suspicion. 	У Тома душа ушла в пятки - он почуял опасность. 
71	He searched Aunt Polly's face, but it told him nothing. So he said: 	Он недоверчиво посмотрел в лицо тете Полли, но ничего особенного не увидел и потому сказал: 
72	"""No'm--well, not very much."" "	- Нет, тетя, не очень. 
73	The old lady reached out her hand and felt Tom's shirt, and said: 	Она протянула руку и, пощупав рубашку Тома, сказала: 
74	"""But you ain't too warm now, though."" "	- Да, пожалуй, ты нисколько не вспотел. 
75	And it flattered her to reflect that she had discovered that the shirt was dry without anybody knowing that that was what she had in her mind. 	- Ей приятно было думать, что она сумела проверить, сухая ли у Тома рубашка, так, что никто не понял, к чему она клонит. 
76	But in spite of her, Tom knew where the wind lay, now. So he forestalled what might be the next move: 	Однако Том сразу почуял, куда ветер дует, и предупредил следующий ход: 
77	"""Some of us pumped on our heads--mine's damp yet. See?"" "	- У нас в школе мальчики обливали голову из колодца. У меня она и сейчас еще мокрая, поглядите! 
78	Aunt Polly was vexed to think she had overlooked that bit of circumstantial evidence, and missed a trick. 	Тетя Полли очень огорчилась, что упустила из виду такую важную улику. 
79	Then she had a new inspiration: 	Но тут же вдохновилась опять. 
80	"""Tom, you didn't have to undo your shirt collar where I sewed it, to pump on your head, did you? "	- Том, ведь тебе не надо было распарывать воротник, чтобы окатить голову, верно? 
81	"Unbutton your jacket!"" "	Расстегни куртку! 
82	The trouble vanished out of Tom's face. 	Лицо Тома просияло. 
83	He opened his jacket. His shirt collar was securely sewed. 	Он распахнул куртку - воротник был крепко зашит. 
84	"""Bother! "	- А ну тебя! 
85	Well, go 'long with you. 	Убирайся вон! 
86	I'd made sure you'd played hookey and been a-swimming. 	Я, признаться, думала, что ты сбежишь с уроков купаться. 
87	But I forgive ye, Tom. 	Так и быть, на этот раз я тебя прощаю. 
88	"I reckon you're a kind of a singed cat, as the saying is--better'n you look. THIS time."" "	Не так ты плох, как кажешься. 
89	She was half sorry her sagacity had miscarried, and half glad that Tom had stumbled into obedient conduct for once. 	Она и огорчилась, что проницательность обманула ее на этот раз, и обрадовалась, что Том хоть случайно вел себя хорошо. 
90	But Sidney said: 	Тут вмешался Сид: 
91	"""Well, now, if I didn't think you sewed his collar with white thread, but it's black."" "	- Мне показалось, будто вы зашили ему воротник белой ниткой, а теперь у него черная. 
92	"""Why, I did sew it with white! "	- Ну да, я зашивала белой! 
93	"Tom!"" "	Том! 
94	But Tom did not wait for the rest. 	Но Том не стал дожидаться продолжения. 
95	As he went out at the door he said: 	Выбегая за дверь, он крикнул: 
96	"""Siddy, I'll lick you for that."" "	- Я это тебе припомню, Сидди! 
97	In a safe place Tom examined two large needles which were thrust into the lapels of his jacket, and had thread bound about them--one needle carried white thread and the other black. 	В укромном месте Том осмотрел две толстые иголки, вколотые в лацканы его куртки и обмотанные ниткой: в одну иголку была вдета белая нитка, в другую - черная. 
98	"He said: ""She'd never noticed if it hadn't been for Sid. "	- Она бы ничего не заметила, если бы не Сид. 
99	Confound it! sometimes she sews it with white, and sometimes she sews it with black. 	Вот черт! То она зашивает белой ниткой, то черной. 
100	I wish to geeminy she'd stick to one or t'other--I can't keep the run of 'em. 	Хоть бы одно чтонибудь, а то никак не уследишь. 
101	But I bet you I'll lam Sid for that. 	Ну и отлуплю же я Сида. 
102	"I'll learn him!"" "	Будет помнить! 
103	He was not the Model Boy of the village. He knew the model boy very well though--and loathed him. 	Том не был самым примерным мальчиком в городе, зато очень хорошо знал самого примерного мальчика - и терпеть его не мог. 
104	Within two minutes, or even less, he had forgotten all his troubles. 	Через две минуты, и даже меньше, он забыл все свои несчастия. 
105	Not because his troubles were one whit less heavy and bitter to him than a man's are to a man, but because a new and powerful interest bore them down and drove them out of his mind for the time--just as men's misfortunes are forgotten in the excitement of new enterprises. 	Не потому, что эти несчастия были не так тяжелы и горьки, как несчастия взрослого человека, но потому, что новый, более сильный интерес вытеснил их и изгнал на время из его души, - совершенно так же, как взрослые забывают в волнении свое горе, начиная какое-нибудь новое дело. 
106	This new interest was a valued novelty in whistling, which he had just acquired from a negro, and he was suffering to practise it undisturbed. 	Такой новинкой была особенная манера свистеть, которую он только что перенял у одного негра, и теперь ему хотелось поупражняться в этом искусстве без помехи. 
107	It consisted in a peculiar bird-like turn, a sort of liquid warble, produced by touching the tongue to the roof of the mouth at short intervals in the midst of the music--the reader probably remembers how to do it, if he has ever been a boy. 	Это была совсем особенная птичья трель - нечто вроде заливистого щебета; и для того чтобы она получилась, надо было то и дело дотрагиваться до неба языком, - читатель, верно, помнит, как это делается, если был когда-нибудь мальчишкой. 
108	Diligence and attention soon gave him the knack of it, and he strode down the street with his mouth full of harmony and his soul full of gratitude. 	Приложив к делу старание и терпение, Том скоро приобрел необходимую сноровку и зашагал по улице еще быстрей, - на устах его звучала музыка, а душа преисполнилась благодарности. 
109	He felt much as an astronomer feels who has discovered a new planet--no doubt, as far as strong, deep, unalloyed pleasure is concerned, the advantage was with the boy, not the astronomer. 	Он чувствовал себя, как астроном, открывший новую планету, - и, без сомнения, если говорить о сильной, глубокой, ничем не омраченной радости, все преимущества были на стороне мальчика, а не астронома. 
110	The summer evenings were long. 	Летние вечера тянутся долго. 
111	It was not dark, yet. 	Было еще совсем светло. 
112	Presently Tom checked his whistle. 	Вдруг Том перестал свистеть. 
113	A stranger was before him--a boy a shade larger than himself. 	Перед ним стоял незнакомый мальчик чуть побольше его самого. 
114	A new-comer of any age or either sex was an impressive curiosity in the poor little shabby village of St. Petersburg. 	Приезжий любого возраста и пола был редкостью в захудалом маленьком городишке СентПитерсберге. 
115	This boy was well dressed, too--well dressed on a week-day. 	А этот мальчишка был еще и хорошо одет - подумать только, хорошо одет в будний день! 
116	This was simply astounding. 	Просто удивительно. 
117	His cap was a dainty thing, his close-buttoned blue cloth roundabout was new and natty, and so were his pantaloons. 	На нем были совсем новая франтовская шляпа и нарядная суконная куртка, застегнутая на все пуговицы, и такие же новые штаны. 
118	He had shoes on--and it was only Friday. 	Он был в башмаках - это в пятницу-то! 
119	He even wore a necktie, a bright bit of ribbon. 	Даже галстук у него имелся - из какой-то пестрой ленты. 
120	He had a citified air about him that ate into Tom's vitals. 	И вообще вид у него был столичный, чего Том никак не мог стерпеть. 
121	The more Tom stared at the splendid marvel, the higher he turned up his nose at his finery and the shabbier and shabbier his own outfit seemed to him to grow. 	Чем дольше Том смотрел на это блистающее чудо, тем выше он задирал нос перед франтом-чужаком и тем более жалким казался ему его собственный костюм. 
122	Neither boy spoke. 	Оба мальчика молчали. 
123	If one moved, the other moved--but only sidewise, in a circle; they kept face to face and eye to eye all the time. Finally Tom said: 	Если двигался один, то двигался и другой - но только боком, по кругу; они все время стояли лицом к лицу, не сводя глаз друг с друга, Наконец Том сказал: 
124	"""I can lick you!"" "	- Хочешь, поколочу? 
125	"""I'd like to see you try it."" "	- А ну, попробуй! 
126	"""Well, I can do it."" "	Где тебе! 
127	"""No you can't, either."" ""Yes I can."" "	- Сказал, что поколочу, значит, могу. 
128	"""No you can't."" "	- А вот и не можешь. 
129	"""I can."" "	- Могу. 
130	"""You can't."" "	- Не можешь! 
131	"""Can!"" "	- Могу. 
132	"""Can't!"" "	- Не можешь! 
133	An uncomfortable pause. 	Тягостное молчание. 
134	Then Tom said: 	После чего Том начал: 
135	"""What's your name?"" "	- Как тебя зовут? 
136	"""'Tisn't any of your business, maybe."" "	- Не твое дело. 
137	"""Well I 'low I'll MAKE it my business."" "	- Захочу, так будет мое. 
138	"""Well why don't you?"" "	- Ну так чего ж не дерешься? 
139	"""If you say much, I will."" "	- Поговори еще у меня, получишь. 
140	"""Much--much--MUCH. There now."" "	- И поговорю, и поговорю - вот тебе. 
141	"""Oh, you think you're mighty smart, DON'T you? "	- Подумаешь, какой выискался! 
142	"I could lick you with one hand tied behind me, if I wanted to."" "	Да я захочу, так одной левой тебя побью. 
143	"""Well why don't you DO it? "	- Ну так чего ж не бьешь? 
144	"You SAY you can do it."" "	Только разговариваешь. 
145	"""Well I WILL, if you fool with me."" "	- Будешь дурака валять - и побью. 
146	"""Oh yes--I've seen whole families in the same fix."" "	- Ну да - видали мы таких. 
147	"""Smarty! "	- Ишь вырядился! 
148	You think you're SOME, now, DON'T you? 	Подумаешь, какой важный! 
149	"Oh, what a hat!"" "	Еще и в шляпе! 
150	"""You can lump that hat if you don't like it. "	- Возьми да сбей, если не нравится. 
151	"I dare you to knock it off--and anybody that'll take a dare will suck eggs."" "	Попробуй сбей - тогда узнаешь. 
152	"""You're a liar!"" "	- Врешь! 
153	"""You're another."" "	- Сам врешь! 
154	"""You're a fighting liar and dasn't take it up."" "	- Где уж тебе драться, не посмеешь. 
155	"""Aw--take a walk!"" "	- Пошел к черту! 
156	"""Say--if you give me much more of your sass I'll take and bounce a rock off'n your head."" "	- Поговори еще у меня, я тебе голову кирпичом проломлю! 
157	"""Oh, of COURSE you will."" "	- Как же, так и проломил! 
158	"""Well I WILL."" "	- И проломлю. 
159	"""Well why don't you DO it then? "	- А сам стоишь? 
160	What do you keep SAYING you will for? 	Разговаривать только мастер. 
161	Why don't you DO it? 	Чего же не дерешься? 
162	"It's because you're afraid."" "	Боишься, значит? 
163	"""I AIN'T afraid."" "	- Нет, не боюсь. 
164	"""You are."" "	- Боишься! 
165	"""I ain't."" "	- Нет, не боюсь. 
166	"""You are."" "	- Боишься! 
167	Another pause, and more eying and sidling around each other. 	Опять молчание, опять оба начинают наступать боком, косясь друг на друга. 
168	Presently they were shoulder to shoulder. 	Наконец сошлись плечо к плечу. 
169	Tom said: 	Том сказал: 
170	"""Get away from here!"" "	- Убирайся отсюда! 
171	"""Go away yourself!"" "	- Сам убирайся! 
172	"""I won't."" "	- Не хочу. 
173	"""I won't either."" "	- И я не хочу. 
174	So they stood, each with a foot placed at an angle as a brace, and both shoving with might and main, and glowering at each other with hate. 	Каждый стоял, выставив ногу вперед, как опору, толкаясь изо всех сил и с ненавистью глядя на соперника. 
175	But neither could get an advantage. 	Однако ни тот, ни другой не мог одолеть. 
176	After struggling till both were hot and flushed, each relaxed his strain with watchful caution, and Tom said: 	Наконец, разгоряченные борьбой и раскрасневшиеся, они осторожно отступили друг от друга, и Том сказал: 
177	"""You're a coward and a pup. "	- Ты трус и щенок. 
178	"I'll tell my big brother on you, and he can thrash you with his little finger, and I'll make him do it, too."" "	Вот скажу моему старшему брату, чтоб он тебе задал как следует, так он тебя одним мизинцем поборет. 
179	"""What do I care for your big brother? "	- А мне наплевать на твоего старшего брата! 
180	"I've got a brother that's bigger than he is--and what's more, he can throw him over that fence, too."" [Both brothers were imaginary.] "	У меня тоже есть брат, еще постарше. Возьмет да как перебросит твоего через забор! (Никаких братьев и в помине не было.) 
181	"""That's a lie."" "	- Все враки. 
182	"""YOUR saying so don't make it so."" "	- Ничего не враки, мало ли что ты скажешь. 
183	Tom drew a line in the dust with his big toe, and said: 	Большим пальцем ноги Том провел в пыли черту и сказал: 
184	"""I dare you to step over that, and I'll lick you till you can't stand up. "	- Только перешагни эту черту, я тебя как отлуплю, что своих не узнаешь. 
185	"Anybody that'll take a dare will steal sheep."" "	Попробуй только, не обрадуешься. 
186	The new boy stepped over promptly, and said: 	Новый мальчик быстро перешагнул черту и сказал: 
187	"""Now you said you'd do it, now let's see you do it."" "	- Ну-ка попробуй тронь! 
188	"""Don't you crowd me now; you better look out."" "	- Ты не толкайся, а то как дам! 
189	"""Well, you SAID you'd do it--why don't you do it?"" "	- Ну, погляжу я, как ты мне дашь! Чего же не дерешься? 
190	"""By jingo! for two cents I WILL do it."" "	- Давай два цента, отлуплю. 
191	The new boy took two broad coppers out of his pocket and held them out with derision. 	Новый мальчик достал из кармана два больших медяка и насмешливо протянул Тому. 
192	Tom struck them to the ground. 	Том ударил его по руке, и медяки полетели на землю. 
193	In an instant both boys were rolling and tumbling in the dirt, gripped together like cats; and for the space of a minute they tugged and tore at each other's hair and clothes, punched and scratched each other's nose, and covered themselves with dust and glory. 	В тот же миг оба мальчика покатились в грязь, сцепившись по-кошачьи. Они таскали и рвали друг друга на волосы и за одежду, царапали носы, угощали один другого тумаками - и покрыли себя пылью и славой. 
194	Presently the confusion took form, and through the fog of battle Tom appeared, seated astride the new boy, and pounding him with his fists. 	Скоро неразбериха прояснилась, и сквозь дым сражения стало видно, что Том оседлал нового мальчика и молотит его кулаками. 
195	"""Holler 'nuff!"" said he. "	- Проси пощады! - сказал он. 
196	The boy only struggled to free himself. 	Мальчик только забарахтался, пытаясь высвободиться. 
197	He was crying--mainly from rage. 	Он плакал больше от злости. 
198	"""Holler 'nuff!""--and the pounding went on. "	- Проси пощады! - И кулаки заработали снова. 
199	"At last the stranger got out a smothered ""'Nuff!"" and Tom let him up and said: "	В конце концов чужак сдавленным голосом запросил пощады, и Том выпустил его, сказав: 
200	"""Now that'll learn you. "	- Это тебе наука. 
201	"Better look out who you're fooling with next time."" "	В другой раз гляди, с кем связываешься. 
202	"The new boy went off brushing the dust from his clothes, sobbing, snuffling, and occasionally looking back and shaking his head and threatening what he would do to Tom the ""next time he caught him out."" "	"Франт побрел прочь, отряхивая пыль с костюмчика, всхлипывая, сопя и обещая задать Тому как следует, ""когда поймает его еще раз"". "
203	To which Tom responded with jeers, and started off in high feather, and as soon as his back was turned the new boy snatched up a stone, threw it and hit him between the shoulders and then turned tail and ran like an antelope. 	Том посмеялся над ним и направился домой в самом превосходном настроении, но как только Том повернул к нему спину, чужак схватил камень и бросил в него, угодив ему между лопаток, а потом пустился наутек, скача, как антилопа. 
204	Tom chased the traitor home, and thus found out where he lived. 	Том гнался за ним до самого дома и узнал, где он живет. 
205	He then held a position at the gate for some time, daring the enemy to come outside, but the enemy only made faces at him through the window and declined. 	Некоторое время он сторожил у калитки, вызывая неприятеля на улицу, но тот только строил ему рожи из окна, отклоняя вызов. 
206	At last the enemy's mother appeared, and called Tom a bad, vicious, vulgar child, and ordered him away. 	Наконец появилась мамаша неприятеля, обозвала Тома скверным, грубым невоспитанным мальчишкой и велела ему убираться прочь. 
207	"So he went away; but he said he ""'lowed"" to ""lay"" for that boy. "	И он убрался, предупредив, чтоб ее сынок больше ему не попадался. 
208	He got home pretty late that night, and when he climbed cautiously in at the window, he uncovered an ambuscade, in the person of his aunt; and when she saw the state his clothes were in her resolution to turn his Saturday holiday into captivity at hard labor became adamantine in its firmness. 	Он вернулся домой очень поздно и, осторожно влезая в окно, обнаружил засаду в лице тети Полли; а когда она увидела, в каком состоянии его костюм, то ее решимость заменить ему субботний отдых каторжной работой стала тверже гранита. 
209	CHAPTER II 	ГЛАВА II 
210	SATURDAY morning was come, and all the summer world was bright and fresh, and brimming with life. 	Наступило субботнее утро, и все в летнем мире дышало свежестью, сияло и кипело жизнью. 
211	There was a song in every heart; and if the heart was young the music issued at the lips. 	В каждом сердце звучала музыка, а если это сердце было молодо, то песня рвалась с губ. 
212	There was cheer in every face and a spring in every step. 	Радость была на каждом лице, и весна - в походке каждого. 
213	The locust-trees were in bloom and the fragrance of the blossoms filled the air. 	Белая акация стояла в полном цвету, и ее благоухание разливалось в воздухе. 
214	Cardiff Hill, beyond the village and above it, was green with vegetation and it lay just far enough away to seem a Delectable Land, dreamy, reposeful, and inviting. 	Кардифская гора, которую видно было отовсюду, зазеленела вся сплошь и казалась издали чудесной, заманчивой страной, полной мира и покоя. 
215	Tom appeared on the sidewalk with a bucket of whitewash and a long-handled brush. 	Том появился на тротуаре с ведром известки и длинной кистью в руках. 
216	He surveyed the fence, and all gladness left him and a deep melancholy settled down upon his spirit. 	Он оглядел забор, и всякая радость отлетела от него, а дух погрузился в глубочайшую тоску. 
217	Thirty yards of board fence nine feet high. 	Тридцать ярдов дощатого забора в девять футов вышиной! 
218	Life to him seemed hollow, and existence but a burden. 	Жизнь показалась ему пустой, а существование - тяжким бременем. 
219	Sighing, he dipped his brush and passed it along the topmost plank; repeated the operation; did it again; compared the insignificant whitewashed streak with the far-reaching continent of unwhitewashed fence, and sat down on a tree-box discouraged. 	Вздыхая, он окунул кисть в ведро и провел ею по верхней доске забора, повторил эту операцию, проделал ее снова, сравнил ничтожную выбеленную полоску с необозримым материком некрашеного забора и уселся на загородку под дерево в полном унынии. 
220	Jim came skipping out at the gate with a tin pail, and singing Buffalo Gals. 	"Из калитки вприпрыжку выбежал Джим с жестяным ведром в руке, напевая ""Девушки из Буффало"". "
221	Bringing water from the town pump had always been hateful work in Tom's eyes, before, but now it did not strike him so. 	Носить воду из городского колодца раньше казалось Тому скучным делом, но сейчас он посмотрел на это иначе. 
222	He remembered that there was company at the pump. 	Он вспомнил, что у колодца всегда собирается общество. 
223	White, mulatto, and negro boys and girls were always there waiting their turns, resting, trading playthings, quarrelling, fighting, skylarking. 	Белые и черные мальчишки и девчонки вечно торчали там, дожидаясь своей очереди, отдыхали, менялись игрушками, ссорились, дрались, баловались. 
224	And he remembered that although the pump was only a hundred and fifty yards off, Jim never got back with a bucket of water under an hour--and even then somebody generally had to go after him. 	И еще он припомнил, что, хотя колодец был от них всего шагов за полтораста, Джим никогда не возвращался домой раньше чем через час, да и то приходилось кого-нибудь посылать за ним. 
225	Tom said: 	Том сказал: 
226	"""Say, Jim, I'll fetch the water if you'll whitewash some."" "	- Слушай, Джим, я схожу за водой, а ты побели тут немножко. 
227	"Jim shook his head and said: ""Can't, Mars Tom. "	- Не могу, мистер Том. 
228	Ole missis, she tole me I got to go an' git dis water an' not stop foolin' roun' wid anybody. 	Старая хозяйка велела мне поскорей сходить за водой и не останавливаться ни с кем по дороге. 
229	"She say she spec' Mars Tom gwine to ax me to whitewash, an' so she tole me go 'long an' 'tend to my own business--she 'lowed SHE'D 'tend to de whitewashin'."" "	Она говорила, мистер Том, верно, позовет меня белить забор, так чтоб я шел своей дорогой и не совался не в свое дело, а уж насчет забора она сама позаботится. 
230	"""Oh, never you mind what she said, Jim. "	- А ты ее не слушай, Джим. 
231	That's the way she always talks. 	Мало ли что она говорит. 
232	"Gimme the bucket--I won't be gone only a a minute. SHE won't ever know."" "	Давай мне ведро, я в одну минуту сбегаю. Она даже не узнает. 
233	"""Oh, I dasn't, Mars Tom. "	- Ой, боюсь, мистер Том. 
234	Ole missis she'd take an' tar de head off'n me. 	Старая хозяйка мне за это голову оторвет. 
235	"'Deed she would."" "	Ей-богу, оторвет. 
236	"""SHE! "	- Она-то? 
237	She never licks anybody--whacks 'em over the head with her thimble--and who cares for that, I'd like to know. 	Да она никогда и не дерется. Стукнет по голове наперстком, вот и все, - подумаешь, важность какая! 
238	She talks awful, but talk don't hurt--anyways it don't if she don't cry. 	Говорит-то она бог знает что, да ведь от слов ничего не сделается, разве сама заплачет. 
239	Jim, I'll give you a marvel. 	Джим, я тебе шарик подарю! 
